object_id,ein,BndRfrncCd,CrrntRfndngInd,AdvncRfndngInd,FnlAllctnMdInd,AdqtBksAndRcMntInd
201931019349300333,141338498,A,360000,0,38395000,0,0,0,365080,0,0,2075000,35954920,0,2018,true,true,false,true
201931019349300218,910236600,A,32644455,2643720,342493,29658195,2015,0,0,1,1
201920459349301537,590668483,A,0,0,28000000,1334468,170322,10921671,793962,0,0,14779577,0,0,2012,0,0,1,1
201920459349301537,590668483,B,0,0,16060000,1405285,0,6367656,420907,0,11000,7855152,0,0,2016,0,0,0,1
201940089349301129,596046500,A,6970185,35000000,10000000,2013,true,false,false,true
201900999349300535,370661494,A,59003141,62291040,4284055,7378953,1063656,55290813,2010,0,0,1,1
201900999349300535,370661494,B,63775000,63139738,564514,70748,1959,2010,0,1,1,1
201900999349300535,370661494,C,25000000,326351,3154237,21519412,2018,0,0,1,1
201900999349300535,370661494,D,39500000,39342401,157599,2018,1,0,1,1
201940569349300119,470376524,A,4765000,19745062,1399025,260241,2750159,15335637,2012,1,0,1,1
201900519349300615,237133739,A,160935000,0,0,518917,0,0,1983106,0,0,201144894,0,0,2010,0,0,1,1
201900519349300615,237133739,B,88715000,0,0,513132,0,0,0,0,0,6450000,0,0,2010,0,1,1,1
201930509349300228,750851900,A,69011979,793687,11515000,56703292,2018,1,0,1,1
201930509349300228,750851900,B,2054918,32054918,159794,17269918,14625206,2018,1,0,1,1
201930509349300228,750851900,C,13270211,316790,6570403,6383018,0,0,0,1
201930749349300603,840402707,A,3791299,0,53187990,0,43820,0,754584,0,0,49381201,3008385,0,2016,true,false,true,true
201930459349300823,222586208,R000010,A,130000,0,3140000,0,0,0,109946,0,0,0,3140000,0,2008,0,0,1,1
201930459349300823,222586208,R000010,B,140000,0,6250000,0,0,0,169551,0,0,6080449,0,0,2009,0,0,1,1
201930459349300823,222586208,R000010,C,400000,0,15095000,0,0,0,203338,0,0,4753060,0,1000000,2015,1,0,1,1
201930459349300823,222586208,R000010,D,534276,0,2130000,0,0,0,0,0,2130000,0,0,0,2016,0,0,1,1
201900159349300855,362167773,A,45122389,24533450,588939,20000000,1,1,1,1
201900159349300855,362167773,B,24300000,284860,24015140,0,0,1,1
201900159349300855,362167773,C,42019072,493213,18520000,548859,10000000,12457000,1,0,1,1
201920089349300847,381627600,A,3780660,0,14290000,0,783407,0,190282,0,0,14099718,0,0,2011,0,0,1,1
201930659349300838,520591694,A,43507194,357629,43149565,2016,1,0,1,1
201900219349300015,592961536,A,198527,12300000,98892,246000,11496268,100272,358568,2018,0,0,0,1
201940359349301054,231352664,A,12245000,0,56505000,0,0,0,530000,0,0,0,0,0,2008,1,0,1,1
201940359349301054,231352664,B,435000,0,22217720,0,9527,20395261,318531,0,0,1122449,0,391148,2019,0,1,0,1
201900799349300340,540505922,A,3240338,0,8837932,0,0,0,100088,0,0,0,8737844,0,2010,1,0,1,1
201900799349300340,540505922,B,4648665,0,24308295,0,12581,0,397452,0,0,1012015,13911409,0,2014,1,0,1,1
201900799349300340,540505922,C,0,0,37298455,0,0,0,472732,0,0,1300889,0,0,1,0,0,1
201900809349300240,030482006,RetDoc1053100001,A,1580000,1,0,1,1
201900809349300240,030482006,RetDoc1053100001,B,1,0,1,1
201900809349300240,030482006,RetDoc1053100001,C,1,0,1,1
201900809349300240,030482006,RetDoc1053100001,D,1,0,1,1
201930869349300133,930386858,A,1805000,108104970,1150875,11504095,95450000,2012,1,0,1,1
201910919349300316,231352621,R000010,A,4810000,0,15962636,0,0,0,302627,0,0,0,15660009,0,2010,1,0,1,1
201910919349300316,231352621,R000010,B,4935000,0,32264417,0,0,0,348739,0,0,0,31915678,0,2012,0,1,1,1
201910919349300316,231352621,R000010,C,0,0,15543412,0,0,0,223059,0,0,5008316,10312038,0,2014,1,0,1,1
201910919349300316,231352621,R000010,D,1625000,0,57700350,0,2566735,22532539,464162,0,0,30181823,24487629,0,2017,0,1,0,1
201910889349300616,042111203,A,13670000,970424,50334445,0,0,0,273558,78412,0,0,0,0,2009,1,0,1,1
201910889349300616,042111203,B,5230000,0,20099208,0,0,0,253048,0,0,5616353,14229806,0,2013,1,0,1,1
201910889349300616,042111203,C,1960000,0,17895000,0,0,0,152148,0,0,3025805,14717047,0,2017,0,0,1,1
201930949349300013,221487354,A,0,0,132589361,0,0,0,911558,0,0,31762051,60877803,39037949,true,false,false,true
201930949349300013,221487354,B,180478,0,17575574,0,0,0,141254,0,0,6843493,0,10590827,false,false,false,true
201930949349300013,221487354,C,222639,0,1182407,0,0,0,2752,0,0,1179655,0,0,2016,true,false,true,true
201930949349300013,221487354,D,409525,0,4500000,0,0,0,30311,0,0,4469689,0,0,2017,false,false,false,true
201920119349300102,131916574,A,2105046,13915181,13624651,215530,75000,2016,0,1,1,1
201920919349300307,340714687,A,1679308,0,11216494,825727,0,0,216900,0,169720,10004648,0,0,2011,false,false,true,true
201920919349300307,340714687,B,779284,0,12025000,0,160000,0,0,0,0,0,11865000,0,2008,true,false,true,true
201930659349300333,350868096,A,810000,0,18029523,0,0,0,220487,0,0,4903347,12905689,0,2014,true,true,true,true
201900509349300600,750827421,A,2699628,10000000,false,false,true,true
201900509349300600,750827421,B,3285604,10000000,true,false,true,true
201920159349300102,620535755,A,2310463,5500000,38851,5461149,2007,0,0,1,1
201920159349300102,620535755,B,1734732,7500000,47840,7452160,2013,0,0,1,1
201940459349300519,340868798,A,30000000,30000000,2007,1,0,1,1
201930959349300208,560529953,A,8250000,8250000,2006,0,0,1,1
