object_id,ein,BndRfrncCd,PrcdrsCrrctvActnInd
201911629349300016,370662594,B,true
201942249349300934,951643307,A,true
201823349349300717,560657294,A,0
201823349349300717,560657294,B,0
201843139349301719,450231180,A,1
201843139349301719,450231180,B,1
201843139349301719,450231180,C,1
201843139349301719,450231180,D,1
201941349349302784,231639911,A,1
201942809349300764,610510937,A,0
201942809349300764,610510937,B,0
201942809349300764,610510937,C,0
201823179349303002,430471057,A,false
201823179349303002,430471057,B,true
201823179349303002,430471057,C,true
201941339349300534,520591421,A,1
201941339349300534,520591421,B,1
201941349349310549,953127273,A,true
201903119349301020,136171197,A,true
201903119349301020,136171197,B,true
201903119349301020,136171197,C,true
201911359349311616,042103547,IRS990ScheduleK,A,true
201911359349311616,042103547,IRS990ScheduleK,B,true
201911359349311616,042103547,IRS990ScheduleK,C,true
201911359349311616,042103547,IRS990ScheduleK,D,true
201911359349311381,540505990,A,1
201911359349311381,540505990,B,1
201911359349311381,540505990,C,0
201911359349311381,540505990,D,1
201823549349301102,237032625,A,false
201823549349301102,237032625,B,false
201940089349300964,420680408,A,1
201911359349311821,910565553,A,1
201912809349300901,010681650,A,false
201911359349300236,580531392,A,0
201931209349301243,160743140,A,true
201931209349301243,160743140,B,true
201931209349301243,160743140,C,true
201931209349301243,160743140,D,true
201931349349307983,231653718,RetDoc1053100001,A,1
201931349349307983,231653718,RetDoc1053100001,B,1
201931349349307983,231653718,RetDoc1053100001,C,1
201931349349307983,231653718,RetDoc1053100001,D,1
201900739349300245,440589787,A,true
201900739349300245,440589787,B,true
201941359349300304,910564993,A,1
201901279349300215,930386908,A,1
201901279349300215,930386908,B,1
201901279349300215,930386908,C,1
201901269349300335,240795445,A,true
201901269349300335,240795445,B,true
201901269349300335,240795445,C,true
201901269349300335,240795445,D,true
201900749349301420,314379584,A,true
201900749349301245,860702049,A,false
201900749349301245,860702049,B,false
201900369349300745,610444671,A,true
201900369349300745,610444671,B,true
201930399349300443,620544854,A,0
201931349349309638,042103558,IRS990ScheduleK,A,true
201931349349309638,042103558,IRS990ScheduleK,B,true
201931349349309638,042103558,IRS990ScheduleK,C,true
201931349349309638,042103558,IRS990ScheduleK,D,true
201901149349300335,941156617,A,1
201901149349300335,941156617,B,1
201901149349300335,941156617,C,1
201931209349301318,626001104,A,1
201931209349301318,626001104,B,1
201901159349300800,580619030,A,0
201921149349300707,231352648,A,true
201921149349300707,231352648,B,true
201910739349301401,240795406,A,1
201910739349301401,240795406,B,1
201910789349300721,956001907,A,1
201910249349300826,660177776,A,1
201910249349300826,660177776,B,1
201910469349301391,440545914,A,true
201930449349300038,390806325,A,1
201930449349300038,390806325,B,1
201900449349301255,391399196,A,0
201900449349301255,391399196,B,0
201900449349301255,391399196,C,0
201910189349301356,566049935,A,1
201910189349301356,566049935,B,1
201910249349301151,231501197,A,true
201910249349301151,231501197,B,true
201910249349301151,231501197,C,true
201910249349301151,231501197,D,true
201910289349300681,420680466,A,1
201910289349300681,420680466,B,1
201813189349311571,420730347,A,0
201813189349311571,420730347,B,0
201813189349307481,390806297,A,1
201813189349307481,390806297,B,1
201930079349300353,344428207,A,false
201930079349300353,344428207,B,false
201843179349304394,201612906,A,true
201843179349304394,201612906,B,true
201833179349307968,136171197,A,false
201833179349307968,136171197,B,false
201833179349307968,136171197,C,false
201910789349300126,710239383,RetDoc1053100001,A,1
201910789349300126,710239383,RetDoc1053100001,B,1
201910789349300126,710239383,RetDoc1053100001,C,1
201910789349300126,710239383,RetDoc1053100001,D,1
201900739349300015,410693977,A,1
201931349349301278,591083502,RetDoc1053100001,A,1
201931349349301278,591083502,RetDoc1053100001,B,1
201931349349301278,591083502,RetDoc1053100001,C,1
201931349349301278,591083502,RetDoc1053100001,D,1
201803389349300605,370661231,A,true
201833189349308858,470377991,A,1
201833189349308858,470377991,B,1
201833189349308858,470377991,C,1
201833139349300423,610444825,R000008,A,1
201833139349300423,610444825,R000008,B,1
201833139349300423,610444825,R000008,C,1
201833139349300423,610444825,R000008,D,1
201813189349310886,470724387,A,1
201803189349311545,221508627,IRS990ScheduleK,A,true
201803189349311545,221508627,IRS990ScheduleK,B,true
201803189349311545,221508627,IRS990ScheduleK,C,true
201803189349311545,221508627,IRS990ScheduleK,D,true
201931349349308178,314379459,RetDoc1053100001,A,0
201931349349308178,314379459,RetDoc1053100001,B,0
201931349349308178,314379459,RetDoc1053100001,C,0
201931349349308178,314379459,RetDoc1053100001,D,0
201931349349308368,231352630,RetDoc1053100001,A,1
201931349349308368,231352630,RetDoc1053100001,B,1
201931349349308368,231352630,RetDoc1053100001,C,1
201931349349308368,231352630,RetDoc1053100001,D,1
201940739349300829,420680335,A,1
201940739349300829,420680335,B,1
201931029349300348,741193459,A,0
201931029349300348,741193459,B,0
201931029349300348,741193459,C,0
201931029349300348,741193459,D,0
201931029349300523,237223216,A,true
201931029349300523,237223216,B,true
201931029349300713,370661217,A,1
201931279349300908,470376525,A,false
201931349349310653,951664123,A,1
201931039349300328,030179424,A,1
201931039349300328,030179424,B,1
201931299349301553,341018992,IRS990ScheduleK1,A,true
201931299349301553,341018992,IRS990ScheduleK1,B,true
201931299349301553,341018992,IRS990ScheduleK1,C,true
201931299349301553,341018992,IRS990ScheduleK1,D,true
201833139349301108,596605703,A,1
201901309349304190,580566243,IRS990ScheduleK,A,false
201911359349307716,741277664,A,false
201911359349307736,381359081,A,1
201931349349305773,160743900,A,0
201833189349306178,570341191,A,false
201901309349304340,570314408,A,1
201901309349304305,581357177,A,1
201931349349306263,520705392,A,false
201901449349300520,510305893,RetDoc1053100001,A,0
201901449349300520,510305893,RetDoc1053100001,B,0
201901449349300520,510305893,RetDoc1053100001,C,0
201901449349300520,510305893,RetDoc1053100001,D,0
201930939349300228,470376551,A,1
201931359349311938,591157081,A,0
201931359349311938,591157081,B,0
201901309349304720,952786163,A,1
201940439349300309,930401259,A,0
201941359349309259,042104300,A,0
201901359349304795,060646973,IRS990ScheduleK1,A,true
201901359349304795,060646973,IRS990ScheduleK1,B,true
201901359349304795,060646973,IRS990ScheduleK1,C,true
201901359349304795,060646973,IRS990ScheduleK1,D,true
201931339349300343,251024358,A,1
201931339349300343,251024358,B,1
201931059349300608,231352674,A,true
201931059349300608,231352674,B,true
201931059349300608,231352674,C,true
201931059349300608,231352674,D,true
201901309349301750,620483210,A,1
201911349349301751,530196640,A,0
201911349349301751,530196640,B,0
201931339349303848,231352661,R000010,A,1
201931339349303848,231352661,R000010,B,1
201931339349303848,231352661,R000010,C,1
201931339349303848,231352661,R000010,D,1
201931339349306093,610458355,A,1
201911349349309336,990272261,A,0
201911239349300421,390806202,A,1
201931059349301338,231526668,A,1
201931059349301618,141338562,A,0
201931059349301618,141338562,B,0
201931059349301618,141338562,C,0
201931059349301618,141338562,D,0
201900639349300210,590624458,A,1
201900639349300210,590624458,B,1
201900639349300210,590624458,C,1
201911239349300801,231657958,A,1
201911239349300801,231657958,B,1
201931359349311623,060761704,A,true
201911349349307641,237225104,A,1
201911349349307641,237225104,B,1
201911349349309416,610444695,A,1
201911349349309436,956151774,A,1
201911239349300216,231177930,A,1
201911239349300216,231177930,B,1
201911239349300216,231177930,C,1
201911239349300216,231177930,D,1
201931309349304918,042103552,A,true
201931309349304918,042103552,B,true
201931309349304918,042103552,C,true
201931309349304918,042103552,D,true
201931309349305083,430652675,A,1
201931309349305083,430652675,B,1
201931309349305083,430652675,C,1
201941229349301334,240795460,A,1
201941229349301334,240795460,B,1
201921349349306707,841029228,A,1
201921349349306707,841029228,B,1
201931059349301753,741109631,A,true
201931269349300118,135562167,A,true
201931309349305363,741161941,A,1
201941229349301604,221500645,IRS990ScheduleK,A,true
201941229349301604,221500645,IRS990ScheduleK,B,true
201941229349301604,221500645,IRS990ScheduleK,C,true
201941229349301604,221500645,IRS990ScheduleK,D,true
201931359349306618,340714689,A,0
201931359349303083,131624067,A,true
201931359349303083,131624067,B,true
201931359349303083,131624067,C,true
201901359349301310,237227990,A,1
201901359349301310,237227990,B,1
201911349349307051,460280847,A,0
201911349349307051,460280847,B,0
201911349349307041,042103567,A,true
201911349349307041,042103567,B,true
201911349349307041,042103567,C,true
201911349349307041,042103567,D,true
201941359349309614,550356985,A,true
201901359349303745,221487164,A,1
201901359349303745,221487164,B,1
201901359349303745,221487164,C,1
201901359349303745,221487164,D,1
201901359349303750,440545813,A,1
201901359349303750,440545813,B,1
201901359349303750,440545813,C,1
201901359349303750,440545813,D,1
201931359349302423,050258809,IRS990ScheduleK,A,true
201931359349302423,050258809,IRS990ScheduleK,B,true
201931359349302423,050258809,IRS990ScheduleK,C,true
201931359349302423,050258809,IRS990ScheduleK,D,true
201931289349302063,141468399,A,false
201931289349302063,141468399,B,false
201931289349302063,141468399,C,false
201911359349302421,020274509,A,true
201911359349302421,020274509,B,true
201911359349302421,020274509,C,true
201911359349302421,020274509,D,true
201911359349302371,350868125,A,true
201911359349302371,350868125,B,true
201911359349302371,350868125,C,true
201940469349301639,480543715,A,true
201940469349301639,480543715,B,true
201940469349301774,131624158,RetDoc1053100001,A,1
201940469349301774,131624158,RetDoc1053100001,B,1
201940469349301774,131624158,RetDoc1053100001,C,1
201940469349301774,131624158,RetDoc1053100001,D,1
201941359349311639,810235407,A,0
201941359349311639,810235407,B,0
201930819349301128,910567740,A,true
201930819349301128,910567740,B,true
201930819349301128,910567740,C,true
201911359349302941,540505940,A,0
201911359349302941,540505940,B,0
201911359349302941,540505940,C,0
201911359349302941,540505940,D,0
201901339349303375,370661219,A,1
201901339349303375,370661219,B,1
201901339349303375,370661219,C,1
201911359349301301,840402510,RetDoc1053100001,A,0
201911359349301301,840402510,RetDoc1053100001,B,0
201911359349301301,840402510,RetDoc1053100001,C,0
201911359349301301,840402510,RetDoc1053100001,D,0
201931269349301128,480547846,A,true
201921309349300547,480543772,A,1
201901339349301125,930461940,A,0
201940499349300504,231413680,A,1
201911349349302061,240795686,RetDoc1053100001,A,1
201911349349302061,240795686,RetDoc1053100001,B,1
201911349349302061,240795686,RetDoc1053100001,C,1
201911349349302061,240795686,RetDoc1053100001,D,1
201911349349307581,200118161,A,true
201911349349307581,200118161,B,true
201931299349300028,381359083,A,true
201931299349300028,381359083,B,true
201901339349305860,150532082,IRS990ScheduleK,A,true
201901339349305860,150532082,IRS990ScheduleK,B,true
201901339349305860,150532082,IRS990ScheduleK,C,true
201901339349305860,150532082,IRS990ScheduleK,D,true
201901339349306460,541061178,A,1
201911359349308141,141338587,A,1
201911359349308141,141338587,B,1
201911359349308141,141338587,C,1
201911359349312376,930386839,A,1
201911359349312376,930386839,B,1
201941309349304679,135645885,RetDoc1053100001,A,1
201941309349304679,135645885,RetDoc1053100001,B,1
201941309349304679,135645885,RetDoc1053100001,C,1
201941309349304679,135645885,RetDoc1053100001,D,1
201921309349300207,620475697,R000009,A,1
201921309349300207,620475697,R000009,B,1
201921309349300207,620475697,R000009,C,1
201921309349300207,620475697,R000009,D,1
201901239349300215,231522643,RetDoc1053100001,A,1
201901239349300215,231522643,RetDoc1053100001,B,1
201901239349300215,231522643,RetDoc1053100001,C,1
201901239349300215,231522643,RetDoc1053100001,D,1
201931359349305528,135598093,IRS990ScheduleK,A,true
201931359349305528,135598093,IRS990ScheduleK,B,true
201931359349305528,135598093,IRS990ScheduleK,C,true
201931359349305528,135598093,IRS990ScheduleK,D,true
201931359349303148,042104700,A,1
201931359349303148,042104700,B,1
201941309349304474,540575812,A,1
201901339349304650,560532138,A,true
201901339349304650,560532138,B,true
201901339349304650,560532138,C,true
201901339349302675,480543729,A,true
201901339349302055,041286950,IRS990ScheduleK,A,true
201901339349302055,041286950,IRS990ScheduleK,B,true
201901339349302055,041286950,IRS990ScheduleK,C,true
201901339349302055,041286950,IRS990ScheduleK,D,true
201931359349303538,041679980,IRS990ScheduleK,A,true
201931359349303538,041679980,IRS990ScheduleK,B,true
201931359349303538,041679980,IRS990ScheduleK,C,true
201931359349303538,041679980,IRS990ScheduleK,D,true
201901499349300645,240772407,IRS990ScheduleK.1,A,true
201901499349300645,240772407,IRS990ScheduleK.1,B,true
201901499349300645,240772407,IRS990ScheduleK.1,C,true
201901499349300645,240772407,IRS990ScheduleK.1,D,true
201941359349304984,362177139,RetDoc1053100001,A,1
201941359349304984,362177139,RetDoc1053100001,B,1
201941359349304984,362177139,RetDoc1053100001,C,1
201941359349304984,362177139,RetDoc1053100001,D,1
201901339349301010,820200906,A,1
201901339349305470,042103578,A,1
201901339349305470,042103578,B,1
201901339349305470,042103578,C,1
201901339349305470,042103578,D,1
201921309349304557,231352626,A,1
201941089349300449,042005934,A,1
201941089349300449,042005934,B,1
201901339349303835,410711610,A,1
201941359349305089,951890710,A,0
201941359349305089,951890710,B,0
201941359349305089,951890710,C,0
201941359349305449,060646959,A,true
201921659349301302,362515281,A,true
201931359349301023,250965601,A,1
201911359349301521,351065063,A,0
201901299349302375,042104258,A,1
201921309349304372,160805158,A,1
201921309349304372,160805158,B,1
201921309349304382,630312914,IRS990ScheduleK1,A,true
201921309349304382,630312914,IRS990ScheduleK1,B,true
201921309349304382,630312914,IRS990ScheduleK1,C,true
201921309349304382,630312914,IRS990ScheduleK1,D,true
201931339349301313,236002304,A,1
201931339349301313,236002304,B,1
201931339349301313,236002304,C,1
201901339349303275,362167725,A,true
201901339349303275,362167725,B,true
201901339349303275,362167725,C,true
201901339349303275,362167725,D,true
201941239349301409,221529785,A,1
201941239349301409,221529785,B,1
201901339349307085,941196211,A,1
201911239349301856,952415066,A,1
201921349349302367,141338371,A,0
201921349349302367,141338371,B,0
201901339349301405,391024723,A,0
201901339349301405,391024723,B,0
201901339349301405,391024723,C,0
201901339349301405,391024723,D,0
201931349349304778,362167842,A,true
201931159349300243,381945965,A,0
201931159349300243,381945965,B,0
201931159349300243,381945965,C,0
201931159349300243,381945965,D,0
201931359349311513,391097032,A,false
201901309349305115,250496976,R000008,A,1
201901309349305115,250496976,R000008,B,1
201901309349305115,250496976,R000008,C,1
201901309349305115,250496976,R000008,D,1
201941359349307904,952544535,A,1
201941359349307904,952544535,B,1
201941359349307904,952544535,C,1
201941359349307904,952544535,D,1
201931239349301173,580566199,A,0
201931159349301223,430356250,A,true
201931159349301223,430356250,B,true
201931159349301223,430356250,C,true
201931159349301223,430356250,D,true
201901309349305265,141338580,A,true
201901309349305265,141338580,B,true
201931359349301658,540505941,A,1
201931359349301658,540505941,B,1
201931359349301658,540505941,C,1
201931359349306173,160743088,A,0
201931359349306173,160743088,B,0
201931359349306173,160743088,C,0
201901309349305235,231353385,A,1
201901309349305235,231353385,B,1
201901309349305235,231353385,C,1
201901299349302165,042108376,A,true
201901299349302165,042108376,B,true
201901299349302165,042108376,C,true
201901239349300115,131740285,A,true
201931349349308628,042103594,A,true
201931349349308628,042103594,B,true
201931159349301118,941156266,IRS990ScheduleK1,A,true
201931159349301118,941156266,IRS990ScheduleK1,B,true
201931159349301118,941156266,IRS990ScheduleK1,C,true
201931159349301118,941156266,IRS990ScheduleK1,D,true
201941029349301014,710236897,A,1
201941029349301014,710236897,B,1
201901309349302955,420772559,A,1
201901309349302955,420772559,B,1
201901309349302955,420772559,C,1
201941149349301124,540505945,A,0
201941149349301124,540505945,B,0
201921309349303277,314379560,A,true
201901339349306525,381381271,RetDoc1053100001,A,0
201901339349306525,381381271,RetDoc1053100001,B,0
201901339349306525,381381271,RetDoc1053100001,C,0
201901339349306525,381381271,RetDoc1053100001,D,0
201911239349301751,366112087,A,true
201911239349301751,366112087,B,true
201941299349301229,131740451,IRS990ScheduleK,A,true
201941299349301229,131740451,IRS990ScheduleK,B,true
201941299349301229,131740451,IRS990ScheduleK,C,true
201941299349301229,131740451,IRS990ScheduleK,D,true
201931349349306533,610461768,A,false
201931349349306533,610461768,B,false
201921309349304477,440545280,A,true
201921309349304477,440545280,B,true
201921309349304447,030220266,A,true
201941039349300509,620518288,A,0
201941039349300509,620518288,B,0
201921239349300847,362169145,A,true
201921239349300847,362169145,B,true
201911359349305486,133297197,A,1
201911359349305486,133297197,B,1
201911359349305486,133297197,C,1
201911359349305486,133297197,D,1
201921309349304637,951246140,A,true
201921309349304637,951246140,B,true
201921309349304612,951644026,A,true
201941309349301074,166054295,A,1
201901339349306710,050258932,A,true
201901339349306710,050258932,B,true
201901339349306710,050258932,C,true
201901339349306710,050258932,D,true
201901339349306670,381366958,A,1
201901339349306670,381366958,B,1
201901339349306670,381366958,C,1
201901339349306670,381366958,D,1
201911359349305526,520591691,A,true
201911359349305526,520591691,B,true
201931359349304273,042103637,A,0
201931359349304273,042103637,B,0
201931359349304273,042103637,C,0
201931349349301148,610444763,RetDoc1053100001,A,0
201931349349301148,610444763,RetDoc1053100001,B,0
201931349349301148,610444763,RetDoc1053100001,C,0
201931349349301148,610444763,RetDoc1053100001,D,0
201931349349303643,620497990,A,1
201931349349303643,620497990,B,1
201931359349306188,042225850,A,1
201901919349300205,131624202,A,true
201901919349300205,131624202,B,true
201901919349300205,131624202,C,true
201901919349300205,131624202,D,true
201901349349309485,390806261,IRS990ScheduleK,A,true
201901349349309485,390806261,IRS990ScheduleK,B,true
201901349349309485,390806261,IRS990ScheduleK,C,true
201901349349309485,390806261,IRS990ScheduleK,D,true
201901359349307600,050306206,A,1
201901359349307600,050306206,B,1
201901359349307600,050306206,C,1
201901359349307600,050306206,D,1
201901359349308000,210650678,RetDoc1053100001,A,1
201901359349308000,210650678,RetDoc1053100001,B,1
201901359349308000,210650678,RetDoc1053100001,C,1
201901359349308000,210650678,RetDoc1053100001,D,1
201921359349300642,580566133,A,1
201941059349300229,750800691,A,false
201941059349300229,750800691,B,false
201941309349302629,361557840,A,0
201941309349302629,361557840,B,0
201901309349302500,314379435,A,1
201901309349302500,314379435,B,1
201901359349310325,390980974,A,0
201941059349300614,160743040,A,true
201941059349300614,160743040,B,true
201941059349300614,160743040,C,true
201911359349301086,630288878,A,0
201901359349312125,050258810,A,true
201901359349312125,050258810,B,true
201901359349312125,050258810,C,true
201901359349312125,050258810,D,true
201941059349301704,350867977,IRS990ScheduleK,A,true
201941059349301704,350867977,IRS990ScheduleK,B,true
201941059349301704,350867977,IRS990ScheduleK,C,true
201941059349301704,350867977,IRS990ScheduleK,D,true
201941059349301754,741109661,A,true
201941059349301754,741109661,B,true
201941059349301754,741109661,C,true
201921359349307522,952798775,A,0
201911069349300511,020222120,A,0
201911269349301191,590624416,A,1
201920239349300347,362177133,A,1
201920239349300347,362177133,B,0
201901059349300415,590624458,A,1
201901059349300415,590624458,B,1
