object_id,ein,DscrtnrySpndngAcctInd,HsngAllwncOrRsdncInd,PymntsFrUsOfRsdncInd,FrstClssOrChrtrTrvlInd,PrsnlSrvcsInd,IdmnfctnGrssUpPmtsInd,TrvlFrCmpnnsInd,ClbDsOrFsInd,WrttnPlcyRfTAndEExpnssInd,SbstnttnRqrdInd,CmpnstnSrvyInd,CmpnstnCmmttInd,BrdOrCmmttApprvlInd,IndpndntCnsltntInd,Frm990OfOthrOrgnztnsInd,WrttnEmplymntCntrctInd,SvrncPymntInd,SpplmntlNnqlRtrPlnInd,EqtyBsdCmpArrngmInd,CmpBsdOnRvnOfFlngOrgInd,CmpBsdOnRvRltdOrgsInd,CmpBsdNtErnsFlngOrgInd,CmpBsdNtErnsRltdOrgsInd,AnyNnFxdPymntsInd,IntlCntrctExcptnInd,RbttblPrsmptnPrcInd
201800449349301385,591237047,X,X,-,-,-,-,-,X,true,true,X,X,X,X,-,X,true,false,false,false,false,false,false,true,false,-
201800249349301300,420680466,-,X,-,-,X,-,X,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201820129349300117,410695509,-,X,-,X,-,-,X,-,0,1,X,-,X,-,-,-,1,0,0,0,0,0,0,1,0,-
201820399349301307,410696906,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201742839349301309,350868181,-,X,-,-,X,-,-,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201830189349300508,264468758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201830239349300723,237050293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201713189349305806,251065148,-,X,-,X,-,-,X,X,1,1,X,X,X,-,-,X,0,0,0,0,0,1,0,0,0,-
201820249349300732,270989006,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201800549349300820,150532204,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,-,false,true,false,false,false,false,false,true,false,-
201810609349300711,420707114,X,X,-,-,X,-,X,-,1,1,X,-,X,-,-,-,1,1,0,0,0,0,0,0,0,-
201820439349300532,131624158,-,X,-,-,-,-,-,-,1,1,X,X,X,X,X,-,0,1,0,1,0,0,0,1,0,-
201820519349300432,560530003,-,X,-,-,-,-,-,X,true,true,X,X,X,X,X,X,false,false,false,true,false,true,false,false,false,-
201820519349300527,060647016,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201820519349300617,461812625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201820859349300012,420680335,-,X,-,-,-,-,X,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201820859349301112,640428676,-,X,-,-,X,-,X,-,false,true,-,-,X,-,-,-,true,false,false,false,false,false,false,false,false,-
201810549349300436,440589787,-,X,-,-,-,-,-,-,true,true,X,X,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201810419349300101,231424055,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,1,0,-
201820689349301257,951644035,-,X,X,-,-,-,X,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201810729349300216,314379584,-,X,-,-,-,-,-,-,true,true,X,-,X,-,-,-,true,false,false,false,false,false,false,false,false,-
201830439349300918,620484185,-,X,-,-,X,-,-,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201810549349300036,231365953,-,X,-,-,X,-,X,X,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,-
201830669349301353,620570060,-,X,-,-,-,-,-,-,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201820669349300807,910473310,-,X,-,-,X,X,-,X,1,1,X,X,X,X,-,-,0,1,0,0,0,0,0,0,0,-
201800119349300615,540505892,-,X,-,-,X,-,X,X,1,1,-,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201830749349300728,440556862,-,X,-,-,-,-,X,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201820689349300707,042002060,-,X,-,-,-,X,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201800619349300335,344431169,-,X,-,-,-,-,X,X,true,true,X,X,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201800889349300500,251120678,-,X,-,-,X,X,X,X,1,1,X,X,X,X,X,-,0,0,0,0,0,0,0,1,0,-
201800679349301100,240795441,-,X,-,-,-,-,-,X,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201840689349301029,611124267,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,false,false,false,false,false,false,false,false,false,-
201800679349300825,350868095,-,-,-,-,-,-,-,X,true,true,X,X,X,-,-,X,true,false,false,false,false,false,false,false,false,-
201820869349300762,231627436,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,false,true,false,false,false,false,false,false,false,-
201800859349300215,941156599,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201830829349300613,540573801,-,X,-,-,X,-,-,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201810859349300311,131662715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,false,false,false,false,false,false,false,false,false,-
201830469349301953,620488046,-,X,-,X,-,-,X,-,1,1,X,X,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201830669349300143,430356250,-,X,-,-,-,-,X,X,true,true,X,X,X,X,-,X,false,true,false,true,false,false,false,false,false,-
201800659349300140,481249429,-,-,-,X,-,-,-,-,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201800659349300040,344427516,-,X,-,-,-,-,-,X,true,true,X,X,X,-,X,X,false,false,false,false,false,false,false,false,false,-
