object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt,VltnMthdUsdDsc
201903199349311450,980149857,Stipends,Central America and the Caribbean,392140
201943529349300639,620481463,SCHOLARSHIPS TO ELIGIBLE STUDENTS,9,40454,ACCOUNT CREDIT
202041979349307414,951664112,FINANCIAL AID,Europe (Including Iceland and Greenland),72,1834810,CREDIT,N/A,N/A
202041979349307414,951664112,FINANCIAL AID,Middle East and North Africa,4,91993,CREDIT,N/A,N/A
202041979349307414,951664112,FINANCIAL AID,Russia and the Newly Independent States,2,68524,CREDIT,N/A,N/A
202041979349307414,951664112,FINANCIAL AID,South America,7,144805,CREDIT,N/A,N/A
202041979349307414,951664112,FINANCIAL AID,South Asia,1,36986,CREDIT,N/A,N/A
202031969349302723,580603153,TUITION DISCOUNT,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",4,86200,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",2,37137,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,EUROPE (INCLUDING ICELAND & GREENLAND) -,23,361882,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",1,31800,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,RUSSIA AND NEIGHBORING STATES,1,19500,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,"SOUTH AMERICA - ARGENTINA, BOLIVIA,",7,151000,CREDIT TO STUDENT ACCOUNT,FMV
202031969349302723,580603153,TUITION DISCOUNT,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",1,6650,CREDIT TO STUDENT ACCOUNT,FMV
202041069349300824,160743040,Scholarships/US Citizens studying abroad,Central America and the Caribbean,1,10000,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,East Asia and the Pacific,54,786055,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,Europe (Including Iceland and Greenland),151,1924773,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,Middle East and North Africa,1,12500,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,Sub-Saharan Africa,2,34143,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,South America,13,177884,Acct. Credit
202041069349300824,160743040,Scholarships/US Citizens studying abroad,Russia and the Newly Independent States,5,58598,Acct. Credit
202020699349301007,042111203,Research grants,Europe (including Iceland and Greenland),18,61828,Electronic funds transfer,0
202020699349301007,042111203,Research grants,Middle East and North Africa,3,41182,Electronic funds transfer,0
202020699349301007,042111203,Research grants,"North America (including Canada and Mexico, but not the United States)",1,596,Electronic funds transfer,0
202020699349301007,042111203,Research grants,South Asia,2,10000,Electronic funds transfer,0
202020699349301007,042111203,Research grants,Sub-Saharan Africa,1,43395,Electronic funds transfer,0
202020699349301007,042111203,Scholarship,Central America and the Caribbean,3,6344,Electronic funds transfer,0
202020699349301007,042111203,Scholarships,East Asia and the Pacific,5,27278,Check and Electronic funds transfer,0
202020699349301007,042111203,Scholarships,Europe (including Iceland and Greenland),29,99695,Check and Electronic funds transfer,0
202020699349301007,042111203,Scholarships,Sub-Saharan Africa,1,3000,Check,0
202042249349300309,980391928,SCHOLARSHIPS FOR ALL LEVELS OF DEGREES,Middle East and North Africa,4944,40767950,REDUCE COST,OTHER
202042249349300309,980391928,APPROPRIATION FOR RESEARCH AND CHAIRS,Middle East and North Africa,353,35722860,ALLOWANCES,OTHER
202011689349300911,630312914,Scholarships,Europe (Including Iceland and Greenland),114,411865,Student account
202011689349300911,630312914,Scholarships,Central America and the Caribbean,5,8815,Student account
202011689349300911,630312914,Scholarships,South America,2,925,Student account
202011689349300911,630312914,Scholarships,Middle East and North Africa,5,14660,Student account
202000799349300935,520705392,STUDENT FINANCIAL AID,Europe (Including Iceland and Greenland),5,109122
202000799349300935,520705392,STUDENT FINANCIAL AID,North America,3,61000
202000799349300935,520705392,STUDENT FINANCIAL AID,Russia and the Newly Independent States,1,16500
202000799349300935,520705392,STUDENT FINANCIAL AID,South Asia,1,24250
202000799349300935,520705392,STUDENT FINANCIAL AID,Sub-Saharan Africa,5,108500
202000799349300935,520705392,STUDENT FINANCIAL AID,East Asia and the Pacific,1,30000
202031369349303828,020274509,Student Scholarships - Africa,Sub-Saharan Africa,664,2645000
202031369349303828,020274509,Student Scholarships - Middle East,Middle East and North Africa,29,122500
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,Central America and the Caribbean,58,238050,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,East Asia and the Pacific,420,2135087,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,Europe (Including Iceland and Greenland),1213,5933303,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,Middle East and North Africa,263,775498,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,North America (Canada & Mexico only),77,551537,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,Russia and Neighboring States,86,290902,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,South America,237,703956,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,South Asia,103,360738,CREDIT
202041979349301854,210634501,SCHOLARSHIP/FELLOWSHIP,Sub-Saharan Africa,184,745974,CREDIT
202030159349300018,420698196,Various Grants and Scholarships,South Asia,3,42750,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,Middle East and North Africa,1,30900,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,South America,10,221194,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,"North America (including Canada and Mexico, but not the United States)",1,25050,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,Central America and the Caribbean,2,63820,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,Sub-Saharan Africa,5,129990,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,Europe (including Iceland and Greenland),9,219995,Applied to Student Account,0
202030159349300018,420698196,Various Grants and Scholarships,East Asia and the Pacific,3,84000,Applied to Student Account,0
201903399349301020,237099472,Student/Tuition Assitance,North America,10057,41656665,Student Fees
201903399349301020,237099472,Student/Tuition Assitance,East Asia and the Pacific,1703,7679247,Student Fees
202021959349303612,050258810,SCHOLARSHIPS,Central America and the Caribbean,14,173000,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,East Asia and the Pacific,82,1097540,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,Europe (Including Iceland and Greenland),39,691273,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,Middle East and North Africa,5,95180,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,North America,32,602794,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,Russia and the Newly Independent States,1,20000,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,South America,18,263610,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,South Asia,50,680975,STUDENT ACCT
202021959349303612,050258810,SCHOLARSHIPS,Sub-Saharan Africa,17,226381,STUDENT ACCT
202001919349303150,951644048,Student Scholarship,Africa,2,43500,Student Account
202001919349303150,951644048,Student Scholarship,Asia,20,366640,Student Account
202001919349303150,951644048,Student Scholarship,Australia,3,67500,Student Account
202001919349303150,951644048,Student Scholarship,Europe,9,256183,Student Account
202001919349303150,951644048,Student Scholarship,North America,3,100821,Student Account
202001919349303150,951644048,Student Scholarship,South America,1,18000,Student Account
201923609349300112,452208063,CASH GRANT,SOUTH ASIA,1,6600,BANK WIRE
201923609349300112,452208063,CASH GRANT,MIDDLE EAST & NORTH AFRICA,1,10000,BANK WIRE
201923609349300112,452208063,EDUCATION,CENTRAL AMERICA/CARRIBEAN,1,2970,SCHOLARSHIP,BOOK VALUE
201923609349300112,452208063,EDUCATION,SOUTH ASIA,2,16360,SCHOLARSHIP,BOOK VALUE
201923609349300112,452208063,EDUCATION,SUB-SAHARAN AFRICA,8,40943,SCHOLARSHIP,BOOK VALUE
201923609349300112,452208063,EDUCATION,EAST ASIA,17,125540,SCHOLARSHIP,BOOK VALUE
201923609349300112,452208063,EDUCATION,MIDDLE EAST & NORTH AFRICA,1,3660,SCHOLARSHIP,BOOK VALUE
202030699349301008,986001141,Scholarships,"North America (including Canada and Mexico, but not the United States)",180070000,EFT and checks,0
202041719349300524,381368367,Translation for theological research,North America - Canada and Mexico,1,10077,Wire
202041719349300524,381368367,Translation for theological research,Europe (Including Iceland & Greenland),3,9334,Wire
202000769349300545,350867954,Scholarship,Central America and the Caribbean,10,309810,Applied directly to student account
202000769349300545,350867954,Scholarship,East Asia and the Pacific,3,40756,Applied directly to student account
202000769349300545,350867954,Scholarship,Europe (Including Iceland & Greenland),2,51964,Applied directly to student account
202000769349300545,350867954,Scholarship,Middle East and North Africa,2,13640,Applied directly to student account
202000769349300545,350867954,Scholarship,North America - Canada and Mexico,1,1173,Applied directly to student account
202000769349300545,350867954,Scholarship,South Asia,2,51250,Applied directly to student account
202000769349300545,350867954,Scholarship,Sub-Saharan Africa,7,152881,Applied directly to student account
202030489349300103,620535755,CASH SCHOLARSHIPS FOR U.S. STUDENTS AT MILLIGAN COLLEGE WHO ARE STUDYING ABROAD,EUROPE,2,17125,SCHOLARSHIPS ARE CREDITED DIRECTLY TO THE STUDENT'S ACCOUNT,N/A,N/A
202001699349301000,390980974,SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",2,60980,CHARGE AGAINST TUITION
202001699349301000,390980974,SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",4,98700,CHARGE AGAINST TUITION
202001699349301000,390980974,SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",1,32800,CHARGE AGAINST TUITION
202041609349301424,340714363,SCHOLARSHIPS,CENTRAL AMERICA AND THE CARIBBEAN,3,37850,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,25,341320,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),145,1971056,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,5,64078,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,NORTH AMERICA,5,82593,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,10,114591,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,SOUTH AMERICA,12,166430,CREDIT TO ACCOUNT
202041609349301424,340714363,SCHOLARSHIPS,SUB-SAHARAN AFRICA,5,69363,CREDIT TO ACCOUNT
202020509349300927,390808497,SCHOLARSHIP,EAST ASIA AND THE PACIFIC,126,3589740,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,EUROPE,6,197564,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,MIDDLE EAST AND NORTH AFRICA,1,35000,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,RUSSIA AND NEIGHBORING STATES,2,82564,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,SOUTH AMERICA,3,183128,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,SUB-SAHARAN AFRICA,5,259445,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",6,236692,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",1,24732,SEE PART V
202020509349300927,390808497,SCHOLARSHIP,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",30,1669017,SEE PART V
202020509349300927,390808497,GRANT,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",16,54310,SEE PART V
202020509349300927,390808497,GRANT,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",1,4000,SEE PART V
202020509349300927,390808497,GRANT,EAST ASIA AND THE PACIFIC,10,42499,SEE PART V
202020509349300927,390808497,GRANT,MIDDLE EAST AND NORTH AFRICA,1,5500,SEE PART V
202020509349300927,390808497,GRANT,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",1,8268,SEE PART V
202020509349300927,390808497,GRANT,SOUTH AMERICA,2,2000,SEE PART V
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,Europe (including Iceland and Greenland),172,0,0,2251162,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,East Asia and the Pacific,32,0,0,507354,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,Central America and the Caribbean,6,0,0,114825,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,Middle East and North Africa,9,0,0,107472,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,"North America (including Canada and Mexico, but not the United States)",1,0,0,63660,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,Russia and the newly independent States,2,0,0,30500,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,South America,9,0,0,142581,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,South Asia,1,0,0,13000,financial aid in the form of credits against tuition and fees,cash basis
202010429349300541,231352664,financial aid in the form of credits against tuition and fees,Sub-Saharan Africa,9,0,0,385032,financial aid in the form of credits against tuition and fees,cash basis
202010989349300831,930386858,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",48,941842,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",117,1973775,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,MIDDLE EAST AND NORTH AFRICA,7,121693,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",2,66958,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",29,421971,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",2,47415,CREDIT ON STUDENT ACCOUNT
202010989349300831,930386858,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",22,335574,CREDIT ON STUDENT ACCOUNT
202011369349303671,020222182,Scholarships,South America,2,21250,SEE PART V
202011369349303671,020222182,SCHOLARSHIPS,East Asia and the Pacific,5,39975,SEE PART V
202011369349303671,020222182,SCHOLARSHIPS,Europe (Including Iceland and Greenland),73,735790,SEE PART V
202011369349303706,141338580,scholarship,East Asia and the Pacific,5,8000,student acc.
202011369349303706,141338580,scholarship,Europe (Including Iceland and Greenland),17,25450,student acc.
202011369349303706,141338580,scholarship,South America,4,7500,student acc.
202011369349303706,141338580,scholarship,South Asia,2,2900,student acc.
202021899349300727,042103558,Scholarship,Europe (Including Iceland and Greenland),95,1632279,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,East Asia and the Pacific,16,422250,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,South America,16,390848,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,South Asia,5,40250,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,Russia and the Newly Independent States,5,70450,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,Central America and the Caribbean,3,46250,ACCT CREDIT,FMV
202021899349300727,042103558,Scholarship,Sub-Saharan Africa,4,100941,ACCT CREDIT,FMV
201923169349303357,136192377,Student Aid,Various,60,168010,Student Aid,FMV
202031479349300958,050258956,SCHOLARSHIPS/GRANTS,EUROPE (INCLUDING ICELAND & GREENLAND),15,48482,REDUCTION TO TUITION,BOOK
202031479349300958,050258956,SCHOLARSHIPS/GRANTS,SOUTH AMERICA,6,17950,REDUCTION TO TUITION,BOOK
202031479349300958,050258956,SCHOLARSHIPS/GRANTS,EAST ASIA AND THE PACIFIC,8,33682,REDUCTION TO TUITION,BOOK
202031479349300958,050258956,SCHOLARSHIPS/GRANTS,SUB-SAHARAN AFRICA,2,6080,REDUCTION TO TUITION,BOOK
202001969349302350,030179414,Bennington Grant,Central America and the Caribbean,5,169288,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,East Asia and the Pacific,22,696570,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,Europe (Including Iceland and Greenland),24,836274,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,Middle East and North Africa,4,141462,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,North America (Canada & Mexico only),4,156815,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,Russia and Neighboring States,10,383357,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,South America,10,401339,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,South Asia,23,873571,ACCT CREDIT
202001969349302350,030179414,Bennington Grant,Sub-Saharan Africa,8,272145,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,Central America and the Caribbean,3,2033,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,East Asia and the Pacific,7,3542,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,Europe (Including Iceland and Greenland),11,7607,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,Middle East and North Africa,2,848,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,North America (Canada & Mexico only),2,1004,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,Russia and Neighboring States,4,2632,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,South America,5,3026,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,South Asia,3,1974,ACCT CREDIT
202001969349302350,030179414,Bennington Insurance,Sub-Saharan Africa,1,658,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,Central America and the Caribbean,3,43000,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,East Asia and the Pacific,20,343125,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,Europe (Including Iceland and Greenland),20,354023,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,Middle East and North Africa,3,53000,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,North America (Canada & Mexico only),2,24500,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,Russia and Neighboring States,7,99970,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,South America,7,110000,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,South Asia,18,267500,ACCT CREDIT
202001969349302350,030179414,Brockway Scholarship,Sub-Saharan Africa,6,87500,ACCT CREDIT
202001969349302350,030179414,Presidential Scholarship,East Asia and the Pacific,2,60000,ACCT CREDIT
202030719349301318,830340684,EDUCATION TUITION GRANT,NORTH AMERICA,5,97000,OFFSET AMT OWED
202030719349301318,830340684,EDUCATION TUITION GRANT,CARIBBEAN,1,22000,OFFSET AMT OWED
202030719349301318,830340684,EDUCATION TUITION GRANT,AUSTRAILIA,1,15000,OFFSET AMT OWED
202030719349301318,830340684,EDUCATION TUITION GRANT,AFRICA,1,20500,OFFSET AMT OWED
202000439349300615,311682468,Scholarships/Bursaries,North America,2697,6860411,Student A/C
202020459349300812,160871487,Student Financial Aid,South America,2,28000,Credit to tuition statement,0,Book
202020459349300812,160871487,Student Financial Aid,East Asia and the Pacific,1,5000,Credit to tuition statement,0,Book
202020669349300017,980042539,"We are a Canadian Organization, all of our grants and the assistance to individuals are paid in outside of the United States. The amounts include general scholarships and awards, trust scholarships and bursaries.","North America (including Canada and Mexico, but not the United States)",10061,22637285,"Cheque, EFT, or application to student accounts"
202031059349300313,590637903,STUDY ABROAD TUITION,EUROPE,1,10425,CHECK
202031059349300313,590637903,PASS-THROUGH GRANT,EUROPE,3,7763,CHECK
202031059349300313,590637903,PASS-THROUGH GRANT,SOUTH AMERICA,1,1545,CHECK
202041339349302264,042103638,Scholarship to students,East Asia and the Pacific,10,0,122750,Tuition offset
202041339349302264,042103638,Scholarship to students,Europe (including Iceland and Greenland),45,0,712918,Tuition offset
202041339349302264,042103638,Scholarship to students,Middle East and North Africa,3,0,65694,Tuition offset
202041339349302264,042103638,Scholarship to students,South America,9,0,145894,Tuition offset
202041339349302264,042103638,Scholarship to students,South Asia,10,0,138700,Tuition offset
202041339349302264,042103638,Scholarship to students,Sub-Saharan Africa,3,0,66044,Tuition offset
202041339349302344,250969449,STUDENT SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,295,1282821,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202041339349302344,250969449,STUDENT SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,140,4104323,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202041339349302344,250969449,STUDENT SCHOLARSHIPS,SUB-SAHARAN AFRICA,346,4102270,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202041339349302344,250969449,STUDENT SCHOLARSHIPS,EUROPE,35,189899,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202041339349302344,250969449,STUDENT SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",266,61654,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202041339349302344,250969449,STUDENT SCHOLARSHIPS,SOUTH AMERICA,4,6059,CHECK; ELECTRONIC FUND TRANSFER; POSTING TO STUDENT ACCOUNT,N/A,N/A
202010909349301211,042103865,EDUCATION,RUSSIA AND NEIGHBORING STATES,3,37500,CREDIT AMOUNT
202010909349301211,042103865,EDUCATION,EAST ASIA AND THE PACIFIC,5,60832,CREDIT AMOUNT
202000739349301410,952882724,"TUITION ASSISTANCE, SCHOLARSHIP","NORTH AMERICA - CANADA AND MEXICO, BUT BUT NOT THE UNITED STATES",10,19000,CHECK,0
202000739349301410,952882724,"TUITION ASSISTANCE, SCHOLARSHIP","EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",1,1500,CHECK,0
202000739349301410,952882724,"TUITION ASSISTANCE, SCHOLARSHIP",CENTRAL AMERICA AND CARRIBEAN,2,4000,CHECK,0
202000739349301410,952882724,"TUITION ASSISTANCE, SCHOLARSHIP",MIDDLE EAST AND NORTH AFRICA,0,0,CHECK,0
202000739349301410,952882724,"TUITION ASSISTANCE, SCHOLARSHIP",SUB-SAHARAN AFRICA,1,4700,CHECK,0
202031329349300908,231352683,SCHOLARSHIPS,Central America and the Caribbean,5,305427,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,East Asia and the Pacific,28,1275294,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,Europe (Including Iceland and Greenland),8,344342,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,Middle East and North Africa,12,607159,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,North America,16,898813,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,Russia and the Newly Independent States,1,35679,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,South America,9,543151,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,South Asia,17,876174,CREDIT,SCHOLARSHIPS,BOOK
202031329349300908,231352683,SCHOLARSHIPS,Sub-Saharan Africa,20,1109105,CREDIT,SCHOLARSHIPS,BOOK
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,Central America and the Caribbean,25,35706,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,East Asia and the Pacific,86,127874,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,Europe (Including Iceland and Greenland),113,177390,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,South America,27,50380,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,South Asia,1,2500,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,Sub-Saharan Africa,24,51715,"check, credit student account"
202001289349301475,350869045,STUDENT FINANCIAL SUPPORT,Middle East and North Africa,3,5130,"check, credit student account"
