object_id,ein,DnrAdvsdFndsHldCnt,FndsAndOthrAccntsHldCnt,DnrAdvsdFndsCntrAmt,FndsAndOthrAccntsCntrAmt,DnrAdvsdFndsGrntsAmt,FndsAndOthrAccntsGrntsAmt,DnrAdvsdFndsVlEOYAmt,FndsAndOthrAccntsVlEOYAmt,DsclsdOrgLgCtrlInd,DsclsdFrChrtblPrpsInd,HstrcLndArInd,HstrcStrctrInd,PrtctnNtrlHbttInd,PrsrvtnOpnSpcInd,PrsrvtnPblcUsInd,TtlEsmntsCnt,TtlAcrgCnt,HstrcStrctrEsmntsCnt,HstrcStrctrEsmntsAftrCnt,MdfdEsmntsCnt,SttsEsmntsHldCnt,WrttnPlcyMntrngInd,StffHrsSpntEnfrcmntCnt,ExpnssIncrrdEnfrcmntAmt,Sctn170hRqrStsfdInd,ArtPblcExhbtnAmnts_RvnsInclddAmt,ArtPblcExhbtnAmnts_AsstsInclddAmt,HldWrksArt_RvnsInclddAmt,HldWrksArt_AsstsInclddAmt,SkdD_CllctnUsdPbExhbtnInd,SkdD_CllUsdSchlrlyRsrchInd,SkdD_CllctnUsdPrsrvtnInd,SkdD_CllUsdLnOrExchPrgInd,CllctnUsdOthrPrpss_OthrPrpssDsc,CllctnUsdOthrPrpss_CllctnUsdOthrPrpssInd,SkdD_SlctdAsstsSlInd,AgntTrstEtcInd,BgnnngBlncAmt,AddtnsDrngYrAmt,DstrbtnsDrngYrAmt,EndngBlncAmt,InclEscrwCstdlAcctLbInd,ExplntnPrvddInd,CYEndwmtFnd_BgnnngYrBlncAmt,CYEndwmtFnd_CntrbtnsAmt,CYEndwmtFnd_InvstmntErnngsOrLsssAmt,CYEndwmtFnd_GrntsOrSchlrshpsAmt,CYEndwmtFnd_OthrExpndtrsAmt,CYEndwmtFnd_AdmnstrtvExpnssAmt,CYEndwmtFnd_EndYrBlncAmt,CYMns1YrEndwmtFnd_BgnnngYrBlncAmt,CYMns1YrEndwmtFnd_CntrbtnsAmt,CYMns1YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns1YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns1YrEndwmtFnd_OthrExpndtrsAmt,CYMns1YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns1YrEndwmtFnd_EndYrBlncAmt,CYMns2YrEndwmtFnd_BgnnngYrBlncAmt,CYMns2YrEndwmtFnd_CntrbtnsAmt,CYMns2YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns2YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns2YrEndwmtFnd_OthrExpndtrsAmt,CYMns2YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns2YrEndwmtFnd_EndYrBlncAmt,CYMns3YrEndwmtFnd_BgnnngYrBlncAmt,CYMns3YrEndwmtFnd_CntrbtnsAmt,CYMns3YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns3YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns3YrEndwmtFnd_OthrExpndtrsAmt,CYMns3YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns3YrEndwmtFnd_EndYrBlncAmt,CYMns4YrEndwmtFnd_BgnnngYrBlncAmt,CYMns4YrEndwmtFnd_CntrbtnsAmt,CYMns4YrEndwmtFnd_InvstmntErnngsOrLsssAmt,CYMns4YrEndwmtFnd_GrntsOrSchlrshpsAmt,CYMns4YrEndwmtFnd_OthrExpndtrsAmt,CYMns4YrEndwmtFnd_AdmnstrtvExpnssAmt,CYMns4YrEndwmtFnd_EndYrBlncAmt,SkdD_BrdDsgntdBlncEOYPct,SkdD_PrmnntEndwmntBlncEOYPct,SkdD_TrmEndwmntBlncEOYPct,SkdD_EndwmntsHldUnrltdOrgInd,SkdD_EndwmntsHldRltdOrgInd,SkdD_RltdOrgLstSchRInd,SkdD_TtlBkVlLndBldngsAmt,Lnd_InvstmntCstOrOthrBssAmt,Lnd_OthrCstOrOthrBssAmt,Lnd_BkVlAmt,Bldngs_InvstmntCstOrOthrBssAmt,Bldngs_OthrCstOrOthrBssAmt,Bldngs_DprctnAmt,Bldngs_BkVlAmt,LshldImprvmnts_InvstmntCstOrOthrBssAmt,LshldImprvmnts_OthrCstOrOthrBssAmt,LshldImprvmnts_DprctnAmt,LshldImprvmnts_BkVlAmt,Eqpmnt_InvstmntCstOrOthrBssAmt,Eqpmnt_OthrCstOrOthrBssAmt,Eqpmnt_DprctnAmt,Eqpmnt_BkVlAmt,OthrLndBldngs_InvstmntCstOrOthrBssAmt,OthrLndBldngs_OthrCstOrOthrBssAmt,OthrLndBldngs_DprctnAmt,OthrLndBldngs_BkVlAmt,SkdD_TtlBkVlScrtsAmt,ClslyHldEqtyIntrsts_BkVlAmt,FnnclDrvtvs_BkVlAmt,ClslyHldEqtyIntrsts_MthdVltnCd,FnnclDrvtvs_MthdVltnCd,TtlBkVlPrgrmRltdAmt,TtlBkVlOthrAsstsAmt,TtlLbltyAmt,FdrlIncmTxLbltyAmt,FtntTxtInd,TtlRvEtcAdtdFnclStmtAmt,NtUnrlzdGnsInvstAmt,DntdSrvcsAndUsFcltsAmt,RcvrsPrrYrGrntsAmt,OthrRvnAmt,RvnNtRprtdAmt,RvnSbttlAmt,InvstmntExpnssNtIncldAmt,OthrRvnsNtInclddAmt,RvnNtRprtdFnclStmtAmt,TtlRvnPrFrm990Amt,TtExpnsEtcAdtdFnclStmtAmt,DntdSrvcsUsFcltsAmt,PrrYrAdjstmntsAmt,LsssRprtdAmt,OthrExpnssInclddAmt,ExpnssNtRprtdAmt,ExpnssSbttlAmt,InvstmntExpnssNtIncld2Amt,OthrExpnssNtInclddAmt,ExpnssNtRptFnclStmtAmt,TtlExpnssPrFrm990Amt,TtExpnsEtcAdtdFnclStmtAmt,DntdSrvcsUsFcltsAmt,PrrYrAdjstmntsAmt,LsssRprtdAmt,OthrExpnssInclddAmt,ExpnssNtRprtdAmt,ExpnssSbttlAmt,InvstmntExpnssNtIncld2Amt,OthrExpnssNtInclddAmt,ExpnssNtRptFnclStmtAmt,TtlExpnssPrFrm990Amt
201932959349301018,850474926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,222,-,-,-,-,-,-,-,-,-,-,-,-,15187,14965,222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201903199349311450,980149857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92731888,-,-1973359,4941500,823957,353401,84639671,43270000,48334470,6741472,5179700,-,434354,92731888,49225000,-,2759000,7777000,-,937000,43270000,60142000,-,-1277000,9228000,-,412000,49225000,65648000,-,2619000,7711000,-,414000,60142000,1.00000,-,-,false,true,true,71900658,20723191,22543127,43266318,-,44616932,22821076,21795856,-,-,-,-,-,14017528,7473057,6544471,-,300824,6811,294013,-,-,-,-,-,-,-,141614,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201933369349300903,561388743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,480027,-,17491,18080,-,5510,473928,467240,-,36406,17790,-,5829,480027,465025,-,53626,17427,28395,5589,467240,489652,-,-16411,-,2694,5522,465025,495203,-,3095,-,2871,5775,489652,-,0.65000,0.35000,1,0,-,2095413,-,40000,40000,-,2270192,281052,1989140,-,-,-,-,-,173397,107124,66273,-,-,-,-,473928,-,-,-,-,-,-,-,-,-,1522611,-,-,-,3521,3521,1519090,-,-,0,1519090,1351862,-,-,-,3521,3521,1348341,-,-,0,1348341,1351862,-,-,-,3521,3521,1348341,-,-,0,1348341
201903579349300855,141463151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,792162,86012,27040,56324,313479,-,535411,406028,385640,14903,14409,-,-,792162,203713,206135,1225,5045,-,-,406028,205168,-,545,2000,-,-,203713,206120,-,1048,2000,-,-,205168,-,0.56690,0.43310,0,0,-,5443271,-,54500,54500,-,8683033,5087285,3595748,-,-,-,-,-,5748831,4016380,1732451,-,454165,393593,60572,-,-,-,-,-,-,-,805544,-,X,12164833,-699773,-,-,-,-699773,12864606,89879,1260047,1349926,14214532,12041564,-,-,-,-,0,12041564,89879,1260047,1349926,13391490,12041564,-,-,-,-,0,12041564,89879,1260047,1349926,13391490
201913189349302876,541854399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15449,-,-,-,-,-,-,-,-,-,-,-,-,21360,5911,15449,-,-,-,-,2554451,-,-,-,-,-,-,183238,-,X,2598518,65985,-,-,-,65985,2532533,15884,-,15884,2548417,2877886,-,-,-,-,0,2877886,15884,-,15884,2893770,2877886,-,-,-,-,0,2877886,15884,-,15884,2893770
201932959349300728,208434503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201933579349300468,201730126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4029,-,-,-,-,-,-,-,-,-,-,-,-,23773,19744,4029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1042432,-,215150,-,-,215150,827282,-,-,-,827282,923199,-,-,-,-,-,923199,-,-215150,-215150,708049,923199,-,-,-,-,-,923199,-,-215150,-215150,708049
201933129349303308,752760831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95000,-,-,X,X,X,-,-,-,0,-,-,-,-,-,-,-,1207301,61811,48198,48198,-,10965,1258147,1053388,151979,3850,-,1916,-,1207301,1026131,25101,3333,-,1177,-,1053388,996376,28245,3010,-,1500,-,1026131,650014,342933,4779,-,1350,-,996376,0.18880,0.62640,0.18480,0,0,-,1943771,-,-,-,-,-,-,-,109930,-,67380,42550,154337,-,113516,40821,3181883,-,1321483,1860400,-,-,-,-,-,-,-,-,-,-,3989454,149820,1885650,-,-25471,2009999,1979455,-,155045,155045,2134500,3783168,1885650,-,-,-,1885650,1897518,-,155045,155045,2052563,3783168,1885650,-,-,-,1885650,1897518,-,155045,155045,2052563
201923179349308802,202884155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6324,-,-,-,-,-,-,-,-,-,-,-,-,15429,12638,2791,-,5300,1767,3533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201922899349300712,541851377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24500,-,562,-,562,300,24200,24500,-,450,-,-,-,24500,20500,4000,450,450,-,-,24500,20500,-,451,451,-,-,20500,20500,-,525,525,-,-,20500,-,-,-,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24200,-,-,-,-,-,-,1649,-,X,502358,-,228919,-,-,228919,273439,-,-,-,273439,475207,228919,-,-,-,228919,246288,-,-,-,246288,475207,228919,-,-,-,228919,246288,-,-,-,246288
