object_id,ein,FrgnCntryCd
201721079349301457,141338498,UK
201741329349304499,741613878,BC
201741329349304499,741613878,CJ
201741329349304499,741613878,CO
201741329349304499,741613878,LT
201741329349304499,741613878,MI
201741329349304499,741613878,WZ
201741329349304499,741613878,TZ
201741329349304499,741613878,UG
201741329349304499,741613878,UK
201711089349300786,760690847,OC
201701089349300025,160743045,UK
201701089349300025,160743045,HR
201701089349300025,160743045,TZ
201701089349300025,160743045,MO
201701089349300025,160743045,CS
201701089349300025,160743045,GM
201701089349300025,160743045,SL
201741329349305774,131740451,UK
201731249349301233,111630822,IT
201701289349301840,041958460,FR
201701289349301840,041958460,GM
201721019349300342,741143128,CJ
201711029349300706,350868158,CJ
201711029349300706,350868158,EI
201711029349300706,350868158,IT
201721019349300832,952261113,NP
201721019349300832,952261113,IT
201731089349300033,750926755,IT
201731079349300043,060653264,SN
201701309349303620,362177139,AS
201701309349303620,362177139,BG
201701309349303620,362177139,BE
201701309349303620,362177139,BR
201701309349303620,362177139,CH
201701309349303620,362177139,HR
201701309349303620,362177139,DA
201701309349303620,362177139,EG
201701309349303620,362177139,FI
201701309349303620,362177139,FR
201701309349303620,362177139,GM
201701309349303620,362177139,HK
201701309349303620,362177139,IN
201701309349303620,362177139,ID
201701309349303620,362177139,IT
201701309349303620,362177139,KS
201701309349303620,362177139,MY
201701309349303620,362177139,SW
201701309349303620,362177139,SN
201701309349303620,362177139,SP
201701309349303620,362177139,RP
201701309349303620,362177139,NL
201701309349303620,362177139,MX
201701309349303620,362177139,UK
201701309349303620,362177139,TW
201701309349303620,362177139,SZ
201701039349301605,741159753,CJ
201701039349301605,741159753,CH
201701039349301605,741159753,SP
201701039349301605,741159753,UK
201741359349303614,410693970,IT
201721149349300802,581216007,CS
201741159349300209,362167855,UK
201731079349300708,141338562,FR
201731079349300803,750800653,UK
201741049349300114,520591623,BE
201741049349300114,520591623,EI
201741049349300114,520591623,SP
201741049349300114,520591623,TH
201741049349300114,520591623,UK
201721029349300917,237223216,FR
201721029349300917,237223216,IT
201721029349300917,237223216,UK
201721159349300917,231365954,GM
201721159349300917,231365954,IT
201721159349300917,231365954,SP
201721159349300917,231365954,UK
201721159349300917,231365954,FR
201721159349300917,231365954,CM
201701249349301395,240795460,BD
201701249349301395,240795460,CJ
201741109349300819,340714626,CJ
201741079349300819,231352615,GK
201741079349300819,231352615,CS
201741169349300129,361408475,IT
201741169349300129,361408475,VM
201741169349300129,361408475,UK
201721089349300537,430662529,AU
201721089349300537,430662529,CH
201721089349300537,430662529,GH
201721089349300537,430662529,GR
201721089349300537,430662529,NL
201721089349300537,430662529,SZ
201721089349300537,430662529,TH
201701189349300215,420680344,SP
201700959349300520,237110060,IT
201741329349304869,952544535,CJ
201741329349300114,251024358,FR
201710909349300216,460224588,CJ
201710909349300216,460224588,EI
201731079349300743,951921340,GM
201701039349300720,042105776,IT
201711169349301201,135647700,EG
201741089349300974,930386972,SP
201720959349300207,410693962,AU
201730979349300423,930386858,GM
201701299349302375,410969244,CI
201701299349302375,410969244,JA
201701299349302375,410969244,UK
201701299349302375,410969244,CH
201710729349300401,526056979,FR
201711039349301606,160743040,CJ
201711039349301606,160743040,HK
201711039349301606,160743040,UK
201711039349301606,160743040,EI
201741029349300509,264078735,OC
201741329349302039,236002304,UK
201731249349300743,202951275,UG
201731249349300743,202951275,TZ
201731249349300743,202951275,WZ
201731249349300743,202951275,RO
201731249349300743,202951275,MI
201731249349300743,202951275,BC
201731249349300743,202951275,LT
201731249349300743,202951275,CO
201731249349301628,420680387,UK
201721089349301602,250965430,CJ
201721089349301602,250965430,EI
201741079349300029,150532204,UK
201721099349300517,362167770,FR
201741099349300624,620476301,UK
201740819349300724,231352620,AS
201740819349300724,231352620,EI
201740819349300724,231352620,GR
201740819349300724,231352620,IT
201740819349300724,231352620,NZ
201740819349300724,231352620,SF
201740819349300724,231352620,SP
201740819349300724,231352620,TU
201740819349300724,231352620,UK
201710459349303916,941156617,ES
201710459349303916,941156617,UK
201731399349300318,362515281,CA
201730259349300913,340868798,IT
201741329349300909,350868188,CI
201741329349300909,350868188,FR
201741329349300909,350868188,EI
201741329349300909,350868188,IS
201741329349300909,350868188,IT
201741329349300909,350868188,KE
201741329349300909,350868188,MX
201741329349300909,350868188,UK
201741329349300909,350868188,BR
201741329349300909,350868188,MP
201710949349300811,010211810,MO
201731359349307993,050277222,UK
201740879349300234,231352621,CA
201740879349300234,231352621,FR
201741359349306039,720635884,CJ
201741329349305624,141338587,EI
201741329349305624,141338587,IT
201741329349305624,141338587,SP
201741329349305624,141338587,UK
201741329349304304,560532138,OC
201741359349304934,041843040,FR
201741359349304934,041843040,GM
201741359349304934,041843040,IT
201741359349304934,041843040,SZ
201731359349303298,231352630,EK
201741359349308714,941196211,BD
201741359349308714,941196211,CJ
201711019349300821,160755807,CA
201730459349301328,420680372,HK
201730459349301328,420680372,MY
201711189349300736,060646587,CJ
201711039349301161,941156628,CH
201711039349301161,941156628,RP
201711039349301161,941156628,TH
201741359349303454,060646973,CA
201741359349303454,060646973,CJ
201741359349303454,060646973,CH
201741359349303454,060646973,HK
201741359349303454,060646973,IN
201741359349303454,060646973,EI
201741359349303454,060646973,JE
201741359349303454,060646973,LU
201741359349303454,060646973,MP
201741359349303454,060646973,MJ
201741359349303454,060646973,NL
201741359349303454,060646973,PL
201741359349303454,060646973,SN
201741359349303454,060646973,SZ
201741359349303454,060646973,UK
201741359349303454,060646973,IM
201741359349303454,060646973,ET
201700449349302115,430652675,CJ
201700449349302115,430652675,UK
201731249349301603,221494434,CA
201731249349301603,221494434,IS
201731249349301603,221494434,UK
201701219349300410,941156266,AU
201740879349300319,362170136,IN
201721329349306027,221487164,CJ
201721359349301312,042103639,SN
201731359349312403,610444671,FR
201731359349312403,610444671,UK
201721359349303607,030220266,CA
201721359349303607,030220266,EI
201711359349304641,590936101,BR
201711359349304641,590936101,GM
201711359349304641,590936101,SN
201711359349302401,730587210,CS
201741359349303389,061395640,UK
201721359349312312,231352689,UK
201731329349302058,131624225,IS
201731329349302058,131624225,CA
201731329349302058,131624225,ET
201731329349302058,131624225,BY
201731329349302058,131624225,CM
201731329349302058,131624225,CG
201711359349312236,132676570,FR
201711359349312236,132676570,GM
201711359349312236,132676570,IS
201731359349306803,530196603,CJ
201731359349306803,530196603,DR
201731359349306803,530196603,ES
201731359349306803,530196603,FR
201731359349306803,530196603,GM
201731359349306803,530196603,GT
201731359349306803,530196603,HA
201731359349306803,530196603,HO
201731359349306803,530196603,IN
201731359349306803,530196603,IT
201731359349306803,530196603,MX
201731359349306803,530196603,NU
201731359349306803,530196603,QA
201731359349306803,530196603,SP
201731359349306803,530196603,UK
201731359349306803,530196603,TU
201721359349313602,310537516,CJ
201731359349303048,041286950,NL
201721029349300107,590624458,BD
201741029349300734,951641455,CJ
201741029349300734,951641455,CA
201731039349300248,420680412,EI
201711369349301456,381550064,CJ
201731359349301698,050258956,IT
201711359349307756,951642394,SP
201711359349307756,951642394,FR
201711359349307756,951642394,UK
201711359349307756,951642394,CH
201711359349307756,951642394,MX
201711359349307756,951642394,TW
201711359349307756,951642394,KS
201731329349301578,540534105,FR
201731359349301818,591083502,CJ
201731329349303188,310537177,CJ
201731359349304658,990113930,EI
201701329349300420,042103865,CJ
201711359349300901,240795686,BD
201711359349300901,240795686,CJ
201711329349302336,381367080,EI
201701359349313165,237421224,CA
201701359349313165,237421224,LO
201701339349300005,530204707,NI
201701339349300005,530204707,MI
201701339349300005,530204707,SF
201731329349305733,160743209,UK
201731359349303788,550665758,CJ
201741359349312644,590624364,VI
201701359349305285,221487354,DR
201701359349310100,520591421,CJ
201701359349308260,314379515,UK
201701329349303175,042103578,CJ
201701329349303175,042103578,EI
201701329349303175,042103578,FR
201701359349311660,560529961,CY
201701359349311660,560529961,FR
201701359349311660,560529961,UK
201701359349305540,231352635,UK
201741319349301704,251035663,IT
201741319349301704,251035663,CJ
201731359349303828,150532276,IT
201741299349302179,030179298,GM
201741299349302179,030179298,FR
201741299349302179,030179298,RS
201741299349302179,030179298,SP
201741299349302179,030179298,UK
201741299349302179,030179298,IT
201741299349302179,030179298,JA
201741299349302179,030179298,CI
201741299349302179,030179298,AR
201741299349302179,030179298,AU
201741299349302179,030179298,CM
201741309349302099,150532082,AS
201741309349302099,150532082,FR
201741309349302099,150532082,HK
201741309349302099,150532082,IT
201741309349302099,150532082,LU
201741309349302099,150532082,NP
201741309349302099,150532082,QA
201741309349302099,150532082,UK
201731309349301758,340801310,CA
201721329349300512,042103580,AR
201721329349300512,042103580,AS
201721329349300512,042103580,BD
201721329349300512,042103580,BR
201721329349300512,042103580,CA
201721329349300512,042103580,CJ
201721329349300512,042103580,CI
201721329349300512,042103580,CH
201721329349300512,042103580,CO
201721329349300512,042103580,UC
201721329349300512,042103580,EC
201721329349300512,042103580,FR
201721329349300512,042103580,HK
201721329349300512,042103580,IN
201721329349300512,042103580,JE
201721329349300512,042103580,LG
201721329349300512,042103580,LH
201721329349300512,042103580,LU
201721329349300512,042103580,MP
201721329349300512,042103580,MX
201721329349300512,042103580,NL
201721329349300512,042103580,NZ
201721329349300512,042103580,NU
201721329349300512,042103580,PM
201721329349300512,042103580,PE
201721329349300512,042103580,RO
201721329349300512,042103580,SN
201721329349300512,042103580,SF
201721329349300512,042103580,TU
201721329349300512,042103580,AE
201721329349300512,042103580,UK
201721329349300512,042103580,UY
201711329349301516,383071514,CA
201711329349301516,383071514,GH
201721329349303462,581357177,FR
201721329349303462,581357177,HK
201741289349300994,250964126,CJ
201711329349305041,390806251,SP
201711329349305041,390806251,SF
201711359349311011,540946734,CJ
201731309349301618,141442493,SP
201731309349301618,141442493,FR
201731309349301618,141442493,IT
201731359349301753,010211497,SP
201731359349301753,010211497,FR
201731359349301753,010211497,UK
201741319349303099,530196584,BR
201741319349303099,530196584,CH
201731359349301823,314379507,UK
201731329349305998,042133255,SP
201721319349305802,042103634,CI
201721319349305802,042103634,ET
201721319349305802,042103634,FR
201721319349305802,042103634,GH
201721319349305802,042103634,GM
201721319349305802,042103634,HK
201721319349305802,042103634,SP
201721319349305802,042103634,UK
201731319349303213,450273403,IT
201711329349305706,042103594,AR
201711329349305706,042103594,AS
201711329349305706,042103594,BA
201711329349305706,042103594,BD
201711329349305706,042103594,BR
201711329349305706,042103594,VI
201711329349305706,042103594,CJ
201711329349305706,042103594,CI
201711329349305706,042103594,CH
201711329349305706,042103594,CO
201711329349305706,042103594,EZ
201711329349305706,042103594,DA
201711329349305706,042103594,FI
201711329349305706,042103594,FR
201711329349305706,042103594,GM
201711329349305706,042103594,GR
201711329349305706,042103594,GK
201711329349305706,042103594,HK
201711329349305706,042103594,HU
201711329349305706,042103594,IN
201711329349305706,042103594,ID
201711329349305706,042103594,EI
201711329349305706,042103594,IT
201711329349305706,042103594,JA
201711329349305706,042103594,KS
201711329349305706,042103594,LU
201711329349305706,042103594,MY
201711329349305706,042103594,MP
201711329349305706,042103594,MO
201711329349305706,042103594,NL
201711329349305706,042103594,MU
201711329349305706,042103594,PE
201711329349305706,042103594,RP
201711329349305706,042103594,PL
201711329349305706,042103594,QA
201711329349305706,042103594,RO
201711329349305706,042103594,SN
201711329349305706,042103594,SP
201711329349305706,042103594,SW
201711329349305706,042103594,SZ
201711329349305706,042103594,TW
201711329349305706,042103594,TH
201711329349305706,042103594,TU
201711329349305706,042103594,UK
201711329349305706,042103594,AE
201711329349305706,042103594,VE
201711359349307541,237172306,OC
201711329349302626,520595110,AF
201711329349302626,520595110,AO
201711329349302626,520595110,BG
201711329349302626,520595110,BC
201711329349302626,520595110,UV
201711329349302626,520595110,IV
201711329349302626,520595110,ET
201711329349302626,520595110,GH
201711329349302626,520595110,GV
201711329349302626,520595110,HA
201711329349302626,520595110,HK
201711329349302626,520595110,HU
201711329349302626,520595110,IN
201711329349302626,520595110,ID
201711329349302626,520595110,IT
201711329349302626,520595110,KE
201711329349302626,520595110,LT
201711329349302626,520595110,LI
201711329349302626,520595110,MA
201711329349302626,520595110,MI
201711329349302626,520595110,MY
201711329349302626,520595110,MZ
201711329349302626,520595110,NP
201711329349302626,520595110,NI
201711329349302626,520595110,PK
201711329349302626,520595110,RW
201711329349302626,520595110,SF
201711329349302626,520595110,OD
201711329349302626,520595110,TZ
201711329349302626,520595110,TO
201711329349302626,520595110,UG
201711329349302626,520595110,UK
201711329349302626,520595110,VM
201711329349302626,520595110,ZA
201711329349302626,520595110,CM
201711329349302626,520595110,CA
201711329349302626,520595110,CD
201711329349302626,520595110,CI
201711329349302626,520595110,ML
201711329349302626,520595110,WZ
201711329349302626,520595110,BM
201731319349304313,160743088,FR
201731319349304313,160743088,SP
201721289349300102,250717890,CJ
201731289349300113,240772407,OC
201731309349301718,362182171,UK
201731319349303533,231365971,BD
201731319349303533,231365971,JA
201731319349303533,231365971,UK
201731319349303533,231365971,IT
201731299349300633,741109641,FR
201721319349303837,042104847,UK
201721319349302527,430653611,CI
201721319349302527,430653611,CH
201721319349302527,430653611,FR
201721319349302527,430653611,GM
201721319349302527,430653611,IT
201721319349302527,430653611,SP
201711309349303586,951664123,BD
201711309349303586,951664123,CJ
201711309349303586,951664123,VI
201711319349302461,362387148,SP
201721339349301267,010215213,UK
201731289349301003,620476822,AS
201731289349301003,620476822,BC
201731289349301003,620476822,BE
201731289349301003,620476822,BR
201731289349301003,620476822,CH
201731289349301003,620476822,DA
201731289349301003,620476822,FR
201731289349301003,620476822,GH
201731289349301003,620476822,GM
201731289349301003,620476822,ID
201731289349301003,620476822,IN
201731289349301003,620476822,IT
201731289349301003,620476822,JA
201731289349301003,620476822,KE
201731289349301003,620476822,KS
201731289349301003,620476822,LU
201731289349301003,620476822,MY
201731289349301003,620476822,MP
201731289349301003,620476822,MZ
201731289349301003,620476822,PL
201731289349301003,620476822,NI
201731289349301003,620476822,SP
201731289349301003,620476822,RP
201731289349301003,620476822,SF
201731289349301003,620476822,SW
201731289349301003,620476822,TH
201731289349301003,620476822,TW
201731289349301003,620476822,TZ
201731289349301003,620476822,UG
201731289349301003,620476822,AE
201731289349301003,620476822,UK
201731289349301003,620476822,ZA
201721319349303822,250969449,AS
201721319349303822,250969449,GM
201721319349303822,250969449,QA
201721319349303822,250969449,RW
201741289349300914,160743140,HR
201721259349301757,741109620,FR
201721309349302567,310536715,CH
201701929349300815,131624202,CJ
201701929349300815,131624202,HK
201721359349305002,560532129,GM
201721359349305002,560532129,MA
201721359349305002,560532129,SP
201721359349305002,560532129,TZ
201721359349305002,560532129,CH
201721359349305002,560532129,KE
201721359349305002,560532129,SN
201721359349305002,560532129,IN
201721359349305002,560532129,UK
201721359349305002,560532129,BD
201721359349305002,560532129,KU
201721359349305002,560532129,EG
201721359349305002,560532129,EZ
201721359349305002,560532129,KS
201721359349305002,560532129,PE
201721359349305002,560532129,CI
201721359349305002,560532129,NI
201721359349305002,560532129,RO
201721359349305002,560532129,ID
201721359349305002,560532129,CO
201721359349305002,560532129,TU
201721359349305002,560532129,GR
201721359349305002,560532129,HU
201721359349305002,560532129,BR
201721359349305002,560532129,PL
201721329349301252,042103558,GK
201721329349303852,060731360,UK
201721329349303852,060731360,CJ
201732279349301898,136227366,IS
201741319349304794,042103567,MX
201741359349303339,231386178,CS
201741359349303619,630302179,IT
201721359349304687,210634501,BR
201721359349304687,210634501,CI
201721359349304687,210634501,CH
201721359349304687,210634501,EI
201721359349304687,210634501,JA
201721359349304687,210634501,JE
201721359349304687,210634501,LU
201721359349304687,210634501,NL
201721359349304687,210634501,PL
201721359349304687,210634501,SZ
201741359349304759,231365966,CJ
201741329349301309,060646623,IT
201741329349301309,060646623,UK
201741359349307599,314379585,SP
201731319349303098,430654872,SP
201741669349301044,951644037,AR
201741669349301044,951644037,GM
201741669349301044,951644037,IT
201741669349301044,951644037,SZ
201741669349301044,951644037,UK
201741669349301044,951644037,CH
201741309349302304,350868125,GM
201741309349302304,350868125,UK
201741319349300419,020222111,FR
201741319349300419,020222111,GM
201741319349300419,020222111,SP
201741319349300419,020222111,IT
201741319349300419,020222111,NZ
201741319349300419,020222111,UK
201741359349302494,042103637,FR
201741359349302494,042103637,MX
201741359349302494,042103637,IT
201731319349304783,951664101,CJ
201731319349304783,951664101,EI
201741299349300834,840402510,CJ
201741309349301004,231355135,CJ
201741289349301144,520591613,BD
201741289349301144,520591613,CJ
201731289349300628,410694747,ES
201731289349300628,410694747,FR
201731289349300628,410694747,GB
201731289349300628,410694747,NZ
201731359349301003,240795965,CJ
201731299349302063,710236896,IT
201731299349302063,710236896,GR
201731299349302063,710236896,UK
201731299349302063,710236896,AS
201731329349301108,540505941,UK
201731339349301213,150532081,CH
201731339349301213,150532081,CI
201731339349301213,150532081,FR
201731339349301213,150532081,IT
201731339349301213,150532081,SP
201731339349301213,150532081,TU
201731339349301213,150532081,UK
201731359349311783,620475697,SP
201731319349301523,042103547,AS
201731319349301523,042103547,BE
201731319349301523,042103547,FR
201731319349301523,042103547,GM
201731319349301523,042103547,EI
201731319349301523,042103547,IT
201731319349301523,042103547,NZ
201731319349301523,042103547,SP
201731319349301523,042103547,SZ
201731319349301523,042103547,UK
201731359349306388,350868073,UK
201731359349306388,350868073,GM
201731359349306388,350868073,AU
201731359349306388,350868073,JA
201731359349306388,350868073,EI
201731359349306388,350868073,FR
201731359349306388,350868073,SP
201731359349306388,350868073,NZ
201731329349303163,231352685,BD
201731329349303163,231352685,BC
201731329349303163,231352685,CH
201731329349303163,231352685,FR
201731329349303163,231352685,HK
201731329349303163,231352685,EI
201731329349303163,231352685,JA
201731329349303163,231352685,SP
201731329349303163,231352685,UK
201731319349302848,150532200,FR
201731319349302848,150532200,CH
201731319349302848,150532200,SP
201731319349303298,060776644,EI
201731319349303298,060776644,LU
201731359349308603,381374230,BD
201731359349308603,381374230,CJ
201731359349308603,381374230,EI
201731359349308603,381374230,VQ
201711359349313101,362167921,UK
201711309349301421,590859121,UK
201711309349303176,951643389,AU
201711329349305131,320105791,GM
201711319349302396,350868107,GR
201711329349306681,910564961,FR
201701329349304945,141713034,GM
201711319349303091,630312914,UK
201711319349305101,370673513,FR
201711319349305101,370673513,SP
201711319349305101,370673513,UK
201711359349303551,060761704,IT
201711359349303826,952798775,CH
201711359349304686,060646927,IT
201711309349303636,320152376,CS
201711329349303671,720423889,CG
201711329349303671,720423889,ET
201711329349303671,720423889,RW
201711329349303671,720423889,SF
201711329349303671,720423889,UG
201711329349303671,720423889,UK
201701319349305270,231653718,CJ
201741959349300124,135562308,AE
201741959349300124,135562308,AR
201741959349300124,135562308,AS
201741959349300124,135562308,BD
201741959349300124,135562308,CH
201741959349300124,135562308,CJ
201741959349300124,135562308,EI
201741959349300124,135562308,EZ
201741959349300124,135562308,FR
201741959349300124,135562308,GH
201741959349300124,135562308,GM
201741959349300124,135562308,IS
201741959349300124,135562308,IT
201741959349300124,135562308,MP
201741959349300124,135562308,PM
201741959349300124,135562308,SP
201741959349300124,135562308,UK
201741959349300124,135562308,VI
201741959349300124,135562308,AF
201741959349300124,135562308,CY
201741959349300124,135562308,JE
201741959349300124,135562308,SN
201702149349300985,770495439,OC
201711949349301211,362167817,QA
201711949349301211,362167817,UK
201711289349302611,720408946,CA
201711289349302611,720408946,CJ
201711259349300341,042108376,UC
201711959349300831,900790361,CJ
201721939349301322,830454800,EC
201711289349301861,060646959,FR
201711289349301861,060646959,GM
201711289349301861,060646959,IT
201711289349301861,060646959,SP
201732279349302713,136192275,IS
201722279349301627,237285905,IS
201742779349301514,431658069,KS
201741029349300414,710236897,UK
201741949349300504,111788788,EG
201741949349300504,111788788,CA
201741949349300504,111788788,BA
201741949349300504,111788788,JO
201742829349300804,381443369,SN
201742829349300804,381443369,RP
201742829349300804,381443369,TH
201742829349300804,381443369,HK
201742219349301559,136171197,MX
201742579349301314,237417722,CS
201702269349300430,951643307,CI
201702269349300430,951643307,SZ
201742939349301419,840600653,MX
201703059349300020,980149857,CS
201731039349300828,730555460,OC
201732269349301638,980391928,IS
201733199349304673,541031437,IT
