object_id,ein,SkdH_FnnclAssstncPlcyInd,SkdH_WrttnPlcyInd,SkdH_MstHsptlsPlcyInd,SkdH_IndvHsptlTlrdPlcyInd,SkdH_AllHsptlsPlcyInd,SkdH_FPGRfrncFrCrInd,FrCrOthPrcntg_OthrInd,SkdH_Prcnt200Ind,FrCrOthPrcntg_FrCrOthrPct,SkdH_Prcnt100Ind,SkdH_Prcnt150Ind,SkdH_Prcnt200DInd,DscntdCrOthPrcntg_DscntdCrOthrPct,DscntdCrOthPrcntg_OthrInd,SkdH_Prcnt250Ind,SkdH_Prcnt300Ind,SkdH_Prcnt350Ind,SkdH_Prcnt400Ind,SkdH_FPGRfrncDscntdCrInd,SkdH_FrCrMdcllyIndgntInd,SkdH_FnnclAssstncBdgtInd,SkdH_ExpnssExcdBdgtInd,SkdH_UnblTPrvdCrInd,SkdH_AnnlCmmntyBnftRprtInd,SkdH_RprtPblcllyAvlblInd,FnnclAssstncAtCstTyp_ActvtsOrPrgrmsCnt,FnnclAssstncAtCstTyp_PrsnsSrvdCnt,FnnclAssstncAtCstTyp_TtlCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_DrctOffsttngRvnAmt,FnnclAssstncAtCstTyp_NtCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_TtlExpnsPct,UnrmbrsdMdcd_ActvtsOrPrgrmsCnt,UnrmbrsdMdcd_PrsnsSrvdCnt,UnrmbrsdMdcd_TtlCmmntyBnftExpnsAmt,UnrmbrsdMdcd_DrctOffsttngRvnAmt,UnrmbrsdMdcd_NtCmmntyBnftExpnsAmt,UnrmbrsdMdcd_TtlExpnsPct,UnrmbrsdCsts_ActvtsOrPrgrmsCnt,UnrmbrsdCsts_PrsnsSrvdCnt,UnrmbrsdCsts_TtlCmmntyBnftExpnsAmt,UnrmbrsdCsts_DrctOffsttngRvnAmt,UnrmbrsdCsts_NtCmmntyBnftExpnsAmt,UnrmbrsdCsts_TtlExpnsPct,TtlFnnclAssstncTyp_ActvtsOrPrgrmsCnt,TtlFnnclAssstncTyp_PrsnsSrvdCnt,TtlFnnclAssstncTyp_TtlCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_DrctOffsttngRvnAmt,TtlFnnclAssstncTyp_NtCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_TtlExpnsPct,CmmntyHlthSrvcs_ActvtsOrPrgrmsCnt,CmmntyHlthSrvcs_PrsnsSrvdCnt,CmmntyHlthSrvcs_TtlCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_DrctOffsttngRvnAmt,CmmntyHlthSrvcs_NtCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_TtlExpnsPct,HlthPrfssnsEdctn_ActvtsOrPrgrmsCnt,HlthPrfssnsEdctn_PrsnsSrvdCnt,HlthPrfssnsEdctn_TtlCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_DrctOffsttngRvnAmt,HlthPrfssnsEdctn_NtCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_TtlExpnsPct,SbsdzdHlthSrvcs_ActvtsOrPrgrmsCnt,SbsdzdHlthSrvcs_PrsnsSrvdCnt,SbsdzdHlthSrvcs_TtlCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_DrctOffsttngRvnAmt,SbsdzdHlthSrvcs_NtCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_TtlExpnsPct,Rsrch_ActvtsOrPrgrmsCnt,Rsrch_PrsnsSrvdCnt,Rsrch_TtlCmmntyBnftExpnsAmt,Rsrch_DrctOffsttngRvnAmt,Rsrch_NtCmmntyBnftExpnsAmt,Rsrch_TtlExpnsPct,CshAndInKndCntrbtns_ActvtsOrPrgrmsCnt,CshAndInKndCntrbtns_PrsnsSrvdCnt,CshAndInKndCntrbtns_TtlCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_DrctOffsttngRvnAmt,CshAndInKndCntrbtns_NtCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_TtlExpnsPct,TtlOthrBnfts_ActvtsOrPrgrmsCnt,TtlOthrBnfts_PrsnsSrvdCnt,TtlOthrBnfts_TtlCmmntyBnftExpnsAmt,TtlOthrBnfts_DrctOffsttngRvnAmt,TtlOthrBnfts_NtCmmntyBnftExpnsAmt,TtlOthrBnfts_TtlExpnsPct,TtlCmmntyBnfts_ActvtsOrPrgrmsCnt,TtlCmmntyBnfts_PrsnsSrvdCnt,TtlCmmntyBnfts_TtlCmmntyBnftExpnsAmt,TtlCmmntyBnfts_DrctOffsttngRvnAmt,TtlCmmntyBnfts_NtCmmntyBnftExpnsAmt,TtlCmmntyBnfts_TtlExpnsPct,TtlCmmnttyBldngActy_ActvtsOrPrgrmsCnt,TtlCmmnttyBldngActy_PrsnsSrvdCnt,TtlCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_DrctOffsttngRvnAmt,TtlCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_TtlExpnsPct,PhysclImprvAndHsng_ActvtsOrPrgrmsCnt,PhysclImprvAndHsng_PrsnsSrvdCnt,PhysclImprvAndHsng_TtlCmmntyBnftExpnsAmt,PhysclImprvAndHsng_DrctOffsttngRvnAmt,PhysclImprvAndHsng_NtCmmntyBnftExpnsAmt,PhysclImprvAndHsng_TtlExpnsPct,EcnmcDvlpmnt_ActvtsOrPrgrmsCnt,EcnmcDvlpmnt_PrsnsSrvdCnt,EcnmcDvlpmnt_TtlCmmntyBnftExpnsAmt,EcnmcDvlpmnt_DrctOffsttngRvnAmt,EcnmcDvlpmnt_NtCmmntyBnftExpnsAmt,EcnmcDvlpmnt_TtlExpnsPct,CmmntySpprt_ActvtsOrPrgrmsCnt,CmmntySpprt_PrsnsSrvdCnt,CmmntySpprt_TtlCmmntyBnftExpnsAmt,CmmntySpprt_DrctOffsttngRvnAmt,CmmntySpprt_NtCmmntyBnftExpnsAmt,CmmntySpprt_TtlExpnsPct,EnvrnmntlImprvmnts_ActvtsOrPrgrmsCnt,EnvrnmntlImprvmnts_PrsnsSrvdCnt,EnvrnmntlImprvmnts_TtlCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_DrctOffsttngRvnAmt,EnvrnmntlImprvmnts_NtCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_TtlExpnsPct,LdrshpDvlpmnt_ActvtsOrPrgrmsCnt,LdrshpDvlpmnt_PrsnsSrvdCnt,LdrshpDvlpmnt_TtlCmmntyBnftExpnsAmt,LdrshpDvlpmnt_DrctOffsttngRvnAmt,LdrshpDvlpmnt_NtCmmntyBnftExpnsAmt,LdrshpDvlpmnt_TtlExpnsPct,CltnBldng_ActvtsOrPrgrmsCnt,CltnBldng_PrsnsSrvdCnt,CltnBldng_TtlCmmntyBnftExpnsAmt,CltnBldng_DrctOffsttngRvnAmt,CltnBldng_NtCmmntyBnftExpnsAmt,CltnBldng_TtlExpnsPct,HlthImprvmntAdvccy_ActvtsOrPrgrmsCnt,HlthImprvmntAdvccy_PrsnsSrvdCnt,HlthImprvmntAdvccy_TtlCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_DrctOffsttngRvnAmt,HlthImprvmntAdvccy_NtCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_TtlExpnsPct,WrkfrcDvlpmnt_ActvtsOrPrgrmsCnt,WrkfrcDvlpmnt_PrsnsSrvdCnt,WrkfrcDvlpmnt_TtlCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_DrctOffsttngRvnAmt,WrkfrcDvlpmnt_NtCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_TtlExpnsPct,OthrCmmnttyBldngActy_ActvtsOrPrgrmsCnt,OthrCmmnttyBldngActy_PrsnsSrvdCnt,OthrCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_DrctOffsttngRvnAmt,OthrCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_TtlExpnsPct,BdDbtExpnsRprtdInd,BdDbtExpnsAmt,BdDbtExpnsAttrbtblAmt,RmbrsdByMdcrAmt,CstOfCrRmbrsdByMdcrAmt,MdcrSrplsOrShrtfllAmt,CstAccntngSystmInd,CstTChrgRtInd,OthrInd,WrttnDbtCllctnPlcyInd,FnnclAssstncPrvsnInd,HsptlFcltsCnt,FcltyNm
202041979349305114,951642394,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,X,-,true,true,true,true,false,true,true,-,-,3145567,-,3145567,0.00050,-,-,288330688,272356380,15974308,0.00270,-,-,-,-,-,-,-,-,291476255,272356380,19119875,0.00320,-,-,1026956,11415,1015541,0.00020,-,-,58318889,20136291,38182598,0.00640,-,-,176177336,112533587,63643749,0.01060,-,-,328914701,328914701,-,0.00000,-,-,429481,-,429481,0.00010,-,-,564867363,461595994,103271369,0.01730,-,-,856343618,733952374,122391244,0.02050,-,-,138390,-,138390,-,-,-,-,-,-,-,-,-,41711,-,41711,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96679,-,96679,-,-,-,-,-,-,-,true,3085602,-,356645586,441008042,-84362456,-,X,-,true,true,3,1
202043109349302834,210662542,true,true,-,-,X,true,-,X,-,-,-,-,500.,X,-,-,-,-,true,true,true,false,-,false,-,-,-,1284706,121268,1163438,0.00890,-,-,21717689,14701337,7016352,0.05390,-,-,-,-,-,-,-,-,23002395,14822605,8179790,0.06280,-,-,772084,4800,767284,0.00590,-,-,75660,1800,73860,0.00060,-,-,6085571,-,6085571,0.04680,-,-,-,-,-,-,-,-,122765,109000,13765,0.00010,-,-,7056080,115600,6940480,0.05340,-,-,30058475,14938205,15120270,0.11620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,9070746,1283758,41156173,49452591,-8296418,-,X,-,true,true,1,-
202043159349300509,541744931,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,false,-,false,-,-,-,1891558,-,1891558,0.0145,-,-,14100588,9356066,4744522,0.0363,-,-,-,-,0,0.0,0,0,15992146,9356066,6636080,0.0508,-,-,695828,-,695828,0.0053,-,-,3871834,-,3871834,0.0296,-,-,-,-,0,0.0,-,-,173375,-,173375,0.0013,-,-,-,-,0,0.0,0,0,4741037,0,4741037,0.0363,0,0,20733183,9356066,11377117,0.0870,0,0,0,0,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,true,7553287,0,100353866,106960975,-6607109,-,X,-,true,true,1,30
202041979349303554,580566256,true,true,-,-,X,true,X,-,0,-,-,-,0,X,-,-,-,-,true,true,true,false,-,true,true,-,-,74021204,-,74021204,0.0174,-,-,180323571,142067209,38256362,0.0090,-,-,-,-,0,0.0,0,0,254344775,142067209,112277566,0.0264,-,-,3946453,600,3945853,0.0009,-,-,485379591,69938905,415440686,0.0978,-,-,274227002,142067209,132159793,0.0311,-,-,628648940,502581083,126067857,0.0297,-,-,299449,-,299449,0.0001,0,0,1392501435,714587797,677913638,0.1596,0,0,1646846210,856655006,790191204,0.1860,0,0,0,0,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,true,137678782,2753000,391647829,418672288,-27024459,-,X,-,true,true,4,3
202031979349302223,720423889,1,1,X,-,-,1,-,X,-,-,-,X,-,-,-,-,-,-,1,1,1,1,0,1,1,-,-,244000,0,244000,0.0002,-,-,19677000,22397000,-2720000,0,-,-,-,-,-,-,0,0,19921000,22397000,-2476000,0.0002,-,-,9171000,-,9171000,0.0076,-,-,2986000,4481000,-1494000,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,12157000,4481000,7677000,0.0076,0,0,32078000,26878000,5201000,0.0078,0,0,24346000,-24425000,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24346000,-24425000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,544000,544000,20023000,18031000,1992000,-,X,-,1,1,3,-
202031959349300318,231352213,true,true,-,-,X,true,X,-,300.,-,-,-,-,-,-,-,-,-,false,true,true,false,-,false,-,-,-,3925884,0,3925884,0.00450,-,-,139448718,88868153,50580565,0.05800,-,-,0,0,0,0.00000,-,-,143374602,88868153,54506449,0.06250,-,-,13557426,3297001,10260425,0.01180,-,-,37514479,15804198,21710281,0.02490,-,-,46812131,6082812,40729319,0.04670,-,-,0,0,0,0.00000,-,-,12979008,0,12979008,0.01490,-,-,110863044,25184011,85679033,0.09830,-,-,254237646,114052164,140185482,0.16080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,33526068,4464908,200120492,201866632,-1746140,-,X,-,true,true,2,52
202021979349306947,530204707,1,1,-,-,-,1,-,-,-,-,X,-,325.000000000000,X,-,-,-,-,1,0,1,0,-,1,1,-,-,984599,-,984599,0.00100,-,-,132214200,126995441,5218759,0.00540,-,-,10780971,5309017,5471954,0.00560,-,-,143979770,132304458,11675312,0.01200,-,-,-,-,-,-,-,-,54569912,23738971,30830941,0.03180,-,-,42440615,27635749,14804866,0.01530,-,-,25956000,25956000,-,-,-,13171,321905,-,321905,0.00030,-,13171,123288432,77330720,45957712,0.04740,-,13171,267268202,209635178,57633024,0.05940,-,-,321905,321905,0,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,321905,321905,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13180272,-,53627644,60247331,-6619687,X,-,-,1,1,1,-
202021979349304112,362170866,true,true,-,-,X,true,-,X,-,-,-,-,600.,X,-,-,-,-,true,true,true,true,false,true,true,-,-,6297014,-,6297014,0.02070,-,-,85203365,59634788,25568577,0.08410,-,-,-,-,-,-,-,-,91500379,59634788,31865591,0.10480,-,-,174186,-,174186,0.00060,-,-,1669396,695395,974001,0.00320,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74792,-,74792,0.00020,-,-,1918374,695395,1222979,0.00400,-,-,93418753,60330183,33088570,0.10880,-,-,3532,-,3532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3532,-,3532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,4568698,-,109940097,123800157,-13860060,-,X,-,true,true,1,7
202013119349301016,310621866,1,1,-,-,X,1,X,-,250.000000000000,-,-,-,-,-,-,-,-,X,1,1,1,0,-,1,1,-,-,6919629,3515773,3403856,0.00410,-,-,138122126,61446297,76675829,0.09300,-,-,-,-,-,-,-,-,145041755,64962070,80079685,0.09710,-,-,9036127,609756,8426371,0.01020,-,-,30507553,18014445,12493108,0.01520,-,-,19291680,7909983,11381697,0.01380,-,-,48486,-,48486,0.00010,-,-,1089667,-,1089667,0.00130,-,-,59973513,26534184,33439329,0.04060,-,-,205015268,91496254,113519014,0.13770,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,51700494,1240812,160860124,152315198,8544926,-,X,-,1,1,4,11
202001929349302180,520491660,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,3952976,-,3952976,0.02080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3952976,-,3952976,0.02080,-,-,3456036,1258045,2197991,0.01160,-,-,7920759,-,7920759,0.04160,-,-,15604819,8490296,7114523,0.03740,-,-,-,-,-,-,-,-,77039,-,77039,0.00040,-,-,27058653,9748341,17310312,0.09100,-,-,31011629,9748341,21263288,0.11180,-,-,103801,-,103801,0.00050,-,-,5850,-,5850,-,-,-,10100,-,10100,0.00010,-,-,9520,-,9520,-,-,-,34581,-,34581,0.00020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26386,-,26386,0.00010,-,-,17364,-,17364,0.00010,-,-,-,-,-,-,true,4556706,-,-,-,-,-,-,-,true,true,1,-
202001929349302700,231352685,true,true,-,-,X,true,X,-,300.,-,-,-,-,-,-,X,-,-,true,true,false,-,-,true,true,-,-,4167050,0,4167050,0.00060,-,-,401988953,299466442,102522511,0.01470,-,-,-,-,-,-,-,-,406156003,299466442,106689561,0.01530,-,-,-,-,-,-,-,-,138767882,55884226,82883656,0.01190,-,-,-,-,-,-,-,-,742905052,603889647,139015405,0.01990,-,-,-,-,-,-,-,-,881672934,659773873,221899061,0.03180,-,-,1287828937,959240315,328588622,0.04710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,75526511,27994066,617952755,665359239,-47406484,-,X,-,true,true,1,16
202021969349301437,141338544,1,1,-,-,X,1,-,X,-,-,-,-,-,-,-,-,-,X,1,1,1,1,0,1,1,-,-,1919578,485423,1434155,0.00600,-,-,47768752,33761384,14007368,0.05870,-,-,-,-,-,-,-,-,49688330,34246807,15441523,0.06470,14,9819,676108,-,676108,0.00280,3,23,42386,-,42386,0.00020,5,25803,4816875,1860505,2956370,0.01240,-,-,-,-,-,-,1,-,51428,-,51428,0.00020,23,35645,5586797,1860505,3726292,0.01560,23,35645,55275127,36107312,19167815,0.08030,3,7,3118,-,3118,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1500,-,1500,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,1,-,362,-,362,0.00000,-,-,-,-,-,-,1,7,1256,-,1256,0.00000,-,-,-,-,-,-,1,13340116,3779965,42866554,46414078,-3547524,-,X,-,1,1,1,1
202043149349300204,550526150,1,1,-,-,X,1,-,X,-,-,-,-,-,-,-,X,-,-,1,1,1,1,0,1,1,-,-,20986228,-,20986228,0.01760,-,-,267943546,148364000,119579546,0.10040,-,-,3069075,1746494,1322581,0.00110,-,-,291998849,150110494,141888355,0.11910,-,-,1674103,531678,1142425,0.00100,-,-,45684647,7265092,38419555,0.03230,-,-,775342,664090,111252,0.00010,-,-,-,-,-,-,-,-,295446,-,295446,0.00020,-,-,48429538,8460860,39968678,0.03360,-,-,340428387,158571354,181857033,0.15270,-,-,260954,14210,246744,0.00020,-,-,-,-,-,-,-,-,1200,-,1200,0.00000,-,-,181815,-,181815,0.00020,-,-,9000,-,9000,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49010,-,49010,0.00000,-,-,19929,14210,5719,0.00000,0,41901882,15097248,326104739,501886852,-175782113,-,X,-,1,1,4,19
202001979349303330,362174823,1,1,-,-,-,1,X,-,300.000000000000,-,-,-,-,-,-,-,-,X,1,1,1,0,-,1,1,-,-,25501850,-,25501850,0.01280,-,-,366798457,257104708,109693749,0.05490,-,-,-,-,-,-,-,-,392300307,257104708,135195599,0.06770,-,471962,22383957,13391528,8992429,0.00450,-,-,163924182,98917976,65006206,0.03250,-,-,369346723,297404408,71942315,0.03600,-,-,173280788,135637893,37642895,0.01880,-,-,395000,-,395000,0.00020,-,471962,729330650,545351805,183978845,0.09200,-,471962,1121630957,802456513,319174444,0.15970,-,6059,4255111,600,4254511,0.00220,-,-,-,-,-,-,-,130,2157275,-,2157275,0.00110,-,1475,168175,600,167575,0.00010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4454,1929661,-,1929661,0.00100,-,-,-,-,-,-,1,12460715,-,269826101,291018955,-21192854,-,X,-,1,1,1,-
202043169349302539,150532245,1,1,-,-,-,1,X,-,250.000000000000,-,-,-,325.000000000000,X,-,-,-,-,1,1,1,1,0,1,1,-,-,2733100,1317954,1415146,0.00650,-,-,38150144,17778915,20371229,0.09380,-,-,4073228,2625928,1447300,0.00670,-,-,44956472,21722797,23233675,0.10700,-,-,316228,0,316228,0.00150,-,-,7772531,6692572,1079959,0.00500,-,-,-,-,-,-,-,-,107463,0,107463,0.00050,-,-,-,-,-,-,-,-,8196222,6692572,1503650,0.00700,-,-,53152694,28415369,24737325,0.11400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11507437,387071,56374524,70188780,-13814256,-,X,-,1,1,1,18
202001959349300130,231352152,true,true,-,-,X,true,X,-,299.,-,-,-,600.,X,-,-,-,-,true,true,true,false,-,true,true,-,58339,9780116,426464,9353652,0.01090,-,69954,79102304,54217860,24884444,0.02900,-,-,-,-,-,-,-,128293,88882420,54644324,34238096,0.03990,-,19561,1990656,168214,1822442,0.00210,-,123,35743310,11418275,24325035,0.02830,-,15738,64063852,41487654,22576198,0.02630,-,-,556993,567565,0,0.00000,-,1446,268954,-,268954,0.00030,-,36868,102623765,53641708,48992629,0.05700,-,165161,191506185,108286032,83230725,0.09690,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,18122331,1435476,189686551,183007406,6679145,X,-,-,true,true,1,43
202001959349300410,141338457,1,1,-,-,X,1,-,X,-,-,-,-,-,-,-,-,-,X,1,1,1,1,0,1,1,-,-,1128829,507284,621545,0.00690,-,-,15872831,9855598,6017233,0.06720,-,-,-,-,-,-,-,-,17001660,10362882,6638778,0.07410,8,4837,140980,-,140980,0.00160,3,16,21078,-,21078,0.00020,-,-,-,-,-,-,-,-,-,-,-,-,1,-,46428,-,46428,0.00050,12,4853,208486,-,208486,0.00230,12,4853,17210146,10362882,6847264,0.07640,2,10,1232,-,1232,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,507,-,507,0.00000,-,-,-,-,-,-,1,10,725,-,725,0.00000,-,-,-,-,-,-,1,6422979,298961,17639739,18009598,-369859,-,X,-,1,1,1,-
202131349349304603,430653493,1,1,-,-,X,1,-,X,-,-,-,-,-,-,-,X,-,-,1,1,1,1,0,1,1,-,-,40015818,-,40015818,0.03280,-,-,131053594,98022874,33030720,0.02710,-,-,-,-,-,-,-,-,171069412,98022874,73046538,0.05990,-,-,2084254,99567,1984687,0.00160,-,-,6537403,129144,6408259,0.00530,-,-,22639916,20065381,2574535,0.00210,-,-,-,-,-,-,-,-,162377,7819,154558,0.00010,-,-,31423950,20301911,11122039,0.00910,-,-,202493362,118324785,84168577,0.06900,-,6941,325766,-,325766,0.00030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2145,7874,-,7874,0.00000,-,4796,317892,-,317892,0.00030,-,-,-,-,-,-,-,-,-,-,-,-,1,23866924,0,216444020,220674547,-4230527,-,X,-,1,1,2,31
202131349349304868,160743209,true,true,-,-,-,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,22686894,7934847,14752047,0.00360,-,-,513445941,351000587,162445354,0.03970,-,-,5339999,2646624,2693375,0.00070,-,-,541472834,361582058,179890776,0.04400,-,-,1337370,941,1336429,0.00030,-,-,141576288,11143313,130432975,0.03190,-,-,298900720,201154122,97746598,0.02400,-,-,335528886,335528886,0,0.00000,-,-,161051,0,161051,0.00000,-,-,777504315,547827262,229677053,0.05620,-,-,1318977149,909409320,409567829,0.10020,-,-,1178,0,1178,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1178,0,1178,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,20271250,466877,295140437,338537763,-43397326,X,-,-,true,true,1,7
202021349349302307,410695596,1,1,-,-,X,1,X,-,175.000000000000,-,-,-,-,-,X,-,-,-,1,1,1,1,0,1,1,-,-,1527005,-,1527005,0.00180,-,-,142657781,106380880,36276901,0.04220,-,-,-,-,-,-,-,-,144184786,106380880,37803906,0.04400,-,-,1804287,500,1803787,0.00210,-,-,4722039,2322460,2399579,0.00280,-,-,-,-,-,-,-,-,249339,-,249339,0.00030,-,-,2103648,-,2103648,0.00240,-,-,8879313,2322960,6556353,0.00760,-,-,153064099,108703840,44360259,0.05160,-,1500,61243,-,61243,0.00000,-,600,24003,-,24003,0.00000,-,-,-,-,-,-,-,300,30141,-,30141,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,600,7099,-,7099,0.00000,-,-,-,-,-,-,1,14047527,-,301944790,281142855,20801935,-,-,X,1,1,1,27
202013159349300611,540793767,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,false,-,false,-,-,-,3541373,-,3541373,0.0163,-,-,26525097,17148488,9376609,0.0432,-,-,-,-,0,0.0,0,0,30066470,17148488,12917982,0.0595,-,-,1074198,-,1074198,0.0050,-,-,1971596,784197,1187399,0.0055,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,185558,-,185558,0.0009,0,0,3231352,784197,2447155,0.0113,0,0,33297822,17932685,15365137,0.0708,0,0,0,0,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,-,-,-,-,0,0.0,true,10544585,0,127302312,133239552,-5937240,-,X,-,true,true,1,39
202021889349300312,150532254,1,1,-,-,X,1,-,X,-,-,-,-,-,-,-,-,-,X,1,1,1,1,0,1,1,-,-,6919532,-,6919532,0.01080,-,-,96404927,78738731,17666196,0.02760,-,-,-,-,-,-,-,-,103324459,78738731,24585728,0.03840,1,-,608584,450000,158584,0.00020,3,-,22760024,12541646,10218378,0.01600,10,-,17847359,8047063,9800296,0.01530,-,-,-,-,-,-,-,-,-,-,-,-,14,-,41215967,21038709,20177258,0.03150,14,-,144540426,99777440,44762986,0.06990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,9575685,0,158065181,151466492,6598689,-,X,-,1,1,1,15
