object_id,ein,BndRfrncCd,PrcdrsCrrctvActnInd
202041979349301854,210634501,IRS990ScheduleK1,B,true
202041979349301854,210634501,IRS990ScheduleK1,C,true
202041979349301854,210634501,IRS990ScheduleK1,D,true
202041979349307089,370661219,A,1
202041979349307089,370661219,B,1
202010499349300046,381359083,A,true
202010499349300046,381359083,B,true
201912969349301346,340714460,A,1
201913199349305111,410956618,A,1
201913199349305111,410956618,B,1
201913199349305111,410956618,C,1
202001369349301620,330413730,A,false
202001369349301620,330413730,B,false
202021409349300347,362181973,A,true
202030159349300018,420698196,A,1
202021959349303612,050258810,A,true
202021959349303612,050258810,B,true
202021959349303612,050258810,C,true
202001919349303150,951644048,A,true
201943199349301934,210634484,A,true
201943199349301934,210634484,B,true
201943199349301934,210634484,C,true
202001949349300600,610444763,A,0
202001949349300600,610444763,B,0
202020289349301607,596046500,A,true
202041339349302829,310538525,A,true
202041339349302829,310538525,B,true
202000079349302115,131916574,A,1
202020599349301402,956001907,A,1
202041979349301799,510067938,A,true
202041979349301799,510067938,B,true
202041979349301799,510067938,C,true
202041979349301799,510067938,D,true
202001089349301300,741109631,A,true
201943199349310439,840166760,IRS990ScheduleK,A,true
201943199349310439,840166760,IRS990ScheduleK,B,true
201943199349310439,840166760,IRS990ScheduleK,C,true
201943199349310439,840166760,IRS990ScheduleK,D,true
202001429349300900,440545813,A,1
202001429349300900,440545813,B,1
202001429349300900,440545813,C,1
202040599349301229,231501197,A,true
202040599349301229,231501197,B,true
202040599349301229,231501197,C,true
202040599349301229,231501197,D,true
202031689349300528,362593545,A,true
202000769349300545,350867954,A,1
202000769349300545,350867954,B,1
202010219349301106,620502739,RetDoc1053100001,A,0
202010219349301106,620502739,RetDoc1053100001,B,0
202010219349301106,620502739,RetDoc1053100001,C,0
202010219349301106,620502739,RetDoc1053100001,D,0
202030429349300313,741400699,A,0
201923189349312322,430654874,A,true
201923189349312322,430654874,B,true
201923189349312322,430654874,C,true
201923189349312322,430654874,D,true
202030489349300103,620535755,A,1
202030489349300103,620535755,B,1
202020139349300717,381369604,A,1
202020139349300717,381369604,B,1
202020139349300717,381369604,C,1
202011059349300036,160755807,A,0
202011059349300036,160755807,B,0
202001259349300000,953127273,A,true
202001699349301000,390980974,A,0
202041609349301424,340714363,A,1
202041609349301424,340714363,B,1
202041609349301424,340714363,C,1
202041609349301424,340714363,D,1
202000339349300250,237032625,A,false
202000339349300250,237032625,B,false
202041609349301094,590949880,A,0
202020509349300927,390808497,A,1
202020509349300927,390808497,B,1
202031479349301053,362167773,A,true
202031479349301053,362167773,B,true
202031479349301053,362167773,C,true
202010429349300541,231352664,A,1
202010429349300541,231352664,B,1
202011269349302156,480547702,A,true
202010989349300831,930386858,A,1
202011369349303671,020222182,A,true
202011369349303671,020222182,B,true
202011369349303671,020222182,C,true
202011369349303706,141338580,A,true
202011369349303706,141338580,B,true
202021049349300412,237223216,A,true
202021049349300412,237223216,B,true
202040849349300734,410695524,A,1
202040849349300734,410695524,B,1
202031929349302573,041591060,A,1
202021899349300727,042103558,A,true
202021899349300727,042103558,B,true
202021899349300727,042103558,C,true
202021899349300727,042103558,D,true
202021959349301617,560529999,A,0
202021959349301617,560529999,B,0
202021959349301617,560529999,C,0
202030289349301768,420681046,A,1
202030289349301768,420681046,B,1
202031479349300958,050258956,A,1
202031479349300958,050258956,B,1
202031479349300958,050258956,C,1
202031479349300958,050258956,D,1
202010209349300716,750851900,A,0
202010209349300716,750851900,B,0
202010209349300716,750851900,C,0
201903509349300530,350845258,A,true
202001969349302350,030179414,A,false
202030559349300523,930461940,A,0
202000559349301000,910570848,A,0
202030099349300123,344428207,A,false
202030099349300123,344428207,B,false
202011779349301806,510197108,A,true
202031679349300623,470378777,A,0
202031679349300623,470378777,B,0
202031059349300313,590637903,A,1
202031059349300313,590637903,B,1
202031059349300313,590637903,C,1
202031979349304623,570324915,A,1
201933119349302203,340753531,A,true
201933119349302203,340753531,B,true
201933119349302203,340753531,C,true
202041339349302264,042103638,A,1
202041339349302344,250969449,RetDoc1053100001,A,1
202041339349302344,250969449,RetDoc1053100001,B,1
202041339349302344,250969449,RetDoc1053100001,C,1
202041339349302344,250969449,RetDoc1053100001,D,1
202001929349300200,042105776,A,1
202001929349300200,042105776,B,1
202001929349300200,042105776,C,1
202000239349301015,042767880,RetDoc1053100001,A,0
202000239349301015,042767880,RetDoc1053100001,B,0
202000239349301015,042767880,RetDoc1053100001,C,0
202000239349301015,042767880,RetDoc1053100001,D,0
202011369349303121,952261113,A,1
202011369349303121,952261113,B,1
202030879349300438,430653369,IRS990ScheduleK,A,true
202030879349300438,430653369,IRS990ScheduleK,B,true
202030879349300438,430653369,IRS990ScheduleK,C,true
202030879349300438,430653369,IRS990ScheduleK,D,true
202001199349300140,231352613,RetDoc1053100001,A,1
202001199349300140,231352613,RetDoc1053100001,B,1
202001199349300140,231352613,RetDoc1053100001,C,1
202001199349300140,231352613,RetDoc1053100001,D,1
202041009349300524,231352652,RetDoc1053100001,A,1
202041009349300524,231352652,RetDoc1053100001,B,1
202041009349300524,231352652,RetDoc1053100001,C,1
202041009349300524,231352652,RetDoc1053100001,D,1
202010909349301211,042103865,A,1
202031329349300908,231352683,IRS990ScheduleK,A,true
202031329349300908,231352683,IRS990ScheduleK,B,true
202031329349300908,231352683,IRS990ScheduleK,C,true
202031329349300908,231352683,IRS990ScheduleK,D,true
202011069349300716,411607453,A,1
202011069349300716,411607453,B,1
202011069349301111,231352615,RetDoc1053100001,A,1
202011069349301111,231352615,RetDoc1053100001,B,1
202011069349301111,231352615,RetDoc1053100001,C,1
202011069349301111,231352615,RetDoc1053100001,D,1
201943189349301319,470385129,A,1
201943189349301319,470385129,B,1
202001289349301475,350869045,IRS990ScheduleK1,A,true
202001289349301475,350869045,IRS990ScheduleK1,B,true
202001289349301475,350869045,IRS990ScheduleK1,C,true
202001289349301475,350869045,IRS990ScheduleK1,D,true
202041979349304394,240795453,A,0
202011909349301116,470405319,A,0
202041889349301204,251801532,A,1
202020999349300017,410693979,A,1
202020999349300017,410693979,B,1
202020999349300017,410693979,C,1
202011149349300811,042108376,A,true
202011149349300811,042108376,B,true
202011149349300811,042108376,C,true
202021269349302062,540505945,A,0
202021269349302062,540505945,B,0
202031119349301618,956151774,A,1
202041979349301344,135604699,A,true
202041979349301344,135604699,B,true
202031429349300148,930386892,A,true
202031429349300148,930386892,B,true
202031429349300148,930386892,C,true
202001349349302790,111630822,A,true
202001349349302790,111630822,B,true
202031059349300448,010211810,R000011,A,1
202031059349300448,010211810,R000011,B,1
202031059349300448,010211810,R000011,C,1
202031059349300448,010211810,R000011,D,1
202041329349301204,470376583,A,1
202041329349301204,470376583,B,1
202021329349300207,250965591,A,1
202021329349300207,250965591,B,1
202001419349301100,626001104,A,1
202001419349301100,626001104,B,1
202031339349301533,231353385,A,1
202031339349301533,231353385,B,1
202030369349301408,381627600,A,1
202030369349301408,381627600,B,0
201913189349301541,591092732,A,0
202000509349300105,150533545,A,false
202000509349300105,150533545,B,false
202020519349301127,231409675,A,1
202020519349301127,231409675,B,1
202020519349301127,231409675,C,1
202010509349301301,910564993,A,1
202010509349301416,951744369,A,1
202010509349301416,951744369,B,1
202012279349300726,010238552,RetDoc1053100001,A,1
202012279349300726,010238552,RetDoc1053100001,B,1
202012279349300726,010238552,RetDoc1053100001,C,1
202012279349300726,010238552,RetDoc1053100001,D,1
201933199349310943,160960470,RetDoc1053100001,A,1
201933199349310943,160960470,RetDoc1053100001,B,1
201933199349310943,160960470,RetDoc1053100001,C,1
201933199349310943,160960470,RetDoc1053100001,D,1
202020839349300902,160743942,A,0
202020839349300902,160743942,B,0
202040349349300714,480543736,A,false
202041919349302144,010378758,A,0
202041919349302144,010378758,B,0
202041919349302144,010378758,C,0
202001269349300545,941156525,A,true
202001269349300605,020222120,A,0
202001359349302675,042133255,A,1
202001359349302675,042133255,B,1
202001359349302675,042133255,C,1
202010429349300906,391399196,A,0
202010429349300906,391399196,B,0
202010429349300906,391399196,C,0
202021269349301812,362167725,A,true
202021269349301812,362167725,B,true
202021269349301812,362167725,C,true
202041979349304134,570314395,A,true
202041979349304134,570314395,B,true
202041979349304134,570314395,C,true
202020459349300222,430652667,A,true
202020459349300222,430652667,B,true
202000949349300520,251900793,A,false
202000949349300520,251900793,B,false
202000949349300520,251900793,C,false
202000949349300520,251900793,D,false
202020439349300942,222586208,R000009,A,1
202020439349300942,222586208,R000009,B,1
202020439349300942,222586208,R000009,C,1
202020439349300942,222586208,R000009,D,1
202000649349300020,566049935,A,1
202040589349301414,030482006,RetDoc1053100001,A,0
202040589349301414,030482006,RetDoc1053100001,B,0
202040589349301414,030482006,RetDoc1053100001,C,0
202040589349301414,030482006,RetDoc1053100001,D,0
201933189349310983,741180155,A,1
201933189349310983,741180155,B,1
201933189349310983,741180155,C,1
201933189349310983,741180155,D,1
202021369349302622,231352655,A,1
202031819349301908,150532200,A,0
202031819349301908,150532200,B,0
202031819349301908,150532200,C,0
202040739349300039,236002304,A,1
202040739349300039,236002304,B,1
202040739349300039,236002304,C,1
202010949349300821,560530242,A,1
202010949349300821,560530242,B,1
202031209349300938,221500645,IRS990ScheduleK,A,true
202031209349300938,221500645,IRS990ScheduleK,B,true
202031209349300938,221500645,IRS990ScheduleK,C,true
202031209349300938,221500645,IRS990ScheduleK,D,true
202041679349300814,660201206,A,1
202041679349300814,660201206,B,1
202001009349300800,160746864,A,1
202001009349300800,160746864,B,1
202001009349300800,160746864,C,1
202020809349300922,350868086,A,true
202031009349301553,560529940,A,true
202031009349301553,560529940,B,true
202020919349300502,231352641,IRS990ScheduleK,A,true
202020919349300502,231352641,IRS990ScheduleK,B,true
202011299349300336,741109620,A,true
202040919349300834,590624401,A,1
202040919349300834,590624401,B,1
202010089349300531,660177776,A,1
202010089349300531,660177776,B,1
202010089349300531,660177776,C,1
202030769349301568,131740445,A,false
202030769349301568,131740445,B,false
202000519349300500,930391586,A,true
202000519349300500,930391586,B,true
202000219349300920,610444825,R000008,A,1
202000219349300920,610444825,R000008,B,1
202000219349300920,610444825,R000008,C,1
202000219349300920,610444825,R000008,D,1
202031339349301123,590624364,A,1
202031339349301123,590624364,B,1
202031339349301123,590624364,C,1
202000779349301200,042005934,A,1
202000779349301200,042005934,B,1
202040909349300604,381358014,A,1
202040869349300824,010263385,A,1
202040869349300824,010263385,B,1
202040869349300824,010263385,C,1
202040869349300824,010263385,D,1
202021359349302367,231352661,R000010,A,1
202021359349302367,231352661,R000010,B,1
202021359349302367,231352661,R000010,C,1
202021359349302367,231352661,R000010,D,1
201923169349300502,550526150,A,1
201923169349300502,550526150,B,1
201923169349300502,550526150,C,1
201923169349300502,550526150,D,1
202030579349300223,440545914,A,true
202021359349302327,050306206,A,1
202021359349302327,050306206,B,1
202021359349302327,050306206,C,1
202021359349302327,050306206,D,1
202031069349301118,362515868,A,1
202011369349302556,231365971,A,true
202011369349302556,231365971,B,true
202011369349302556,231365971,C,true
202011369349302556,231365971,D,true
202041979349303804,610444671,IRS990ScheduleK,A,true
202041979349303804,610444671,IRS990ScheduleK,B,true
202041979349303834,060646936,A,1
202041979349303834,060646936,B,1
202041979349303834,060646936,C,1
202021299349300407,581845423,A,0
202001329349301800,042321292,A,0
202031909349302358,620516509,A,true
202031909349302358,620516509,B,true
202031909349302358,620516509,C,true
202040569349300809,410693960,R000011,A,0
202040569349300809,410693960,R000011,B,0
202040569349300809,410693960,R000011,C,0
202040569349300809,410693960,R000011,D,0
202011899349301686,741554976,A,false
201943199349321899,362169147,RetDoc1053100001,A,1
201943199349321899,362169147,RetDoc1053100001,B,1
201943199349321899,362169147,RetDoc1053100001,C,1
201943199349321899,362169147,RetDoc1053100001,D,1
202011369349304466,135562167,A,true
202041349349302284,042134818,A,1
202041349349302444,042300472,A,true
202041349349302444,042300472,B,true
202041349349302444,042300472,C,true
202011069349300021,150545841,A,true
202011069349300021,150545841,B,true
202011069349300021,150545841,C,true
202011069349300021,150545841,D,true
201903159349303420,540715569,A,true
201903159349303420,540715569,B,true
201931349349303268,030179414,IRS990ScheduleK1,A,false
201931349349303268,030179414,IRS990ScheduleK1,B,false
201931349349303268,030179414,IRS990ScheduleK1,C,false
201931349349303268,030179414,IRS990ScheduleK1,D,false
202022269349301522,042790311,RetDoc1053100001,A,1
202022269349301522,042790311,RetDoc1053100001,B,1
202022269349301522,042790311,RetDoc1053100001,C,1
202022269349301522,042790311,RetDoc1053100001,D,1
202041929349302624,630417508,A,1
202011369349304221,430652675,A,1
202011369349304221,430652675,B,1
202011369349304221,430652675,C,1
202030839349300558,530199507,A,true
202011059349301911,750926755,A,false
202020349349301102,362662739,A,1
202041429349301504,590704726,A,0
202041349349302239,350868149,A,true
202041349349302239,350868149,B,true
202041349349302239,350868149,C,true
202031979349300128,110461385,A,1
202021369349304427,250965438,A,1
202021369349304427,250965438,B,1
202021339349301017,041958460,A,1
202021339349301017,041958460,B,1
202021339349301017,041958460,C,1
202000429349301530,580685908,A,1
202021369349305222,540505990,A,1
202021369349305222,540505990,B,0
202021369349305222,540505990,C,1
202001339349302120,350868107,IRS990ScheduleK1,A,true
202001339349302120,350868107,IRS990ScheduleK1,B,true
202001339349302120,350868107,IRS990ScheduleK1,C,true
202001339349302120,350868107,IRS990ScheduleK1,D,true
201941099349300709,310970262,A,0
201931349349303158,042104847,IRS990ScheduleK,A,true
201931349349303158,042104847,IRS990ScheduleK,B,true
201931349349303158,042104847,IRS990ScheduleK,C,true
201931349349303158,042104847,IRS990ScheduleK,D,true
202001399349300870,310537177,A,1
202001349349303510,133508093,A,true
202001349349303510,133508093,B,true
202031269349301148,350868125,A,true
202031269349301148,350868125,B,true
202031269349301148,350868125,C,true
202010729349300801,410695527,A,1
202010729349300801,410695527,B,1
202010729349300801,410695527,C,1
202001329349302080,910564961,A,1
202021929349301527,010211781,A,1
202021929349301527,010211781,B,1
202021929349301527,010211781,C,1
202022389349300047,410682405,A,1
202022389349300047,410682405,B,1
202031509349301318,250965600,A,false
202031509349301318,250965600,B,false
202031509349301318,250965600,C,false
202001969349301590,750827446,A,false
202001969349301590,750827446,B,false
202001919349300145,020222111,IRS990ScheduleK1,A,true
202001919349300145,020222111,IRS990ScheduleK1,B,true
202001919349300145,020222111,IRS990ScheduleK1,C,true
202001919349300145,020222111,IRS990ScheduleK1,D,true
202041689349300144,231653718,RetDoc1053100001,A,1
202041689349300144,231653718,RetDoc1053100001,B,1
202041689349300144,231653718,RetDoc1053100001,C,1
202041689349300144,231653718,RetDoc1053100001,D,1
201941339349302289,231352202,A,1
201941339349302304,231365971,A,true
201941339349302304,231365971,B,true
201941339349302304,231365971,C,true
201941339349302304,231365971,D,true
202011299349300021,381367080,A,false
202010249349300116,470376524,A,1
201903199349308290,250965603,RetDoc1053100001,A,1
201903199349308290,250965603,RetDoc1053100001,B,1
201903199349308290,250965603,RetDoc1053100001,C,1
201903199349308290,250965603,RetDoc1053100001,D,1
202040509349301019,426081293,A,1
202040509349301019,426081293,B,1
202041349349301004,231355135,A,false
202010459349301421,440589787,A,true
202010459349301421,440589787,B,true
202010249349300211,231352648,A,true
202010249349300211,231352648,B,true
202041329349300514,250965557,RetDoc1053100001,A,0
202041329349300514,250965557,RetDoc1053100001,B,0
202041329349300514,250965557,RetDoc1053100001,C,0
202041329349300514,250965557,RetDoc1053100001,D,0
201913199349318161,111661359,A,false
202011059349300421,951716809,A,1
202001479349300875,381366958,A,1
202001479349300875,381366958,B,1
202001479349300875,381366958,C,1
202001479349300875,381366958,D,1
202031059349301248,141338498,A,true
202040979349300804,250965376,A,0
202021359349303002,420680372,A,1
202031409349300113,133838740,A,true
202011399349301151,010271210,RetDoc1053100001,A,1
202011399349301151,010271210,RetDoc1053100001,B,1
202011399349301151,010271210,RetDoc1053100001,C,1
202011399349301151,010271210,RetDoc1053100001,D,1
202041959349303384,560530005,A,1
202041959349303384,560530005,B,1
202031229349300323,370661491,A,0
202031229349300323,370661491,B,0
202000499349301450,310971599,A,0
202000499349301450,310971599,B,0
202000499349301450,310971599,C,0
202000499349301450,310971599,D,0
201923459349300107,350715530,A,true
201923459349300107,350715530,B,true
202001749349301215,580566167,A,false
202001749349301215,580566167,B,false
202000769349301805,741277664,A,false
202010919349301036,050470320,A,0
202010919349301036,050470320,B,0
202022219349300507,010211534,A,true
202000359349301400,750808791,A,0
202001539349301415,341226547,A,0
202000079349300235,350868101,A,false
202031899349300883,061744054,A,1
202041979349304914,060646927,IRS990ScheduleK,A,true
202041979349304914,060646927,IRS990ScheduleK,B,true
202041979349304914,060646927,IRS990ScheduleK,C,true
202041979349304914,060646927,IRS990ScheduleK,D,true
202000649349301125,231526668,A,1
202031889349300008,440552049,A,0
202031979349305593,440545286,A,0
202031979349305593,440545286,B,0
202031979349305593,440545286,C,0
202031009349300143,050277222,R000010,A,1
202031009349300143,050277222,R000010,B,1
202031009349300143,050277222,R000010,C,1
202031009349300143,050277222,R000010,D,1
202001919349301885,314379507,RetDoc1053100001,A,1
202001919349301885,314379507,RetDoc1053100001,B,1
202001919349301885,314379507,RetDoc1053100001,C,1
202001919349301885,314379507,RetDoc1053100001,D,1
202041599349300004,951644026,A,true
202022479349300322,350895832,A,1
202011399349300821,620497990,A,1
202011399349300836,391097032,A,false
202020839349300562,640303086,A,0
201931349349303023,010211497,A,1
201931349349303023,010211497,B,1
202040939349300614,420680400,A,1
202040939349300614,420680400,B,1
201901309349303300,420680387,A,1
201901309349303300,420680387,B,1
201901309349303300,420680387,C,1
202001399349300120,390806261,IRS990ScheduleK,A,true
202001399349300120,390806261,IRS990ScheduleK,B,true
202001399349300120,390806261,IRS990ScheduleK,C,true
202001399349300120,390806261,IRS990ScheduleK,D,true
201901309349303465,041081650,IRS990ScheduleK,A,true
201901309349303465,041081650,IRS990ScheduleK,B,true
201901309349303465,041081650,IRS990ScheduleK,C,true
201901309349303465,041081650,IRS990ScheduleK,D,true
202021969349305657,160743209,IRS990ScheduleK,A,true
202021969349305657,160743209,IRS990ScheduleK,B,true
202021969349305657,160743209,IRS990ScheduleK,C,true
202021969349305657,160743209,IRS990ScheduleK,D,true
202041989349301289,150532239,A,1
202041989349301289,150532239,B,1
202040379349301654,930386839,A,1
202040379349301654,930386839,B,1
202011969349305016,951690977,A,1
202011969349305016,951690977,B,1
202011969349305016,951690977,C,1
202041959349303504,135562308,RetDoc1053100001,A,1
202041959349303504,135562308,RetDoc1053100001,B,1
202041959349303504,135562308,RetDoc1053100001,C,1
202041959349303504,135562308,RetDoc1053100001,D,1
202041979349304744,510305893,RetDoc1053100001,A,0
202041979349304744,510305893,RetDoc1053100001,B,0
202041979349304744,510305893,RetDoc1053100001,C,0
202041979349304744,510305893,RetDoc1053100001,D,0
202030859349300133,570324906,A,1
202030859349300133,570324906,B,1
202001419349301235,111797182,A,1
202001419349301235,111797182,B,1
202001419349301235,111797182,C,1
202031059349301903,951684793,A,1
202012309349301611,362340313,A,true
202012309349301611,362340313,B,true
202012309349301611,362340313,C,true
202030919349300118,470376551,A,1
202021919349302757,741109641,IRS990ScheduleK,A,true
202021919349302757,741109641,IRS990ScheduleK,B,true
202021919349302757,741109641,IRS990ScheduleK,C,true
202041349349302854,231352635,A,1
202041349349302854,231352635,B,1
202041349349302854,231352635,C,1
202021919349302017,560529933,A,0
202011959349302526,341695897,A,true
202030719349300213,060646829,A,true
202030719349300213,060646829,B,true
202030719349300213,060646829,C,true
202040299349301204,420680466,A,1
202040299349301204,420680466,B,1
202001349349302850,383071514,A,1
202001349349302850,383071514,B,1
202021339349301337,231177930,RetDoc1053100001,A,1
202021339349301337,231177930,RetDoc1053100001,B,1
202021339349301337,231177930,RetDoc1053100001,C,1
202021339349301337,231177930,RetDoc1053100001,D,1
202041369349301804,132676570,A,true
202041369349301804,132676570,B,true
202041369349301804,132676570,C,true
202041369349301804,132676570,D,true
202030839349300408,160759798,A,1
202031309349300108,237225104,A,1
202031309349300108,237225104,B,1
202011709349301801,361408475,A,true
202011709349301801,361408475,B,true
202001089349300505,141468399,A,false
202001089349300505,141468399,B,false
202001089349300505,141468399,C,false
202000569349300100,431007642,A,0
202041199349300124,240795445,A,true
202041199349300124,240795445,B,true
202041199349300124,240795445,C,true
202041199349300124,240795445,D,true
202002309349302630,042767880,A,0
202002309349302630,042767880,B,0
202002309349302630,042767880,C,0
202040539349300719,420686467,A,1
201921789349300112,446000294,A,true
202000699349300920,160743140,A,true
202000699349300920,160743140,B,true
202000699349300920,160743140,C,true
202000699349300920,160743140,D,true
202001839349302160,446000294,A,true
202041159349301224,521699641,A,1
202021549349301942,741613878,A,true
202021549349301942,741613878,B,true
202021549349301942,741613878,C,true
202021209349301532,141338371,A,0
202021209349301532,141338371,B,0
202031979349307063,430653611,A,true
202031979349307063,430653611,B,true
202040509349300019,042002060,A,1
202021209349301592,250964126,A,1
202021209349301592,250964126,B,1
202021209349301592,250964126,C,1
202021629349301692,310536647,A,true
202021629349301692,310536647,B,true
202031049349300833,570474291,A,1
202031049349300833,570474291,B,1
202031619349301713,240795686,RetDoc1053100001,A,1
202031619349301713,240795686,RetDoc1053100001,B,1
202031619349301713,240795686,RetDoc1053100001,C,1
202031619349301713,240795686,RetDoc1053100001,D,1
202031359349303738,840404231,RetDoc1053100001,A,1
202031359349303738,840404231,RetDoc1053100001,B,1
202031359349303738,840404231,RetDoc1053100001,C,1
202031359349303738,840404231,RetDoc1053100001,D,1
202041959349302944,010212542,A,1
202041959349302944,010212542,B,1
202041959349302944,010212542,C,1
202031909349300538,340733165,A,0
202041339349302559,410693970,IRS990ScheduleK1,A,true
202041339349302559,410693970,IRS990ScheduleK1,B,true
202041339349302559,410693970,IRS990ScheduleK1,C,true
202041339349302559,410693970,IRS990ScheduleK1,D,true
202011299349301766,340714629,A,false
202000599349300830,610444650,IRS990ScheduleK1,A,true
202000599349300830,610444650,IRS990ScheduleK1,B,true
202000599349300830,610444650,IRS990ScheduleK1,C,true
202000599349300830,610444650,IRS990ScheduleK1,D,true
202001959349303965,421315493,A,true
202000569349300235,231352692,A,1
202000929349300905,042199867,A,true
202000929349300905,042199867,B,true
202000929349300905,042199867,C,true
202000929349300905,042199867,D,true
202021279349302122,231352202,A,1
202041269349300509,470376525,A,false
202021359349302647,952798775,A,0
202011069349300636,560529982,RetDoc1053100001,A,0
202011069349300636,560529982,RetDoc1053100001,B,0
202011069349300636,560529982,RetDoc1053100001,C,0
202011069349300636,560529982,RetDoc1053100001,D,0
202001179349300200,042225850,A,1
202011919349300441,440617326,A,true
202040509349300304,620544854,A,0
202011399349300021,250496976,RetDoc1053100001,A,1
202011399349300021,250496976,RetDoc1053100001,B,1
202011399349300021,250496976,RetDoc1053100001,C,1
202011399349300021,250496976,RetDoc1053100001,D,1
202021969349302647,951890710,A,0
202021969349302647,951890710,B,0
202021969349302647,951890710,C,0
202021969349302647,951890710,D,0
202011329349300901,231657958,A,1
202011329349300901,231657958,B,1
202001359349303250,250717890,A,0
202001359349303250,250717890,B,0
202001359349303250,250717890,C,0
202011329349302126,941156646,A,0
201913179349303996,470378779,A,0
202030579349300038,420680460,A,1
202030579349300038,420680460,B,1
202030579349300038,420680460,C,1
202001329349302540,210634981,A,true
202001329349302540,210634981,B,true
202001329349302540,210634981,C,true
202001329349302540,210634981,D,true
202030979349300118,340714687,A,true
202030979349300118,340714687,B,true
201923139349300707,420681049,RetDoc1053100001,A,1
201923139349300707,420681049,RetDoc1053100001,B,1
201923139349300707,420681049,RetDoc1053100001,C,1
201923139349300707,420681049,RetDoc1053100001,D,1
202011059349300821,741109633,A,true
202011059349300821,741109633,B,true
202011059349300821,741109633,C,true
202041219349301644,470491571,A,false
202031429349300508,231484178,A,0
202031429349300508,231484178,B,0
202031429349300508,231484178,C,0
202041209349301534,370661496,A,1
202041209349301534,370661496,B,1
202021509349300122,366112087,A,true
202021509349300122,366112087,B,true
202021509349300132,730587210,A,0
202021509349300132,730587210,B,0
202001679349301450,370661228,A,1
202001679349301450,370661228,B,1
202011969349300606,340714689,A,0
202031539349300028,150543659,IRS990ScheduleK,A,true
202031539349300028,150543659,IRS990ScheduleK,B,true
202031539349300028,150543659,IRS990ScheduleK,C,true
202031539349300028,150543659,IRS990ScheduleK,D,true
202031059349301343,620465076,A,false
202031059349301343,620465076,B,false
202000419349300420,741109748,A,0
202000419349300420,741109748,B,0
202000419349300420,741109748,C,0
202021399349301552,381374230,A,0
202041359349300629,580566199,A,0
202021369349304527,581216007,A,false
202011709349301401,440545280,A,true
202011709349301401,440545280,B,true
202031979349302288,530196640,A,0
202031979349302288,530196640,B,0
202001819349300100,620479542,A,false
