object_id,ein,RcptOfIntAnntsRntsRyltsInd,GftGrntOrCpCntrTOthOrgInd,GftGrntCpCntrFrmOthOrgInd,LnsOrGrntsTOthrOrgInd,LnsOrGrntsFrmOthOrgInd,DvRltdOrgnztnInd,AsstSlTOthrOrgInd,AsstPrchsFrmOthrOrgInd,AsstExchngInd,RntlOfFcltsTOthOrgInd,RntlOfFcltsFrmOthOrgInd,PrfrmOfSrvcsFrOthOrgInd,PrfrmOfSrvcsByOthrOrgInd,ShrngOfFcltsInd,PdEmplysShrngInd,RmbrsmntPdTOthrOrgInd,RmbrsmntPdByOthrOrgInd,TrnsfrTOthrOrgInd,TrnsfrFrmOthrOrgInd
201443179349303604,231352008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
201403189349301725,900893455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201413189349305481,200551778,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
201403249349300010,237034324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201443189349301799,410693962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201403499349301200,237410494,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
201403469349300145,596046500,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201443189349302089,581418202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201443509349300529,593086453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201423219349311822,274967732,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
201423429349300102,560547511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201423129349300002,566049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201413379349300531,620812782,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false
201423219349308422,237275328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201433449349300008,620202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201413399349300426,541919810,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
201433189349302568,610461768,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
201433219349300213,262664906,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
201423189349304887,810661056,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
201433189349304123,390821861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201433219349301053,470489031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201433239349300603,750827421,false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false
201423189349306322,591092732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201433219349304933,263162145,false,false,false,false,true,-,false,false,false,true,true,true,true,false,true,false,false,true,false
201430929349300603,640902475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
201411259349301806,454971921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201432279349302928,237417722,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
201402279349303295,571102885,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
201401339349300200,460515673,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201412469349300551,610470593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201411359349305136,264078735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201421339349305372,651230483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201442669349300809,311695478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201422669349300042,850164940,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
201441349349303199,540784341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
201441609349300709,486106237,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
201421679349300807,020332032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201432259349301133,541744996,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
201412029349300321,620481463,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201432199349300918,770576082,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201402559349300200,350715530,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201402869349300200,480548361,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201412809349300031,237428512,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201412879349300241,344429091,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true
201412979349301111,237008276,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201412879349300626,550370901,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
201412879349301026,630329409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
201403009349300885,316064854,false,false,false,false,false,-,false,false,false,false,false,false,false,false,false,false,false,false,false
201442879349300724,350868095,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
201422819349300432,620819352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201433179349304223,421351526,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
201423149349302187,420686467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201423119349301492,364303682,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
201443179349304359,351065063,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
201433149349301113,390978445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
