object_id,ein,DscrtnrySpndngAcctInd,HsngAllwncOrRsdncInd,PymntsFrUsOfRsdncInd,FrstClssOrChrtrTrvlInd,PrsnlSrvcsInd,IdmnfctnGrssUpPmtsInd,TrvlFrCmpnnsInd,ClbDsOrFsInd,WrttnPlcyRfTAndEExpnssInd,SbstnttnRqrdInd,CmpnstnSrvyInd,CmpnstnCmmttInd,BrdOrCmmttApprvlInd,IndpndntCnsltntInd,Frm990OfOthrOrgnztnsInd,WrttnEmplymntCntrctInd,SvrncPymntInd,SpplmntlNnqlRtrPlnInd,EqtyBsdCmpArrngmInd,CmpBsdOnRvnOfFlngOrgInd,CmpBsdOnRvRltdOrgsInd,CmpBsdNtErnsFlngOrgInd,CmpBsdNtErnsRltdOrgsInd,AnyNnFxdPymntsInd,IntlCntrctExcptnInd,RbttblPrsmptnPrcInd
201500239349300505,800477644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201520279349300217,440545280,-,-,-,-,-,-,X,-,true,true,X,X,X,X,X,X,true,true,false,false,false,false,false,false,false,-
201500239349300105,952592468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201530269349300908,912037146,-,-,-,-,-,-,X,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,1,0,-
201540239349300839,111733439,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201500289349301350,042325504,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520289349300407,941021164,-,X,-,-,-,-,-,-,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510239349300106,363005527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201500359349300125,131632522,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,-,false,false,false,false,false,false,false,false,false,-
201500309349301800,042111203,-,X,-,-,-,-,X,X,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,-
201500359349301115,131988190,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510309349300546,340868798,-,X,-,-,-,-,-,X,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201500349349300965,910473310,X,X,X,-,X,-,-,X,1,1,X,X,X,X,X,X,0,1,0,0,0,0,0,0,0,-
201530369349300718,362181973,-,X,-,-,-,-,-,-,true,true,X,X,X,X,-,-,false,true,false,false,false,false,false,false,false,-
201500309349300205,350845258,-,X,-,-,-,X,X,X,true,true,X,X,X,-,X,X,true,true,false,false,false,false,false,false,false,-
201510369349301501,930309970,-,X,-,-,-,-,-,X,1,1,-,-,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201530349349300408,410693977,-,X,-,-,X,-,-,-,1,1,X,X,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201500339349300705,470377991,-,X,-,-,X,X,X,X,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201500339349300735,250912618,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201510359349300401,030213180,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201530309349301008,231382408,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201530309349301108,420680351,-,X,-,-,-,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201530309349301658,381369604,-,X,-,-,-,-,-,-,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520419349301407,150533545,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201500409349300625,860294012,-,X,-,-,-,-,-,-,true,true,X,-,X,-,X,X,false,false,false,false,false,false,false,false,false,false
201520419349301982,540505922,-,X,-,-,-,-,-,-,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201530409349300408,420772559,-,X,-,-,X,-,X,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520419349300217,340714629,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201530439349302343,930845182,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201500439349302555,364479457,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201540429349301964,010271210,-,X,-,-,-,-,-,-,0,1,X,-,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201540429349301289,231352652,-,X,-,-,X,-,X,-,1,1,X,-,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201530429349300843,930461940,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201530429349301023,440545271,X,X,-,-,-,-,X,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201510429349301836,043349703,-,X,-,-,-,-,-,-,0,1,X,-,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201530439349301208,440545286,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520389349300307,020222154,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201510409349300516,850197752,-,X,-,-,-,-,-,X,true,true,-,-,X,-,-,X,false,false,false,false,false,true,false,false,false,-
201510409349300646,370864020,-,X,-,-,X,X,-,X,1,1,-,X,X,X,X,X,0,0,0,0,0,0,0,1,0,-
201530409349300913,310536647,-,X,-,-,X,-,-,X,1,1,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201530379349301253,470378777,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201530419349301803,042104778,-,X,-,-,X,-,-,X,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201530439349301108,560657294,-,X,-,-,X,-,-,X,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201510419349300416,440545914,-,X,-,-,X,-,X,X,1,1,X,X,X,-,X,-,0,1,0,0,0,0,0,0,0,-
201530429349301473,941585735,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201500439349301035,042104258,-,X,-,-,-,-,X,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201510409349300126,237032625,-,X,-,-,-,-,-,X,0,0,X,-,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201500439349301630,660379122,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201500409349301105,952882724,-,X,-,-,-,-,X,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201510429349300816,042103701,-,X,-,-,-,-,-,-,1,1,X,X,-,-,X,X,0,0,0,1,0,0,0,0,0,-
201530439349301688,590949880,X,X,-,-,-,-,-,-,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201530439349301828,150532239,-,X,-,X,X,-,X,X,0,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201540419349301529,231352236,-,-,-,-,-,-,-,-,-,-,X,-,-,-,X,X,0,0,0,0,0,0,0,0,0,-
201540439349300214,251900793,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201520429349300812,620484185,-,X,-,-,X,-,-,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201540379349301234,620570060,-,X,-,-,-,-,-,-,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201520439349301002,930634049,-,-,-,-,-,-,-,X,0,1,X,-,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201510419349301561,341226547,-,X,-,-,-,-,-,X,1,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201510439349300711,390806263,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201500429349301255,440556862,-,X,-,-,-,-,X,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201540439349301559,951644048,-,X,-,-,X,-,X,X,true,true,X,X,X,X,-,X,false,true,false,false,false,false,false,false,false,false
201530419349300023,470376525,-,X,-,-,-,-,-,X,false,true,-,-,-,-,-,-,true,true,false,false,false,false,false,false,false,-
201520409349300862,391024723,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520429349300032,430652675,-,X,-,-,-,-,-,X,true,true,X,-,X,-,X,X,false,false,false,false,false,false,false,true,false,-
201520439349301877,860561847,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201500419349300505,591237047,X,X,-,-,-,-,-,X,true,true,X,X,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201510439349301791,956001907,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520419349301562,540505892,-,X,-,-,X,-,-,-,1,1,-,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201520439349300532,250965406,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201510409349300951,362177133,-,-,-,-,-,-,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201530429349300323,382410852,-,X,-,-,-,X,X,X,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201500409349300435,540505945,-,X,-,-,-,-,-,X,1,1,-,X,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201530439349302123,591146751,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201500409349300005,030179299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201520379349301252,381374230,X,X,X,X,-,-,X,X,1,1,X,X,X,-,X,X,0,0,0,1,0,0,0,0,0,-
201510419349301001,820200906,-,X,-,-,X,-,X,X,0,1,X,-,X,-,-,X,0,0,0,0,0,0,0,1,0,-
201500439349302020,131628149,-,X,-,-,-,X,X,-,1,1,X,X,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201520419349302012,222547262,-,-,-,-,-,-,-,-,-,-,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201500419349301715,390477970,-,-,-,-,-,-,-,X,0,1,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520429349301712,630288850,-,X,-,-,-,-,-,-,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201500379349301315,530199507,-,X,-,-,-,-,-,X,false,true,X,X,X,X,-,-,false,false,false,false,false,false,false,false,false,-
201500419349301300,540575812,-,X,-,-,-,X,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201500419349301315,610445823,-,X,-,-,-,-,X,-,1,1,-,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201500439349300100,951744369,-,X,-,X,X,-,-,-,1,1,X,-,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201520409349301312,221912028,-,X,-,-,-,-,X,X,1,0,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201540459349300014,560529982,-,X,-,-,-,-,-,X,1,1,-,X,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201540449349301939,941312349,-,X,-,-,-,-,-,-,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201530509349300018,620475690,-,-,-,-,-,-,-,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201510459349300701,042152671,-,X,-,-,X,X,-,-,1,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201510479349302271,952501387,X,X,-,-,-,-,-,-,true,true,X,X,X,X,X,X,true,false,false,false,false,false,false,false,false,-
201510479349302316,950549600,-,X,-,-,X,X,X,-,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201530479349301653,750917417,-,X,-,-,-,-,X,-,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201520479349301632,570314374,-,X,-,-,X,-,-,-,1,1,-,-,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201510449349302496,530196640,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201530479349301393,362593545,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201530459349300613,030179419,-,X,-,-,-,-,X,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201540449349301824,620502739,X,X,X,-,-,-,X,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201540499349300029,941156485,-,-,-,-,X,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201530479349301843,570314408,-,X,-,-,-,-,-,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520449349302627,133508093,-,X,-,-,X,-,-,X,true,true,-,X,X,X,X,-,true,false,false,false,false,false,false,false,false,-
201520449349302667,431007642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0,0,0,0,0,0,0,0,-
201530449349302668,430610813,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520449349302342,430356250,-,X,-,-,-,-,-,X,true,true,X,-,X,X,-,X,true,false,false,true,false,false,false,false,false,-
201520449349302387,370661227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201500489349301365,610444763,-,X,-,-,-,-,X,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201540449349301184,750827409,-,X,-,-,X,-,-,-,false,true,X,X,X,X,X,X,false,false,false,false,false,false,false,false,false,-
201530489349300713,620483210,-,X,-,-,-,-,-,X,1,1,X,-,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201500489349302270,330804576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201500569349300300,540505977,-,X,-,-,-,-,X,X,true,true,X,X,X,-,-,-,false,true,false,false,false,false,false,false,false,-
201530449349301713,540506306,-,X,-,-,X,X,X,X,1,1,X,-,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201520559349300512,131740469,-,X,-,-,X,-,X,-,true,true,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201500559349300700,660362666,-,-,-,-,-,-,X,X,false,true,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201520449349301512,043250289,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201530489349302068,310971599,-,X,-,-,-,-,-,-,1,0,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510449349300026,141468399,-,X,-,-,-,-,-,X,true,true,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201540449349301429,410747165,-,X,-,-,X,-,X,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520449349301697,741180151,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520489349302187,620814498,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201520449349300407,231433899,-,X,-,-,-,X,X,-,1,1,X,-,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201500579349300805,362225483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201510519349300311,480543736,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201510489349301266,521106842,X,X,-,-,-,-,-,-,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201500449349301470,951958142,X,X,-,-,-,X,X,-,true,true,X,X,X,X,X,-,true,true,false,false,false,false,false,true,false,-
201500449349301620,381624684,-,-,X,X,-,X,X,X,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201530449349301608,314379435,-,X,-,-,-,X,-,X,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201520489349300107,236297362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,true,false,-
201540579349300304,344428219,-,X,-,-,-,-,-,-,true,true,X,-,X,-,X,X,false,false,false,false,false,false,false,false,false,-
201500559349300515,420680466,-,X,-,-,-,-,-,X,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510449349301706,381459365,-,X,-,-,-,-,-,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201530549349300703,160759798,-,X,-,-,-,-,-,-,1,1,-,X,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201540479349300419,560530242,X,X,-,-,X,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201530489349302263,942382546,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510559349300331,470724387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201500479349301665,350868086,-,X,-,-,-,-,X,X,false,true,X,X,X,-,X,-,false,true,false,false,false,false,false,false,false,-
201510559349300726,470491571,-,-,-,-,-,-,-,-,-,-,X,-,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201520489349301002,420680404,X,X,-,-,X,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201510489349301166,730579298,X,X,-,X,X,X,X,X,1,1,X,X,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201500649349300005,930634049,-,-,-,-,-,-,-,X,0,1,X,-,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201510639349300336,952962604,-,X,-,-,X,-,-,X,1,1,X,X,X,X,-,-,0,1,0,0,0,0,0,0,0,-
201510589349300401,751081109,-,X,-,X,-,-,-,X,true,true,X,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201530639349300113,930391586,-,X,-,-,-,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520589349300817,231365953,-,X,-,-,X,-,X,X,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201500619349300720,716056774,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201500619349300775,231526668,-,X,-,-,X,X,X,X,0,1,X,X,X,X,-,-,1,1,0,0,0,0,0,0,0,-
201500589349300825,330720978,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201540639349300514,750818183,-,X,-,-,X,-,X,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201530619349300303,910564993,-,X,-,-,-,-,X,X,1,1,X,X,X,-,X,-,1,1,0,0,0,0,0,0,0,-
201500639349300210,582624570,-,X,-,-,-,-,-,X,1,1,X,X,X,X,-,-,1,0,0,0,0,0,0,0,0,-
201530659349300738,237179567,-,X,-,-,X,-,X,X,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201530719349301038,350935587,-,X,-,-,-,-,-,-,true,true,X,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201540659349300329,430746185,-,-,-,-,-,X,-,X,1,1,X,X,X,-,X,X,1,1,0,0,0,0,0,0,0,-
201540659349300524,420681046,-,X,-,-,X,-,X,X,1,1,-,X,-,-,-,-,1,0,0,0,0,0,0,0,0,-
201500699349300310,240795506,-,X,-,-,-,-,X,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201540719349300709,521699641,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201520709349300217,231657958,-,-,-,-,-,-,-,-,-,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201520689349300347,930401259,-,X,-,X,X,-,X,X,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201520659349300107,042103830,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201520659349300232,750926755,-,X,-,-,-,-,-,X,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201500709349300435,760690847,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201510669349300416,620535755,-,X,-,-,X,-,X,-,0,1,X,-,X,-,-,-,0,1,0,0,0,0,0,0,0,-
201530709349300823,231627436,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,false,true,false,false,false,false,false,false,false,-
201530719349300423,440617326,-,X,-,-,-,-,-,X,true,true,X,-,X,-,-,X,false,true,false,false,false,false,false,false,false,-
201520699349300502,480777079,-,X,-,-,-,-,-,X,true,true,X,X,X,-,X,X,false,false,false,false,false,false,false,false,false,-
201540709349300964,870212470,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,X,false,true,false,false,false,false,false,false,false,false
201500779349300430,952415066,-,-,-,-,-,-,-,X,1,1,X,-,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201520759349300442,941156599,-,X,-,X,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201530729349300518,660201206,-,X,X,X,X,-,X,X,1,1,X,X,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201510729349300926,420680372,-,X,-,-,-,-,X,X,1,1,X,-,X,-,X,X,1,0,0,0,0,0,0,0,0,-
