object_id,ein,SkdH_FnnclAssstncPlcyInd,SkdH_WrttnPlcyInd,SkdH_MstHsptlsPlcyInd,SkdH_IndvHsptlTlrdPlcyInd,SkdH_AllHsptlsPlcyInd,SkdH_FPGRfrncFrCrInd,FrCrOthPrcntg_OthrInd,SkdH_Prcnt200Ind,FrCrOthPrcntg_FrCrOthrPct,SkdH_Prcnt100Ind,SkdH_Prcnt150Ind,SkdH_Prcnt200DInd,DscntdCrOthPrcntg_DscntdCrOthrPct,DscntdCrOthPrcntg_OthrInd,SkdH_Prcnt250Ind,SkdH_Prcnt300Ind,SkdH_Prcnt350Ind,SkdH_Prcnt400Ind,SkdH_FPGRfrncDscntdCrInd,SkdH_FrCrMdcllyIndgntInd,SkdH_FnnclAssstncBdgtInd,SkdH_ExpnssExcdBdgtInd,SkdH_UnblTPrvdCrInd,SkdH_AnnlCmmntyBnftRprtInd,SkdH_RprtPblcllyAvlblInd,FnnclAssstncAtCstTyp_ActvtsOrPrgrmsCnt,FnnclAssstncAtCstTyp_PrsnsSrvdCnt,FnnclAssstncAtCstTyp_TtlCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_DrctOffsttngRvnAmt,FnnclAssstncAtCstTyp_NtCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_TtlExpnsPct,UnrmbrsdMdcd_ActvtsOrPrgrmsCnt,UnrmbrsdMdcd_PrsnsSrvdCnt,UnrmbrsdMdcd_TtlCmmntyBnftExpnsAmt,UnrmbrsdMdcd_DrctOffsttngRvnAmt,UnrmbrsdMdcd_NtCmmntyBnftExpnsAmt,UnrmbrsdMdcd_TtlExpnsPct,UnrmbrsdCsts_ActvtsOrPrgrmsCnt,UnrmbrsdCsts_PrsnsSrvdCnt,UnrmbrsdCsts_TtlCmmntyBnftExpnsAmt,UnrmbrsdCsts_DrctOffsttngRvnAmt,UnrmbrsdCsts_NtCmmntyBnftExpnsAmt,UnrmbrsdCsts_TtlExpnsPct,TtlFnnclAssstncTyp_ActvtsOrPrgrmsCnt,TtlFnnclAssstncTyp_PrsnsSrvdCnt,TtlFnnclAssstncTyp_TtlCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_DrctOffsttngRvnAmt,TtlFnnclAssstncTyp_NtCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_TtlExpnsPct,CmmntyHlthSrvcs_ActvtsOrPrgrmsCnt,CmmntyHlthSrvcs_PrsnsSrvdCnt,CmmntyHlthSrvcs_TtlCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_DrctOffsttngRvnAmt,CmmntyHlthSrvcs_NtCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_TtlExpnsPct,HlthPrfssnsEdctn_ActvtsOrPrgrmsCnt,HlthPrfssnsEdctn_PrsnsSrvdCnt,HlthPrfssnsEdctn_TtlCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_DrctOffsttngRvnAmt,HlthPrfssnsEdctn_NtCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_TtlExpnsPct,SbsdzdHlthSrvcs_ActvtsOrPrgrmsCnt,SbsdzdHlthSrvcs_PrsnsSrvdCnt,SbsdzdHlthSrvcs_TtlCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_DrctOffsttngRvnAmt,SbsdzdHlthSrvcs_NtCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_TtlExpnsPct,Rsrch_ActvtsOrPrgrmsCnt,Rsrch_PrsnsSrvdCnt,Rsrch_TtlCmmntyBnftExpnsAmt,Rsrch_DrctOffsttngRvnAmt,Rsrch_NtCmmntyBnftExpnsAmt,Rsrch_TtlExpnsPct,CshAndInKndCntrbtns_ActvtsOrPrgrmsCnt,CshAndInKndCntrbtns_PrsnsSrvdCnt,CshAndInKndCntrbtns_TtlCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_DrctOffsttngRvnAmt,CshAndInKndCntrbtns_NtCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_TtlExpnsPct,TtlOthrBnfts_ActvtsOrPrgrmsCnt,TtlOthrBnfts_PrsnsSrvdCnt,TtlOthrBnfts_TtlCmmntyBnftExpnsAmt,TtlOthrBnfts_DrctOffsttngRvnAmt,TtlOthrBnfts_NtCmmntyBnftExpnsAmt,TtlOthrBnfts_TtlExpnsPct,TtlCmmntyBnfts_ActvtsOrPrgrmsCnt,TtlCmmntyBnfts_PrsnsSrvdCnt,TtlCmmntyBnfts_TtlCmmntyBnftExpnsAmt,TtlCmmntyBnfts_DrctOffsttngRvnAmt,TtlCmmntyBnfts_NtCmmntyBnftExpnsAmt,TtlCmmntyBnfts_TtlExpnsPct,TtlCmmnttyBldngActy_ActvtsOrPrgrmsCnt,TtlCmmnttyBldngActy_PrsnsSrvdCnt,TtlCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_DrctOffsttngRvnAmt,TtlCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_TtlExpnsPct,PhysclImprvAndHsng_ActvtsOrPrgrmsCnt,PhysclImprvAndHsng_PrsnsSrvdCnt,PhysclImprvAndHsng_TtlCmmntyBnftExpnsAmt,PhysclImprvAndHsng_DrctOffsttngRvnAmt,PhysclImprvAndHsng_NtCmmntyBnftExpnsAmt,PhysclImprvAndHsng_TtlExpnsPct,EcnmcDvlpmnt_ActvtsOrPrgrmsCnt,EcnmcDvlpmnt_PrsnsSrvdCnt,EcnmcDvlpmnt_TtlCmmntyBnftExpnsAmt,EcnmcDvlpmnt_DrctOffsttngRvnAmt,EcnmcDvlpmnt_NtCmmntyBnftExpnsAmt,EcnmcDvlpmnt_TtlExpnsPct,CmmntySpprt_ActvtsOrPrgrmsCnt,CmmntySpprt_PrsnsSrvdCnt,CmmntySpprt_TtlCmmntyBnftExpnsAmt,CmmntySpprt_DrctOffsttngRvnAmt,CmmntySpprt_NtCmmntyBnftExpnsAmt,CmmntySpprt_TtlExpnsPct,EnvrnmntlImprvmnts_ActvtsOrPrgrmsCnt,EnvrnmntlImprvmnts_PrsnsSrvdCnt,EnvrnmntlImprvmnts_TtlCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_DrctOffsttngRvnAmt,EnvrnmntlImprvmnts_NtCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_TtlExpnsPct,LdrshpDvlpmnt_ActvtsOrPrgrmsCnt,LdrshpDvlpmnt_PrsnsSrvdCnt,LdrshpDvlpmnt_TtlCmmntyBnftExpnsAmt,LdrshpDvlpmnt_DrctOffsttngRvnAmt,LdrshpDvlpmnt_NtCmmntyBnftExpnsAmt,LdrshpDvlpmnt_TtlExpnsPct,CltnBldng_ActvtsOrPrgrmsCnt,CltnBldng_PrsnsSrvdCnt,CltnBldng_TtlCmmntyBnftExpnsAmt,CltnBldng_DrctOffsttngRvnAmt,CltnBldng_NtCmmntyBnftExpnsAmt,CltnBldng_TtlExpnsPct,HlthImprvmntAdvccy_ActvtsOrPrgrmsCnt,HlthImprvmntAdvccy_PrsnsSrvdCnt,HlthImprvmntAdvccy_TtlCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_DrctOffsttngRvnAmt,HlthImprvmntAdvccy_NtCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_TtlExpnsPct,WrkfrcDvlpmnt_ActvtsOrPrgrmsCnt,WrkfrcDvlpmnt_PrsnsSrvdCnt,WrkfrcDvlpmnt_TtlCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_DrctOffsttngRvnAmt,WrkfrcDvlpmnt_NtCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_TtlExpnsPct,OthrCmmnttyBldngActy_ActvtsOrPrgrmsCnt,OthrCmmnttyBldngActy_PrsnsSrvdCnt,OthrCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_DrctOffsttngRvnAmt,OthrCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_TtlExpnsPct,BdDbtExpnsRprtdInd,BdDbtExpnsAmt,BdDbtExpnsAttrbtblAmt,RmbrsdByMdcrAmt,CstOfCrRmbrsdByMdcrAmt,MdcrSrplsOrShrtfllAmt,CstAccntngSystmInd,CstTChrgRtInd,OthrInd,WrttnDbtCllctnPlcyInd,FnnclAssstncPrvsnInd,HsptlFcltsCnt,FcltyNm
201820439349300532,131624158,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16708529,5534848,11173681,0.02770,-,-,-,-,-,-,-,-,16708529,5534848,11173681,0.02770,-,-,16708529,5534848,11173681,0.02770,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,-,1,-
201841359349301734,951642394,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,X,-,true,true,true,true,false,true,true,-,-,5306125,0,5306125,0.00110,-,-,204786614,175212881,29573733,0.00630,-,-,-,-,-,-,-,-,210092739,175212881,34879858,0.00740,-,-,701530,0,701530,0.00010,-,-,29300991,3604162,25696829,0.00550,-,-,-,-,-,-,-,-,288355786,288355786,-,-,-,-,707698,0,707698,0.00020,-,-,319066005,291959948,27106057,0.00580,-,-,529158744,467172829,61985915,0.01320,-,-,1027702,0,1027702,0.00020,-,-,-,-,-,-,-,-,308887,0,308887,0.00010,-,-,3767,0,3767,-,-,-,350000,0,350000,0.00010,-,-,-,-,-,-,-,-,3355,0,3355,-,-,-,-,-,-,-,-,-,361693,0,361693,-,-,-,-,-,-,-,true,-4870474,-,308239234,400081180,-91841946,-,X,-,true,true,3,1
201811069349300841,590624458,1,1,X,-,-,1,-,X,-,-,-,-,-,-,-,-,-,X,1,1,1,0,-,0,-,-,-,8996000,-,8996000,0.00260,-,-,124876330,90736987,34139342,0.01000,-,-,0,0,-,-,-,-,133872330,90736987,43135342,0.01260,-,-,2863445,2550034,313411,0.00010,-,-,20513991,3484065,17029926,0.00500,-,-,1494720,1494720,-,-,-,-,205984086,197289819,8694268,0.00250,-,-,108021,100000,8021,0.00000,-,-,230964263,204918638,26045626,0.00760,-,-,364836593,295655625,69180968,0.02020,-,-,1737664,1596012,141651,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1737664,1596012,141651,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,69375678,-,245037733,292619012,-47581279,-,-,X,1,1,3,-
201841359349301234,720423889,1,1,-,-,X,1,-,-,-,X,-,X,-,-,-,-,-,-,1,1,1,1,0,1,1,-,-,399000,-,399000,0.0004,-,-,14185000,15203000,-1018000,0,-,-,-,-,-,-,0,0,14584000,15203000,-619000,0.0004,-,-,10898000,-,10898000,0.01,-,-,4970000,2896000,2074000,0.0019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,15868000,2896000,12972000,0.0119,0,0,30452000,18099000,12353000,0.0123,0,0,21137000,-20785000,352000,0.00003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21137000,-20785000,352000,0.00003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,161000,-26000,12480000,10927000,1553000,-,X,-,1,1,1,-
201801349349301675,160743209,true,true,-,-,-,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,19562715,10874445,8688270,0.00250,-,-,436447412,330999184,105448228,0.03100,-,-,2543280,1413519,1129761,0.00030,-,-,458553407,343287148,115266259,0.03380,-,-,2001139,300850,1700289,0.00040,-,-,116525667,12105660,104420007,0.03060,-,-,155964408,121209603,34754805,0.01020,-,-,300168851,300168851,0,-,-,-,429636,0,429636,0.00020,-,-,575089701,433784964,141304737,0.04140,-,-,1033643108,777072112,256570996,0.07520,-,-,54284,0,54284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37214,0,37214,-,-,-,-,-,-,-,-,-,350,0,350,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16720,0,16720,-,-,-,-,-,-,-,false,22525518,368016,248776820,276687633,-27910813,X,-,-,true,true,1,7
201801799349300845,660561027,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16383000,12186705,4196295,0.09510,-,-,16383000,12186705,4196295,0.09510,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16383000,12186705,4196295,0.09510,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,4972344,-,8135740,3190508,4945232,-,-,-,false,-,1,1
201822019349300547,900790361,true,true,-,-,X,true,X,-,0,-,-,-,0,X,-,-,-,-,true,true,true,false,-,true,true,-,-,11652283,0,11652283,0.00620,-,-,22335706,15406228,6929478,0.00370,-,-,-,-,-,-,-,-,33987989,15406228,18581761,0.00990,-,-,62674,500,62174,-,-,-,126945,0,126945,0.00010,-,-,38166870,15406228,22760642,0.01200,-,-,-,-,-,-,-,-,282048,0,282048,0.00020,-,-,38638537,15406728,23231809,0.01230,-,-,72626526,30812956,41813570,0.02220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,37007571,740000,120953242,153064779,-32111537,-,X,-,true,true,2,88
201821359349311892,530204707,1,1,-,-,-,1,-,-,-,-,X,-,325.000000000000,X,-,-,-,-,1,0,1,0,-,1,1,-,-,1426978,0,1426978,0.00150,-,-,119676542,123308484,0,0.00000,-,-,7988844,3548545,4440299,0.00470,-,-,129092364,126857029,5867277,0.00620,-,-,-,-,-,-,-,-,67061266,25462123,41599143,0.04370,-,-,38570097,25813323,12756774,0.01340,-,-,-,-,-,-,-,19244,811600,-,811600,0.00090,-,19244,106442963,51275446,55167517,0.05800,-,19244,235535327,178132475,61034794,0.06420,-,-,811600,811600,0,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,811600,811600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,15309152,-,55816245,48418599,7397646,X,-,-,1,1,1,-
201841979349300874,580566256,true,true,-,-,X,true,X,-,0,-,-,-,0,X,-,-,-,-,true,true,true,false,-,true,true,-,-,36727767,0,36727767,0.01010,-,-,140384242,126267030,14117212,0.00390,-,-,-,-,-,-,-,-,177112009,126267030,50844979,0.01400,-,-,3701446,0,3701446,0.00100,-,-,412185040,65502110,346682930,0.09560,-,-,194753213,126267030,68486183,0.01890,-,-,554803757,436041808,118761949,0.03280,-,-,252583,0,252583,0.00010,-,-,1165696039,627810948,537885091,0.14840,-,-,1342808048,754077978,588730070,0.16240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,101570027,2031000,384642752,398195336,-13552584,-,X,-,true,true,4,3
201821949349300022,900790361,true,true,-,-,X,true,X,-,0,-,-,-,0,X,-,-,-,-,true,true,true,false,-,true,true,-,-,11652283,0,11652283,0.00620,-,-,22335706,15406228,6929478,0.00370,-,-,-,-,-,-,-,-,33987989,15406228,18581761,0.00990,-,-,62674,500,62174,-,-,-,126945,0,126945,0.00010,-,-,38166870,15406228,22760642,0.01200,-,-,-,-,-,-,-,-,282048,0,282048,0.00020,-,-,38638537,15406728,23231809,0.01230,-,-,72626526,30812956,41813570,0.02220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,37007571,740000,120953242,153064779,-32111537,-,X,-,true,true,2,88
