object_id,ein,GrntRcrdsMntndInd,Ttl501c3OrgCnt,TtlOthrOrgCnt
201501349349304480,221529785,true,-,-
201511319349302421,042225850,1,-,-
201501349349303485,381358399,true,-,-
201501349349307125,231352665,1,-,-
201501349349304270,010378758,1,-,-
201501349349304355,541061178,1,1,0
201501349349302640,042103637,true,-,-
201501349349303670,421315493,true,8,1
201511329349302536,741109620,true,-,-
201501349349306620,042452884,1,-,-
201511329349302751,251035663,1,-,-
201501329349303325,620497990,1,-,-
201501289349300145,237001501,1,-,-
201541259349301109,590624412,true,-,-
201501339349304170,042103552,true,24,1
201501639349300970,942340692,1,-,-
201501349349306550,311308555,1,-,-
201511329349301466,135562985,true,-,-
201501319349301740,010215213,true,4,-
201531269349301303,030220266,true,-,-
201501319349302280,381498763,true,-,-
201501319349302400,060646936,1,-,1
201501349349303905,042103629,true,3,0
201501349349303910,421264647,true,3,0
201541279349301319,042108376,true,-,-
201501289349301515,221815636,true,-,-
201531269349301703,941156566,true,8,2
201501289349302220,800390564,1,-,-
201541699349300719,446000294,true,-,-
201501289349301235,231352222,true,7,0
201501289349301305,591157081,1,-,-
201511339349304781,250965438,1,-,-
201511349349304536,340714334,true,-,-
201511349349304781,042103594,true,0,23
201521339349302947,363649217,true,-,-
201521329349300507,350868202,true,16,-
201521329349304407,640303069,true,-,-
201511349349304516,381381271,1,-,-
201501339349302930,042103607,1,-,-
201501349349303165,810235407,true,0,0
201511339349306106,951664112,true,-,-
201501349349303195,042463847,1,1,-
201511349349308446,470757164,true,4,-
201511349349309026,041286950,true,-,-
201521329349300907,240795508,1,4,-
201521329349304862,133036302,1,-,-
201521339349301127,540505906,true,-,-
201501349349304930,580566167,true,9,20
201501349349305000,560623936,1,-,-
201501349349305325,560530005,1,-,-
201521319349302677,361557840,1,-,-
201511339349305291,237421224,1,-,-
201511349349302786,410711610,1,3,0
201511349349302906,436052681,1,-,-
201511349349307286,910565006,1,-,-
201521319349303032,954625327,1,-,-
201521319349302142,240772407,true,0,0
201521329349301227,231355135,false,-,-
201521339349303632,591083502,1,19,4
201501339349304360,440552485,true,1,-
201511329349302781,741233796,true,-,-
201511339349302771,570314422,1,1,0
201511349349300336,450273403,1,9,0
201511329349303516,730599209,1,-,-
201511329349303661,200363127,true,1,-
201511329349303711,010211497,1,6,0
201511329349300426,540524516,1,-,-
201511329349304196,953538772,false,-,-
201511339349303371,480543734,1,-,-
201501349349301210,041843040,true,5,0
201501349349307910,593069793,1,-,-
201501349349307970,340714654,1,2,0
201501339349301290,231653718,1,-,-
201511349349303706,430694556,1,-,-
201501339349301545,540506319,1,-,-
201501339349304570,060766747,true,0,0
201511339349302241,946135772,1,-,-
201501349349306240,231352661,1,-,-
201501349349306265,150532081,true,1,-
201511339349303971,540505972,1,-,-
201511349349301561,250969449,1,121,39
201501349349303390,041958460,1,-,-
201511349349305916,586002736,true,-,-
201521339349300717,990113930,true,3,-
201521329349302652,231484178,1,4,0
201511349349302471,520591641,true,-,-
201511349349305496,231352692,1,-,-
201521339349301582,042103865,1,-,-
201531339349303803,061627882,1,-,-
201511339349305561,581825259,true,-,-
201511349349303201,570352247,1,-,-
201511349349303306,042104700,1,-,-
201511349349303456,050259080,1,-,-
201521329349302757,250965212,1,1,0
201521329349303792,383589120,1,-,-
201531319349301203,050312747,1,-,-
201511349349301701,590722789,1,-,-
201511339349301376,590624416,1,-,-
201511339349304456,141340095,true,2,0
201521289349301237,362182171,true,-,-
201511319349302036,050258932,true,3,-
201511329349300641,030179298,1,6,0
201511329349300911,620544854,1,-,-
201521319349301902,570314380,1,-,-
201511349349306556,951690977,1,1,0
201511339349301711,431633187,true,-,-
201511339349301736,370661219,1,-,-
201511339349304676,710240352,true,1,1
201511339349301316,810420650,true,0,0
201511339349301326,350869045,true,-,-
201511339349304241,410693970,true,10,1
201521339349302152,330413730,1,-,-
201521349349302442,237225104,true,1,0
201521349349307707,841383926,1,-,-
201521319349300612,314379532,true,-,-
201531319349301513,941156266,true,-,-
201531339349303633,382015048,1,-,-
201521349349302022,042103580,true,243,23
201531339349304463,042321292,1,-,-
201531319349301413,240795965,1,-,-
201531339349300133,480556716,true,-,-
201531339349304028,951644593,1,-,-
201521349349309077,630315935,true,-,-
201521349349309087,860186050,1,-,-
201521349349309107,132673756,true,10,0
201521349349309207,060646927,true,-,-
201531329349304083,112157078,true,-,-
201521339349305547,042103547,true,161,22
201521339349305572,951664123,1,-,-
201531339349301523,580568698,1,-,-
201531319349302273,131656667,true,-,-
201531329349304393,131740451,true,-,-
201531329349304468,951644026,true,-,-
201531339349301728,042103731,true,-,-
201521349349303882,930391547,1,-,-
201521349349303422,516000297,true,-,-
201531329349303933,231637191,true,1,-
201521349349303007,390806261,true,128,6
201521349349303112,340733165,true,-,-
201541339349304914,362191242,1,-,-
201541349349302174,260812968,true,-,-
201531329349303838,231352152,true,1,0
201521349349302797,237227990,1,-,-
201531339349306118,251801532,true,0,-
201531329349300228,150533561,true,0,0
201521349349306107,330419461,1,1,0
201531339349302833,951664101,1,-,-
201521349349301767,060647016,1,-,-
201521349349305032,131967321,1,-,-
201531339349304748,430652617,1,-,-
201531319349302368,951643359,true,1,-
201531319349302403,135645885,0,-,-
201531319349302573,310537177,true,-,-
201531339349305548,530196584,true,168,26
201541349349302029,410684657,1,-,-
201541329349301599,941279803,1,-,-
201541339349301924,560532138,true,30,0
201521349349308352,237172306,1,5,0
201541329349301524,362191252,false,0,0
201541339349301459,150543659,1,-,-
201531339349305983,910567740,true,-,-
201531289349300308,410695596,1,5,-
201521349349301267,350868175,true,-,-
201521349349304877,160743996,1,-,-
201531339349303228,042105777,1,-,-
201531329349301583,010211494,true,-,-
201531319349300538,520643528,true,-,-
201541339349304564,132501829,1,-,-
201521349349308802,132981115,1,0,0
201521349349308877,951246140,1,-,-
201531349349308538,951667177,1,6,1
201521349349308707,752765566,true,4,0
201531339349302918,231352685,true,-,-
201531339349303028,730579265,true,-,-
201531899349300843,760196908,1,-,-
201501889349301005,231352642,1,-,-
201501899349300125,111630820,0,-,-
201531349349306328,581845423,1,1,0
201541329349301924,231177930,true,-,-
201541329349302349,042108346,0,-,-
201541349349300004,030214106,true,0,0
201541319349302549,941156646,1,-,-
201531349349305268,240804602,1,-,-
201541339349303674,362167725,true,0,0
201531349349302393,840404231,1,-,-
201541289349301949,580566243,true,1,-
201531349349302798,250965591,1,272,69
201531349349302838,363377698,true,-,-
201541309349300114,231365353,true,11,1
201541329349302559,580619030,1,-,-
201541319349303004,042103567,true,1,-
201541319349303034,362177139,1,160,12
201531349349307398,362174823,true,19,-
201541339349303749,231365966,1,-,-
201541339349303804,131624238,1,-,-
201531349349307123,250717890,1,1,0
201531349349307503,650683159,1,-,-
201531349349307703,951911219,1,-,-
201541289349300034,010263385,1,-,-
201541349349308699,131624225,true,8,0
201541349349306629,042104736,1,-,-
201531349349300443,510067938,true,1,-
201541329349300104,060646959,true,1,0
201541329349304089,042103576,true,-,-
201541349349306859,042103578,1,6,0
201541329349304059,381366958,1,-,-
201531349349304343,581357177,1,3,0
201541349349308929,430654872,true,-,-
201541319349301004,470394397,true,-,-
201541349349304974,952113260,0,-,-
201541349349308279,203823825,true,-,-
201541319349301189,231352635,true,9,-
201541349349305054,131740448,0,-,-
201541349349308439,952544535,1,-,-
201541319349302814,566007078,true,0,0
201541319349302829,240862246,true,4,1
201531349349303993,550356985,true,-,-
201541349349307199,550357039,true,-,-
201541349349307234,133297197,1,-,-
201541329349303689,480547702,true,-,-
201541349349303494,042103634,true,69,16
201541349349306829,720423889,1,-,-
201501949349300915,540793767,1,4,1
201521969349301147,750827446,true,2,-
201531919349300633,950948050,1,-,-
201511919349300501,952988463,true,1,-
201521969349301517,640306253,true,9,0
201501969349301800,510163080,1,-,-
201531969349300518,362371220,1,-,-
201511949349301011,420681067,1,-,-
201531919349300013,135562308,1,7,0
201511919349300326,043403049,1,-,-
201521919349300027,273339369,1,-,-
201501959349300980,381988915,1,-,-
201511969349301726,952111210,1,-,-
201521919349301207,251094922,1,3,0
201521949349300627,541744931,1,1,0
201531329349300943,316032186,1,-,-
201531319349300223,521547103,1,-,-
201521359349304237,580566116,1,1,-
201521359349307382,840402510,true,-,-
201521409349300032,590704726,1,-,-
201531359349301278,221487164,true,-,-
201531359349301828,540505990,1,-,-
201531359349304048,210634501,true,17,-
201531359349305888,231352630,1,86,15
201541359349303314,580566133,1,-,-
201541359349304334,042103589,1,-,-
201541359349304534,951644035,1,1,0
201501359349300725,390806251,true,19,-
201501359349302765,383071514,1,43,0
201501359349302875,042104847,true,9,-
201501359349303475,720408915,true,-,-
201501359349305340,620475697,1,-,-
201501359349305375,540505941,1,-,-
201501359349306050,530196603,true,13,1
201501479349300605,460224588,1,-,-
201511359349301276,236002304,1,1,0
201511359349301281,951642394,true,16,-
201511359349306141,580566205,true,-,-
201511359349306611,131740468,1,-,-
201521359349301327,610444695,1,-,-
201521359349301762,042105769,true,-,-
201521819349300807,042103639,1,1,0
201531359349303053,710246213,1,-,-
201531359349306243,060646973,1,244,23
201531359349306713,590859121,true,-,-
201541319349302249,237242844,true,-,-
201522119349300612,593239650,false,-,-
201511429349300036,751860688,true,0,0
201502129349301030,410682405,1,-,-
201501359349302695,741613878,true,-,-
201501359349303335,261672457,1,-,-
201501359349303400,141338371,1,-,-
201511359349302541,381357980,0,-,-
201511359349302656,470384159,0,-,-
201521359349301432,560529990,1,-,-
201521359349302492,231352256,1,-,-
201511359349303281,042134818,1,-,-
201511359349303316,570314365,true,0,0
201511359349300711,580633977,false,0,0
201501359349303885,430817015,true,-,-
201501359349307360,131740447,1,-,-
201511359349303201,580814544,1,-,-
201511359349306306,560603922,true,-,-
201511359349308616,710298658,false,-,-
201511359349307566,900171867,1,-,-
201531359349300318,030179414,true,-,-
201521359349305437,952798775,1,-,-
201511359349307071,952786163,1,-,-
201501469349300620,362515281,true,1,0
201541359349306849,420707120,true,0,0
201501359349304970,454620000,true,3,0
201531489349300028,390806154,1,-,-
201541359349302824,231352651,true,56,8
201541359349306169,480577656,1,-,-
201541359349306174,362167921,1,-,-
201521359349304202,860255393,false,-,-
201511359349303906,860105586,true,-,-
201521359349305177,430743910,true,-,-
201511369349300201,952668328,true,0,0
201531359349307478,956002998,1,-,-
201541359349300024,310536640,1,-,-
201531359349304398,586044761,1,-,-
201531359349304468,237251952,1,1,0
201541359349305739,363108821,1,-,-
201541359349308934,951890710,true,-,-
201531359349303383,710239729,true,-,-
201541359349302984,620485724,false,0,0
201521359349307507,390980974,1,-,-
201511839349300831,362170866,true,0,0
201521469349300512,911849962,true,-,-
201501839349300700,136192377,true,0,0
201531809349301458,271503981,1,-,-
201501359349308975,590624364,1,-,-
201511359349301131,340714689,true,-,-
201521359349301782,042103639,1,1,0
201511359349305876,060942210,1,-,-
201511359349305286,951230865,1,-,-
201501359349303150,460224600,1,-,-
201511359349307471,362270695,true,-,-
201501359349302485,626001104,1,-,-
201531359349308268,941610694,1,-,-
201531359349301348,042104775,true,0,0
201521359349308907,560594591,true,-,-
201521359349305557,060761704,true,-,-
201541359349304524,231409675,1,1,0
201521359349305917,430654855,1,-,-
201531359349305308,721173156,true,-,-
201541359349305119,381367080,1,-,-
201541359349305294,340801310,1,2,0
201522229349300222,042790311,1,6,0
201522269349300317,440577118,true,13,-
201542259349303169,721025017,1,4,0
201522299349303207,610444716,1,2,0
201512329349300401,610470593,1,-,-
201512269349303201,390884478,1,15,1
201502279349300625,540506332,1,9,0
201532259349300103,060646813,1,21,0
201542259349303094,311560433,1,-,-
201502469349300315,750891465,1,-,-
201542519349300609,150532254,1,-,-
201522269349303182,042103612,0,2,0
201542269349303304,060646652,1,6,0
201522479349300602,810444020,true,0,0
201542269349302449,060646554,1,2,0
201532649349300198,620481463,1,-,-
201542299349300214,550357050,1,12,1
201532299349301318,340909974,1,-,-
201530449349300938,161554414,1,-,-
201530949349300308,560529940,true,-,-
201531079349300218,160743989,1,-,-
201530969349300308,570324906,1,-,-
201521699349300742,030179592,1,55,1
201531119349300103,560529933,1,-,-
201531279349300338,720635884,true,12,-
201531279349300933,231353385,1,3,0
201530209349301053,750995027,true,-,-
201530979349300333,590637903,1,6,0
201531129349300013,410969244,1,-,-
201531279349301508,941156610,1,-,-
201521749349300812,111633516,true,-,-
201530219349300608,410693962,1,4,0
201530459349300828,141338309,1,-,-
201530589349300528,150532204,1,-,-
201530479349301123,362169157,true,-,-
201521389349300012,620479542,true,-,-
201530419349301518,410693960,1,4,0
201530479349301248,042126597,1,-,-
201530859349300013,580593414,1,-,-
201522129349300002,720535375,1,3,0
201530429349300648,620548919,1,-,-
201530489349301368,160805158,1,-,-
201530139349300403,750851900,true,10,0
201530499349300013,350868074,true,3,3
201522249349301082,362167060,true,27,1
201530499349300823,930433696,1,-,-
201530909349300763,570474291,1,-,-
201531049349300543,741554976,1,-,-
201531049349300608,610482955,0,-,-
201530159349301653,741109748,1,-,-
201531059349300718,160746864,1,-,-
201531059349300913,362722198,1,-,-
201531059349301013,741400699,0,-,-
201501339349304690,370661183,true,1,0
201500639349300335,420680335,1,-,-
201501969349301380,580566256,true,193,17
201501349349300335,951699394,1,-,-
201501349349301250,237434499,true,-,-
201501349349301580,042868893,true,-,-
201501049349300535,042103545,true,-,-
201501049349301005,250965376,1,-,-
201501319349301400,231352294,true,-,-
201501349349304460,430653493,1,7,0
