object_id,ein,SpclRlMtOn3rdSprtTstInd,Orgnztn501cInd,Orgnztn501c3ExmptPFInd,TtCntrRcvdMr1000Ind,TtCntrRcvdUpT1000Ind,Orgnztn527Ind,Orgnztn49471NtPFInd,Orgnztn501c3TxblPFInd,Orgnztn49471TrtdPFInd,GnrlRlInd,TtlUndr1000CntrbtnsAmt
201602219349302255,320237828,-,-,-,-,-,-,-,-,-,-,-
201602519349300000,611531458,-,-,-,-,-,-,-,-,-,-,-
201642449349301354,611622648,-,-,-,-,-,-,-,-,-,-,-
201632249349302773,204781979,-,-,-,-,-,-,-,-,-,-,-
201612519349300436,474484212,-,-,-,-,-,-,-,-,-,-,-
201622519349301112,756064033,-,-,-,-,-,-,-,-,-,-,-
201612519349200206,475444660,-,-,-,-,-,-,-,-,-,-,-
201622529349300907,251659759,-,-,-,-,-,-,-,-,-,-,-
201642259349200109,203881302,-,-,-,-,-,-,-,-,-,-,-
201622539349301042,237250533,-,-,-,-,-,-,-,-,-,-,-
201602579349301200,410789397,-,-,-,-,-,-,-,-,-,-,-
201612449349300791,750891465,-,-,-,-,-,-,-,-,-,-,-
201632419349300203,471994752,-,-,-,-,-,-,-,-,-,-,-
201622519349300787,480851998,-,-,-,-,-,-,-,-,-,-,-
201622439349300602,200617900,-,-,-,-,-,-,-,-,-,-,-
201602459349300930,350715530,-,-,-,-,-,-,-,-,-,-,-
201622329349301032,880320324,-,-,-,-,-,-,-,-,-,-,-
201612379349300526,953921204,-,-,-,-,-,-,-,-,-,-,-
201613029349301206,750827409,-,-,-,-,-,-,-,-,-,-,-
201623009349300517,208096718,-,-,-,-,-,-,-,-,-,-,-
201622889349301537,420680323,-,-,-,-,-,-,-,-,-,-,-
201602919349100205,261288955,-,-,-,-,-,-,-,-,-,-,-
201632949349300148,480556726,-,-,-,-,-,-,-,-,-,-,-
201613059349300756,133705284,-,-,-,-,-,-,-,-,-,-,-
201623029349300717,840600653,-,-,-,-,-,-,-,-,-,-,-
201602609349300320,237417722,-,-,-,-,-,-,-,-,-,-,-
201642539349301214,010833168,-,-,-,-,-,-,-,-,-,-,-
201612669349300781,463103295,-,-,-,-,-,-,-,-,-,-,-
201612649349300516,272190032,-,-,-,-,-,-,-,-,-,-,-
201602649349300650,616002351,-,-,-,-,-,-,-,-,-,-,-
201612639349300046,462795989,-,-,-,-,-,-,-,-,-,-,-
201622679349300547,850164940,-,-,-,-,-,-,-,-,-,-,-
201612749349300936,954452381,-,-,-,-,-,-,-,-,-,-,-
201643029349301114,450231180,-,-,-,-,-,-,-,-,-,-,-
201623069349300122,980149857,-,-,-,-,-,-,-,-,-,-,-
201643069349200239,461626349,-,-,-,-,-,-,-,-,-,-,-
201602919349300015,240795439,-,-,-,-,-,-,-,-,-,-,-
201642989349301074,710236867,-,-,-,-,-,-,-,-,-,-,-
201622919349301112,951916051,-,-,-,-,-,-,-,-,-,-,-
201602939349200805,270023016,-,-,-,-,-,-,-,-,-,-,-
201632879349300938,900131526,-,-,-,-,-,-,-,-,-,-,-
201633029349300518,263664845,-,-,-,-,-,-,-,-,-,-,-
201633029349300128,208434503,-,-,-,-,-,-,-,-,-,-,-
201623069349200857,262192639,-,-,-,-,-,-,-,-,-,-,-
201613029349300501,561388743,-,-,-,-,-,-,-,-,-,-,-
201602779349300310,451732585,-,-,-,-,-,-,-,-,-,-,-
201602919349301055,344429091,-,-,-,-,-,-,-,-,-,-,-
201632749349300108,541743079,-,-,-,-,-,-,-,-,-,-,-
201642749349301024,980150041,-,-,-,-,-,-,-,-,-,-,-
201622599349300892,611124267,-,-,-,-,-,-,-,-,-,-,-
201602879349301310,541854399,-,-,-,-,-,-,-,-,-,-,-
201622729349300122,561065978,-,-,-,-,-,-,-,-,-,-,-
201632859349300403,480559090,-,-,-,-,-,-,-,-,-,-,-
201642889349301169,800257911,-,-,-,-,-,-,-,-,-,-,-
201602889349300030,020344073,-,-,-,-,-,-,-,-,-,-,-
201632869349301233,460320561,-,-,-,-,-,-,-,-,-,-,-
201622819349300402,381443369,-,-,-,-,-,-,-,-,-,-,-
201602929349301000,562231069,-,-,-,-,-,-,-,-,-,-,-
201613139349200331,061404367,-,-,-,-,-,-,-,-,-,-,-
201632879349300743,750855633,-,-,-,-,-,-,-,-,-,-,-
201622849349301117,461549605,-,-,-,-,-,-,-,-,-,-,-
201602859349300515,203185510,-,-,-,-,-,-,-,-,-,-,-
201602779349300030,742226269,-,-,-,-,-,-,-,-,-,-,-
201602779349300960,264789471,-,-,-,-,-,-,-,-,-,-,-
201622709349300907,364500805,-,-,-,-,-,-,-,-,-,-,-
201612949349300501,596605703,-,-,-,-,-,-,-,-,-,-,-
201613149349302221,420680408,-,-,-,-,-,-,-,-,-,-,-
201623129349302277,912163512,-,-,-,-,-,-,-,-,-,-,-
201603199349310195,390978445,-,-,-,-,-,-,-,-,-,-,-
201633129349302543,752760831,-,-,-,-,-,-,-,-,-,-,-
201603199349305315,591092732,-,-,-,-,-,-,-,-,-,-,-
201603129349301210,470553011,-,-,-,-,-,-,-,-,-,-,-
201643369349200604,465609879,-,-,-,-,-,-,-,-,-,-,-
201603129349301015,420681049,-,-,-,-,-,-,-,-,-,-,-
201643159349303234,810231774,-,-,-,-,-,-,-,-,-,-,-
201633139349302173,231501197,-,-,-,-,-,-,-,-,-,-,-
201623149349302402,370706154,-,-,-,-,-,-,-,-,-,-,-
201603199349302670,421351526,-,-,-,-,-,-,-,-,-,-,-
201643209349200319,474921180,-,-,-,-,-,-,-,-,-,-,-
201633109349300603,942992642,-,-,-,-,-,-,-,-,-,-,-
201603129349302435,136171197,-,-,-,-,-,-,-,-,-,-,-
201633159349302003,237456795,-,-,-,-,-,-,-,-,-,-,-
201603209349300635,470424785,-,-,-,-,-,-,-,-,-,-,-
201603069349301115,454620000,-,-,-,-,-,-,-,-,-,-,-
201603179349300045,273002117,-,-,-,-,-,-,-,-,-,-,-
201633199349203833,581450105,-,-,-,-,-,-,-,-,-,-,-
201613089349302451,560529972,-,-,-,-,-,-,-,-,-,-,-
201643289349200019,946108651,-,-,-,-,-,-,-,-,-,-,-
201633219349200103,263897492,-,-,-,-,-,-,-,-,-,-,-
201603149349301725,480543766,-,-,-,-,-,-,-,-,-,-,-
201603169349302320,510205293,-,-,-,-,-,-,-,-,-,-,-
201623099349301137,540129860,-,-,-,-,-,-,-,-,-,-,-
201643199349205154,383693897,-,-,-,-,-,-,-,-,-,-,-
201613129349302061,231382408,-,-,-,-,-,-,-,-,-,-,-
201603099349300500,362167792,-,-,-,-,-,-,-,-,-,-,-
201603099349301200,232215278,-,-,-,-,-,-,-,-,-,-,-
201633129349300503,272918042,-,-,-,-,-,-,-,-,-,-,-
201613369349200206,465609879,-,-,-,-,-,-,-,-,-,-,-
201603199349308345,910615846,-,-,-,-,-,-,-,-,-,-,-
201633129349300918,150532053,-,-,-,-,-,-,-,-,-,-,-
201623159349303032,231937954,-,-,-,-,-,-,-,-,-,-,-
201633019349301238,201116697,-,-,-,-,-,-,-,-,-,-,-
201632889349300933,160909446,-,-,-,-,-,-,-,-,-,-,-
201632889349301163,161476258,-,-,-,-,-,-,-,-,-,-,-
201622789349300447,042104775,-,-,-,-,-,-,-,-,-,-,-
201632589349301463,943109801,-,-,-,-,-,-,-,-,-,-,-
201622819349200537,271231580,-,-,-,-,-,-,-,-,-,-,-
201632799349300248,231608264,-,-,-,-,-,-,-,-,-,-,-
201602919349301375,570650419,-,-,-,-,-,-,-,-,-,-,-
201623019349300322,383790195,-,-,-,-,-,-,-,-,-,-,-
201632799349301308,480543782,-,-,-,-,-,-,-,-,-,-,-
201642819349300604,630329409,-,-,-,-,-,-,-,-,-,-,-
201613199349202726,463125521,-,-,-,-,-,-,-,-,-,-,-
201632639349300028,391643640,-,-,-,-,-,-,-,-,-,-,-
201603139349200445,651224722,-,-,-,-,-,-,-,-,-,-,-
201632999349301133,750827409,-,-,-,-,-,-,-,-,-,-,-
201622879349300977,522242995,-,-,-,-,-,-,-,-,-,-,-
201622879349301617,263031521,-,-,-,-,-,-,-,-,-,-,-
201613159349304031,464139065,-,-,-,-,-,-,-,-,-,-,-
201603129349302145,200551778,-,-,-,-,-,-,-,-,-,-,-
201633129349301688,460229820,-,-,-,-,-,-,-,-,-,-,-
201633069349300533,237275328,-,-,-,-,-,-,-,-,-,-,-
201623149349302412,341726619,-,-,-,-,-,-,-,-,-,-,-
201633079349301018,208384273,-,-,-,-,-,-,-,-,-,-,-
201603079349301215,591298070,-,-,-,-,-,-,-,-,-,-,-
201642579349300329,830306202,-,-,-,-,-,-,-,-,-,-,-
201623029349300217,640303086,-,-,-,-,-,-,-,-,-,-,-
201633139349300223,620476661,-,-,-,-,-,-,-,-,-,-,-
201633139349301738,362310478,-,-,-,-,-,-,-,-,-,-,-
201622899349300307,942254303,-,-,-,-,-,-,-,-,-,-,-
201603199349305795,710887547,-,-,-,-,-,-,-,-,-,-,-
201623129349302022,460224589,-,-,-,-,-,-,-,-,-,-,-
201613159349302271,954366755,-,-,-,-,-,-,-,-,-,-,-
201633079349301433,410694721,-,-,-,-,-,-,-,-,-,-,-
201633079349301198,570324916,-,-,-,-,-,-,-,-,-,-,-
201633129349302363,391894395,-,-,-,-,-,-,-,-,-,-,-
201612649349300006,161359213,-,-,-,-,-,-,-,-,-,-,-
201633129349301458,420730347,-,-,-,-,-,-,-,-,-,-,-
201623149349302467,364303682,-,-,-,-,-,-,-,-,-,-,-
201603199349305380,462693612,-,-,-,-,-,-,-,-,-,-,-
201633159349301618,541919810,-,-,-,-,-,-,-,-,-,-,-
201613069349301216,620548917,-,-,-,-,-,-,-,-,-,-,-
201623159349300622,620812782,-,-,-,-,-,-,-,-,-,-,-
201633079349300333,272008529,-,-,-,-,-,-,-,-,-,-,-
201623079349300022,562195966,-,-,-,-,-,-,-,-,-,-,-
201643129349302344,770495799,-,-,-,-,-,-,-,-,-,-,-
201603159349303160,640329300,-,-,-,-,-,-,-,-,-,-,-
201633149349300528,350885591,-,-,-,-,-,-,-,-,-,-,-
201623169349303237,942515428,-,-,-,-,-,-,-,-,-,-,-
201623209349306522,260069167,-,-,-,-,-,-,-,-,-,-,-
201623199349311217,452880238,-,-,-,-,-,-,-,-,-,-,-
