object_id,ein,GrntRcrdsMntndInd,Ttl501c3OrgCnt,TtlOthrOrgCnt
201931349349310653,951664123,1,-,-
201930719349300818,561212691,1,-,-
201931039349300328,030179424,1,1,-
201931039349300408,202173923,1,-,-
201931299349301553,341018992,true,-,-
201833139349301108,596605703,1,1,-
201901309349304190,580566243,true,2,-
201911359349307716,741277664,true,-,-
201911359349307736,381359081,1,1,0
201931369349300018,381357980,1,-,-
201940419349300454,430610813,1,-,-
201901309349304395,941358307,1,-,-
201931349349305288,941312349,1,-,-
201931349349305773,160743900,1,-,-
201833189349306178,570341191,true,-,-
201901309349304510,310544271,1,0,0
201901309349304340,570314408,1,-,-
201901309349304305,581357177,1,3,0
201931349349306263,520705392,true,-,-
201901449349300520,510305893,1,9,2
201930939349300228,470376551,1,-,-
201931359349311938,591157081,1,-,-
201911349349307661,610444788,1,-,-
201901309349304720,952786163,1,-,-
201931369349301008,060766747,true,0,0
201940439349300309,930401259,1,1,0
201911349349306696,042152671,1,-,-
201941359349309259,042104300,1,-,-
201901319349300415,352158366,true,-,-
201911359349303976,231382408,0,-,-
201901359349304795,060646973,true,229,16
201931339349300343,251024358,1,1,0
201931059349300608,231352674,true,-,-
201901309349301750,620483210,0,-,-
201900649349300520,208651702,false,0,0
201911349349301751,530196640,1,-,-
201931339349303848,231352661,1,-,-
201931309349304203,870212470,true,0,0
201931339349306093,610458355,1,-,-
201911349349309336,990272261,1,-,-
201940639349300909,986001141,1,0,13
201911239349300421,390806202,1,-,-
201931059349301108,440552049,0,-,-
201931059349301338,231526668,1,-,-
201931059349301403,420707124,1,-,-
201931059349301618,141338562,1,5,0
201900639349300210,590624458,1,149,18
201911239349300801,231657958,1,-,-
201931359349311623,060761704,true,-,-
201911349349307641,237225104,1,-,-
201911349349309416,610444695,1,-,-
201911349349309436,956151774,1,4,0
201911239349300216,231177930,1,-,-
201931309349304918,042103552,true,30,-
201931309349305053,560529933,1,-,-
201931309349305083,430652675,1,-,-
201941229349301334,240795460,1,-,-
201921349349306707,841029228,1,-,-
201931059349301753,741109631,true,1,-
201941209349300619,237110060,1,1,0
201911349349303891,750995027,true,-,-
201931269349300118,135562167,true,4,-
201931309349305363,741161941,1,-,-
201941209349301319,475271468,1,-,-
201941229349301604,221500645,true,7,0
201901339349306400,030179419,false,0,0
201931359349306618,340714689,1,-,-
201931359349303083,131624067,true,-,-
201901359349301310,237227990,1,-,-
201911349349307051,460280847,1,-,-
201911349349307041,042103567,true,2,-
201941359349309614,550356985,true,-,-
201931339349306788,450323401,true,0,0
201931289349301768,250965576,1,-,-
201901339349305650,941279798,false,-,-
201901359349303745,221487164,1,-,-
201941359349309854,720642832,1,-,-
201901359349303750,440545813,1,-,-
201931359349302423,050258809,true,116,13
201931359349305223,810420980,false,0,0
201901339349306105,570933257,1,1,0
201931289349302063,141468399,true,-,-
201911359349302421,020274509,true,5,-
201911359349302371,350868125,true,1,1
201940469349301639,480543715,false,-,-
201940469349301774,131624158,1,-,-
201941359349311659,237434499,true,-,-
201941359349311639,810235407,1,-,-
201930819349301128,910567740,true,-,-
201911359349302941,540505940,1,-,-
201901339349303375,370661219,1,-,-
201911359349301301,840402510,1,-,-
201911359349302901,550394213,true,-,-
201931269349301128,480547846,true,-,-
201921309349300547,480543772,1,-,-
201901339349301125,930461940,1,-,-
201940499349300504,231413680,1,-,-
201930989349301303,260152908,true,-,-
201911349349302061,240795686,1,1,0
201911349349307581,200118161,false,2,-
201931269349301238,161532850,1,-,-
201931339349306858,030179593,1,-,-
201941309349302544,753061667,1,-,-
201931299349300028,381359083,true,-,-
201901339349305860,150532082,true,240,21
201901339349306460,541061178,1,-,-
201911359349308141,141338587,1,1,0
201911359349312376,930386839,1,-,-
201941309349304679,135645885,0,-,-
201921309349300207,620475697,1,1,0
201901239349300215,231522643,1,-,-
201901339349306185,311146505,false,1,-
201931359349305528,135598093,true,360,2
201931359349303148,042104700,1,-,-
201901339349302540,941186179,1,-,-
201941309349304474,540575812,1,-,-
201901339349304650,560532138,true,10,0
201931359349306458,042103576,1,-,-
201931359349303213,340877803,true,-,-
201901339349302675,480543729,true,-,-
201901339349302055,041286950,true,-,-
201931359349303558,581825259,true,-,-
201931359349303538,041679980,true,98,16
201941309349305364,390826049,1,-,-
201901499349300645,240772407,true,4,0
201931689349300933,390806196,1,-,-
201941359349304984,362177139,1,-,-
201901339349301010,820200906,0,-,-
201901339349305470,042103578,1,7,0
201921309349304557,231352626,1,-,-
201901339349303835,410711610,1,3,0
201941359349305089,951890710,1,-,-
201941359349305449,060646959,true,1,-
201921659349301302,362515281,true,-,-
201931359349301023,250965601,1,-,-
201911359349301521,351065063,1,-,-
201901299349302375,042104258,1,-,-
201941399349300254,471994752,true,-,-
201921309349302617,951641455,1,-,-
201941359349309434,520805606,1,-,-
201921309349304372,160805158,1,-,-
201921309349304382,630312914,true,4,0
201931359349309768,710298658,true,-,-
201931339349301313,236002304,1,-,-
201941299349302199,560594591,true,-,-
201901359349304745,560530235,true,1,-
201901339349303275,362167725,true,-,-
201941239349301409,221529785,1,-,-
201901339349307085,941196211,1,-,-
201911239349301856,952415066,1,-,-
201941359349307319,042463847,1,1,0
201901359349305790,830340684,1,-,-
201921349349302367,141338371,1,-,-
201901339349301405,391024723,1,-,-
201931349349304778,362167842,true,-,-
201931359349303893,570314390,1,-,-
201931159349300243,381945965,1,-,-
201931359349311513,391097032,true,-,-
201901309349305115,250496976,1,2,0
201931349349304633,061645496,true,-,-
201941359349307904,952544535,1,-,-
201910639349300856,460283336,1,-,-
201931239349301173,580566199,1,-,-
201931159349301223,430356250,true,0,3
201901309349305265,141338580,true,1,-
201931359349301658,540505941,1,-,-
201931359349306173,160743088,1,-,-
201901309349305235,231353385,1,5,0
201940849349301044,391467668,1,1,-
201921239349301057,450314233,false,-,-
201901299349302165,042108376,true,-,-
201901239349300115,131740285,true,0,0
201930619349300008,364619621,1,44,0
201931349349308628,042103594,true,7,41
201931159349301118,941156266,true,-,-
201941029349301014,710236897,1,-,-
201901309349302955,420772559,1,-,-
201941149349301124,540505945,1,-,-
201941309349300034,210634584,true,2,-
201921309349303277,314379560,true,-,-
201901339349306525,381381271,1,-,-
201911239349301751,366112087,true,2,0
201921239349300612,550357021,1,-,-
201901339349302340,237251952,1,4,0
201941299349301229,131740451,true,14,-
201931349349306533,610461768,false,-,-
201921309349304477,440545280,true,9,3
201921309349304447,030220266,true,-,-
201920879349300902,134304343,1,-,-
201941039349300509,620518288,1,-,-
201941159349300204,452880238,true,-,-
201921239349300847,362169145,true,-,-
201931239349301853,620476301,true,-,-
201931349349304363,311308555,1,-,-
201911359349305486,133297197,1,-,-
201921309349304637,951246140,true,-,-
201921309349304612,951644026,true,-,-
201911359349303591,480623882,true,-,-
201941309349301074,166054295,1,-,-
201901339349306710,050258932,true,6,-
201901339349306670,381366958,1,-,-
201911359349305421,942434925,1,-,-
201911359349305526,520591691,true,-,-
201931359349304273,042103637,1,-,-
201931349349301148,610444763,1,-,-
201931349349302733,720408915,true,-,-
201931349349303643,620497990,1,-,-
201931359349306188,042225850,1,-,-
201921309349303227,381358000,true,-,-
201931359349301458,620511454,1,-,-
201911359349302441,208765327,true,-,-
201941309349302129,042103701,1,-,-
201901919349300205,131624202,true,2,0
201901349349309485,390806261,true,138,4
201931349349304698,430719506,1,-,-
201901359349307600,050306206,1,3,-
201901359349308000,210650678,1,1,0
201921359349300642,580566133,1,-,-
201931359349309078,542110067,1,-,-
201901359349309005,390806428,1,-,-
201941059349300229,750800691,true,-,-
201941309349302629,361557840,1,-,-
201901309349302500,314379435,1,-,-
201901309349305075,770342669,1,-,-
201921359349302022,340714334,1,-,-
201902109349301380,237135915,true,-,-
201901359349310325,390980974,1,-,-
201941309349300304,440545271,1,-,-
201941059349300614,160743040,true,4,1
201941059349300734,481249429,1,-,-
201931359349310578,370661227,1,-,-
201911439349300721,550665758,1,88,7
201911359349301086,630288878,1,-,-
201901359349312125,050258810,true,-,-
201911309349301771,941156610,1,-,-
201941059349301704,350867977,true,-,-
201941059349301754,741109661,true,-,-
201941309349303294,150543658,1,-,-
201921359349307522,952798775,1,-,-
201911069349300511,020222120,1,-,-
201911269349301191,590624416,1,-,-
201920239349300347,362177133,1,-,-
201921139349300237,952944594,true,0,0
201901059349300415,590624458,1,142,38
201901059349301415,470405319,1,-,-
201921349349303577,410518750,1,4,0
201921829349301312,370661496,1,-,-
201911269349301476,440546278,true,-,-
201901309349302405,251035663,1,6,0
201921349349305392,330413730,true,-,-
201901229349301370,060646587,true,-,-
201921369349300622,381624684,true,0,0
201911339349300436,391773613,1,1,1
201921939349301217,381988915,1,-,-
201921349349308757,522027415,1,-,-
201901349349307355,250965438,1,-,-
201921559349300517,460224588,1,-,-
201921349349309732,231386178,1,-,-
201910569349300606,591237047,true,-,-
201910729349301161,951744369,1,-,-
201941969349301084,362371220,1,1,0
201932059349301313,341226547,1,-,-
201901349349308535,460224600,1,-,-
201911339349305476,363649217,1,-,-
201941339349303759,810420650,true,0,0
201911339349305621,314421101,1,-,-
201941339349305224,041958460,1,-,-
201941339349305274,620476822,true,127,8
201901349349309920,042103589,1,-,-
201941339349305439,356071917,1,-,-
201900859349300500,474670026,1,-,-
201901349349310375,880121831,1,-,-
201941349349303214,461192687,1,23,-
201941339349306459,540525605,1,-,-
201941339349306659,231365966,1,-,-
201941349349303819,237126805,1,1,0
201911409349300641,620202000,1,-,-
201910779349300011,410747165,1,-,-
201941929349301159,135562308,1,18,2
201910779349300756,420698196,1,-,-
201901209349300635,470378777,1,1,0
201911229349301196,050259080,1,-,-
201911219349301486,470376583,1,12,1
201813309349300911,480543728,true,-,-
201833549349300738,910473310,1,-,-
201901349349301490,042103731,0,-,-
201911029349300326,410693962,1,5,0
201911029349300426,520591623,true,1,-
201833389349300433,480548361,1,-,-
201813389349300016,391201561,1,-,-
201803379349300080,590624459,true,-,-
201911029349301101,160743150,1,-,-
201900639349300955,350868074,true,2,0
201901349349302540,231352256,1,-,-
201901349349302865,231352689,1,-,-
201911059349300511,275316628,true,-,-
201843199349319354,453247157,false,1,0
201910459349300831,640303086,1,6,0
201823189349306987,237050293,1,3,0
201843199349300439,463103295,1,-,-
201823419349300812,200180768,1,-,-
201901029349300410,610482955,0,-,-
201901029349301005,231352613,1,-,-
201803499349300210,580593438,true,-,-
201901349349304795,363377698,true,-,-
201823309349300207,476025325,true,0,0
201911069349300106,910916534,1,-,-
201920229349301202,237424429,1,-,-
201901309349302245,251125048,1,-,-
201823349349300407,204499806,1,-,-
201813489349300941,134356799,0,1,-
201823189349302077,460515673,false,-,-
201921219349301802,480556716,true,-,-
201833539349300923,410695509,1,-,-
201843489349301109,460623034,true,-,-
201921339349300532,231365954,1,2,0
201921339349300832,310820394,1,-,-
201920849349300412,330704703,true,-,-
201921079349300012,560530003,true,-,-
201823189349301077,020223955,1,-,-
201921339349301877,042104329,1,-,-
201823189349301582,232215278,1,-,-
201921299349301307,382410852,1,-,-
201921299349301357,570967350,true,3,-
201921299349301657,350868107,true,8,1
201843199349314649,650216638,true,-,-
201843199349307524,930433696,1,0,0
201813179349308301,942992642,true,-,-
201921089349300742,250964126,1,-,-
201921279349301387,221494428,true,-,-
201833199349319733,202884155,true,0,0
201901299349300540,530196584,true,150,6
201901299349300440,042103634,true,119,8
201823139349303477,954457666,false,0,0
201920719349300952,730739626,1,3,2
201833199349318843,270869586,1,5,5
201843199349304644,230973290,1,-,-
201921229349301717,952261113,1,-,-
201901309349304800,951644593,1,-,-
201901309349304870,570314380,1,-,-
201920879349301012,060646520,1,-,-
201921289349300112,541911091,true,-,-
201910359349300011,231543518,1,-,-
201930259349300228,240795439,1,-,-
201911359349312171,060731360,true,-,-
201911359349312126,132676570,true,2,-
201911359349309861,720635884,true,10,-
201921029349300642,610466713,1,-,-
201921029349300727,730555460,true,0,0
201911059349300741,060653264,1,-,-
201911059349300811,590737882,true,0,0
201911059349300806,410708577,1,1,0
201901059349300010,231352654,1,-,-
201901059349300230,310725957,true,2,0
201911059349301311,741196134,1,-,-
201911059349301266,953075415,1,-,-
201901059349300720,231352615,1,-,-
201941059349300809,620481463,1,-,-
201941059349300524,430662529,true,16,-
201921269349300402,030179403,true,2,0
201901349349304165,930391563,1,-,-
201941089349300339,430655867,true,-,-
201921289349302062,941156566,true,-,-
201931349349305658,010215213,true,5,0
201911429349300316,750859668,1,-,-
201931369349300883,030214106,true,0,0
201921339349300002,951644035,1,-,-
201941059349301259,370661491,1,-,-
201901239349300320,240804602,1,-,-
201911039349300611,420680351,1,-,-
201921059349300247,370661211,1,-,-
201921339349307392,941156646,1,-,-
201921339349302257,150543659,1,3,0
201921269349300957,640303084,true,-,-
201920929349300742,160759798,1,-,-
201920929349300802,464884633,true,-,-
201920819349300047,270115197,true,-,-
201931299349301613,042103580,true,270,64
201931149349301203,540506306,1,-,-
201901209349301200,951684064,1,6,-
201901349349306080,841383926,0,-,-
201921339349305487,316064854,1,-,-
201921299349302567,930386892,true,-,-
201900539349300235,463015560,true,0,0
201931349349310553,237367633,true,-,-
201921059349300322,550370901,1,-,-
201901229349300125,362581098,1,-,-
201901199349301600,951921340,1,-,-
201901349349308675,132673756,true,8,0
201941309349302084,580566116,1,1,0
201941309349302049,010212542,1,-,-
201921199349300412,362167855,1,-,-
201921199349300707,042104230,true,14,-
201921059349301402,741161940,1,-,-
201941359349301474,042133255,true,4,-
201921339349300342,381368367,1,1,0
201941309349303439,463697983,1,1,0
201921339349301672,150532200,1,7,0
201931029349301163,560530251,1,-,-
201931029349301218,951643334,true,2,-
201911059349300041,410706151,1,-,-
201931029349301303,440567385,true,-,-
201931029349301213,381359569,true,-,-
201900859349300115,237410494,0,-,-
201901349349310300,160743209,true,-,-
201911029349300536,362167770,1,-,-
201911029349300506,741143128,true,-,-
201911029349300421,750827465,true,2,2
201911029349300336,420680332,true,-,-
201901039349300705,750808791,0,-,-
201921559349300602,570314402,1,-,-
201920669349300102,010263385,1,-,-
201901899349300745,952988463,true,1,-
201901359349309640,231608264,1,-,-
201900859349301040,640303069,true,-,-
201911309349302076,050312747,0,-,-
201941309349303614,042596491,1,-,-
201901089349300125,410694747,1,20,0
201921029349301307,910565571,1,-,-
201921029349301167,362515868,1,3,0
201941339349307094,951667177,1,2,3
201941339349304404,440617326,true,-,-
201941339349304399,231352632,true,-,-
201941849349300634,952789388,true,0,0
201921029349301012,710239576,1,-,-
201921339349304172,930398802,true,0,0
201901349349301440,430694556,1,-,-
201931059349300018,420680412,1,1,-
201901349349301680,590704726,1,-,4
201911059349300326,570314406,1,-,-
201911059349300246,450306841,1,-,-
201921029349300737,560532303,true,-,-
201921029349300347,560529982,1,-,-
201911069349300011,750800689,true,6,-
201901349349302185,430654876,1,-,-
201901349349302095,430670936,0,-,-
201921059349300917,340714626,1,-,-
201921059349300847,362722198,true,-,-
201911039349300016,231365953,1,-,-
201910499349300116,660362666,true,-,-
201901349349303950,941156599,1,-,-
201901349349302965,431633187,1,-,-
201900369349300430,850361090,false,1,-
201901059349301405,582624570,1,-,-
201901359349308755,314379537,1,-,-
201941339349301884,463851186,0,-,-
201941339349301874,910564961,1,-,-
201911049349300601,042199867,true,6,1
201921289349301062,350868175,true,-,-
201901029349301200,042105776,1,-,-
201901239349301515,453656162,1,2,0
201901349349309245,630288870,true,-,-
201921289349301322,850303705,1,-,-
201901349349309735,912037146,1,-,-
201930719349300748,860294012,true,0,0
201921339349304827,060662150,1,-,-
201931299349300913,010356077,true,-,-
201901349349300845,020222111,true,29,2
