object_id,ein,DscrtnrySpndngAcctInd,HsngAllwncOrRsdncInd,PymntsFrUsOfRsdncInd,FrstClssOrChrtrTrvlInd,PrsnlSrvcsInd,IdmnfctnGrssUpPmtsInd,TrvlFrCmpnnsInd,ClbDsOrFsInd,WrttnPlcyRfTAndEExpnssInd,SbstnttnRqrdInd,CmpnstnSrvyInd,CmpnstnCmmttInd,BrdOrCmmttApprvlInd,IndpndntCnsltntInd,Frm990OfOthrOrgnztnsInd,WrttnEmplymntCntrctInd,SvrncPymntInd,SpplmntlNnqlRtrPlnInd,EqtyBsdCmpArrngmInd,CmpBsdOnRvnOfFlngOrgInd,CmpBsdOnRvRltdOrgsInd,CmpBsdNtErnsFlngOrgInd,CmpBsdNtErnsRltdOrgsInd,AnyNnFxdPymntsInd,IntlCntrctExcptnInd,RbttblPrsmptnPrcInd
201433469349300968,980042539,X,X,-,-,X,-,-,-,1,1,-,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201423429349300102,560547511,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201423129349300002,566049935,-,X,-,-,-,-,X,X,1,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201443189349306249,133705284,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,1,0,-
201443189349300214,410698301,-,X,-,-,X,-,-,X,1,1,X,X,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201443219349311099,416059072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201443229349301409,237424429,-,X,-,-,-,-,-,X,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201433449349300008,620202000,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201413399349300426,541919810,-,-,-,-,-,-,X,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201433189349302568,610461768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201423189349304887,810661056,-,-,-,-,-,X,-,-,1,1,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201433189349304123,390821861,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201423219349310327,430652649,-,-,-,-,-,X,-,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201433239349300603,750827421,-,X,-,-,-,-,X,-,true,true,X,-,X,-,X,-,false,false,false,false,false,false,false,false,false,-
201433439349300608,410789397,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201443369349300524,060646520,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201423189349306322,591092732,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201433219349304933,263162145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,true,false,false,false,false,false,true,false,-
201430929349300603,640902475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201400519349300405,470938240,-,X,-,-,-,-,X,-,true,false,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201401149349300245,920170234,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201432279349302928,237417722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201431259349300328,237242844,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,false,false,false,false,false,false,false,true,false,-
201401329349304310,264789471,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,-,false,false,false,false,false,false,false,false,false,-
201431049349300523,272017442,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201412379349300321,454620000,-,-,-,-,-,-,-,-,-,-,X,-,X,X,X,X,false,false,false,false,false,false,false,false,false,-
201412469349300551,610470593,-,X,-,-,-,-,-,-,1,1,-,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201422669349300042,850164940,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201422749349301027,630338081,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201441609349300709,486106237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0,0,0,0,0,0,0,0,-
201421679349300807,020332032,-,-,-,-,-,-,-,-,-,1,X,-,X,X,-,X,0,0,0,0,0,0,0,1,0,-
201432259349301133,541744996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201402769349300805,240795439,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201402559349300200,350715530,-,X,-,-,-,-,X,-,true,true,X,X,X,-,X,X,false,true,false,false,false,false,false,false,false,-
201442269349304709,942933165,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201402869349300200,480548361,-,X,-,-,-,-,-,-,1,0,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201412899349300621,562231069,-,X,-,-,-,-,-,-,1,0,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201412839349301201,111802808,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201422799349300302,541743079,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201412879349300241,344429091,-,X,-,-,-,-,X,X,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201412879349301026,630329409,-,X,-,-,-,-,-,-,1,1,-,-,-,-,-,X,1,0,0,0,0,0,0,0,0,-
201402959349300715,621149976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201442879349300724,350868095,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201433179349304223,421351526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,0,0,0,-
201423149349302187,420686467,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,-,0,1,0,0,0,0,0,0,0,-
201413289349300436,610466713,-,X,-,-,X,-,-,X,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201423119349301492,364303682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201443179349304359,351065063,-,X,-,-,-,-,X,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201433149349301113,390978445,-,-,-,-,-,-,-,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201443159349300979,942515428,-,-,-,X,-,-,-,-,0,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201443169349304464,880121831,-,X,X,-,X,-,-,-,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201443159349300804,350885591,-,X,-,-,-,-,-,X,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201443179349306614,131662715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,false,false,false,false,false,false,false,false,false,-
201423169349301022,161359213,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,X,0,0,0,1,0,1,0,0,0,-
201433179349304333,250965603,-,X,-,-,X,-,X,X,1,1,-,X,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201433179349305423,391620530,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201423169349304852,810231774,-,X,-,X,X,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201423169349303627,350886846,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201443169349303414,541031437,-,-,-,-,-,-,X,-,1,1,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201423289349300802,593562981,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201443159349301729,450231180,-,X,-,-,-,-,X,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201433179349304828,362167773,X,-,-,-,-,-,-,-,0,1,X,X,X,X,X,-,0,0,0,0,0,0,0,0,0,-
201423149349300402,362167792,-,X,-,-,-,-,X,-,true,true,-,X,X,-,X,-,false,false,false,false,false,false,false,false,false,false
201443149349302769,341726619,-,-,-,-,-,-,-,-,-,-,X,-,X,X,-,-,true,true,false,false,false,false,false,false,false,-
201423169349304367,541666531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201412939349300126,592961536,-,-,-,-,-,-,-,-,-,-,X,-,X,-,X,X,false,false,false,false,false,false,false,false,false,false
201403029349300540,150532053,-,X,-,-,-,-,-,-,1,1,X,X,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201413009349301051,420680460,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,X,1,1,0,0,0,0,0,0,0,-
201403169349302420,237360416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201412949349300026,900131526,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201443079349300249,410706151,-,X,-,-,-,-,-,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201423019349300242,580593438,-,X,-,-,-,-,-,X,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201402809349300800,560530251,X,X,-,-,X,-,-,X,1,0,-,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201412959349300126,480543782,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201423039349300627,640303086,-,X,-,-,X,X,-,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201402939349300010,760765625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201412959349301051,350868181,-,X,-,-,X,-,-,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201403159349302465,251065148,-,X,-,X,-,-,X,X,1,1,X,X,X,-,-,X,0,0,0,0,0,1,0,0,0,-
201413009349300501,200617900,-,-,-,-,-,-,-,-,-,-,X,-,X,X,X,X,false,true,false,false,false,false,false,false,false,-
201403429349300615,460283336,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201443429349300414,166031585,-,X,-,-,-,-,-,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201433469349300143,237069575,X,X,-,-,-,-,-,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201423519349300402,581494136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201403579349300325,521010577,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201403459349300820,560767736,-,X,-,-,-,X,-,-,true,true,X,-,X,-,-,X,true,false,false,false,false,false,false,false,false,-
201413449349300111,530196583,-,X,-,X,-,X,X,-,true,true,X,-,X,-,X,-,true,false,false,false,false,false,false,true,false,-
201413449349300126,363157451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201433189349302143,810231777,-,X,-,-,-,-,-,-,1,1,-,-,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201443219349309969,510305893,-,X,-,-,X,-,-,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,1,0,-
201443539349300524,132513162,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201413569349300716,560532296,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,X,true,false,false,false,false,false,false,false,false,-
201433499349301358,720467515,-,X,-,-,-,-,-,-,1,0,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201443189349304694,540646523,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201413469349300316,237013253,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,-,false,false,false,false,false,true,false,false,false,-
201403529349300320,620475691,-,X,-,-,-,-,X,-,1,1,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201443519349300024,541854399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201443189349306734,550357056,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201403539349300435,421457548,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403579349300505,200258004,-,-,-,-,-,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201413469349300116,570324915,-,X,-,-,X,-,-,X,0,1,-,-,X,-,-,X,1,0,0,0,0,0,0,0,1,1
201443459349300649,986001141,X,X,-,X,-,-,-,-,1,1,-,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201403539349300710,562244952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201423389349300307,112357063,-,X,-,-,-,-,-,-,0,0,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201423389349300602,630329409,-,X,-,-,-,-,-,-,1,1,-,-,-,-,-,X,1,0,0,0,0,0,0,0,0,-
201413189349303561,201359433,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201423189349307767,202834636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,1,0,0,-
201403359349300030,160909446,-,-,-,-,-,-,-,X,1,1,-,-,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201403189349307150,141338310,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,X,false,false,false,false,false,false,false,false,false,false
201403189349306245,470424785,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201403189349307200,742269704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201413369349300501,420680408,-,X,-,-,-,-,-,X,0,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201423189349302452,203287316,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201433189349306488,362167855,-,-,X,-,-,-,-,X,1,1,X,X,X,-,-,-,0,1,0,0,0,0,0,0,0,-
201413159349300826,522027415,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201413149349301011,232215278,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201413039349300626,560529972,-,-,-,-,-,-,-,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403099349301215,260069167,-,-,-,-,-,-,-,-,-,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201403099349300925,630771624,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403149349302770,362310478,-,X,-,-,-,-,-,-,true,true,X,X,X,X,-,-,false,false,false,false,false,false,false,true,false,-
201443079349301744,980149857,-,-,-,X,-,-,-,-,true,true,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201413159349301026,426081293,-,-,-,X,-,-,X,-,1,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201433169349302723,480543766,-,X,-,-,-,-,-,-,true,true,X,-,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201403149349300005,382812695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201443159349303059,250965576,-,X,-,-,-,-,X,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201423179349304652,136171197,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,true,false,false,false,false,false,false,false,false,-
201423179349306192,640329300,-,X,-,-,-,-,-,X,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201433159349300313,620476661,-,X,-,-,-,-,-,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201403119349301525,550788917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201403179349306525,591298070,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201403179349306665,381359083,-,X,-,-,-,-,-,-,true,true,X,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201423169349304182,541954969,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201403219349306145,540568200,-,X,-,-,-,-,-,X,0,0,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403189349300045,760796633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201403219349306950,141423161,-,-,-,-,-,-,-,X,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403189349303550,274188208,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403219349307960,710236867,-,X,-,-,-,-,-,-,true,true,X,X,X,-,X,X,false,false,false,false,false,false,false,false,false,-
201402249349302110,320237828,-,-,-,-,-,-,-,-,-,-,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201403219349308850,230973290,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201403169349301835,390806325,-,-,-,-,-,-,X,-,1,1,X,X,X,-,-,X,0,1,0,0,0,0,0,0,0,-
201403179349302875,610444780,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201403219349309665,650216638,-,-,-,X,-,-,-,-,false,true,X,X,X,X,X,-,false,false,false,false,false,true,false,false,false,-
201403179349303890,830434307,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201403219349302460,311813143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201403149349302850,420730347,-,-,-,-,-,-,-,X,0,1,-,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201402269349300205,136192377,-,X,-,-,-,-,-,X,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,false
201403219349305780,112206183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201401619349300410,593085435,-,-,-,-,-,-,-,-,false,false,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201413149349300801,340737794,-,-,-,-,-,-,X,X,true,true,X,X,X,-,-,X,false,true,false,false,false,false,false,false,false,-
201413039349300316,231937954,-,X,-,-,-,-,-,-,1,1,-,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201413149349301236,570314415,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201412879349300846,410694721,-,X,-,-,-,-,-,-,1,1,X,-,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201413169349303271,370706154,-,-,-,-,-,-,-,X,1,1,X,X,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201423039349301757,942992642,-,-,-,-,-,X,-,-,true,true,-,-,-,-,-,-,false,true,false,false,false,false,false,true,false,-
201423179349305002,010275130,X,X,-,-,-,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201422909349300327,410696906,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201422909349300622,910615846,-,X,-,-,X,X,X,-,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201423179349305407,610492351,-,X,-,-,-,-,X,-,false,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201423169349302382,470553011,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201423189349307402,420681049,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201422879349301102,391399196,-,X,-,-,-,-,-,X,0,1,-,-,-,-,-,-,0,0,0,0,0,0,0,1,0,-
201423219349300047,020223955,-,X,-,-,-,-,-,-,1,1,X,-,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201423459349300127,580644897,-,X,-,-,X,-,-,X,1,1,-,X,X,-,X,-,0,1,0,0,0,0,0,0,0,-
201423179349303597,710430687,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201423289349300917,480543715,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201422049349300312,273339369,-,X,-,-,-,-,-,-,0,1,-,X,-,X,-,X,1,0,0,0,0,0,0,0,1,1
201413219349300821,742841146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201420729349300812,030461931,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201413219349306826,570324916,-,X,-,-,X,-,-,X,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201413389349300801,741238438,-,-,-,-,-,-,-,-,false,false,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201413189349302691,204775521,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201413219349311906,550753754,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,0,-
201442799349300779,350869063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0,0,0,0,0,0,0,0,-
201442939349300314,596605703,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,X,1,1,0,0,0,0,0,0,0,-
201442949349300349,208434503,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201433429349300128,020223339,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201433429349300303,620485733,-,X,X,X,-,X,X,X,1,1,X,X,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201433369349300703,590624459,-,X,-,-,-,-,X,X,true,true,X,X,X,X,-,-,false,true,false,false,false,false,false,false,false,-
201433189349302383,208384273,-,X,-,-,-,-,-,-,1,0,X,X,X,-,X,X,0,1,0,0,0,0,0,0,0,-
201433149349300233,382762367,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201433169349301138,430471057,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201433169349301628,710887547,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201433219349308303,541863192,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,0,1,0,0,1,0,0,0,0,-
201432889349300313,420680323,-,X,-,-,X,-,-,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201443249349300209,204273074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201443259349300014,743095284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201443509349301004,275316628,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,false,true,false,false,false,false,false,false,false,-
201443539349301009,450314233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201443569349300704,231424055,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,1,0,-
201443219349311239,930999148,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201412629349300011,830306202,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201443519349300724,510109178,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201412839349300546,750855633,-,-,-,-,-,-,-,X,false,true,X,-,X,-,X,-,false,false,false,false,false,false,false,false,false,false
201402879349300145,381443369,-,X,-,-,-,-,-,X,true,true,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201413119349300836,620548917,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201402949349301055,840600653,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201433179349305078,362166964,-,X,-,-,-,-,-,-,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,-
