object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201442269349302124,208913609,VIETNAM,1,GRANTS TO STUDENTS,COLLEGE,1629414
201442529349300509,830454800,SOUTH AMERICA,1,3,PROGRAM SERVICES & GRANTS,COMMUNITY DEVELOPMNT,35736
201402559349300200,350715530,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD PROGRAM,18590
201402559349300200,350715530,East Asia and the Pacific,Program Services,STUDY ABROAD PROGRAM,19040
201412589349300546,631222148,RUSSIA & THE NEWLY INDEPENDENT STATES -,3,0,PROGRAM SERVICES,"MISSIONARY SCHOOLS, EDUCATING MINISTERS",36500
201412589349300546,631222148,"SUB-SAHARAN AFRICA - ANGOLA,",4,0,PROGRAM SERVICES,"MISSIONARY SCHOOLS, EDUCATING MINISTERS",53900
201412589349300546,631222148,"NORTH AMERICA - CANADA AND MEXICO, BUT",1,0,PROGRAM SERVICES,"MISSIONARY SCHOOLS, EDUCATING MINISTERS",17000
201412589349300546,631222148,SOUTH AMERICA-PERU,1,0,PROGRAM SERVICES,"MISSIONARY SCHOOLS, EDUCATING MINISTERS",2000
201412589349300546,631222148,CENTRAL AMERICA AND THE CARIBBEAN,1,0,PROGRAM SERVICES,"MISSIONARY SCHOOLS, EDUCATING MINISTERS",6000
201412879349300241,344429091,Central America and the Caribbean,Program Services,STUDY ABROAD,27330
201412879349300241,344429091,East Asia and the Pacific,Program Services,STUDY ABROAD,11160
201412879349300241,344429091,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD,78018
201412879349300241,344429091,Central America and the Caribbean,Investments,4079340
201442879349300724,350868095,East Asia and the Pacific,Program Services,ONLINE PROGRAMS,276359
201423149349302187,420686467,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICE,STUDY ABROAD,66117
201423149349302187,420686467,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICE,STUDY ABROAD,82714
201423149349302187,420686467,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICE,STUDY ABROAD,93610
201443159349301729,450231180,Sub-Saharan Africa - Angola,0,5,Program Service,Instructional,92259
201443159349301729,450231180,East Asia and the Pacific,0,4,Program Service,Instructional,9791
201423149349300402,362167792,Europe,0,0,Program Service,Study Abroad,660000
201423149349300402,362167792,Middle East,0,0,Program Service,Study Abroad,316000
201423149349300402,362167792,Sub-Saharan Africa,0,0,Program Service,Radio Training,74000
201403029349300540,150532053,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENT HOLDINGS IN HEDGE FUNDS THAT ARE LEGALLY INCORPORATED IN THIS REGION.,5722568
201403029349300540,150532053,MIDDLE EAST AND NORTH AFRICA,0,1,PROGRAM SERVICES,YOUTH LEADERSHIP PROGRAM: FACE TO FACE/FAITH TO FAITH,54000
201403029349300540,150532053,EUROPE (INCLUDING ICELAND & GREENLAND),0,1,PROGRAM SERVICES,YOUTH LEADERSHIP PROGRAM: FACE TO FACE/FAITH TO FAITH,48000
201403029349300540,150532053,SUB-SAHARAN AFRICA,0,1,PROGRAM SERVICES,YOUTH LEADERSHIP PROGRAM: FACE TO FACE/FAITH TO FAITH,54000
201413009349301051,420680460,EUROPE (INCLUDING ICELAND & GREENLAND),0,13,PROGRAM SERVICES,"LAW SCHOOL SUMMER PROGRAM FOR EDUCATIONAL CREDIT, POLITICAL SCIENCE SUMMER PROGRAM FOR EDUCATIONAL CREDIT, SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.",387644
201413009349301051,420680460,SOUTH AMERICA,0,3,PROGRAM SERVICES,SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.,193647
201413009349301051,420680460,CENTRAL AMERICA AND THE CARIBBEAN,0,6,PROGRAM SERVICES,SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.,161672
201413009349301051,420680460,SUB-SAHARAN AFRICA,0,5,PROGRAM SERVICES,"SUSTAINABLE DEVELOPMENT SUMMER PROGRAM FOR EDUCATIONAL CREDIT, SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.",127997
201413009349301051,420680460,SOUTH ASIA,0,2,PROGRAM SERVICES,SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.,66680
201413009349301051,420680460,NORTH AMERICA,0,2,PROGRAM SERVICES,SHORT-TERM INSTRUCTIONAL TRIPS FOR EDUCATIONAL CREDIT.,29732
201423019349300242,580593438,Caribbean,0,0,Investments,4755917
201423039349300627,640303086,EUROPE,0,0,PROGRAM SERVICES,EDUCATIONAL CLASSES,246314
201423039349300627,640303086,NORTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL CLASSES,3156
201423039349300627,640303086,CENTRAL AMERICA & THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATIONAL CLASSES,57792
201423039349300627,640303086,EAST ASIA & THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL CLASSES,32924
201423039349300627,640303086,CENTRAL AMERICA & THE CARIBBEAN,0,0,INVESTMENTS,8383000
201412959349301051,350868181,"East Asia and the Pacific - Australia, Brunei, Burma, Cambodia,",0,0,Program Services,Off-Campus Studies,16200
201412959349301051,350868181,"Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium",1,2,Program Services,Off-Campus Studies,1281915
201412959349301051,350868181,"Middle East and North Africa - Algeria, Bahrain, Djibouti, Egypt,",0,0,Program Services,Off-Campus Studies,15500
201412959349301051,350868181,"South America - Argentina, Bolivia, Brazil, Chile, Columbia, Ecuador,",0,0,Program Services,Off-Campus Studies,601324
201412959349301051,350868181,"Sub-Saharan Africa - Angola, Benin, Botswana, Burkina, Faso,",0,0,Program Services,Off-Campus Studies,13200
201403159349302465,251065148,EUROPE,0,3,PROGRAM SERVICES,ACADEMIC INSTRUCTION,1007755
201403159349302465,251065148,SOUTH AMERICA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,4364
201403159349302465,251065148,NORTH AMERICA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,1021
201403159349302465,251065148,CENTRAL AMERICA/CARIBBEAN,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,91147
201403159349302465,251065148,EAST ASIA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,4167
201403159349302465,251065148,EUROPE,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,2862
201403159349302465,251065148,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,ACADEMIC INSTRUCTION,1024
201403159349302465,251065148,SOUTH ASIA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,2437
201403159349302465,251065148,NORTH AMERICA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,1840
201433469349300143,237069575,"North America (including Canada and Mexico, but not the United States)",1,9086,Program Services,University,607230190
201433469349300143,237069575,"North America (including Canada and Mexico, but not the United States)",1,Management and general,153175818
201433469349300143,237069575,"North America (including Canada and Mexico, but not the United States)",1,Fundraising,7492573
201413449349300111,530196583,EUROPE (INCLUDING ICELAND AND GREENLAND),1,32,PROGRAM SERVICES,GLOBAL EDUCATION PROGRAMS,2733455
201413449349300111,530196583,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,FUNDRAISING,26741
201413449349300111,530196583,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,CONFERENCE ATTENDANCE,3568
201413449349300111,530196583,CENTRAL AMERICA AND THE CARIBBEAN,0,1,PROGRAM SERVICES,GLOBAL EDUCATION PROGRAMS,18160
201443219349309969,510305893,EAST ASIA AND THE PACIFIC,0,1,EDUCATION,TEACHING,249600
201443189349304694,540646523,EUROPE,0,0,PROGRAM SERVICES,"SERVICES BEING PROVIDED ARE LODGING, FOOD, AND TRANSPORTATION FOR PARTICIPANTS IN THE TRAVEL STUDY PROGRAM",57116
201443189349304694,540646523,ASIA,0,0,PROGRAM SERVICES,"SERVICES BEING PROVIDED ARE LODGING, FOOD, AND TRANSPORTATION FOR PARTICIPANTS IN THE TRAVEL STUDY PROGRAM",28841
201403529349300320,620475691,Central America and the Caribbean,0,0,Program Services,student study abroad program,65615
201403529349300320,620475691,Europe (including Iceland and Greenland),0,0,Program Services,student study abroad program,64089
201403529349300320,620475691,Sub-Saharan Africa,0,0,Program Services,student study abroad program,48487
201443219349303279,320164159,MIDDLE EAST & NORTH AFRICA,0,1,PROGRAM SERVICES,SCHOLARSHIPS & CONSTRUCTION,819905
201443459349300649,986001141,"North America (including Canada and Mexico, but not the United States)",1,14503,Program Services,Teaching and Research,2090369000
201443459349300649,986001141,"North America (including Canada and Mexico, but not the United States)",1,21,Investments,2182108000
201403189349307150,141338310,Caribbean,0,0,Investments,9005000
201413189349308606,912132082,CARIBBEAN,1,PROGRAM SERVICES,MINISTRY REIMBURSE,33741
201413189349308606,912132082,CARIBBEAN,1,PROGRAM SERVICES,MINISTRY REIMBURSE,10075
201413189349308606,912132082,CARIBBEAN,1,PROGRAM SERVICES,MINISTRY REIMBURSE,20000
201403189349304090,462795989,"KAKUMA, KENYA",0,0,PROGRAM SERVICES,"THE JC:HEM PROJECT AT THE KAKUMA REFUGEE CAMP IN NW KENYA CURRENTLY SUPPORTS 99 DIPLOMA STUDENTS AND MORE THAN 200 REFUGEES ON COMMUNITY SERVICE LEARNING TRACKS IN PSYCHOSOCIAL CASE MANAGEMENT, COMMUNITY DEVELOPMENT, STUDIES AND BUSINESS AND ENTREPRENEURSHIP.",170781
201403189349304090,462795989,"DZALEKA, MALAWI",0,0,PROGRAM SERVICES,"JC:HEM BEGAN WORKING AT THE DZALEKA REFUGEE CAMP IN MALAWI IN 2010. IT CURRENTLY SUPPORTS 83 DIPLOMA STUDENTS AND OFFERS COMMUNITY SERVICE LEARNING TRACKS IN SPECIAL NEEDS, COMMUNITY HEALTH PROVIDER AND BUSINESS AND ENTREPRENEURSHIP.",145030
201403189349304090,462795989,"AMMAN, JORDAN",0,0,PROGRAM SERVICES,"BASED AT THE ASHRAFIYEH SCHOOL IN AMMAN, JC:HEM RECRUITED ITS FIRST COHORT OF 19 DIPLOMA STUDENTS IN THE SUMMER OF 2012. STUDENTS ARE FROM IRAQ, JORDAN, SYRIA AND SOMALIA.",21083
201443079349301744,980149857,Central America and the Caribbean,1,732,Program Services,Educational Services,29477637
201443079349301744,980149857,Central America and the Caribbean,Grantmaking,110874
201443079349301744,980149857,Central America and the Caribbean,Investments,78988690
201413159349301026,426081293,CENTRAL AMERICA AND THE CARIBBEAN -,0,0,PROGRAM SERVICES - CLINIC ABROADPROGRAM SERVICES - CLINIC ABROAD,STUDENTS TRAVEL TO THE GRENADINES TO PROVIDE CHIROPRACTIC CARE.,98736
201413159349301026,426081293,EAST ASIA AND THE PACIFIC -,0,0,PROGRAM SERVICES - CLINIC ABROAD,STUDENTS TRAVEL TO FIJI TO PROVIDE CHIROPRACTIC CARE.,319067
201413159349301026,426081293,"SOUTH ASIA - AFGHANISTAN, BANGLADESH,",0,0,PROGRAM SERVICES - CLINIC ABROAD,STUDENTS TRAVEL TO INDIA TO PROVIDE CHIROPRACTIC CARE.,169872
201413159349301026,426081293,"SOUTH AMERICA - ARGENTINA, BOLIVIA,",0,0,PROGRAM SERVICES - CLINIC ABROAD,STUDENTS TRAVEL TO BRAZIL TO PROVIDE CHIROPRACTIC CARE.,337153
201413159349301026,426081293,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES - CLINIC ABOARD,STUDENTS TRAVEL TO MOROCCO TO PROVIDE CHIROPRACTIC CARE.,82914
201433169349302723,480543766,Europe (Including Iceland and Greenland),Program Services,Study Abroad,209076
201433169349302723,480543766,Central America and the Caribbean,Investments,3275657
201423179349304652,136171197,Central America and the Caribbean,Investments,225833000
201423179349304652,136171197,East Asia and the Pacific,Program Services,SUBCONTRACT,201715
201423179349304652,136171197,Central America and the Caribbean,Program Services,SUBCONTRACT,50779
