object_id,ein,SttsWhrCpyOfRtrnIsFldCd
201840689349301029,611124267,AK
201840689349301029,611124267,FL
201840689349301029,611124267,GA
201840689349301029,611124267,IL
201840689349301029,611124267,KS
201840689349301029,611124267,KY
201840689349301029,611124267,MD
201840689349301029,611124267,MA
201840689349301029,611124267,MI
201840689349301029,611124267,NH
201840689349301029,611124267,NJ
201840689349301029,611124267,NY
201840689349301029,611124267,ND
201840689349301029,611124267,OH
201840689349301029,611124267,OR
201840689349301029,611124267,RI
201840689349301029,611124267,SC
201840689349301029,611124267,UT
201840689349301029,611124267,WI
201800679349300825,350868095,IN
201800859349300215,941156599,CA
201800859349300215,941156599,AR
201800859349300215,941156599,CT
201800859349300215,941156599,ME
201800859349300215,941156599,MN
201800859349300215,941156599,MS
201800859349300215,941156599,MO
201800859349300215,941156599,NY
201800859349300215,941156599,UT
201800859349300215,941156599,VA
201800859349300215,941156599,WV
201800859349300215,941156599,AK
201800859349300215,941156599,AZ
201800859349300215,941156599,DC
201800859349300215,941156599,MD
201800859349300215,941156599,MI
201800859349300215,941156599,NH
201800859349300215,941156599,OR
201800859349300215,941156599,WA
201830829349301118,841123408,CO
201830469349301953,620488046,AK
201830469349301953,620488046,HI
201830469349301953,620488046,MA
201830469349301953,620488046,MD
201830469349301953,620488046,MI
201830469349301953,620488046,MN
201830469349301953,620488046,ND
201830469349301953,620488046,NH
201830469349301953,620488046,NY
201830469349301953,620488046,OR
201830469349301953,620488046,SC
201830469349301953,620488046,WA
201830669349300143,430356250,IL
201830669349300143,430356250,KY
201830669349300143,430356250,MD
201830669349300143,430356250,MA
201830669349300143,430356250,MI
201830669349300143,430356250,MS
201830669349300143,430356250,NH
201830669349300143,430356250,NY
201830669349300143,430356250,OK
201830669349300143,430356250,OR
201830669349300143,430356250,PA
201830669349300143,430356250,SC
201830669349300143,430356250,WI
201800659349300140,481249429,CA
201800659349300140,481249429,KS
201840529349300989,410693968,MN
201840529349300989,410693968,CO
201820459349301227,951644048,CA
201800869349300500,580566143,GA
201800459349301225,250965576,PA
201840119349300829,930461940,OR
201810869349300606,314379435,OH
201810859349300711,362170136,MD
201810859349300711,362170136,SC
201800889349301100,362169157,IL
201800119349300800,510578495,NY
201830529349300543,521555346,MD
201800279349300315,610470593,KY
201820509349300632,362167048,AK
201820509349300632,362167048,CA
201820509349300632,362167048,CO
201820509349300632,362167048,MI
201820509349300632,362167048,WA
201840259349300034,593086453,FL
201840259349301314,420681046,AK
201840259349301314,420681046,CO
201840259349301314,420681046,FL
201840259349301314,420681046,LA
201840259349301314,420681046,MD
201840259349301314,420681046,MI
201840259349301314,420681046,ND
201840259349301314,420681046,NH
201840259349301314,420681046,NV
201840259349301314,420681046,NY
201840259349301314,420681046,OH
201840259349301314,420681046,OK
201840259349301314,420681046,OR
201840259349301314,420681046,SC
201840259349301314,420681046,UT
201840259349301314,420681046,WA
201810229349300726,111733439,NY
201800509349300305,462980755,MD
201820529349301137,911036794,WA
201820529349301137,911036794,CA
201820829349301202,581363100,TN
201800319349301905,621149976,TN
201820859349300777,640303086,MS
201800449349301485,135596846,NY
201800449349301485,135596846,AK
201800449349301485,135596846,CO
201800449349301485,135596846,KY
201800449349301485,135596846,MD
201800449349301485,135596846,MA
201800449349301485,135596846,MI
201800449349301485,135596846,NH
201800449349301485,135596846,OH
201800449349301485,135596846,OK
201800449349301485,135596846,OR
201800449349301485,135596846,SC
201800449349301485,135596846,WA
201810749349300901,941021164,CA
201810749349300911,350867954,IN
201820889349300107,741159753,AK
201820889349300107,741159753,CO
201820889349300107,741159753,GA
201820889349300107,741159753,KY
201820889349300107,741159753,MD
201820889349300107,741159753,MA
201820889349300107,741159753,MI
201820889349300107,741159753,NH
201820889349300107,741159753,OH
201820889349300107,741159753,OK
201820889349300107,741159753,OR
201820889349300107,741159753,SC
201840749349300514,930391586,OR
201820579349301152,231352668,PA
201830659349300008,930401259,OR
201820659349300437,231352641,AZ
201820659349300437,231352641,CA
201820659349300437,231352641,FL
201820659349300437,231352641,GA
201820659349300437,231352641,IL
201820659349300437,231352641,IN
201820659349300437,231352641,ME
201820659349300437,231352641,MD
201820659349300437,231352641,MN
201820659349300437,231352641,NH
201820659349300437,231352641,NY
201820659349300437,231352641,OK
201820659349300437,231352641,OR
201820659349300437,231352641,PA
201820659349300437,231352641,VA
201830949349300223,952944594,CA
201800939349300020,362167804,IL
201840959349300134,520591608,MD
201841009349300219,410795255,KY
201841009349300219,410795255,MI
201841009349300219,410795255,MN
201810669349301301,610444708,KY
201810679349300641,362216176,CA
201810679349300106,860711495,AZ
201811019349301311,941156628,CA
201800899349300715,370661496,WI
201840529349301654,954663347,CA
201820759349300127,952556403,CA
201840249349301509,860294012,AZ
201840549349300914,233069199,PA
201830729349300643,530196549,DC
201840759349301209,596155069,FL
201840249349300434,204734568,CA
201820789349300017,930845182,OR
201840469349301889,250965212,PA
201840469349301889,250965212,AK
201840469349301889,250965212,MS
201840469349301889,250965212,NH
201840469349301889,250965212,NJ
201840469349301889,250965212,VA
201840549349300109,231352652,PA
201830999349300698,640303805,MS
201830999349300328,630288811,AL
201801019349301035,750926755,NH
201800959349300705,460280847,MN
201811029349301301,042199867,MA
201831029349300243,410695524,KY
201831029349300243,410695524,MA
201831029349300243,410695524,MD
201831029349300243,410695524,MI
201831029349300243,410695524,MN
201831029349300243,410695524,NH
201831029349300243,410695524,SC
201831029349300243,410695524,WA
201800599349301500,350868096,IN
201830819349301113,204741060,CA
201820629349300007,521859814,MA
201840999349300324,042104149,MA
201840999349300304,240795506,PA
201830999349300913,113682703,MA
201810099349300011,626047697,TN
201840539349300509,800957275,IA
201800609349300925,250965557,PA
201801019349300235,362167770,IL
201820969349300722,580566205,GA
201820969349300522,582624570,GA
201820599349300812,340737794,OH
201800609349300825,260704109,AR
201830519349301353,610660795,KY
201830929349300828,952962604,CA
201800959349300510,461256842,PA
201820509349300232,362515868,IL
201830529349300828,942356338,CA
201830529349301123,042271070,MA
201800609349300110,231352692,PA
201800609349300220,580568687,GA
201810949349300111,231352621,AK
201810949349300111,231352621,CA
201810949349300111,231352621,CO
201810949349300111,231352621,DC
201810949349300111,231352621,MA
201810949349300111,231352621,MD
201810949349300111,231352621,MI
201810949349300111,231352621,NH
201810949349300111,231352621,NV
201810949349300111,231352621,NY
201810949349300111,231352621,OH
201810949349300111,231352621,OK
201810949349300111,231352621,OR
201810949349300111,231352621,SC
201810949349300111,231352621,WA
201800949349301000,042103585,MA
201800949349301000,042103585,AK
201800949349301000,042103585,MD
201800949349301000,042103585,MI
201800949349301000,042103585,NH
201800949349301000,042103585,NY
201800949349301000,042103585,OR
201800949349301000,042103585,SC
201800949349301000,042103585,KY
201820749349300817,850365964,NM
201840959349300959,910236600,AK
201840959349300959,910236600,CO
201840959349300959,910236600,KY
201840959349300959,910236600,MA
201840959349300959,910236600,MD
201840959349300959,910236600,MI
201840959349300959,910236600,MT
201840959349300959,910236600,NH
201840959349300959,910236600,NV
201840959349300959,910236600,OR
201840959349300959,910236600,WA
201830719349300503,131632522,NY
201840619349301039,480543772,AZ
201840619349301039,480543772,KS
201820949349300307,381459365,MI
201810609349301406,930634049,OR
201840999349300679,250965376,PA
201840999349300679,250965376,AK
201840999349300679,250965376,CO
201840999349300679,250965376,DC
201840999349300679,250965376,HI
201840999349300679,250965376,MA
201840999349300679,250965376,MD
201840999349300679,250965376,MI
201840999349300679,250965376,NH
201840999349300679,250965376,SC
201840999349300679,250965376,WA
201810799349300426,731679393,CA
201810769349300706,030482006,AK
201810769349300706,030482006,KS
201810769349300706,030482006,NH
201810769349300706,030482006,OR
201810769349300706,030482006,KY
201810769349300706,030482006,LA
201810769349300706,030482006,MA
201810769349300706,030482006,MD
201810769349300706,030482006,MO
201810769349300706,030482006,WA
201831079349300238,030179424,WA
201831079349300238,030179424,MA
201831079349300238,030179424,MD
201831079349300238,030179424,MI
201831079349300238,030179424,NH
201831079349300238,030179424,NY
201831079349300238,030179424,OR
201831079349300238,030179424,SC
201810879349301001,311601569,OH
201830649349300608,240795406,PA
201830649349300448,160743942,NY
201830899349300213,560556753,NC
201830899349300213,560556753,SC
201830899349300118,570967350,SC
201810789349300111,440545813,MO
201800759349300330,042111203,MA
201810689349300306,231352613,PA
201810959349300021,541257935,VA
201830889349300603,341695897,OH
201830889349300603,341695897,IN
201820449349300432,041591060,MA
201800719349300240,231413680,PA
201800649349300620,956002998,CA
201820679349300337,562244952,NC
201840879349300524,430655867,AK
201840879349300524,430655867,CA
201840879349300524,430655867,MD
201840879349300524,430655867,MI
201840879349300524,430655867,NC
201840879349300524,430655867,NH
201840879349300524,430655867,NV
201840879349300524,430655867,OR
201840879349300524,430655867,SC
201840879349300524,430655867,VA
201840879349300524,430655867,WI
201810669349300021,480777079,AL
201810669349300021,480777079,AS
201810669349300021,480777079,AR
201810669349300021,480777079,AA
201810669349300021,480777079,AE
201810669349300021,480777079,AP
201810669349300021,480777079,CO
201810669349300021,480777079,MP
201810669349300021,480777079,DE
201810669349300021,480777079,DC
201810669349300021,480777079,FM
201810669349300021,480777079,GU
201810669349300021,480777079,HI
201810669349300021,480777079,IL
201810669349300021,480777079,IN
201810669349300021,480777079,KS
201810669349300021,480777079,KY
201810669349300021,480777079,LA
201810669349300021,480777079,ME
201810669349300021,480777079,MH
201810669349300021,480777079,MD
201810669349300021,480777079,MA
201810669349300021,480777079,MI
201810669349300021,480777079,MN
201810669349300021,480777079,NE
201810669349300021,480777079,NJ
201810669349300021,480777079,ND
201810669349300021,480777079,OH
201810669349300021,480777079,OK
201810669349300021,480777079,OR
201810669349300021,480777079,PW
201810669349300021,480777079,PA
201810669349300021,480777079,PR
201810669349300021,480777079,RI
201810669349300021,480777079,SC
201810669349300021,480777079,SD
201810669349300021,480777079,TN
201810669349300021,480777079,VI
201810669349300021,480777079,UT
201810669349300021,480777079,VT
201810669349300021,480777079,VA
201810669349300021,480777079,WA
201810669349300021,480777079,WI
201810669349300021,480777079,WY
201800969349300345,930386972,CA
201800969349300345,930386972,CO
201800969349300345,930386972,OR
201800969349300345,930386972,WA
201820729349301067,452543410,CA
201820729349301067,452543410,CO
201820729349301067,452543410,LA
201811029349300016,237225104,MA
201810249349300111,010263385,ME
201840329349300524,042104778,MA
201840329349300524,042104778,AK
201840329349300524,042104778,AL
201840329349300524,042104778,CA
201840329349300524,042104778,CO
201840329349300524,042104778,CT
201840329349300524,042104778,FL
201840329349300524,042104778,GA
201840329349300524,042104778,HI
201840329349300524,042104778,IL
201840329349300524,042104778,KS
201840329349300524,042104778,KY
201840329349300524,042104778,ME
201840329349300524,042104778,MD
201840329349300524,042104778,MI
201840329349300524,042104778,MN
201840329349300524,042104778,MS
201840329349300524,042104778,NV
201840329349300524,042104778,NH
201840329349300524,042104778,NJ
201840329349300524,042104778,NM
201840329349300524,042104778,NY
201840329349300524,042104778,NC
201840329349300524,042104778,ND
201840329349300524,042104778,OH
201840329349300524,042104778,OK
201840329349300524,042104778,OR
201840329349300524,042104778,PA
201840329349300524,042104778,RI
201840329349300524,042104778,TN
201840329349300524,042104778,UT
201840329349300524,042104778,VA
201840329349300524,042104778,WA
201840329349300524,042104778,WV
201840329349300524,042104778,WI
201840329349300524,042104778,AR
201831009349301028,620535755,TN
201830729349300218,526056979,IL
201830729349300218,526056979,CA
201840659349300144,208371402,CA
201810799349301211,264718371,FL
201810999349300221,581216007,GA
201801029349300020,620502739,TN
201830759349300838,363005527,IL
201800759349301200,952592468,CA
201820739349300342,710239576,KY
201820739349300342,710239576,MD
201820739349300342,710239576,NH
201820739349300342,710239576,SC
201820739349300342,710239576,MA
201820739349300342,710239576,MI
201801029349300930,750800689,AK
201801029349300930,750800689,AR
201801029349300930,750800689,CA
201801029349300930,750800689,CT
201801029349300930,750800689,DC
201801029349300930,750800689,GA
201801029349300930,750800689,IL
201801029349300930,750800689,KS
201801029349300930,750800689,KY
201801029349300930,750800689,ME
201801029349300930,750800689,MD
201801029349300930,750800689,MI
201801029349300930,750800689,MN
201801029349300930,750800689,MS
201801029349300930,750800689,MO
201801029349300930,750800689,NH
201801029349300930,750800689,NJ
201801029349300930,750800689,NM
201801029349300930,750800689,NY
201801029349300930,750800689,NC
201801029349300930,750800689,ND
201801029349300930,750800689,OH
201801029349300930,750800689,OR
201801029349300930,750800689,PA
201801029349300930,750800689,RI
201801029349300930,750800689,SC
201801029349300930,750800689,TN
201801029349300930,750800689,UT
201801029349300930,750800689,VA
201801029349300930,750800689,WA
201801029349300930,750800689,WV
201801029349300930,750800689,WI
201801029349301355,570314406,SC
201840449349300544,042620216,MA
201840679349300319,941156485,CA
201841029349300239,020263136,NH
201810559349300511,610466713,KY
201810819349300116,272793072,SC
201810729349300431,810588012,AK
201810729349300431,810588012,AL
201810729349300431,810588012,AR
201810729349300431,810588012,AZ
201810729349300431,810588012,CA
201810729349300431,810588012,CO
201810729349300431,810588012,CT
201810729349300431,810588012,DC
201810729349300431,810588012,FL
201810729349300431,810588012,GA
201810729349300431,810588012,HI
201810729349300431,810588012,IL
201810729349300431,810588012,KS
201810729349300431,810588012,KY
201810729349300431,810588012,LA
201810729349300431,810588012,MA
201810729349300431,810588012,MD
201810729349300431,810588012,ME
201810729349300431,810588012,MI
201810729349300431,810588012,MN
201810729349300431,810588012,MS
201810729349300431,810588012,NC
201810729349300431,810588012,ND
201810729349300431,810588012,NH
201810729349300431,810588012,NJ
201810729349300431,810588012,NM
201810729349300431,810588012,NY
201810729349300431,810588012,OH
201810729349300431,810588012,OK
201810729349300431,810588012,OR
201810729349300431,810588012,PA
201810729349300431,810588012,RI
201810729349300431,810588012,SC
201810729349300431,810588012,TN
201810729349300431,810588012,UT
201810729349300431,810588012,VA
201810729349300431,810588012,WA
201810729349300431,810588012,WI
201810729349300431,810588012,WV
201830759349300128,942155109,CA
201800969349300105,240839402,PA
201820649349301162,941339635,AK
201820649349301162,941339635,CO
201820649349301162,941339635,MD
201820649349301162,941339635,OR
201820649349301162,941339635,WA
201810579349301301,350868074,IN
201810519349300411,576000734,SC
201840609349300009,521010577,MD
201831029349301213,132590811,NY
201820549349300637,390477970,WI
201810519349300881,730739626,FL
201810519349300881,730739626,KY
201810519349300881,730739626,MD
201810519349300881,730739626,MA
201810519349300881,730739626,MI
201810519349300881,730739626,NH
201810519349300881,730739626,NY
201810519349300881,730739626,OK
201810519349300881,730739626,OR
201810519349300881,730739626,SC
201840819349300544,381945965,MI
201840819349300344,610448560,KY
201810609349301121,581438873,GA
201830649349300718,520591694,MD
201840879349300324,930386858,AK
201840879349300324,930386858,CO
201840879349300324,930386858,DC
201840879349300324,930386858,MA
201840879349300324,930386858,MD
201840879349300324,930386858,MI
201840879349300324,930386858,NH
201840879349300324,930386858,NJ
201840879349300324,930386858,NY
201840879349300324,930386858,OR
201840879349300324,930386858,PA
201840879349300324,930386858,VA
201840879349300324,930386858,WA
201840879349300324,930386858,WV
201800729349300230,570314365,SC
201810689349301256,364682140,CA
201830479349300723,430652649,KY
201830479349300723,430652649,MI
201830479349300723,430652649,NH
201830479349300723,430652649,NY
201830479349300723,430652649,OR
201830479349300723,430652649,SC
201830479349300723,430652649,MD
201840789349300629,264556177,VA
201820959349300342,480623882,KS
201830819349300548,135562314,NY
201800729349301520,261999384,IN
201840089349300414,590624401,FL
201800609349301550,951643992,AK
201800609349301550,951643992,CA
201800609349301550,951643992,CO
201800609349301550,951643992,ME
201800609349301550,951643992,MD
201800609349301550,951643992,MA
201800609349301550,951643992,MI
201800609349301550,951643992,NV
201800609349301550,951643992,NH
201800609349301550,951643992,OH
201800609349301550,951643992,OK
201800609349301550,951643992,OR
201800609349301550,951643992,SC
201800609349301550,951643992,WA
