object_id,ein,SttsWhrCpyOfRtrnIsFldCd
201503089349301330,311660255,IL
201503089349301350,043435218,MA
201503089349301390,010728655,CA
201503089349301405,391200636,WI
201503089349301420,990330698,HI
201503089349301460,043683765,UT
201503089349301480,261487342,FL
201503089349301495,133582323,NY
201503099349301955,300142607,MA
201503099349301660,223207958,MA
201503099349301670,541358850,VA
201513069349300311,251910983,NY
201513069349300316,223073668,MA
201503069349300545,510187567,MA
201503069349300600,237210395,NC
201503069349300610,042794495,MA
201503069349300630,362246705,IL
201503069349300710,232397862,PA
201513079349300241,311677884,VA
201513079349300431,363028729,IL
201513079349300446,273132492,CA
201513079349300511,223768103,NJ
201513079349300521,550720016,WV
201513079349300526,581413957,GA
201513079349300536,271522343,PA
201503099349301035,411543292,MN
201503099349301055,203466156,RI
201503099349301090,943337754,CA
201503099349301095,860750139,AZ
201503099349301110,141537663,NY
201503099349301120,300044814,MD
201503099349301140,562578963,MN
201503099349301185,311288289,OH
201503099349301190,943280315,AL
201503099349301190,943280315,AK
201503099349301190,943280315,AZ
201503099349301190,943280315,AR
201503099349301190,943280315,CA
201503099349301190,943280315,CO
201503099349301190,943280315,CT
201503099349301190,943280315,DC
201503099349301190,943280315,FL
201503099349301190,943280315,GA
201503099349301190,943280315,HI
201503099349301190,943280315,MS
201503099349301190,943280315,MO
201503099349301190,943280315,ME
201503099349301190,943280315,MD
201503099349301190,943280315,MI
201503099349301190,943280315,MN
201503099349301190,943280315,IL
201503099349301190,943280315,KS
201503099349301190,943280315,KY
201503099349301190,943280315,LA
201503099349301190,943280315,NC
201503099349301190,943280315,ND
201503099349301190,943280315,NJ
201503099349301190,943280315,NM
201503099349301190,943280315,NY
201503099349301190,943280315,OH
201503099349301190,943280315,OK
201503099349301190,943280315,OR
201503099349301190,943280315,PW
201503099349301190,943280315,RI
201503099349301190,943280315,SC
201503099349301190,943280315,TN
201503099349301190,943280315,VA
201503099349301190,943280315,WA
201503099349301190,943280315,WV
201503099349301190,943280315,WI
201513079349301466,260260117,MN
201513079349301506,134131137,NY
201513079349301511,510154248,MI
201513079349301516,364237214,IL
201513079349301521,860743847,AZ
201503069349300200,300166446,NY
201503069349300220,462115716,OH
201503069349300230,710940451,CA
201503069349300305,310918497,OH
201503069349300305,310918497,KY
201503069349300320,411247114,MN
201503069349300430,431307464,MO
201503069349300440,133166108,NY
201503069349300505,200170554,MN
201503069349300540,510199145,NJ
201513079349300211,530128590,DC
201503039349300100,464472783,CA
201503039349300115,521835853,MD
201503039349300125,020509978,NH
201503039349300140,954364780,CA
201503039349300205,582155150,GA
201503039349300235,411814223,MN
201503039349300240,611440813,VA
201513099349300116,596163303,FL
201513099349300126,133471553,NY
201513099349300136,316054097,AZ
201513099349300136,316054097,DC
201503039349300925,237212292,OH
201503039349300930,461602736,WA
201503039349300945,222873792,MA
201503039349300960,391993787,GA
201503039349300965,462134675,MI
201503039349300995,261453882,CA
201503039349301025,221389802,NJ
201503039349301030,431482136,MO
201543139349302909,208734514,TX
201543139349302924,954226972,CA
201543139349302934,364236714,IL
