object_id,ein,GrntRcrdsMntndInd,Ttl501c3OrgCnt,TtlOthrOrgCnt
201513289349300321,390806297,1,-,-
201533579349300803,370661217,1,-,-
201533439349300103,590624459,true,-,-
201513489349300201,560767736,true,-,-
201533359349300443,850164940,true,-,-
201523499349300437,480623882,true,-,-
201523449349300817,344427516,true,-,-
201543519349300144,530196583,true,-,-
201533559349300803,566049935,1,-,-
201543439349300619,470553011,1,0,0
201503499349300615,363157451,1,-,-
201533529349300538,750851900,true,6,0
201513349349300641,710430687,false,-,-
201543349349300469,350868181,1,-,-
201503489349301060,610492351,true,-,-
201513579349300041,420772559,1,-,-
201503509349300340,480548361,1,-,-
201533459349300328,237013253,true,-,-
201503559349300620,620485733,1,3,-
201513529349300801,362170999,1,-,-
201543509349300704,590737882,true,0,0
201503569349300310,580644897,1,-,-
201522959349300202,596605703,1,3,0
201523209349304532,208096718,1,1,-
201523169349300212,362167792,true,0,0
201523179349301942,570314374,1,-,-
201522879349300147,951916051,1,-,-
201522879349300842,350868095,-,-,-
201522879349301822,362515868,1,1,0
201523169349303162,420730347,1,1,-
201522889349301517,420680323,1,-,-
201522939349300037,580593438,true,1,0
201523209349301517,954529650,1,-,-
201503159349301910,263664845,false,0,0
201503209349303390,550788917,false,-,-
201502969349301100,710887547,1,-,-
201513029349300706,390978445,1,-,-
201513209349307971,470724387,1,1,0
201513099349301536,202884155,true,0,0
201513099349301851,630338081,1,-,-
201513169349302691,421351526,1,1,0
201512589349300616,561065978,1,-,-
201513209349303201,480914282,0,-,-
201532939349300213,420680460,1,-,-
201533159349303253,420686467,1,-,-
201542869349301414,566007078,1,-,-
201502799349300130,562231069,1,-,-
201523529349300627,381673400,1,-,-
201523559349300117,840442429,1,-,-
201523099349301917,350886846,1,-,-
201523579349300502,010275130,1,-,-
201523179349309337,136171197,true,-,-
201523509349300322,610660795,1,-,-
201600119349300525,620570060,true,0,0
201640129349300404,382333042,true,-,-
201620139349300407,560530240,1,-,-
201610129349300516,640303086,1,4,0
201600199349300040,436052681,1,-,-
201600129349301000,550370901,true,-,-
201600129349300900,310840764,1,-,-
201620099349300107,620475691,1,-,-
201600139349300330,420680389,1,-,-
201640099349300004,420680400,1,-,-
201523239349300632,237424429,1,-,-
201630149349301103,592139553,true,-,-
201600159349300645,620599339,1,-,-
201523249349300032,020223955,1,-,-
201630149349300213,610466713,1,-,-
201600159349300625,560532303,true,-,-
201600159349301560,460224589,true,-,-
201610149349301216,522027415,1,-,-
201503199349300645,912132082,true,-,-
201630139349300638,430653369,true,-,-
201600199349300640,440556862,0,-,-
201600199349300610,430764111,1,-,-
201610129349300331,042105776,1,-,-
201513459349300341,390806263,1,-,-
201640149349301354,620518288,true,-,0
201503229349300230,420680408,1,-,-
201503099349300930,570329786,-,-,-
201503179349308510,480543766,true,-,-
201503519349300545,730739626,1,-,1
201503219349300305,274967732,true,40,0
201503179349302825,621149976,1,-,-
201513229349300806,741994810,false,-,-
201513159349302101,133705284,0,0,0
201512829349300441,590936101,1,-,-
201512789349300856,980149857,true,1,-
201512789349300881,620819352,1,-,-
201513459349300301,231424055,1,-,-
201532589349300923,620548919,1,-,-
201610399349301611,364479457,1,-,-
201620199349301057,141423161,1,-,-
201600219349300925,391201561,1,-,-
201640199349300629,381359569,1,-,-
201610419349302106,590668483,1,-,-
201640219349300534,620475690,true,-,-
201620199349300407,310544271,1,-,-
201640219349300324,730579264,1,-,-
201630159349301348,620476666,1,-,-
201630219349301003,020223339,false,-,-
201630189349300778,460385443,1,-,-
201610419349300716,610444650,true,65,0
201610329349301156,042152671,1,-,-
201620339349301002,042111203,1,9,0
201640289349300149,560650621,0,-,-
201630359349301293,364682140,1,-,-
201640299349300604,381393841,1,-,-
201630229349300713,420698196,1,-,-
201630359349301258,042103701,1,-,-
201630259349300038,941279803,1,-,-
201600429349301700,530199507,true,-,-
201532579349301228,611124267,true,-,-
201600289349301255,570324915,1,-,-
201610339349300216,010271210,1,-,-
201600369349301370,202951862,1,1,0
201600399349300540,521859814,1,-,-
201610409349300241,222212290,1,-,-
201630339349301188,860294012,true,0,0
201600329349300960,560547478,true,-,-
201600429349301280,231526668,1,0,0
201600279349300985,756114836,1,-,-
201630209349300733,952113260,0,-,-
201610229349300221,111733439,true,-,-
201640339349301184,510107088,1,5,0
201600209349300030,941698615,1,-,-
201610229349300621,344428207,true,-,-
201630299349300543,370864020,1,-,-
201620329349301027,344430762,1,-,-
201620309349300107,454135256,1,-,-
201610159349300736,350868101,true,-,-
201600419349300925,931139187,1,-,-
201630269349300208,930401259,1,2,0
201630259349300788,390806196,1,-,-
201640349349300214,510109178,1,-,-
201600269349300910,042108346,0,-,-
201600359349301105,461192687,1,19,-
201600359349301705,231352692,1,-,-
201610339349301351,231522643,1,-,-
201610199349300801,370661211,1,-,-
201610429349302416,570324906,1,-,-
201610429349301321,431007642,1,-,-
201620159349301307,410970173,1,-,-
201610219349300411,410795255,1,-,-
201600429349300315,560530242,1,-,-
201620129349300412,208384273,1,-,-
201610269349301001,390821861,1,-,-
201640149349301044,390806297,1,-,-
201620219349300827,350867954,1,-,-
201640279349300934,221487354,true,-,-
201640289349300329,454475679,1,5,-
201630299349300018,200118161,true,2,-
201513579349300301,480559090,1,-,-
201523209349309752,131662715,true,-,-
201600409349301545,310970262,1,-,-
201610409349301421,030197728,false,-,-
201610339349301001,540575812,1,-,-
201600409349301615,430652649,1,-,-
201543179349305469,201359433,1,-,-
201600139349300810,410695509,1,-,-
201543179349306439,580633977,false,0,0
201543149349302634,541863192,1,-,-
201600409349301610,570705675,0,3,-
201533209349312343,541031437,1,-,-
201533179349302208,410706151,1,-,-
201533359349300608,237034324,1,-,-
201533209349314323,650216638,true,-,-
201543179349303589,250965603,1,1,-
201533209349305753,231352008,0,-,-
201533179349306458,230973290,1,-,-
201533139349302193,042104451,1,-,-
201533579349300018,370661231,true,0,0
201533109349302313,250717890,1,1,0
201533069349301488,362310478,true,-,-
201640359349301314,951744369,1,-,-
201640359349302109,943204136,1,-,-
201640269349300809,370661228,1,-,-
201640139349300144,131916574,1,1,0
201640149349301139,420707124,1,-,-
201640299349300539,731523469,1,-,-
201543499349301109,362581098,1,-,-
201630199349301033,593086453,1,0,1
201542589349301204,240795460,1,-,-
201543299349300119,233069199,1,-,-
201610159349301806,410693962,1,4,0
201630359349301133,237032625,1,-,-
201600409349301625,930309970,1,-,-
201600419349301000,420680404,1,-,-
201610369349300826,750827421,true,-,-
201543569349301004,160909446,1,-,-
201610239349300401,351087173,1,-,-
201630259349300718,440545280,true,6,1
201610259349300716,930461940,1,-,-
201543429349300874,112357063,1,1,0
201610099349300306,391399196,1,1,0
201610269349301101,990255042,1,-,-
201543439349300014,430817015,true,-,-
201630289349300723,020344073,true,-,-
201630149349300013,420680466,1,-,-
201610419349301386,383001876,1,1,0
201543459349300904,986001141,1,0,9
201610329349300831,340868798,0,-,-
201630329349301058,570474291,1,-,-
201600279349300230,231352664,1,-,-
201610429349301716,741277664,true,-,-
201630159349301603,560686603,1,-,-
201620219349301407,610510937,1,-,-
201640609349300624,042104300,1,-,-
201620689349300132,131740469,true,-,-
201630839349300708,410708577,1,1,0
201630979349300133,610448560,1,-,-
201640979349300514,383333920,true,-,-
201630979349300208,383474279,true,1,0
201620449349300612,150533545,true,-,-
201630479349300218,620484185,1,-,-
201630469349301973,314379584,true,-,-
201601349349306625,951664100,1,-,-
201641329349304554,956001907,1,-,-
201601099349300405,340877803,true,-,-
201641069349300819,160743150,1,-,-
201620909349300347,750959996,true,0,0
201620829349300912,350935587,true,-,-
201601039349300320,250965376,1,-,-
201620479349301382,510305893,1,9,-
201600619349300140,943153995,false,0,0
201610979349300026,250981156,1,-,-
201601309349300340,231352294,true,-,-
201601309349302370,580566167,true,10,21
201621319349302532,237421224,1,-,-
201601349349304580,237251952,1,2,0
201601049349300015,381619831,true,-,-
201600439349302755,204811544,1,-,-
201610909349300506,310537177,true,-,-
201620969349300137,362167048,true,21,1
201620839349301102,952962604,1,1,0
201630449349301008,540505892,1,-,-
201641199349300809,030179424,1,1,0
201601329349300040,046130872,true,-,-
201621339349301887,010356077,true,-,-
201611309349301996,042103544,true,1,-
201630979349300713,383148566,true,1,0
201640829349300504,231608264,true,-,-
201620989349300627,010211810,1,1,0
201600999349300225,350845258,true,-,-
201610909349300311,461256842,1,3,0
201610989349300141,391319049,false,-,-
201620899349301127,231352613,1,-,-
201620929349300637,941156610,1,-,-
201601319349301715,042104229,true,2,-
201621139349300322,221815636,true,-,-
201611049349300611,590637903,1,3,0
201620479349300017,570314365,true,0,0
201621339349304412,042104700,1,1,0
201621339349304027,132673756,true,9,0
201640649349300819,352158366,true,-,-
201630439349301868,580568687,1,-,-
201640979349300714,382805044,true,1,0
201601029349301155,381945965,1,-,-
201630989349300543,370661494,1,-,-
201610909349300011,410693979,true,2,0
201601069349300540,240795495,1,-,-
201601329349301110,431633187,1,-,-
201610889349300031,540505977,true,2,-
201610939349300221,930386858,1,-,-
201600979349300010,470405319,1,-,-
201620569349300832,910615846,1,-,-
201601329349301715,030179298,1,8,0
201621339349302817,951699394,1,-,-
201611329349302791,131628206,true,-,-
201601339349303330,430654876,1,-,-
201640439349301969,370673513,1,-,-
201640749349300419,530196549,true,23,5
201630959349300323,520591661,true,-,-
201641059349300439,741161940,1,-,-
201601099349300730,910565571,1,-,-
201601059349301105,231352615,1,-,-
201601099349300230,560556753,0,-,-
201601329349303705,430654855,1,-,-
201601339349304945,150532200,1,3,3
201641279349301169,952415066,1,-,-
201610759349300956,840402707,true,8,-
201601039349300535,560547498,1,-,-
201620899349300602,240795506,1,-,-
201610989349300401,520591608,1,-,-
201640819349300774,952882724,1,-,-
201640999349300019,910236600,1,8,0
201621059349300512,420703280,1,-,-
201611049349300601,750808791,true,0,0
201630439349301008,560657294,1,-,-
201601339349306070,270869586,1,-,-
201611329349302691,560532314,1,-,-
201641329349300509,060646829,true,-,-
201600439349302390,741161941,1,-,-
201640699349300644,560532297,1,-,-
201631339349303588,231355135,false,-,-
201641339349305939,560529961,true,1,-
201641099349300509,160743040,true,-,-
201641059349301104,741554976,true,-,-
201630429349301548,430694556,1,-,-
201611329349303016,710239576,1,-,-
201611309349302151,221500483,1,-,-
201600469349301410,310820394,1,-,-
201601349349304085,591083502,1,28,5
201631329349302653,340714689,true,-,-
201640749349300884,560530251,1,-,-
201641099349301239,340714626,1,-,-
201601329349302350,480556716,true,-,-
201621279349300327,250965212,1,1,0
201601349349306080,430743910,1,-,-
201641279349300749,250496976,1,-,-
201601349349304810,520591672,1,4,-
201631329349303363,231352661,1,-,-
201610819349300721,340714687,true,-,-
201611319349302481,362167842,true,-,-
201641319349302594,410969244,1,-,-
201601349349304100,953909672,true,-,-
201641319349302849,820200906,0,-,-
201641329349303314,251035663,1,-,-
201641329349303014,941156646,1,-,-
201641329349302009,540506306,1,-,-
201631339349304193,390833608,1,-,-
201600469349301360,460283336,1,-,-
201610929349300231,141338498,true,-,-
201620469349300517,141338309,1,-,-
201620469349302052,314379537,true,-,-
201630999349300603,141338488,1,-,-
201600829349300315,951921340,1,-,-
201641329349302114,340801310,1,2,-
201641319349302259,135645885,0,-,-
201641319349302154,362177133,1,-,-
201631279349300758,221500645,true,4,-
201630439349302543,430356250,true,1,-
201601349349302315,042104329,1,-,-
201610439349300646,381374230,1,5,0
201600929349300010,390806428,1,-,-
201601039349300850,237223216,true,-,-
201600989349300120,621504678,1,-,-
201641179349300604,131740285,true,-,-
201611269349300706,150533561,true,0,0
201640749349300959,620516509,1,-,-
201600979349300615,381895805,true,1,0
201600909349300315,160743989,1,-,-
201600959349300835,363005527,1,-,-
201601039349301010,231352654,true,-,-
201601169349300225,361521940,1,-,-
201631109349300228,221494428,true,-,-
201621339349305612,370661496,1,-,-
201610439349302431,951684064,1,10,-
201640439349300929,042271070,1,-,-
201630899349300133,581363100,1,-,-
201640919349300604,580566143,1,-,-
201640909349300309,362167804,true,-,-
201640469349301694,730579298,1,-,-
201620929349300027,340714818,1,-,-
201620959349300842,362169145,true,-,-
201620969349300632,911036794,1,-,-
201601359349300110,030220266,true,-,-
201610469349301596,231501197,true,-,-
201630959349300133,800477644,1,-,-
201620979349300117,540573801,1,-,-
201600909349300905,420680387,1,7,1
201630889349300103,231352641,true,-,-
201620469349300327,750950119,true,0,0
201631309349300143,250969449,1,86,32
201631339349305493,910567740,true,-,-
201631309349302153,541666531,1,1,-
201641279349300784,237126805,1,1,0
201600689349300140,237213309,true,-,4
201641319349303054,042121659,true,21,10
201631349349305408,042103594,true,0,28
201631339349303958,381366958,1,-,-
201610659349300416,610444788,1,-,-
201621329349301562,570341191,true,-,-
201641339349301649,942515428,1,-,-
201601349349302290,060646623,true,-,-
201641319349300114,546039600,1,-,-
201601379349303575,391773613,0,-,-
201601339349304315,550357039,true,-,-
201601059349300525,150545841,true,-,-
201621069349300432,560529940,true,-,-
201601069349301310,141338562,1,2,-
201641099349301109,560554207,1,-,-
201640859349300019,042103585,1,-,-
201600979349300415,150532204,1,2,-
201640899349301134,721226741,false,0,0
201611329349302381,010212542,1,-,-
201611279349301616,261999384,true,1,0
201601169349301400,133297197,1,-,-
201620999349300012,630288811,true,-,-
201601269349300820,870212470,true,0,0
201631339349304558,042105777,1,-,-
201621099349301252,250965430,1,24,7
201621319349301282,050306206,1,7,0
201640469349302049,580566199,1,-,-
201600559349300410,820309302,1,-,-
201600549349301015,362181973,true,-,-
201621059349300437,060653264,1,-,-
201600549349300125,480547846,true,-,-
201621239349300342,340714600,true,-,-
201601349349306290,340714654,1,3,0
201640469349300729,030179299,true,0,0
201621249349301147,440617326,true,-,-
201611189349300956,350868127,1,-,-
201641259349300234,910654200,1,-,-
201641279349301404,041958460,1,-,-
201631309349300433,240795460,1,-,-
201621329349302572,111797182,1,-,-
201640439349301449,470376525,true,-,-
201601069349300610,202173923,true,2,0
201611069349301116,951643334,true,4,0
201611069349300906,231352674,1,0,0
201611099349300741,131967322,true,-,-
201631249349301203,061645496,true,-,-
201621329349303667,160743996,1,-,-
201601339349302175,350868175,true,-,-
201621339349301777,362191252,false,0,0
201640509349300704,420707114,1,-,-
201631049349300778,231352688,true,1,-
201611329349302856,231543518,1,-,-
201600619349300505,344428219,true,-,-
201601269349301310,741109620,true,-,-
201601379349303170,362191242,1,-,-
201611349349302486,042103558,true,7,-
201630719349300903,480547702,true,-,-
201640429349300044,480543715,false,-,-
201621339349301247,042103638,1,-,-
201640699349300824,660362666,true,-,-
201610839349300781,331127376,0,1,-
201631349349307653,042103547,true,162,19
201640409349301429,610444780,true,-,-
201630629349300813,611312812,1,-,-
201621379349304227,570314422,1,2,0
201611379349311021,362167921,1,-,-
201631349349304213,560529990,1,-,-
201611379349308836,650267991,true,-,-
201611379349309116,390980974,1,-,-
201631129349300033,580566212,1,-,-
201640409349301629,250965576,1,-,-
201611269349300336,420680344,true,0,0
201631139349300028,590936101,1,-,-
201611179349300316,310536715,true,8,0
201601329349300845,640303069,true,-,-
201621339349302607,042108376,true,-,-
201621339349302862,250717890,1,1,0
201640419349301349,042104778,1,-,-
201611049349300031,020263136,1,-,-
201621059349301057,741159753,true,21,3
201611349349301871,150532081,true,2,-
201641239349300919,590624412,true,-,-
201611249349301416,910617727,true,-,-
201621339349304757,350868125,true,-,-
201611349349304241,237172306,1,6,-
201611349349306371,030179403,true,2,-
201620429349301672,314379435,true,-,-
201620429349301322,430610813,1,-,-
201630429349300228,390806202,1,-,-
201611099349300811,710236897,1,-,-
201621049349300802,741400699,0,-,-
201621059349300032,620465076,true,-,-
201611379349310576,060731360,true,-,-
201630469349302048,371332634,0,-,-
201620469349302027,650683159,1,1,0
201620689349300142,941156599,1,-,-
201601329349303660,141713034,1,1,-
201631309349301168,730579265,0,-,-
201631309349302868,941358307,1,-,-
201641339349306284,042104736,1,-,-
201641339349305274,941279798,false,-,-
201621309349302012,350868202,true,8,-
201631349349303273,560594591,true,-,-
201611049349300126,237121060,true,-,-
201621379349300642,580531392,1,-,-
201611379349309846,952786163,1,-,-
201621349349301537,042103552,true,29,1
201601339349303970,221529785,1,-,-
201621339349304057,131740448,1,-,-
201611339349304411,042720310,1,-,-
201621339349303557,410693970,1,11,0
201640419349301979,620475751,1,-,-
201640429349301609,591237047,true,-,-
201600349349300320,846024048,0,-,-
201641249349301314,450314233,false,-,-
201611329349303381,231352665,1,-,-
201601339349301005,410789402,1,-,-
201601379349301290,042103629,1,2,0
201601399349300305,340726107,-,-,-
201600439349300235,430652675,true,-,-
201600469349301500,350868086,true,-,-
201621379349300712,381550064,1,-,-
201641329349302024,236002304,1,3,0
201601349349303980,570314404,1,1,-
201641329349303199,160743140,true,10,1
201631279349301358,710246213,1,-,-
201600439349301715,770342669,1,-,-
201610479349300446,240795406,1,-,-
201601249349301335,941581707,1,-,-
201631339349302738,131624238,1,-,-
201600439349303290,941156617,1,2,0
201640779349300644,131740445,true,-,-
201641319349300029,440545286,1,-,-
201621379349304157,610846809,1,-,-
201631349349307318,150532082,false,237,50
201631369349300433,362270695,true,-,-
201611259349300216,111635105,true,-,-
201601339349300140,150543659,1,-,-
201621309349301952,042103865,1,1,0
201600439349300700,610444763,1,-,-
201610479349300811,362166962,true,-,-
201601349349306310,610458355,1,-,-
201641279349300629,161532850,1,-,-
201601289349300605,640303093,true,-,-
201600779349300700,381358399,true,-,-
201600469349301835,620502739,0,-,-
201611379349307946,540946734,1,5,0
201601379349302080,383071514,1,47,0
201601319349302425,020222120,1,-,-
201640999349300864,941156628,1,-,-
201601179349300125,580568698,1,-,-
201641069349300729,750800691,true,-,-
201620789349300707,160871487,1,-,-
201601069349300520,042199867,true,8,1
201621259349300407,620479189,false,-,-
201600469349301515,150532239,1,-,-
201621099349300962,840404231,1,-,-
201611049349301001,750800653,1,-,-
201601379349309225,030214106,true,0,0
201611379349303341,340714670,1,-,-
201621269349301047,470376583,1,-,-
201640999349300444,750926755,1,3,-
201611339349301626,363649217,1,-,-
201611319349301201,560532144,1,-,-
201621339349304977,042321292,1,-,-
201641209349300309,580593414,1,-,-
201641059349301029,750827465,true,1,1
201631239349300128,250965601,1,-,-
201611329349304256,463015560,true,0,0
201610479349302266,941585735,1,1,0
201621379349308012,540505941,1,-,-
201601339349304195,580566133,1,-,-
201621339349303502,941196211,1,-,-
201600449349300540,381367080,1,-,-
201621379349301857,550370128,0,1,-
201621349349301252,160743209,true,2,0
201620439349302967,550683361,1,-,-
201601309349302145,560530005,1,-,-
201611199349300306,720408929,true,-,-
201621139349300137,351065063,1,-,-
201600499349300715,562244952,1,1,0
201621259349301182,481249429,1,-,-
201621239349300142,520591691,true,-,-
201600439349301340,340714629,true,-,-
201621199349300127,060646587,true,-,-
201601269349301925,420681046,1,-,-
201621329349303347,591146751,true,-,-
201601319349302115,231352685,1,-,-
201610499349300006,540568200,1,-,-
201630429349301023,440545914,true,-,-
201611309349300901,240795445,true,26,-
201611339349303091,250965438,1,-,-
201601339349302960,440546278,true,-,-
201630479349300233,590949880,1,1,0
201611349349305306,630288878,1,19,2
201621209349300612,314421101,1,-,-
201601259349301065,166054295,1,6,0
201621189349300642,231639911,1,59,0
201611339349300836,042103637,true,-,-
201611339349305056,941156566,true,-,-
201610469349302011,420680335,1,-,-
201601319349300200,231352683,true,-,-
201611229349300411,570967350,true,1,-
201631169349300413,620483210,1,-,-
201620749349300542,030213180,false,0,0
201611319349300331,251024358,1,2,0
201610469349302231,930433696,1,-,-
201610469349300416,161554414,1,-,-
201611349349303091,203823825,true,-,-
201601379349304390,111630822,true,-,-
201610449349300631,362662739,1,-,-
201610459349300216,620544854,1,-,-
201621209349301302,251125048,1,-,-
201601319349301135,590624416,1,-,-
201601099349301250,590624440,true,0,0
201641069349300214,042103545,true,-,-
201601099349301210,390808497,1,-,-
201631209349300303,231352688,true,1,-
201631339349302873,231352648,true,-,-
201630409349300008,540506314,1,-,-
201600719349300830,362539399,1,-,-
201601349349307810,010215213,true,4,-
201610439349303206,560529982,1,-,-
201611209349300601,356071917,1,-,-
201600759349300960,231352621,1,5,0
201600829349300635,166031585,1,-,-
201631319349301328,231352256,1,-,-
201631279349301158,150532276,1,-,-
201601349349304030,042103580,true,231,23
201631279349300428,050312747,1,-,-
201600439349301405,231484178,1,3,0
201640409349300824,370711798,0,-,-
201620539349300147,061013935,1,-,-
201600749349300900,660201206,1,-,-
201640979349300209,382901703,true,1,0
201601049349300430,850297355,1,1,-
201611179349300206,541911091,true,-,-
201611339349306356,990272261,1,-,-
201611339349304446,042452884,1,-,-
201601349349304985,020274509,true,-,-
201621379349303347,060646973,1,247,25
201620749349300022,340714681,true,3,-
201601309349302905,841123408,1,-,-
201621139349300302,596155069,1,-,-
201640429349301544,131632522,true,-,-
201620999349300907,430662529,true,10,0
201611049349300816,460280847,1,-,-
201611049349300441,440552049,true,-,-
201631339349302453,362177139,0,-,-
201601379349303345,050259080,1,-,-
201611069349300246,943255546,1,-,-
201640679349300309,480777079,true,-,-
201601189349300540,231352668,true,-,-
201641099349301154,582624570,1,-,-
201641119349300814,820200907,1,-,-
201621069349300837,720635884,true,-,-
201631099349301118,240795441,1,-,-
201631269349301468,720408915,true,-,-
201630469349301938,382762367,0,1,-
201630469349300518,160743126,1,-,-
201620569349301107,930386908,1,-,-
201611069349300511,042104149,1,-,-
201601049349300740,750983821,1,-,-
201630429349301343,480543729,true,-,-
201640399349300884,410747165,1,-,-
201620469349301222,231352698,true,5,-
201620469349300022,630400608,true,-,-
201620439349301607,410693968,1,-,-
201610499349300601,910564993,1,-,-
201621049349300502,350868158,true,-,-
201620679349300757,910473310,1,-,-
201610649349300321,951643992,true,-,-
201640579349300419,160743942,1,0,0
201620479349302302,060646936,1,-,1
201640439349300939,480543728,true,-,-
201600479349302515,410789397,true,-,-
201600469349300815,520591694,1,-,-
201600479349301495,660379122,true,-,-
201610469349301486,231352626,1,-,-
201631069349301108,953127273,true,-,-
201600439349302830,630288878,1,11,20
201631099349300518,741109661,true,-,-
201611119349300931,951643389,1,-,-
201631069349300518,750800689,true,3,2
201631069349300908,953075415,1,-,-
201620439349300602,251114320,1,-,-
201600759349301200,941021164,1,-,-
201630649349300243,362170136,true,-,-
201641029349301259,710239383,false,0,0
201621099349301017,570314406,1,-,-
201640439349302269,480543736,true,-,-
201640439349301729,131624158,1,-,-
201630429349301138,390477970,1,-,-
201630439349301588,591113963,1,-,-
201601169349300425,390806154,1,-,-
201640469349301979,351148835,1,-,-
201601049349300320,042300472,true,-,-
201631089349300103,730555460,true,0,0
201640419349301304,222586208,1,-,-
201640679349300114,590722789,1,-,-
201601379349303055,030179593,1,-,-
201611379349306121,381368367,1,-,-
201620409349300007,540505945,1,-,-
201611099349301166,930386972,1,-,-
201640439349302429,570314408,1,-,-
201640539349300719,231352683,true,-,-
201640369349300524,382410852,1,-,-
201640759349300149,314379560,true,-,-
201611379349302336,620475697,1,-,-
201601379349301055,314379585,true,-,-
201601379349305540,041843040,true,4,-
201630619349300618,200258004,1,-,-
201630609349300643,450306841,1,-,-
201630419349301118,131628149,1,5,0
201600619349300800,010263385,1,-,-
201611099349301136,362722198,true,-,-
201640559349300424,350868074,true,4,0
201601339349305675,951644593,1,-,-
201611379349305386,580814544,1,-,-
201630689349300913,952789388,true,0,0
201610539349300036,841029228,1,-,-
201601339349305075,042105769,true,-,-
201601329349303815,942382546,1,-,-
201630679349300413,160759798,1,-,-
201620429349300727,470378777,1,-,-
201600499349300215,750827409,false,-,-
201601309349301480,620476822,1,238,25
201601339349305300,041081650,true,1,1
201611339349304586,630312914,true,-,-
201621349349307152,990113930,true,2,-
201621349349304412,314379532,true,-,-
201611379349309806,990240539,true,11,-
201611349349303941,362169157,true,-,-
201621379349300747,010211497,1,4,1
201611379349303136,231365966,1,-,-
201641379349306219,383589120,1,-,-
201631329349302558,350868149,1,-,-
201621349349304467,941156525,true,-,-
201631349349307828,550665758,1,91,6
201641379349305424,240795453,1,-,-
201641329349303469,240795965,1,-,-
201621339349305877,231352689,1,-,-
201641339349303114,951664123,1,-,-
201601349349302360,810588012,true,2,0
201621379349307557,450273403,1,15,1
201631389349300133,391097032,true,-,-
201601349349305540,042134818,1,-,-
201631349349301573,440562048,true,-,-
201611349349300541,020222182,true,-,-
201621379349311037,620814498,1,-,-
201621379349301002,210634501,true,25,-
201641379349300649,750859668,true,0,0
201641349349307809,430654872,true,-,-
201611349349307961,954625327,1,-,-
201611349349305001,951667177,1,7,2
201641339349302039,580619030,1,-,-
201601379349305440,231352651,true,62,6
201601379349300725,156019050,1,-,-
201611379349303131,330413730,1,-,-
201641379349310924,741613878,true,-,-
201631379349305533,131624067,true,-,-
201631379349303783,540505965,true,6,-
201631339349301958,560543261,1,-,-
201641339349305709,956002998,1,1,-
201631329349304553,953156658,1,-,-
