object_id,ein,GrntRcrdsMntndInd,SbttlOffcsCnt,SbttlEmplysCnt,SbttlSpntAmt,CntnttnTtlOffcCnt,CntnttnTtlOffcCnt,CntnttnTtlEmplyCnt,CntnttnTtlEmplyCnt,CntntnSpntAmt,TtlOffcCnt,TtlEmplyCnt,TtlSpntAmt,Ttl501c3OrgCnt,TtlOthrOrgCnt,TrnsfrTFrgnCrpInd,IntrstInFrgnTrstInd,FrgnCrpOwnrshpInd,PssvFrgnInvstmstCInd,FrgnPrtnrshpInd,BycttCntrsInd
201930659349300333,350868096,true,-,2,1383593,-,-,-,-,-,-,2,1383593,-,-,true,false,true,true,false,false
201900509349300600,750827421,true,-,-,13908600,-,-,-,-,-,-,-,13908600,-,-,true,false,true,true,true,false
201920159349300102,620535755,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201940459349300519,340868798,-,1,4,832216,0,0,0,0,0,1,4,832216,-,-,0,0,0,0,0,0
201930979349300603,620485733,-,2,2,2252640,0,0,0,0,0,2,2,2252640,-,-,0,0,0,0,0,0
201930329349300928,370681530,1,0,0,67523,0,0,0,0,0,0,0,67523,-,-,0,0,0,0,0,0
201931009349300028,800477644,-,0,2,24213,0,0,0,0,0,0,2,24213,-,-,0,0,0,0,0,0
201900079349300305,350868101,-,-,-,21625,-,-,-,-,-,-,-,21625,-,-,false,false,false,false,false,false
201940159349301154,060647016,-,0,0,897486,0,0,0,0,0,0,0,897486,-,-,1,0,1,0,1,0
201910919349300006,540505977,true,-,-,8173847,-,-,-,-,-,-,-,8173847,-,-,true,false,true,true,true,false
201900919349300850,160755807,-,1,84,1237197,0,0,0,0,0,1,84,1237197,-,-,0,0,0,1,0,0
201920589349300117,990240539,true,-,-,5407012,-,-,-,-,-,-,-,5407012,10,-,false,false,false,false,false,false
201900849349300635,344431169,-,0,120,9563523,0,0,0,0,0,0,120,9563523,-,-,true,false,true,true,true,false
201930679349301138,390833608,-,-,-,-,-,-,-,-,-,0,0,12623392,-,-,0,0,0,1,0,0
201940999349300919,350868086,true,0,0,823331,0,0,0,0,0,0,0,823331,-,-,true,false,true,true,true,false
201833179349306403,420681049,-,0,0,2816417,0,0,0,0,0,0,0,2816417,-,-,1,0,0,0,1,0
201921009349300802,951684793,1,-,-,-,-,-,-,-,-,0,0,1995620,-,-,1,0,1,0,1,0
201940999349300529,560529999,-,-,-,-,-,-,-,-,-,0,32,5575253,-,-,0,0,0,1,1,0
201900929349300835,250965430,-,-,-,-,-,-,-,-,-,1,6,4341531,-,-,1,0,1,1,0,0
201900929349300865,240795495,-,0,2,10751167,0,0,0,0,3850,0,2,10755017,-,-,1,0,0,1,0,0
201900929349300910,390808497,1,0,0,2139059,0,0,0,0,475135,0,0,2614194,-,-,0,0,0,0,0,0
201900919349300420,410693979,1,0,0,5287000,0,0,0,0,262640007,0,0,267927007,-,-,1,0,1,1,1,0
201920849349300032,390806154,-,0,0,98417,0,0,0,0,0,0,0,98417,-,-,0,0,0,0,0,0
201930859349300928,131740445,-,-,-,11936511,-,-,-,-,-,-,-,11936511,-,-,true,false,true,true,true,false
201910889349300401,231352641,true,-,-,4264417,-,-,1,1,38080550,-,1,42344967,-,-,true,false,true,true,true,false
201901019349300135,620465076,true,0,0,27900,0,0,0,0,0,0,0,27900,-,-,false,false,false,false,false,false
201910959349301001,560530242,-,0,1,24396052,0,0,0,0,0,0,1,24396052,-,-,1,0,1,1,0,0
201920949349300927,520591661,true,-,475,19246781,-,-,-,-,-,-,475,19246781,-,-,true,false,true,true,true,false
201920959349300347,370711798,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201900709349300125,340714629,-,-,-,8769295,-,-,-,-,-,-,-,8769295,-,-,true,false,false,true,false,false
201900779349300880,166031585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
201920999349300147,314379515,-,-,-,2236518,-,-,-,-,-,-,-,2236518,-,-,true,false,false,false,true,false
201910309349300731,731303821,-,0,0,4072214,0,0,0,0,0,0,0,4072214,-,-,0,0,0,0,0,0
201900109349301920,420681046,-,0,0,7212000,0,0,0,0,0,0,0,7212000,-,-,1,0,0,1,1,0
201900459349301750,981358092,true,1,1104,191288903,-,-,-,-,-,5,4416,191288903,-,14,false,false,false,false,false,false
201910869349300216,756001300,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201910529349300116,231352692,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201900939349300820,540646523,-,0,0,61921,0,0,0,0,0,0,0,61921,-,-,0,0,0,0,0,0
201910929349300631,951643992,true,0,15,11232552,-,-,-,-,-,0,15,11232552,-,-,true,false,false,true,true,true
201920859349300327,560556753,-,0,0,18497378,0,0,0,0,0,0,0,18497378,-,-,1,0,1,1,1,0
201900849349301450,160743942,-,0,0,562606,0,0,0,0,40558,0,0,603164,-,-,1,0,1,1,1,0
201930929349300113,381308480,-,0,0,593339,0,0,0,0,0,0,0,593339,-,-,1,0,1,0,0,0
201940949349300339,042271070,-,0,0,25159,0,0,0,0,0,0,0,25159,-,-,0,0,0,0,0,0
201910599349300706,344427516,true,-,-,53542,-,-,-,-,-,-,-,53542,-,-,false,false,false,false,false,false
201930869349300018,581216007,false,-,4,1210860,-,-,-,-,-,-,4,1210860,-,-,false,false,false,false,false,false
201920589349300232,250965212,1,0,0,16726529,0,0,0,0,960949,0,0,17687478,-,-,1,0,0,0,1,0
201930369349300113,131628149,-,-,-,-,-,-,-,-,-,0,0,99080128,-,-,1,0,1,1,1,1
201940949349300419,570324906,-,0,0,234786,0,0,0,0,0,0,0,234786,-,-,1,0,0,0,0,0
201920639349300507,480777079,true,-,-,1145864,-,-,-,-,-,-,-,1145864,2,-,false,false,false,false,false,false
201920379349300432,420680460,-,0,1,1333196,0,0,0,0,32197000,0,1,33530196,-,-,1,0,1,1,1,0
201940719349300979,952962604,-,0,0,6734229,0,0,0,0,0,0,0,6734229,-,-,1,0,1,0,0,0
201910729349300631,530196549,true,1,8,180964212,-,-,-,-,-,1,8,180964212,1,8,true,false,true,false,true,false
201911019349300016,237121060,-,-,-,12451831,-,-,-,-,-,-,-,12451831,-,-,true,false,true,false,true,false
201911019349300111,411607453,-,0,0,30416,0,0,0,0,0,0,0,30416,-,-,0,0,0,0,0,0
201911019349300236,941156628,-,3,30,32790563,0,0,0,0,0,3,30,32790563,-,-,true,false,true,true,true,false
201911019349300441,150545841,true,-,-,13371710,-,-,-,-,4417,-,-,13376127,-,-,true,false,true,true,true,false
201911019349301001,480730814,-,0,0,81890,0,0,0,0,0,0,0,81890,-,-,0,0,0,0,0,0
201930809349300813,135562314,-,-,22,1601370,-,-,-,-,-,-,22,1601370,-,-,true,false,true,true,true,true
201930739349300018,530196583,-,-,-,-,-,-,-,-,-,1,34,3408599,-,-,1,0,1,1,0,0
201931009349300243,750926755,-,1,19,4803610,-,-,-,-,-,1,19,4803610,-,-,false,false,false,false,false,false
201910919349300611,340714818,1,1,16,15605925,0,0,0,0,1042446,1,16,16648371,1,0,1,0,1,0,1,0
201930099349300013,590624401,-,0,0,1237315,0,0,0,0,0,0,0,1237315,-,-,0,0,0,0,0,0
201900649349300920,420680372,-,2,60,3527529,0,0,0,0,0,2,60,3527529,-,-,1,0,1,1,1,0
201940469349300739,131632522,-,0,0,3921875,0,0,0,0,0,0,0,3921875,-,-,0,0,1,0,0,0
201900929349300215,420680389,-,-,-,-,-,-,-,-,-,0,0,533910,-,-,0,0,0,0,0,0
201910579349300546,237213309,-,1,16549,771177438,-,-,-,-,-,1,16549,771177438,-,-,false,true,true,true,true,false
201911009349300211,111630830,true,3,118,158599768,-,-,-,-,-,3,118,158599768,-,-,true,false,true,true,true,true
201940939349300234,590859121,-,1,18,7121039,-,-,-,-,-,1,18,7121039,-,-,true,false,true,false,true,false
201940779349300324,231352668,-,-,30,10183882,-,-,-,-,-,-,30,10183882,-,-,true,false,false,false,false,false
201930919349300543,362166964,-,0,0,1034001,0,0,0,0,0,0,0,1034001,-,-,false,false,false,true,false,false
201921009349300427,240795506,-,0,2,3432692,0,0,0,0,0,0,2,3432692,-,-,0,0,0,1,1,0
201920859349301112,250965557,-,0,0,6979166,0,0,0,0,0,0,0,6979166,-,-,1,0,1,1,1,0
201940429349300884,161476258,-,-,-,-,-,-,-,-,-,0,6,488300,-,-,0,0,1,0,0,0
201940789349300019,362167804,true,1,1,12000,-,-,-,-,-,1,1,12000,-,-,false,false,false,false,false,false
201910519349301206,231352620,1,-,-,-,-,-,-,-,-,11,59,32004000,-,-,0,0,0,0,0,0
201940429349301179,420686467,-,0,0,2054620,0,0,0,0,0,0,0,2054620,-,-,1,0,0,1,1,0
201940799349300539,560767736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201940829349300304,820200907,-,0,0,229222,0,0,0,0,0,0,0,229222,-,-,0,0,0,0,0,0
201931059349300828,042103545,true,4,1221,10474111,-,-,-,-,647587910,4,1221,658062021,-,-,true,false,true,true,true,true
201803189349302700,370706154,-,0,0,1383000,0,0,0,0,0,0,0,1383000,-,-,1,0,0,1,0,0
201900499349300015,610444650,true,0,0,175213029,0,0,0,0,0,0,0,175213029,-,-,true,false,true,true,true,false
201930169349300918,381619831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201920399349301112,530199507,-,-,-,34876278,-,-,-,-,-,-,-,34876278,-,-,true,false,true,true,true,false
201940929349300439,350867954,1,0,0,354378,0,0,0,0,479171,0,0,833549,-,-,0,0,0,0,0,0
201900959349300810,630288811,true,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201901009349300325,363005527,-,0,3,11806,0,0,0,0,0,0,3,11806,-,-,0,0,0,0,0,0
201910389349301501,952882724,1,0,5,0,0,0,0,0,0,0,5,0,-,-,0,0,0,0,0,0
201930649349300708,420707114,-,0,1,3091366,0,0,0,0,0,0,1,3091366,-,-,0,0,1,0,0,0
201940949349300609,741159753,true,0,0,23816488,0,0,2,2,406141288,0,2,429957776,1,1,true,false,true,true,true,true
201900539349300615,941585735,1,0,0,5482234,0,0,0,0,0,0,0,5482234,-,-,1,0,1,1,0,0
201900949349301200,640428676,1,1,1,3580995,0,0,0,0,12182,1,1,3593177,-,-,1,0,1,1,0,0
201940569349300114,042104778,-,1,0,39563,0,0,0,0,0,1,0,39563,-,-,0,0,0,0,0,0
201940569349300924,350868095,-,-,-,198496,-,-,-,-,-,-,-,198496,-,-,false,false,false,false,false,false
201900379349300975,237099472,true,1,10731,682071708,-,-,-,-,-,1,10731,682071708,1,-,false,false,false,false,false,false
201900959349301150,350868158,true,0,1,2794266,0,0,0,0,0,0,1,2794266,-,-,true,false,true,true,false,false
201920899349300207,340714681,false,-,-,71613324,-,-,-,-,-,-,-,71613324,-,-,true,false,true,true,true,false
201940999349300414,362169157,-,0,1,653392,0,0,0,0,0,0,1,653392,-,-,false,false,true,false,false,false
201940929349300744,410695524,1,-,-,-,-,-,-,-,-,0,0,5759847,-,-,1,0,0,1,1,0
201910949349301021,410695527,-,3,12,7042973,0,0,0,0,0,3,12,7042973,-,-,1,0,1,1,1,0
201940609349300904,430653369,-,-,-,7336518,-,-,-,-,-,-,-,7336518,-,-,true,false,true,true,true,false
201803139349303445,980150041,0,2,0,447421,0,0,0,0,0,2,0,447421,-,-,0,0,0,0,0,0
201912279349301576,136192275,true,1,7242,554642851,-,-,-,-,-,1,7242,554642851,-,-,false,false,false,false,false,false
201911629349300016,370662594,false,-,-,588676,-,-,-,-,-,-,-,588676,-,-,false,false,true,false,true,false
201833389349300933,840442429,-,-,-,197569,-,-,-,-,-,-,-,197569,-,-,false,false,false,false,false,-
201942249349300934,951643307,true,2,14,1161661443,-,-,-,-,-,2,14,1161661443,-,-,true,false,true,true,true,true
201932269349301523,203467419,-,-,-,-,-,-,-,-,-,-,-,-,-,1,false,false,false,false,false,false
201833589349300408,370706154,-,0,0,969551,0,0,0,0,0,0,0,969551,-,-,1,0,0,1,0,0
201912279349300316,980391928,-,1,9308,684280178,-,-,-,-,-,1,9308,684280178,-,-,false,false,true,false,false,false
201823349349300717,560657294,-,0,0,253376,0,0,0,0,0,0,0,253376,-,-,0,0,0,0,0,0
201912269349300301,237285905,-,1,9182,785230000,-,-,-,-,-,1,9182,785230000,-,-,false,false,false,false,false,false
201942969349301864,274495703,false,-,-,4476507,-,-,-,-,-,-,-,4476507,-,-,false,false,false,false,false,false
201843139349301719,450231180,-,0,6,108000,0,0,0,0,0,0,6,108000,-,-,0,0,0,0,0,0
201941349349302784,231639911,0,0,0,2841571,0,0,0,0,0,0,0,2841571,-,-,0,0,1,0,1,0
201942839349301514,275006096,-,0,2,113148,0,0,0,0,0,0,2,113148,-,-,0,0,0,0,0,0
201823179349303002,430471057,-,0,0,26005,-,-,-,-,-,0,0,26005,-,-,false,false,true,true,false,false
201941339349300414,453912932,-,0,0,68350,0,0,0,0,0,0,0,68350,-,-,0,0,0,0,0,0
201941339349300534,520591421,1,0,0,5288585,0,0,0,0,2608708,0,0,7897293,-,-,1,0,0,0,1,0
201823169349304802,461001797,true,-,-,-,-,-,-,-,-,-,-,-,-,4,false,false,false,false,false,false
201903119349301020,136171197,true,0,0,94850,-,-,-,-,-,0,0,94850,-,-,false,false,false,false,false,false
201911359349311616,042103547,true,-,11,8250313,20,20,295,295,596604913,20,306,604855226,11,20,true,false,true,true,true,true
201912889349301406,912163512,-,-,-,-,-,-,-,-,-,-,-,-,-,1,false,false,false,false,false,false
201911359349311381,540505990,-,0,0,60877627,0,0,0,0,0,0,0,60877627,-,-,1,0,0,0,0,0
201823549349301102,237032625,false,-,-,186062,-,-,-,-,-,-,-,186062,-,-,false,false,false,false,false,false
201911359349311821,910565553,1,-,-,-,-,-,-,-,-,0,0,853481,-,-,0,0,0,0,0,0
201913059349300341,410693856,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201911359349300236,580531392,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201931209349301243,160743140,-,0,0,298275365,0,0,0,0,0,0,0,298275365,0,1,true,false,true,true,true,false
201931349349307983,231653718,0,0,0,4502853,0,0,0,0,54514,0,0,4557367,-,-,0,0,0,0,1,0
201901279349300215,930386908,-,-,-,-,-,-,-,-,-,0,0,37689203,-,-,1,0,0,1,1,0
201901269349300335,240795445,true,-,1,2584021,-,-,2,2,548060600,-,3,550644621,0,4,true,false,true,true,true,true
201900189349301135,237069575,1,-,-,-,-,-,-,-,-,1,12626,761965490,179,0,0,0,0,0,0,0
201900749349301420,314379584,-,1,2,16290819,0,0,0,0,0,1,2,16290819,-,-,true,false,true,false,true,false
201900369349300745,610444671,true,-,2,3423665,-,-,-,-,-,-,2,3423665,-,-,true,false,true,true,true,false
201931349349309638,042103558,true,-,36,169666422,-,-,-,-,-,-,36,169666422,-,-,true,false,true,true,true,false
201901149349300335,941156617,1,1,2,19790883,0,0,0,0,169882503,1,2,189673386,2,0,1,0,1,1,1,0
201901159349300800,580619030,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201901099349301000,931022351,-,0,0,81282,0,0,0,0,0,0,0,81282,-,-,0,0,0,0,0,0
201921149349300707,231352648,true,-,-,92300,-,-,-,-,-,-,-,92300,-,-,false,false,false,false,false,false
201910739349301401,240795406,0,0,1,110864,0,0,0,0,0,0,1,110864,-,-,0,0,0,0,0,0
201910789349300721,956001907,-,1,8,669003,0,0,0,0,0,1,8,669003,-,-,0,0,0,0,0,0
201910249349300826,660177776,1,-,-,-,-,-,-,-,-,1,1,259347,-,-,0,0,1,0,0,0
201930669349300313,221500484,-,0,0,19730,0,0,0,0,0,0,0,19730,-,-,0,0,0,0,0,0
201910469349301391,440545914,false,-,1,1021683,-,-,-,-,-,-,1,1021683,-,-,false,false,false,false,false,false
201940119349301209,522242995,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201930449349300103,750950119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201833179349301503,251065148,1,0,2,863566,0,0,0,0,0,0,2,863566,-,-,0,0,0,0,0,0
201900449349301255,391399196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
201910189349301356,566049935,-,0,0,605434,0,0,0,0,0,0,0,605434,-,-,0,0,0,0,0,0
201910289349300681,420680466,-,0,0,16265719,0,0,0,0,0,0,0,16265719,-,-,1,0,0,1,1,0
201813189349311571,420730347,-,0,0,19834906,0,0,0,0,0,0,0,19834906,-,-,1,0,0,1,1,0
201940729349300444,570314374,-,0,0,32287,0,0,0,0,0,0,0,32287,-,-,0,0,0,0,0,0
201920779349300837,620475691,1,-,-,-,-,-,-,-,-,0,0,140567,-,-,0,0,0,1,0,0
201813189349307481,390806297,-,1,1,95914593,0,0,0,0,0,1,1,95914593,-,-,1,0,0,0,1,0
201930079349300353,344428207,-,-,-,122183,-,-,-,-,-,-,-,122183,-,-,false,false,false,false,false,false
201813199349303901,470938240,false,1,1,186139,-,-,-,-,-,1,1,186139,-,-,false,false,false,false,false,false
201803189349308260,136192377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201843169349304854,237065664,true,0,0,446000,-,-,-,-,-,0,0,446000,3,-,false,false,false,false,false,false
201833189349302413,203695075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201833179349307968,136171197,true,-,-,57000,-,-,-,-,-,-,-,57000,-,-,false,false,false,false,false,false
201910789349300216,462847593,-,0,0,46914,0,0,0,0,0,0,0,46914,-,-,0,0,0,0,0,0
201910789349300126,710239383,-,0,0,64397,0,0,0,0,0,0,0,64397,-,-,0,0,0,0,0,0
201803199349307185,472420967,-,1,0,0,0,0,0,0,0,1,0,0,-,-,0,0,0,0,0,0
201803199349301410,208625115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201843539349301019,952113260,-,0,0,14082,0,0,0,0,0,0,0,14082,-,-,0,0,0,0,0,0
201900739349300015,410693977,-,1,3,14162606,0,0,0,0,0,1,3,14162606,-,-,1,0,0,1,1,0
201803199349307730,560529972,-,0,0,4182412,0,0,0,0,0,0,0,4182412,-,-,0,0,1,1,0,0
201931349349301278,591083502,-,4,3,12565102,0,0,0,0,0,4,3,12565102,-,-,1,0,1,0,1,0
201803389349300605,370661231,false,-,-,74035,-,-,-,-,-,-,-,74035,-,-,false,false,false,false,false,false
201833189349308858,470377991,-,0,0,637908,0,0,0,0,0,0,0,637908,-,-,0,0,0,0,0,0
201931349349308178,314379459,1,0,0,339731510,0,0,0,0,2164269,0,0,341895779,-,-,1,0,1,1,1,0
201931349349308368,231352630,1,0,0,61978,0,0,0,0,2555102,0,0,2617080,15,0,1,0,1,1,1,0
201940739349300829,420680335,-,0,0,442388,0,0,0,0,0,0,0,442388,-,-,0,0,0,0,0,0
201931029349300523,237223216,-,2,7,3932929,-,-,-,-,-,2,7,3932929,-,-,true,false,true,true,true,false
201931029349300538,560554207,-,0,0,25908829,0,0,0,0,0,0,0,25908829,-,-,1,0,1,1,1,0
201931349349310653,951664123,-,0,0,131382290,0,0,0,0,0,0,0,131382290,-,-,1,0,1,0,1,0
201931039349300328,030179424,1,0,0,57756431,0,0,0,0,1554554,0,0,59310985,-,-,1,0,1,1,1,1
201931299349301553,341018992,true,0,629,2962159,4,4,64,64,350959612,4,693,353921771,0,38,true,false,false,true,true,false
201901309349304190,580566243,true,0,0,183698,-,-,-,-,-,0,0,183698,-,-,true,false,true,true,false,false
201911359349307716,741277664,true,0,0,6454448,0,0,0,0,0,0,0,6454448,-,-,true,false,false,true,false,false
201911359349307736,381359081,1,0,0,922154,0,0,0,0,23408,0,0,945562,-,-,1,0,0,1,1,0
201931369349300018,381357980,1,0,0,2127918,0,0,0,0,0,0,0,2127918,-,-,0,0,0,0,0,0
201931349349305288,941312349,-,0,0,20874,0,0,0,0,0,0,0,20874,-,-,0,0,0,0,0,0
201931349349305773,160743900,-,-,-,-,-,-,-,-,-,0,0,248139,-,-,1,0,1,1,1,0
201901309349304340,570314408,-,0,10,308180,0,0,0,0,0,0,10,308180,-,-,0,0,0,0,0,0
201901309349304305,581357177,1,4,4,6161688,0,0,0,0,0,4,4,6161688,-,-,0,0,1,0,0,0
201931349349306263,520705392,true,-,-,3586834,-,-,-,-,-,-,-,3586834,-,-,true,false,true,true,true,false
201901449349300520,510305893,0,0,14,457241,0,0,0,0,0,0,14,457241,-,-,0,0,0,0,0,0
201940439349300309,930401259,-,-,-,-,-,-,-,-,-,1,9,3168748,-,-,1,0,1,1,1,0
201911349349306696,042152671,-,0,2,80863,0,0,0,0,0,0,2,80863,-,-,0,0,0,0,0,0
201901319349300415,352158366,-,0,0,671960,0,0,0,0,0,0,0,671960,-,-,false,false,false,false,false,false
201901359349304795,060646973,true,4,37,3631626762,2,2,175,175,863324309,6,212,4494951071,26,38,true,true,true,true,true,true
201920639349301322,203695075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201931339349300343,251024358,-,1,2,1752472,0,0,0,0,0,1,2,1752472,-,-,0,0,0,0,0,0
201931059349300608,231352674,-,0,0,23664988,-,-,-,-,-,0,0,23664988,-,-,true,false,true,true,true,false
201931339349303848,231352661,1,-,-,-,-,-,-,-,-,0,0,3936924,-,-,0,0,1,0,1,0
201931309349304203,870212470,true,-,-,1184000,-,-,-,-,-,-,-,1184000,-,-,false,false,false,false,false,false
201921209349300942,461482891,-,-,50,2269269,-,-,-,-,-,-,50,2269269,-,-,false,false,false,false,false,false
201911349349309336,990272261,-,0,0,83117,0,0,0,0,0,0,0,83117,-,-,0,0,0,0,0,0
201940639349300909,986001141,1,-,-,-,-,-,-,-,-,1,16341,4303854000,112,67,0,0,0,0,0,0
201911239349300421,390806202,-,0,0,261594,0,0,0,0,400,0,0,261994,-,-,0,0,0,0,0,0
201931059349301108,440552049,-,1,3,314664,0,0,0,0,0,1,3,314664,-,-,0,0,0,0,0,0
201931059349301338,231526668,-,0,0,100323,0,0,0,0,0,0,0,100323,-,-,0,0,0,0,0,0
201931059349301618,141338562,-,0,0,2198214,0,0,0,0,0,0,0,2198214,-,-,0,0,0,0,0,0
201900639349300210,590624458,1,0,0,4518950,0,0,69,69,121478043,0,69,125996993,5,33,1,0,1,1,1,1
201931359349311623,060761704,true,2,23,5188410,-,-,-,-,-,2,23,5188410,-,-,false,false,false,false,false,true
201911349349307641,237225104,-,0,0,10710498,0,0,0,0,0,0,0,10710498,-,-,1,0,1,1,1,0
201911349349309416,610444695,-,0,0,317394,0,0,0,0,0,0,0,317394,-,-,0,0,0,0,0,0
201911349349309436,956151774,-,0,0,491667,0,0,0,0,0,0,0,491667,-,-,0,0,0,0,0,0
201911239349300216,231177930,0,0,0,11967078,0,0,0,0,0,0,0,11967078,-,-,1,0,1,1,1,0
201931309349304918,042103552,true,-,-,276371116,-,-,-,-,-,-,-,276371116,-,-,true,false,true,true,true,false
201931309349305083,430652675,-,0,0,20509261,0,0,0,0,0,0,0,20509261,-,-,1,0,1,1,1,0
201941229349301334,240795460,-,-,-,-,-,-,-,-,-,0,1,20019610,-,-,0,0,0,1,1,0
201921349349306707,841029228,-,0,0,1595349,0,0,0,0,0,0,0,1595349,-,-,1,0,0,0,0,0
201941209349300619,237110060,1,1,193,776642,0,0,0,0,0,1,193,776642,-,-,0,0,0,0,0,1
201931269349300118,135562167,-,-,-,163919,-,-,-,-,-,-,-,163919,-,-,false,false,false,false,false,true
201941229349301604,221500645,-,-,-,136846000,-,-,-,-,-,-,-,136846000,-,-,true,false,true,true,true,false
201931359349303083,131624067,-,-,-,346440995,-,-,-,-,-,-,-,346440995,-,-,true,false,true,true,true,false
201901359349301310,237227990,-,0,1,119858,0,0,0,0,0,0,1,119858,-,-,0,0,0,0,0,0
201921349349303712,980681431,-,1,14,3839070,-,-,-,-,-,1,14,3839070,-,-,false,false,false,false,false,false
201911349349307041,042103567,true,1,3,12206805,-,-,-,-,-,1,3,12206805,-,-,false,false,false,true,false,true
201941359349309614,550356985,-,0,0,2983908,0,0,0,0,0,0,0,2983908,-,-,false,false,true,false,true,false
201931289349301768,250965576,-,-,-,-,-,-,-,-,-,0,0,47000,-,-,0,0,0,0,0,0
201901359349303745,221487164,-,0,0,24494473,0,0,0,0,0,0,0,24494473,-,-,1,0,1,1,1,1
201901359349303750,440545813,-,0,0,23748,0,0,0,0,0,0,0,23748,-,-,0,0,0,0,0,0
201931359349302423,050258809,true,0,1747,1775694049,-,-,-,-,12622722,0,1747,1788316771,-,-,true,false,true,true,true,true
