object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
201533179349305948,620497990,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201533209349302238,200683049,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201533179349309518,476025325,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201503039349300840,710350954,true,true,true,true,true,true,true,false,false,false,false,false,false,-,-,true,false,true
201503079349301720,381359083,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201543149349301819,620511454,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
201513089349300746,470418641,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201523209349309137,591092732,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201543159349300809,560529972,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201533169349302013,391620530,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201542599349300409,541954969,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201542599349300814,616002351,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201542549349300204,350715530,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201532579349200403,454072571,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201512879349301636,410694721,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201522879349301212,350869063,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201542579349200339,431174218,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
201522879349301422,344429091,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201522879349300727,452586013,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
201542609349300404,362919340,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
201533009349300718,750917417,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true
201522969349300432,232215278,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201543029349301494,462711511,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201542969349300834,620548917,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
201542889349301604,660496239,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
201502889349300345,240795439,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
