object_id,ein,RgnTxt,PrpsOfGrntTxt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,6242,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,33000,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,10282,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),STUDY ABROAD,36533,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,122000,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,27513,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,49170,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,11500,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,EUROPE (INCLUDING ICELAND AND GREENLAND),RESEARCH,36927,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SOUTH AMERICA,RESEARCH,126449,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SOUTH AMERICA,STUDY ABROAD,27420,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SOUTH ASIA,CONSULTING,20833,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,235894,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,10132,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,9900,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,335824,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,29000,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,27144,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,68150,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,74992,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,783734,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,15384,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,585583,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,18626,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,658356,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,993311,WIRE TRANSFER,0,N/A,N/A
201521219349300137,341018992,SUB-SAHARAN AFRICA,RESEARCH,28135,WIRE TRANSFER,0,N/A,N/A
201541279349301094,430653611,East Asia and the Pacific,Research,15552,Wire Transfer
201541279349301094,430653611,East Asia and the Pacific,Research,149094,Check
201541279349301094,430653611,East Asia and the Pacific,Research,7776,Wire Transfer
201541279349301094,430653611,East Asia and the Pacific,Research,168318,Check
201541279349301094,430653611,East Asia and the Pacific,Research,159656,Check
201541279349301094,430653611,East Asia and the Pacific,Research,29389,Wire Transfer
201541279349301094,430653611,East Asia and the Pacific,Research,98064,Check
201541279349301094,430653611,East Asia and the Pacific,Research,123136,Check
201541279349301094,430653611,East Asia and the Pacific,Research,69695,Check
201541279349301094,430653611,Europe,Research,65547,Check
201541279349301094,430653611,Europe,Research,37330,Wire Transfer
201541279349301094,430653611,Europe,Research,71318,Check
201541279349301094,430653611,Europe,Research,16995,Check
201541279349301094,430653611,Europe,Research,11267,Wire Transfer
201541279349301094,430653611,Europe,Research,76825,Check
201541279349301094,430653611,Europe,Research,70712,Wire Transfer
201541279349301094,430653611,Europe,Research,35329,Check
201541279349301094,430653611,Europe,Research,214650,Check
201541279349301094,430653611,Europe,Research,14466,Check
201541279349301094,430653611,Europe,Research,184915,Check
201541279349301094,430653611,Europe,Research,386734,Check
201541279349301094,430653611,Europe,Research,266784,Check
201541279349301094,430653611,Europe,Research,15664,Check
201541279349301094,430653611,North America,Research,29439,Check
201541279349301094,430653611,North America,Research,25663,Check
201541279349301094,430653611,North America,Research,24679,Check
201541279349301094,430653611,South Asia,Research,21855,Check
201541279349301094,430653611,South Asia,Research,22237,Wire Transfer
201541279349301094,430653611,Sub-Saharan Africa,Research,70090,Wire Transfer
201501349349304355,541061178,Sub-Saharan Africa,Promote Bus Center in Rwanda - Contributions for the support of persons who travel and promote the Business Development Center in Rwanda in association with Regent's Center for Entrepreneurship.,10000,Wire Transfer
201501349349303670,421315493,SOUTH AMERICA,VEDIC EDUCAT,25000,WIRE TRANSFE,CASH
201501349349303670,421315493,SOUTH ASIA,VEDIC EDUCATION,30000,WIRE TRANSFER,CASH
201501339349304170,042103552,South America,RESEARCH,72842,WIRE
201511349349304781,042103594,EUROPE (INCLUDING ICELAND AND GREENLAND),HONORARIA,7200,CHECK
201511349349304781,042103594,EUROPE (INCLUDING ICELAND AND GREENLAND),HONORARIA,14857,CHECK
201511349349301561,250969449,EUROPE (INCLUDING ICELAND & GREENLAND),SUBCONTRACTS,685466,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201511349349301561,250969449,MIDDLE EAST AND NORTH AFRICA,SUBCONTRACTS,83450,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201511349349301561,250969449,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",SUBCONTRACTS,189443,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201511349349301561,250969449,SUB-SAHARAN AFRICA,PROGRAM SUPPORT,60000,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201521339349300717,990113930,East Asia and the Pacific,17820,check
201521339349301582,042103865,Sub-Saharan Africa,To support the Sajuka Nursery School with supplies and other aid,15108,Wire transfers,0,FMV
201511339349304241,410693970,Sub-Saharan Afr,Grant,50500,Wire Transf
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,322347,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,310000,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,277704,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,196270,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,187565,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,132791,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,92358,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,80075,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,66331,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,40279,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,40000,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,25682,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,20574,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,15094,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,10802,EFT OR CHECK
201521349349302022,042103580,EAST ASIA AND THE PACIFIC,SPONSORED RESEARCH SUB-AWARD,9238,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,917861,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,510000,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,498291,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,450163,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,320880,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,318366,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,215884,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,202770,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,196480,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,158092,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,130255,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,108191,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,107632,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,103922,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,100904,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,96283,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,90420,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,90000,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,85526,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,75768,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,67455,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,64970,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,64092,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,57558,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,42254,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,33393,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,32950,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,31560,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,13505,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,13173,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),SPONSORED RESEARCH SUB-AWARD,12542,EFT OR CHECK
201521349349302022,042103580,EUROPE (INCLUDING ICELAND AND GREENLAND),CHARITABLE CONTRIBUTION,10000,EFT OR CHECK
201521349349302022,042103580,MIDDLE EAST AND NORTH AFRICA,SPONSORED RESEARCH SUB-AWARD,59286,EFT OR CHECK
201521349349302022,042103580,MIDDLE EAST AND NORTH AFRICA,SPONSORED RESEARCH SUB-AWARD,56968,EFT OR CHECK
201521349349302022,042103580,MIDDLE EAST AND NORTH AFRICA,SPONSORED RESEARCH SUB-AWARD,39920,EFT OR CHECK
201521349349302022,042103580,MIDDLE EAST AND NORTH AFRICA,SPONSORED RESEARCH SUB-AWARD,21112,EFT OR CHECK
201521349349302022,042103580,NORTH AMERICA (CANADA & MEXICO ONLY),SPONSORED RESEARCH SUB-AWARD,87214,EFT OR CHECK
201521349349302022,042103580,NORTH AMERICA (CANADA & MEXICO ONLY),SPONSORED RESEARCH SUB-AWARD,38128,EFT OR CHECK
201521349349302022,042103580,NORTH AMERICA (CANADA & MEXICO ONLY),SPONSORED RESEARCH SUB-AWARD,5998,EFT OR CHECK
201521349349302022,042103580,RUSSIA AND NEIGHBORING STATES,SPONSORED RESEARCH SUB-AWARD,179613,EFT OR CHECK
201521349349302022,042103580,RUSSIA AND NEIGHBORING STATES,SPONSORED RESEARCH SUB-AWARD,16936,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,1837868,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,271824,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,181988,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,55151,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,30000,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,30000,EFT OR CHECK
201521349349302022,042103580,SOUTH AMERICA,SPONSORED RESEARCH SUB-AWARD,18500,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,525979,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,403276,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,326946,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,235352,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,134060,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,89008,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,79201,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,67944,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,30028,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,14666,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,13500,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,12174,EFT OR CHECK
201521349349302022,042103580,SOUTH ASIA,SPONSORED RESEARCH SUB-AWARD,5439,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,5917563,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,789783,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,628398,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,585682,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,350993,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,135568,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,95665,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,95492,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,93951,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,78192,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,68580,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,43920,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,35591,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,33397,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,32947,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,31192,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,21283,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,15880,EFT OR CHECK
201521349349302022,042103580,SUB-SAHARAN AFRICA,SPONSORED RESEARCH SUB-AWARD,11616,EFT OR CHECK
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,105950,WIRE
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,39867,WIRE
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,18900,WIRE
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,68450,WIRE
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,78450,WIRE
201521339349305547,042103547,East Asia and the Pacific,RESEARCH,72550,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,86593,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,290288,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,619273,CHECK
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,295752,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,48078,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,160000,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,108034,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,85500,WIRE & CHECK
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,57275,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,43091,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,26014,WIRE
201521339349305547,042103547,Europe (Including Iceland and Greenland),RESEARCH,59742,WIRE
201521339349305547,042103547,Middle East and North Africa,RESEARCH,120684,WIRE
201521339349305547,042103547,North America,RESEARCH,361014,CHECK
201521339349305547,042103547,North America,RESEARCH,83289,CHECK
201521339349305547,042103547,North America,RESEARCH,10705,CHECK
201521339349305547,042103547,South America,RESEARCH,35372,WIRE
201521339349305547,042103547,South Asia,RESEARCH,24924,WIRE
201521339349305547,042103547,Sub-Saharan Africa,RESEARCH,39726,WIRE
201521339349305547,042103547,Sub-Saharan Africa,RESEARCH,42549,WIRE
201521339349305547,042103547,Sub-Saharan Africa,RESEARCH,179636,WIRE
201521339349305547,042103547,Sub-Saharan Africa,RESEARCH,165928,WIRE
201521349349303007,390806261,Europe (Including Iceland and Greenland),RESEARCH SUBAWARD,27862,CHECK
201521349349303007,390806261,North America,Research Subaward,14724,CHECK
201521349349303007,390806261,Europe (Including Iceland and Greenland),Research Subaward,9720,WIRE
201521349349303007,390806261,East Asia and the Pacific,Research Subaward,76640,CHECK
201521349349303007,390806261,North America,Research Subaward,301547,CHECK
201521349349303007,390806261,Central America and the Caribbean,Research Subaward,193649,WIRE
201521349349303007,390806261,North America,Research Subaward,104124,CHECK
201521349349303007,390806261,Europe (Including Iceland and Greenland),RESEARCH SUBAWARD,41289,WIRE
