object_id,ein,DscrtnrySpndngAcctInd,HsngAllwncOrRsdncInd,PymntsFrUsOfRsdncInd,FrstClssOrChrtrTrvlInd,PrsnlSrvcsInd,IdmnfctnGrssUpPmtsInd,TrvlFrCmpnnsInd,ClbDsOrFsInd,WrttnPlcyRfTAndEExpnssInd,SbstnttnRqrdInd,CmpnstnSrvyInd,CmpnstnCmmttInd,BrdOrCmmttApprvlInd,IndpndntCnsltntInd,Frm990OfOthrOrgnztnsInd,WrttnEmplymntCntrctInd,SvrncPymntInd,SpplmntlNnqlRtrPlnInd,EqtyBsdCmpArrngmInd,CmpBsdOnRvnOfFlngOrgInd,CmpBsdOnRvRltdOrgsInd,CmpBsdNtErnsFlngOrgInd,CmpBsdNtErnsRltdOrgsInd,AnyNnFxdPymntsInd,IntlCntrctExcptnInd,RbttblPrsmptnPrcInd
201930659349300333,350868096,-,X,-,-,-,-,-,-,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201900509349300600,750827421,-,X,-,-,-,-,X,-,true,true,X,-,X,-,X,-,false,false,false,false,false,false,false,false,false,-
201920159349300102,620535755,-,X,-,-,X,-,X,-,0,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201940459349300519,340868798,-,X,-,-,-,-,-,X,1,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201910749349300116,941021164,-,X,-,-,-,-,-,-,1,1,-,-,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201930959349300208,560529953,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,X,1,0,0,0,0,0,0,0,0,-
201930959349300628,042103585,-,X,-,-,-,-,-,-,1,1,X,X,X,-,X,X,0,1,0,0,0,0,0,1,0,-
201930979349300603,620485733,-,X,X,X,X,X,X,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201930329349300928,370681530,-,X,-,-,X,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201931009349300028,800477644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,0,-
201900079349300305,350868101,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201940159349301154,060647016,-,X,-,-,-,-,-,-,0,0,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201910919349300006,540505977,-,X,-,-,-,-,-,X,true,true,X,X,X,-,-,-,false,true,false,false,false,false,false,false,false,-
201930639349300998,956002998,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900919349300850,160755807,X,-,-,-,-,-,-,X,1,1,-,-,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201900849349300505,462980755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201900849349300635,344431169,-,X,-,-,-,-,X,X,true,true,X,X,X,X,-,X,false,false,false,false,false,false,false,false,false,-
201930679349301138,390833608,-,X,-,-,-,-,X,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201910329349301231,751081109,-,X,-,X,-,-,-,X,true,true,X,-,X,-,-,-,true,false,false,false,false,false,false,false,false,-
201930299349300218,042108346,-,X,-,-,-,-,X,X,1,1,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201940999349300919,350868086,-,X,-,-,-,-,X,X,false,true,-,X,X,-,X,-,false,false,false,false,false,false,false,true,false,-
201930299349301258,650267991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201930749349301253,941339635,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201833179349306403,420681049,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201921009349300802,951684793,-,X,-,-,-,-,X,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201940999349300529,560529999,-,X,-,X,X,-,X,X,1,1,X,X,X,X,-,-,1,1,0,0,0,0,0,0,0,-
201900929349300835,250965430,X,-,-,X,X,-,X,X,0,0,-,X,X,-,-,-,1,0,0,0,0,0,0,1,0,-
201920929349300012,541743079,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201900929349300865,240795495,-,-,-,-,-,-,-,X,1,1,X,X,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201900929349300910,390808497,X,X,-,-,X,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900919349300525,231627436,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,true,true,false,false,false,false,false,false,false,-
201900919349300420,410693979,-,X,-,-,-,-,X,-,1,1,X,-,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201920849349300032,390806154,-,X,-,-,-,-,-,-,1,1,X,X,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201930859349300928,131740445,-,X,-,-,-,-,-,X,false,true,X,X,X,X,X,-,false,true,false,false,false,false,false,false,false,-
201910889349300401,231352641,-,X,-,-,-,-,-,-,true,true,X,X,X,X,X,-,false,false,false,false,false,false,false,false,false,-
201901019349300135,620465076,-,X,-,-,-,-,X,X,true,true,X,-,X,-,-,X,false,true,false,false,false,false,false,false,false,-
201940179349300129,620599339,-,-,-,-,-,-,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201910959349301001,560530242,-,X,-,-,X,-,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201920169349300722,233069199,-,-,-,-,-,-,-,-,-,-,-,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201920949349300927,520591661,-,-,-,-,-,-,-,-,-,-,X,X,X,X,-,-,false,false,false,false,false,false,false,false,false,-
201920959349300347,370711798,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900709349300125,340714629,-,X,-,-,-,-,-,X,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201900779349300880,166031585,-,X,-,-,-,-,-,X,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201920999349300147,314379515,-,X,-,-,-,-,X,X,true,true,X,X,X,-,X,-,true,true,false,false,false,false,false,false,false,-
201900149349300970,201024637,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900159349300415,411968798,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,-,0,0,0,1,0,1,0,0,0,-
201910309349300731,731303821,-,X,-,-,-,-,-,-,1,1,-,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201910309349301041,521690609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201900109349301920,420681046,-,X,-,-,X,-,-,X,1,1,-,X,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201900459349301750,981358092,-,-,-,-,-,-,-,-,-,-,X,-,X,X,-,-,false,false,false,false,false,false,false,false,false,-
201901019349300965,240795441,-,X,-,-,-,-,-,X,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201901019349300960,410693968,-,X,-,-,-,-,-,-,0,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900849349301455,942356338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201910869349300216,756001300,-,X,-,-,-,X,-,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201910529349300116,231352692,-,X,-,-,-,-,-,X,1,1,X,X,X,-,X,-,0,0,0,0,0,0,0,1,0,-
201900939349300820,540646523,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201910929349300631,951643992,-,X,-,-,-,-,X,X,true,true,X,X,X,X,X,-,false,true,false,false,false,false,false,false,false,-
201920859349300327,560556753,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201900989349300705,420680408,-,X,-,-,-,-,-,X,0,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900849349301450,160743942,-,-,-,-,-,-,X,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201940459349300149,620488046,-,X,-,X,-,-,X,-,1,1,X,X,X,X,-,X,0,1,0,0,0,0,0,0,0,-
201930929349300113,381308480,-,-,-,-,-,-,-,X,1,1,X,X,X,X,X,-,0,0,0,0,0,0,0,0,0,-
201833259349300803,251186257,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201920319349301202,860711495,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,false
201901009349300800,942155109,-,X,-,-,-,-,-,-,1,1,-,-,-,-,-,-,0,1,0,0,0,0,0,1,0,-
201940949349300339,042271070,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201910599349300706,344427516,-,X,-,-,-,-,-,X,true,true,X,X,X,-,X,X,false,false,false,false,false,false,false,false,false,-
201930859349300728,620475690,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201930869349300018,581216007,-,-,-,-,-,-,X,-,true,true,X,X,X,X,X,X,false,false,false,false,false,false,-,false,false,-
201920539349301007,131740469,-,X,-,-,X,-,-,-,true,true,X,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201920589349300232,250965212,-,X,-,-,X,-,-,X,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,1,0,-
201900389349300330,521010577,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201930369349300113,131628149,-,X,-,-,-,X,X,-,1,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201940949349300419,570324906,-,X,-,-,X,-,-,X,1,1,X,-,X,-,-,-,0,1,0,0,0,0,0,0,0,-
201930949349300733,570474291,-,X,-,-,X,-,X,X,1,1,X,-,X,-,X,-,0,1,0,0,0,0,0,0,0,-
201910679349300516,208384273,-,X,-,-,-,-,-,-,1,0,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201911009349300226,952592468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,0,-
201920639349300507,480777079,-,X,-,-,-,-,X,X,true,true,X,X,X,X,X,X,false,true,false,false,false,false,false,false,false,-
201910099349300206,381977050,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201920379349300432,420680460,-,X,-,X,-,-,X,X,1,1,X,X,X,-,-,-,1,1,0,0,0,0,0,1,0,-
201940719349300979,952962604,-,X,-,-,X,-,-,X,1,1,X,X,X,X,-,-,0,1,0,0,0,0,0,1,0,-
201910729349300631,530196549,-,X,-,-,-,-,X,X,true,true,X,X,X,X,X,-,false,false,false,false,false,false,false,true,true,true
201911019349300016,237121060,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201911019349300111,411607453,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201911019349300236,941156628,-,-,-,-,X,-,-,-,true,true,X,X,X,X,X,X,false,false,false,false,false,false,false,true,false,-
201911019349300441,150545841,-,X,-,-,-,X,-,-,true,true,X,X,X,X,-,X,false,true,false,false,false,false,false,true,false,-
201911019349300506,042620216,-,-,-,-,-,-,-,-,-,-,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,-
201911019349301001,480730814,-,-,-,-,-,-,-,-,-,-,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201930809349300813,135562314,-,X,X,-,X,-,-,X,true,true,X,X,X,-,X,X,false,false,false,false,false,false,false,true,false,-
201833189349305598,141423161,-,-,-,-,-,-,-,X,1,1,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201930739349300018,530196583,-,X,-,X,-,X,-,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,1,0,-
201900579349301350,540505892,-,X,-,-,X,-,X,X,1,1,-,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201910859349300346,610448560,-,X,X,-,-,-,-,X,1,1,X,-,X,-,X,X,0,0,0,0,0,0,0,1,0,-
201803199349307340,942933165,-,-,-,-,-,-,-,-,-,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201930089349301313,586055244,X,X,-,X,-,-,X,-,true,true,-,-,X,-,-,-,false,false,false,false,false,false,false,false,false,-
201931009349300243,750926755,-,X,-,-,X,-,-,X,true,true,X,X,X,-,X,-,false,false,false,false,false,false,false,false,false,-
201900099349301005,300639724,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201910919349300611,340714818,-,X,-,-,-,-,-,-,1,1,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201920379349300807,381393841,-,-,-,-,-,-,X,-,1,1,X,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201930099349300013,590624401,-,X,-,-,X,-,-,-,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201900649349300920,420680372,-,X,-,-,-,-,X,X,1,1,X,-,X,-,X,-,1,0,0,0,0,0,0,0,0,-
201940169349300519,560547511,-,X,-,-,-,-,-,-,1,1,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201940469349300739,131632522,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201900929349300215,420680389,-,-,-,-,-,-,X,-,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201910579349300546,237213309,-,-,-,X,-,-,X,X,true,true,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201803199349310525,810231774,-,X,-,X,X,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201920469349301247,272793072,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201940749349301604,760765625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201940759349300009,581363100,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201911009349300211,111630830,-,X,-,X,-,X,X,-,true,true,X,X,X,X,X,-,false,false,false,false,false,false,false,false,false,-
201940939349300234,590859121,-,X,-,X,X,-,X,X,true,true,X,X,X,X,X,-,false,false,false,false,false,false,false,false,false,-
201910509349301201,341695897,-,-,-,X,-,-,-,-,true,true,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201940779349300324,231352668,-,-,-,X,-,X,-,-,true,true,X,-,X,-,-,-,true,false,false,false,false,false,false,true,false,-
201930919349300543,362166964,-,X,-,-,-,-,-,-,true,true,X,X,X,X,X,-,false,false,false,false,false,false,false,true,false,-
201921009349300427,240795506,-,X,-,-,X,-,-,X,1,1,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201910239349300021,271870108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201920319349300012,362327263,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201920859349301112,250965557,X,X,-,-,-,-,-,X,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,1,0,-
201940429349300884,161476258,X,X,X,-,X,X,X,X,1,1,X,X,X,X,-,X,0,0,0,0,0,0,0,0,0,-
201940789349300019,362167804,-,-,-,-,-,-,-,X,true,true,X,X,X,X,X,X,false,true,false,false,false,false,false,false,false,-
201910519349301206,231352620,-,X,-,-,-,-,-,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201940429349301179,420686467,-,X,-,-,-,-,-,X,1,1,X,X,X,-,-,-,0,1,0,0,0,0,0,0,0,-
201940799349300539,560767736,-,X,-,-,X,-,-,-,true,true,X,-,X,-,-,X,true,false,false,false,false,false,false,false,false,-
201940619349300704,150533545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201900229349300515,430654855,-,X,-,-,-,-,-,-,0,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201900319349300410,310747997,-,X,-,-,-,-,-,X,1,1,X,-,X,-,X,X,0,1,0,0,0,0,0,0,0,-
201940819349301049,630400608,-,X,-,-,-,-,-,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201940829349300304,820200907,-,-,-,-,-,X,X,-,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201931059349300828,042103545,-,-,-,X,-,X,X,X,false,true,X,X,X,-,-,-,false,true,false,false,false,false,false,true,false,-
201803189349302700,370706154,-,-,-,-,-,-,-,-,-,-,X,X,X,-,X,X,0,1,0,0,0,0,0,0,0,-
201900499349300020,440545286,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201900499349300015,610444650,-,X,-,-,X,-,X,-,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201911009349300731,132887929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0,0,0,0,0,0,0,0,-
201930169349300723,742841146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201930169349300918,381619831,-,X,-,-,-,-,-,X,true,true,-,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201930219349300313,112357063,-,X,-,-,-,-,-,-,0,0,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201940459349301599,364479457,-,X,-,-,-,-,-,-,0,1,-,-,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201920399349301112,530199507,-,X,-,-,-,-,-,-,false,true,X,X,X,X,-,-,true,false,false,false,false,false,false,false,false,-
201910429349300636,311601569,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-
201940919349300214,160743996,-,X,-,-,X,-,-,X,1,1,X,X,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201940929349300439,350867954,-,X,-,-,-,-,X,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201940979349300304,750859801,-,X,-,-,-,-,-,-,false,true,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false
201930989349301213,930309970,-,-,-,-,-,-,-,-,-,-,X,-,X,X,X,-,0,1,0,0,0,0,0,0,0,-
201930989349301313,141338488,-,X,-,-,-,-,-,X,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201920639349300857,410970173,-,-,-,-,-,-,-,-,-,-,-,-,X,X,-,-,0,0,0,0,0,0,0,0,0,-
201940939349301209,440556862,-,X,-,-,-,-,X,-,1,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201900959349300810,630288811,-,X,-,-,X,-,-,-,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201901009349300325,363005527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,0,-
201900529349300605,042002060,-,X,-,-,-,X,-,-,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,1,0,-
201900379349301120,390821861,-,X,-,-,-,X,X,X,1,1,X,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201920609349300512,310840764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,1,0,-
201910389349301501,952882724,-,X,-,-,-,-,X,X,1,1,X,X,X,-,X,X,0,0,0,0,0,0,0,0,0,-
201930649349300708,420707114,X,X,-,-,X,-,X,-,1,1,X,-,X,-,-,-,1,1,0,0,0,0,0,0,0,-
201940949349300609,741159753,-,X,-,X,X,X,X,X,false,true,X,X,X,X,X,X,true,true,false,false,false,false,false,true,true,true
201900539349300615,941585735,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201900529349301100,131662715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,false,false,false,false,false,false,false,false,false,-
201910529349300536,431007642,-,X,-,-,-,-,-,X,1,1,-,-,-,-,-,X,0,0,0,0,0,0,0,0,0,-
201900949349301200,640428676,-,X,-,-,X,-,X,-,1,1,-,-,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201940569349300114,042104778,-,X,-,-,X,-,-,X,1,1,X,-,X,-,X,X,1,0,0,0,0,0,0,0,0,-
201940569349300924,350868095,-,-,-,-,-,-,-,X,true,true,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201940569349301059,610470593,-,-,-,-,-,-,-,-,-,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,-
201930439349300448,381369604,-,X,-,-,-,-,-,-,1,1,-,X,X,-,-,-,0,0,0,0,0,0,0,0,0,-
201900379349300975,237099472,-,-,-,X,-,-,X,-,true,true,-,-,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201900959349301150,350868158,-,X,-,-,-,-,-,-,true,true,X,X,X,-,-,-,true,true,false,false,false,false,false,false,false,-
201900959349301100,580685908,-,-,-,-,-,-,-,-,-,1,X,-,X,-,X,-,0,0,0,0,0,0,0,0,0,-
201920899349300207,340714681,-,-,-,-,-,-,-,-,-,-,X,X,X,-,-,X,false,false,false,false,false,false,false,false,false,-
201940999349300414,362169157,-,X,-,-,X,-,X,X,true,true,X,X,X,-,-,-,false,true,false,false,false,false,false,true,false,-
201931059349301333,630288841,-,X,-,-,-,-,X,X,1,1,X,-,X,-,-,X,0,0,0,0,0,0,0,0,0,-
201940929349300744,410695524,-,X,-,-,-,-,-,-,1,1,X,X,-,-,-,-,1,1,0,0,0,0,0,0,0,-
201803199349316115,660234412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,-
201910949349301021,410695527,-,X,-,-,-,-,-,-,1,1,X,-,X,-,-,-,1,0,0,0,0,0,0,0,0,-
201941009349300324,952556403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,-
201940329349300849,370864020,-,X,-,-,X,X,-,X,1,1,-,X,X,X,X,X,0,1,0,0,0,0,0,1,0,-
