object_id,ein,GrntRcrdsMntndInd,SbttlOffcsCnt,SbttlEmplysCnt,SbttlSpntAmt,CntnttnTtlOffcCnt,CntnttnTtlOffcCnt,CntnttnTtlEmplyCnt,CntnttnTtlEmplyCnt,CntntnSpntAmt,TtlOffcCnt,TtlEmplyCnt,TtlSpntAmt,Ttl501c3OrgCnt,TtlOthrOrgCnt,TrnsfrTFrgnCrpInd,IntrstInFrgnTrstInd,FrgnCrpOwnrshpInd,PssvFrgnInvstmstCInd,FrgnPrtnrshpInd,BycttCntrsInd
202011369349303671,020222182,true,1,4,18562946,-,-,-,-,-,1,4,18562946,-,-,true,false,true,true,true,false
202011369349303706,141338580,true,-,-,187823582,-,-,-,-,1949076,-,-,189772658,-,-,true,false,true,true,true,false
202021049349300412,237223216,-,2,7,4401455,-,-,-,-,-,2,7,4401455,-,-,true,false,true,true,true,false
202040849349300734,410695524,1,-,-,-,-,-,-,-,-,0,0,12129304,-,-,1,0,1,1,1,0
202031929349302573,041591060,-,0,0,103124,0,0,0,0,0,0,0,103124,-,-,0,0,0,0,0,0
202021899349300727,042103558,true,-,34,176491885,-,-,-,-,-,-,34,176491885,-,-,true,false,true,true,true,false
202021959349301617,560529999,-,-,-,-,-,-,-,-,-,0,30,4388143,-,-,0,0,0,1,1,0
201923169349303357,136192377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202030289349301768,420681046,-,0,0,8159400,0,0,0,0,0,0,0,8159400,-,-,1,0,0,1,1,0
202031479349300958,050258956,0,1,64,59715182,0,0,0,0,57712,1,64,59772894,-,-,1,0,1,1,1,1
202010209349300716,750851900,-,1,1,813986,0,0,0,0,0,1,1,813986,-,-,1,0,0,1,1,0
201903509349300530,350845258,true,-,3,44200,-,-,-,-,-,-,3,44200,-,-,false,false,false,false,false,false
202001969349302350,030179414,true,0,0,5396763,0,0,0,0,0,0,0,5396763,-,-,false,false,false,false,false,false
202030719349301318,830340684,-,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202000439349300615,311682468,true,4,872,187802230,-,-,-,-,-,4,872,187802230,-,-,false,false,false,false,false,false
202030099349300123,344428207,-,-,-,101483,-,-,-,-,-,-,-,101483,-,-,false,false,false,false,false,false
202041009349300324,464884633,true,30,364,17588580,-,-,-,-,-,30,364,17588580,-,-,true,false,true,false,false,false
202020459349300812,160871487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
202031679349300623,470378777,-,0,0,3801500,0,0,0,0,0,0,0,3801500,-,-,0,0,0,1,0,0
202020669349300017,980042539,1,-,-,-,-,-,-,-,-,1,4609,287176160,0,0,0,0,0,0,0,0
201923189349305352,208625115,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202031059349300313,590637903,1,0,0,397454,0,0,0,0,58939,0,0,456393,-,-,0,0,0,0,0,0
202041339349302264,042103638,1,-,-,-,-,-,-,-,-,0,33,57847928,-,-,1,0,1,1,1,0
202041339349302344,250969449,1,1,119,17739231,2,2,544,544,767305258,3,663,785044489,19,3,1,0,1,1,1,1
202001929349300200,042105776,-,1,1,12907065,0,0,0,0,0,1,1,12907065,-,-,1,0,1,0,0,0
202011369349303121,952261113,1,5,5,23366527,0,0,0,0,0,5,5,23366527,-,-,1,0,1,1,1,0
202030879349300438,430653369,-,-,-,2150094,-,-,-,-,-,-,-,2150094,-,-,true,false,true,true,true,false
202041009349300524,231352652,-,0,0,764265,0,0,0,0,0,0,0,764265,-,-,1,0,0,0,0,0
202010909349301211,042103865,1,0,0,5290139,0,0,0,0,0,0,0,5290139,-,-,1,0,1,1,1,1
202021769349300302,581438873,true,0,0,12923,-,-,-,-,-,0,0,12923,1,-,false,false,false,false,false,false
202000739349301410,952882724,1,0,14,0,0,0,0,0,0,0,14,0,-,-,0,0,0,0,0,0
202031329349300908,231352683,true,-,-,290195505,-,-,-,-,-,-,-,290195505,-,-,true,false,false,true,true,false
202011069349300716,411607453,-,0,2,23912,0,0,0,0,0,0,2,23912,-,-,0,0,0,0,0,0
202011069349301111,231352615,-,0,0,1004996,0,0,0,0,0,0,0,1004996,-,-,0,0,1,1,1,0
202011349349301306,237251952,1,0,0,188738,0,0,0,0,0,0,0,188738,1,0,0,0,0,0,0,0
202001289349301475,350869045,true,0,0,183807515,0,0,0,0,0,0,0,183807515,-,-,true,false,true,true,true,false
201913099349302566,943152265,1,0,0,200000,0,0,0,0,0,0,0,200000,1,-,1,0,0,0,0,0
202041979349304394,240795453,-,2,28,6164721,0,0,0,0,0,2,28,6164721,-,-,0,0,0,0,0,0
202031979349303368,570314404,-,0,1,14995,0,0,0,0,0,0,1,14995,-,-,0,0,0,0,0,0
202011909349301116,470405319,-,0,0,205700,0,0,0,0,0,0,0,205700,-,-,0,0,0,0,0,0
202001269349302150,953909672,-,0,0,424780842,0,0,0,0,0,0,0,424780842,-,-,1,0,1,1,1,0
202020999349300017,410693979,1,0,0,5143000,0,0,0,0,265027989,0,0,270170989,-,-,1,0,1,1,1,0
202021009349300737,582624570,-,0,0,30000,0,0,0,0,0,0,0,30000,-,-,0,0,0,0,0,0
202011149349300811,042108376,true,-,-,12350100,-,-,-,-,-,-,-,12350100,-,-,false,false,true,true,false,false
202031119349301618,956151774,1,0,0,931420,0,0,0,0,0,0,0,931420,-,-,0,0,0,0,0,0
202041009349300444,166031585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
202041979349304529,042152671,-,0,4,83311,0,0,0,0,0,0,4,83311,-,-,0,0,0,0,0,0
202041979349301344,135604699,-,0,0,915000,-,-,-,-,-,0,0,915000,-,-,false,false,false,false,false,false
202000719349301410,730739626,1,0,0,351038,0,0,0,0,1293671,0,0,1644709,1,0,0,0,0,0,0,1
202001349349302790,111630822,-,1,3,12147860,-,-,-,-,-,1,3,12147860,-,-,true,false,true,true,true,true
202031059349300448,010211810,-,-,-,-,-,-,-,-,-,1,24,6048284,-,-,1,0,1,1,0,0
202041329349301204,470376583,-,-,-,-,-,-,-,-,-,0,5,147769555,-,-,1,0,0,0,1,0
202021329349300207,250965591,1,2,3,18629021,0,0,0,0,36645180,2,3,55274201,49,9,1,0,1,1,1,1
202031339349301533,231353385,1,0,0,13941944,0,0,0,0,47904,0,0,13989848,1,0,1,0,0,0,1,0
202041789349300039,112553515,-,0,0,25304,-,-,-,-,-,0,0,25304,-,-,false,false,false,false,false,false
201913189349301541,591092732,-,0,0,1066819,0,0,0,0,0,0,0,1066819,-,-,0,0,0,0,0,0
202020519349301127,231409675,1,0,9,687801,0,0,0,0,0,0,9,687801,-,-,0,0,0,0,0,0
202010509349301416,951744369,1,1,0,582057,0,0,0,0,0,1,0,582057,2,0,0,0,1,0,0,0
202020839349300902,160743942,-,0,0,622146,0,0,0,0,0,0,0,622146,-,-,1,0,0,1,1,0
202001269349300545,941156525,-,-,-,110286,-,-,-,-,-,-,-,110286,-,-,false,false,false,false,false,false
202001359349302675,042133255,1,0,0,1373563,0,0,0,0,11157445,0,0,12531008,-,-,1,0,1,1,1,1
202010429349300906,391399196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
202021269349301812,362167725,-,0,32,1170024,0,0,2,2,300974762,0,34,302144786,-,-,true,false,true,true,true,true
201923189349304737,251065148,1,0,2,774373,0,0,0,0,6803,0,2,781176,-,-,0,0,0,0,0,0
202041979349304134,570314395,-,0,0,113995967,0,0,0,0,694557,0,0,114690524,-,-,true,false,true,true,true,false
202012469349300421,540646523,-,0,0,61380,0,0,0,0,0,0,0,61380,-,-,0,0,0,0,0,0
202020439349300942,222586208,-,-,-,-,-,-,-,-,-,0,0,101248,-,-,0,0,0,0,0,0
202031769349300203,540534105,true,1,1,986418,-,-,-,-,-,1,1,986418,-,-,false,false,false,false,false,false
202000649349300020,566049935,-,0,0,783474,0,0,0,0,0,0,0,783474,-,-,0,0,0,0,0,0
202030979349301043,221494428,-,0,0,30611,0,0,0,0,0,0,0,30611,-,-,false,false,false,false,false,false
202031819349301908,150532200,1,-,-,-,-,-,-,-,-,3,7,330371809,-,-,1,0,1,1,1,0
202041779349300719,742606557,-,-,-,-,-,-,-,-,-,-,-,-,2,0,false,false,false,false,false,false
201903229349300885,931071753,true,-,-,-,-,-,-,-,-,-,-,-,1,-,false,false,false,false,false,false
202040739349300039,236002304,1,0,0,2111194,0,0,0,0,50186915,0,0,52298109,-,-,1,0,0,0,1,0
202010949349300821,560530242,-,0,1,24975913,0,0,0,0,0,0,1,24975913,-,-,1,0,1,1,0,0
202031209349300938,221500645,-,-,-,163201000,-,-,-,-,-,-,-,163201000,-,-,true,false,true,true,true,false
202020809349300922,350868086,true,0,0,7080204,0,0,0,0,0,0,0,7080204,-,-,true,false,true,true,true,false
202031009349301553,560529940,-,-,-,291590,-,-,-,-,-,-,-,291590,-,-,false,false,false,false,false,false
202020919349300502,231352641,true,-,-,4474926,-,-,1,1,33529663,-,1,38004589,-,-,true,false,true,true,true,false
202011299349300336,741109620,true,1,6,1346068611,0,0,0,0,0,1,6,1346068611,7,0,true,false,true,true,true,true
202040919349300834,590624401,-,0,0,1337166,0,0,0,0,0,0,0,1337166,-,-,0,0,0,0,0,0
202010089349300531,660177776,1,-,-,-,-,-,-,-,-,1,1,365290,-,-,0,0,1,0,0,0
202001409349301025,340714600,1,0,0,3871237,0,0,0,0,0,0,0,3871237,-,-,0,0,0,0,0,0
202030769349301568,131740445,-,-,-,13834444,-,-,-,-,-,-,-,13834444,-,-,true,false,true,true,true,false
202000519349300500,930391586,true,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202041679349300939,756114836,-,0,0,67973,0,0,0,0,0,0,0,67973,-,-,0,0,0,0,0,0
202031339349301123,590624364,-,0,22,373392,0,0,0,0,0,0,22,373392,-,-,0,0,0,0,0,0
202000779349301200,042005934,-,-,-,-,-,-,-,-,-,0,0,45000,-,-,0,0,0,0,0,0
202040909349300604,381358014,-,-,-,-,-,-,-,-,-,0,14,37476204,-,-,1,0,1,1,1,0
202021359349302367,231352661,1,-,-,-,-,-,-,-,-,0,0,2370370,-,-,0,0,1,0,1,0
202030579349300223,440545914,-,-,-,1025822,-,-,-,-,-,-,-,1025822,-,-,false,false,false,false,false,false
202021359349302327,050306206,1,2,37,3016158,0,0,0,0,3588699,2,37,6604857,-,-,1,0,1,1,1,0
202031069349301118,362515868,-,0,0,127114,0,0,0,0,0,0,0,127114,-,-,0,0,0,0,0,0
202011369349302556,231365971,true,3,12,6022000,0,0,0,0,0,3,12,6022000,-,-,false,false,true,false,false,false
202041979349303804,610444671,true,-,2,3621313,-,-,-,-,-,-,2,3621313,-,-,true,false,true,true,true,false
202041979349303834,060646936,0,0,15,400342,0,0,0,0,0,0,15,400342,-,-,0,0,0,0,0,1
202031549349301503,954749034,true,-,8,254179,-,-,-,-,-,-,8,254179,-,-,false,false,false,false,false,false
202011369349304291,237421224,0,8,33,5365085,0,0,0,0,0,8,33,5365085,-,-,0,0,0,0,0,0
202011209349301021,570314408,-,0,8,342970,0,0,0,0,0,0,8,342970,-,-,0,0,0,0,0,0
202040569349300809,410693960,1,-,-,-,-,-,-,-,-,0,0,18795858,-,-,0,0,0,0,0,0
202040979349300944,350867977,true,-,41,47531129,-,-,-,-,-,-,41,47531129,-,-,true,false,true,true,true,false
202011369349304466,135562167,-,-,-,140515,-,-,-,-,-,-,-,140515,-,-,false,false,false,false,false,false
202041349349302444,042300472,-,1,-,105482408,-,-,-,-,-,1,-,105482408,-,-,true,false,true,true,true,true
202001369349303775,581825259,true,0,0,383606,0,0,0,0,0,0,0,383606,-,-,false,false,false,false,false,true
202011069349300021,150545841,true,-,-,7794508,-,-,-,-,-,-,-,7794508,-,-,true,false,true,true,true,false
201931349349303268,030179414,true,0,0,6149023,0,0,0,0,0,0,0,6149023,-,-,false,false,false,false,false,false
202011369349304221,430652675,-,0,0,13310342,0,0,0,0,0,0,0,13310342,-,-,1,0,1,1,1,0
202030839349300558,530199507,-,-,-,38622269,-,-,-,-,-,-,-,38622269,-,-,true,false,true,true,true,false
202010869349300601,580593414,1,0,0,65998,0,0,0,0,0,0,0,65998,-,-,0,0,0,0,0,0
202011059349301911,750926755,-,1,21,4484281,-,-,-,-,-,1,21,4484281,-,-,false,false,false,true,false,false
202041349349302239,350868149,-,-,-,5036099,-,-,-,-,-,-,-,5036099,-,-,true,false,true,true,true,false
202031979349300133,731303821,-,0,0,3992932,0,0,0,0,0,0,0,3992932,-,-,0,0,0,0,0,0
202021369349304427,250965438,-,0,0,137647,0,0,0,0,0,0,0,137647,-,-,0,0,0,0,0,0
202021339349301017,041958460,1,-,-,-,-,-,-,-,-,2,2,24550721,-,-,1,0,1,1,0,0
202041849349301499,986001269,1,2,2120,367407130,0,0,0,0,0,2,2120,367407130,-,-,1,0,1,1,1,1
202040169349300309,237075717,1,1,98,20662612,0,0,0,0,0,1,98,20662612,-,-,0,0,0,0,0,0
202031339349302598,430746185,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202001789349300340,370673513,-,1,1,392771,0,0,0,0,0,1,1,392771,-,-,0,0,0,0,0,0
202000429349301530,580685908,-,0,0,189659,0,0,0,0,0,0,0,189659,-,-,0,0,0,0,0,0
202021369349305222,540505990,-,0,0,65941578,0,0,0,0,0,0,0,65941578,-,-,1,0,0,1,1,0
202021359349302342,620476301,true,-,-,1624095,-,-,-,-,-,-,-,1624095,-,-,false,false,false,false,false,false
202001339349302120,350868107,-,0,2,3131709,0,0,0,0,0,0,2,3131709,-,-,true,false,true,true,false,false
201931349349303158,042104847,true,-,-,1622096813,-,-,-,-,8693,-,-,1622105506,-,-,true,false,true,true,true,false
202000769349300315,370711798,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202021969349303432,430743910,-,0,0,56109,0,0,0,0,0,0,0,56109,-,-,0,0,0,0,0,0
202001399349300870,310537177,0,0,0,2735612,0,0,0,0,413616,0,0,3149228,-,-,1,0,1,1,1,0
202031269349301148,350868125,true,3,7,1652032,-,-,-,-,-,3,7,1652032,-,-,true,false,true,true,true,false
202010729349300801,410695527,-,3,12,7874934,0,0,0,0,0,3,12,7874934,-,-,1,0,1,1,1,0
202001329349302080,910564961,1,-,-,-,-,-,-,-,-,1,0,3031703,-,-,1,0,1,0,1,1
202000699349300725,222212290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202021929349301527,010211781,1,-,-,-,-,-,-,-,-,0,8,144210109,-,-,1,0,1,1,1,0
202011199349301501,420680344,true,5,14,1691674,-,-,-,-,-,5,14,1691674,-,-,false,false,false,false,false,false
202030659349300718,941279803,-,0,0,249516,0,0,0,0,0,0,0,249516,-,-,0,0,0,0,0,0
202030939349300108,510413351,-,0,0,12626,0,0,0,0,0,0,0,12626,-,-,0,0,0,0,0,0
202021129349301212,710430687,false,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,true,false,false
202001919349300145,020222111,true,0,2,1743538850,0,0,17,17,41709615,0,19,1785248465,-,-,true,false,false,true,true,true
202041689349300144,231653718,0,0,0,4464192,0,0,0,0,56339,0,0,4520531,-,-,1,0,1,1,1,0
201941339349302304,231365971,true,3,13,5005000,0,0,0,0,0,3,13,5005000,-,-,false,false,true,false,false,false
202011299349300021,381367080,-,-,-,4095688,-,-,-,-,-,-,-,4095688,-,-,false,false,false,false,false,true
202010249349300116,470376524,-,0,0,7290746,0,0,0,0,0,0,0,7290746,-,-,1,0,0,0,0,0
201903199349308290,250965603,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202000649349300400,481249429,1,0,0,583212,0,0,0,0,0,0,0,583212,-,-,0,0,0,0,0,0
202041349349301004,231355135,-,-,-,1804465,-,-,-,-,-,-,-,1804465,-,-,true,false,true,false,false,false
202010249349300211,231352648,true,0,0,116650,-,-,-,-,-,0,0,116650,-,-,false,false,false,false,false,false
202041329349300514,250965557,-,0,0,6603483,0,0,0,0,0,0,0,6603483,-,-,1,0,1,1,1,0
202001479349300875,381366958,0,0,0,687508,0,0,0,0,0,0,0,687508,1,0,1,0,0,0,0,0
202031059349301248,141338498,true,-,-,3281528,-,-,-,-,8629761,-,-,11911289,-,-,true,false,true,true,true,true
202040979349300804,250965376,1,0,0,4878571,0,0,0,0,0,0,0,4878571,-,-,1,0,1,1,1,0
202021359349303002,420680372,-,2,60,1403258,0,0,0,0,0,2,60,1403258,-,-,1,0,1,1,1,0
201923459349300107,350715530,-,-,14,545248,-,-,-,-,-,-,14,545248,-,-,false,false,false,false,false,false
202001749349301215,580566167,true,-,-,341533,-,-,-,-,-,-,-,341533,-,-,true,false,true,true,true,false
202000769349301805,741277664,true,0,0,6321756,0,0,0,0,0,0,0,6321756,-,-,true,false,false,true,false,false
201943469349301564,462847593,-,0,0,167784,0,0,0,0,0,0,0,167784,-,-,0,0,0,0,0,0
202010919349301031,135647700,true,2,2121,227261682,-,-,-,-,-,2,2121,227261682,-,-,true,false,true,true,true,false
202000359349301400,750808791,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202000079349300235,350868101,-,-,-,44455,-,-,-,-,-,-,-,44455,-,-,false,false,false,false,false,false
202041979349304914,060646927,true,7,23,152374225,-,-,-,-,-,7,23,152374225,-,-,true,false,true,true,true,false
202000649349301125,231526668,-,0,0,152298,0,0,0,0,0,0,0,152298,-,-,0,0,0,0,0,0
202031889349300008,440552049,-,1,3,263212,0,0,0,0,0,1,3,263212,-,-,0,0,0,0,0,0
202030869349300613,454971921,true,-,-,564629,-,-,-,-,-,-,-,564629,-,-,false,false,false,false,false,false
202031009349300143,050277222,1,-,-,-,-,-,-,-,-,0,0,2901642,-,-,1,0,1,1,1,0
202001919349301885,314379507,1,0,0,210113962,0,0,0,0,6522440,0,0,216636402,-,-,1,0,1,0,1,0
202041599349300004,951644026,-,-,-,6747435,-,-,-,-,-,-,-,6747435,-,-,true,false,true,false,false,false
202030449349301313,135596846,1,3,6356,700303538,0,0,0,0,0,3,6356,700303538,-,-,1,1,1,1,1,1
202020839349300562,640303086,1,0,0,1195668,0,0,1,1,552291,0,1,1747959,-,-,0,0,0,0,0,1
201931349349303023,010211497,1,-,-,-,-,-,-,-,-,2,10,84021000,-,-,1,0,1,1,1,0
202021969349303937,461482891,-,-,98,3965889,-,-,-,-,-,-,98,3965889,-,-,false,false,false,false,false,false
201901309349303300,420680387,1,0,0,7859221,1,1,7,7,858051347,1,7,865910568,1,0,1,0,1,1,1,0
202001399349300120,390806261,true,-,1,544437075,-,-,-,-,64137,-,1,544501212,5,0,true,false,true,true,true,false
201901309349303465,041081650,true,-,-,22698299,-,-,-,-,-,-,-,22698299,-,-,true,false,true,true,true,true
202021969349305657,160743209,-,-,952,1414996377,-,-,491,491,59604364,-,1443,1474600741,-,-,true,false,true,true,true,true
202041989349301289,150532239,1,-,-,-,-,-,-,-,-,3,40,3089354,-,-,0,0,0,1,1,0
202040379349301654,930386839,-,0,4,78656,0,0,0,0,0,0,4,78656,-,-,0,0,0,0,0,0
201931349349305608,430743910,-,0,0,59407,0,0,0,0,0,0,0,59407,-,-,0,0,0,0,0,0
202041959349303504,135562308,0,23,674,298421309,0,0,0,0,694376282,23,674,992797591,-,-,1,0,1,1,1,1
202001979349307640,822123116,-,1,0,0,0,0,0,0,0,1,0,0,-,-,0,0,0,0,0,0
202030859349300133,570324906,-,0,0,194537,0,0,0,0,0,0,0,194537,-,-,1,0,0,0,0,0
202031369349303453,350868188,true,8,120,6488660262,2,2,93,93,20462812,10,213,6509123074,2,27,true,false,true,true,true,true
202001419349301235,111797182,-,-,-,-,-,-,-,-,-,0,0,4300862,-,-,1,0,1,0,1,0
201933179349302253,980148939,-,1,13912,802783324,-,-,-,-,-,1,13912,802783324,7,-,false,false,true,false,false,false
202031059349301903,951684793,1,-,-,-,-,-,-,-,-,0,0,2003582,-,-,1,0,1,0,1,0
202021919349302757,741109641,true,1,2,451115,-,-,-,-,-,1,2,451115,-,-,true,false,true,true,false,false
