object_id,ein,GrntRcrdsMntndInd,SbttlOffcsCnt,SbttlEmplysCnt,SbttlSpntAmt,CntnttnTtlOffcCnt,CntnttnTtlOffcCnt,CntnttnTtlEmplyCnt,CntnttnTtlEmplyCnt,CntntnSpntAmt,TtlOffcCnt,TtlEmplyCnt,TtlSpntAmt,Ttl501c3OrgCnt,TtlOthrOrgCnt,TrnsfrTFrgnCrpInd,IntrstInFrgnTrstInd,FrgnCrpOwnrshpInd,PssvFrgnInvstmstCInd,FrgnPrtnrshpInd,BycttCntrsInd
202121339349303267,381624684,-,-,18,203051,-,-,-,-,-,-,18,203051,-,-,false,false,false,false,false,false
202031969349303968,760690847,true,-,1,471620,-,-,-,-,-,-,1,471620,-,-,false,false,false,false,false,false
202033219349315688,251065148,1,0,2,657203,0,0,0,0,0,0,2,657203,-,-,0,0,0,0,0,0
202041139349301229,630288878,true,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202111279349301021,480543715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202031969349302758,381359081,1,0,0,1011618,0,0,0,0,0,0,0,1011618,-,-,1,0,0,1,1,0
202111049349301136,231352654,1,0,0,359853,0,0,0,0,0,0,0,359853,-,-,0,0,0,0,0,0
202111049349301026,060653264,1,-,-,-,-,-,-,-,-,1,3,2596403,-,-,1,0,1,1,0,0
202003239349301515,362169147,-,1,0,3878928999,0,0,0,0,4906527,1,0,3883835526,-,-,0,0,0,0,0,0
202011299349301501,420680335,-,0,0,481816,0,0,0,0,0,0,0,481816,-,-,0,0,0,0,0,0
202002879349300805,381443369,-,1,1,15476,-,-,-,-,-,1,1,15476,-,-,false,false,false,false,false,false
202101329349304880,010211497,1,-,-,-,-,-,-,-,-,2,11,87603000,-,-,1,0,1,1,1,0
202110909349300531,570324906,-,0,0,17891,0,0,0,0,0,0,0,17891,-,-,1,0,0,0,0,0
202131329349304783,361408475,true,2,121,186633940,-,-,16,16,201974,2,137,186835914,10,-,true,false,true,true,true,true
202031069349301728,730555460,false,2,4,127064,-,-,-,-,-,2,4,127064,-,-,false,false,true,false,false,false
202111379349303921,362169157,-,0,3,323966,0,0,0,0,0,0,3,323966,-,-,false,false,false,false,false,false
202141339349301724,591083502,1,4,13,325222,0,0,0,0,19264301,4,13,19589523,-,-,1,0,1,0,1,1
202041969349303414,041679980,true,-,-,32391763,1,1,18,18,134025190,1,18,166416953,11,0,true,true,true,true,true,false
202121309349302407,362167048,1,1,17,4569013,0,0,0,0,3013,1,17,4572026,-,-,1,0,0,0,0,1
202031969349300013,041081650,true,-,-,26197491,-,-,-,-,350460,-,-,26547951,-,-,true,false,true,true,true,true
202141319349303834,340714363,1,2,0,331749426,0,0,0,0,497681,2,0,332247107,-,-,1,0,1,1,1,0
202101379349302530,042103578,true,1,1,291447095,-,-,-,-,4061059,1,1,295508154,-,-,true,false,true,true,true,true
202111329349303741,860105586,-,0,11,769403,0,0,0,0,0,0,11,769403,-,-,0,0,1,0,1,1
202111329349303671,344428219,true,1,2,419857,-,-,-,-,-,1,2,419857,-,-,false,false,false,false,false,false
202111319349302911,231352354,-,0,0,668643,0,0,0,0,0,0,0,668643,-,-,1,0,0,0,1,0
202141339349302799,951644035,-,0,0,29315,0,0,0,0,0,0,0,29315,-,-,0,0,0,0,0,0
202041969349304554,042105769,true,-,-,16090963,-,-,-,-,-,-,-,16090963,-,-,false,false,false,false,false,false
202141329349301349,350868149,-,-,-,7796939,-,-,-,-,-,-,-,7796939,-,-,true,false,true,true,true,false
202111329349300341,020222111,true,0,10,1947978004,0,0,0,0,55447615,0,10,2003425619,1,0,true,false,false,true,true,true
202041969349305469,751596658,true,-,-,20000,-,-,-,-,-,-,-,20000,1,-,false,false,false,false,false,false
202131349349307773,590936101,true,3,30,12312784,-,-,-,-,-,3,30,12312784,-,-,true,false,true,true,true,false
202041969349305854,042103629,1,0,0,22376047,0,0,0,0,4777478,0,0,27153525,-,-,0,0,0,0,0,0
202011979349300006,237227990,-,0,0,69928,0,0,0,0,0,0,0,69928,-,-,1,0,1,0,0,0
202141329349303489,870212470,true,-,-,541000,-,-,-,-,-,-,-,541000,-,-,false,false,false,false,false,false
202101379349301535,610444671,true,-,2,3897053,-,-,-,-,-,-,2,3897053,-,-,true,false,true,true,true,false
202141319349301509,131740445,-,0,0,16607482,-,-,-,-,-,0,0,16607482,-,-,true,false,true,true,true,false
202141319349301709,310536715,true,1,3,168075545,0,0,0,0,0,1,3,168075545,-,-,true,false,true,true,true,false
202141319349302279,941156266,-,1,28,92683564,0,0,0,0,0,1,28,92683564,-,-,true,false,true,true,true,true
202011979349300521,135645885,-,0,0,3351900,0,0,0,0,0,0,0,3351900,-,-,0,0,0,0,0,0
202011979349302516,630302179,-,1,4,1034264,0,0,0,0,0,1,4,1034264,-,-,0,0,0,0,0,0
202041969349302764,990113930,-,-,-,-,-,-,-,-,-,0,6,552230,-,-,0,0,0,0,0,0
202141329349304604,042103638,1,-,-,-,-,-,-,-,-,0,17,48133931,-,-,1,0,1,1,1,0
202041369349304379,237179639,1,0,0,144075,0,0,0,0,0,0,0,144075,-,-,0,0,0,0,0,0
202041909349301329,330696561,-,0,9,82975,0,0,0,0,0,0,9,82975,-,-,0,0,0,0,0,0
202041909349301514,520591672,-,0,0,1875548,0,0,0,0,0,0,0,1875548,-,-,1,0,0,0,0,0
202031969349303743,590624412,-,0,0,1219858,0,0,0,0,0,0,0,1219858,-,-,true,false,true,false,false,false
202000659349300605,240795406,0,0,0,49087,0,0,0,0,91269,0,0,140356,-,-,0,0,0,0,0,0
202011979349304111,440546278,-,-,-,37856,-,-,-,-,-,-,-,37856,-,-,true,false,false,false,false,false
202011979349305521,310725957,-,0,0,305895,0,0,0,0,0,0,0,305895,-,-,false,false,false,false,false,false
202141329349303694,741233796,0,2,0,83594,4,4,0,0,31026710,6,0,31110304,-,-,1,0,1,1,1,0
202041909349302904,580566212,-,0,0,203839,0,0,0,0,0,0,0,203839,-,-,0,0,0,0,0,0
202121379349309792,930386839,-,0,0,2032,0,0,0,0,0,0,0,2032,-,-,0,0,0,0,0,0
202101319349303300,750827409,-,0,0,98885,0,0,0,0,0,0,0,98885,-,-,1,0,0,1,0,0
202141379349306069,560529961,-,-,-,233115776,-,-,-,-,-,-,-,233115776,-,-,true,false,true,true,true,false
202031919349301023,060653264,1,-,-,-,-,-,-,-,-,1,3,2819670,-,-,1,0,1,1,0,0
202031979349304598,540946734,-,0,5,70914979,-,-,-,-,-,0,5,70914979,-,-,false,false,true,true,true,false
202031979349304848,560554207,-,0,0,22979234,0,0,0,0,0,0,0,22979234,-,-,1,0,1,1,1,0
202131379349300153,560532138,true,11,123,6345042,-,-,-,-,3030975,11,123,9376017,3,-,true,false,true,true,true,true
202111349349303711,231352152,-,0,0,72413591,-,-,-,-,-,0,0,72413591,-,-,false,false,true,false,false,false
202041049349300129,520591661,true,-,19,26487921,-,-,-,-,-,-,19,26487921,-,-,true,false,true,true,true,false
202042819349300929,620518288,1,-,-,-,-,-,-,-,-,1,13,665218,-,-,0,0,0,0,0,0
202041959349302509,810235407,-,0,0,75040,0,0,0,0,0,0,0,75040,-,-,0,0,0,0,0,0
202131319349303363,350868175,false,-,-,9048133,-,-,-,-,-,-,-,9048133,-,-,true,false,true,true,true,false
202131319349304243,362169145,1,0,0,21035,0,0,0,0,0,0,0,21035,1,-,0,0,0,0,0,0
202002889349301720,344429091,-,-,-,7618376,-,-,-,-,-,-,-,7618376,-,-,true,false,true,true,true,false
202041929349301619,160805158,1,0,0,798394,0,0,0,0,0,0,0,798394,-,-,0,0,0,0,0,0
202041979349305114,951642394,true,11,315,5756460,14,14,142,142,1004561049,25,457,1010317509,31,0,true,true,true,true,true,true
202041979349305584,231352630,1,0,0,33451,0,0,0,0,4622391,0,0,4655842,14,0,1,0,1,1,1,0
202041979349302189,132673756,-,1,-,1501915,-,-,-,-,-,1,-,1501915,-,-,false,false,false,false,false,false
202011369349302321,840402510,-,0,0,215286696,0,0,0,0,14273646,0,0,229560342,-,-,1,0,1,1,1,0
202041979349306034,060731360,true,-,-,22038925,-,-,-,-,-,-,-,22038925,-,-,true,false,false,true,true,true
202022869349301562,362170999,-,0,0,21113,0,0,0,0,0,0,0,21113,-,-,0,0,0,0,0,0
202021969349302802,050259080,1,0,0,12888348,0,0,0,0,0,0,0,12888348,-,-,1,0,1,1,1,0
202131349349302538,520591421,1,0,0,2961819,0,0,0,0,1387672,0,0,4349491,-,-,1,0,0,0,1,0
202141379349301299,041679980,true,-,-,25955681,2,2,31,31,147223019,2,31,173178700,5,3,true,true,true,true,true,false
202031359349300008,314379532,true,0,0,5836755,0,0,0,0,0,0,0,5836755,-,-,true,false,true,true,false,false
202041539349301884,141713034,0,2,17,3823658,0,0,0,0,0,2,17,3823658,-,-,0,0,1,0,0,0
202041579349300314,314379459,1,0,0,337533789,0,0,0,0,0,0,0,337533789,-,-,1,0,0,1,1,0
202041339349300214,540505906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0
202041979349303554,580566256,true,0,16,3539866652,8,8,279,279,620217297,8,295,4160083949,82,0,true,false,true,true,true,true
202041979349305204,231386178,-,0,0,11899237,0,0,0,0,0,0,0,11899237,-,-,0,0,1,0,0,0
202121349349302167,520591613,1,-,-,-,-,-,-,-,-,0,0,7110827,-,-,1,0,1,1,1,0
202021969349305007,750859668,-,1,3,61050,0,0,0,0,0,1,3,61050,-,-,0,0,0,0,0,0
202031959349301503,141340095,true,-,-,140002317,-,-,-,-,-,-,-,140002317,-,7,true,false,true,true,true,false
202041019349301414,941156485,1,0,0,822131,0,0,0,0,0,0,0,822131,-,-,1,0,1,1,0,0
202131379349303133,363649217,-,0,0,333745,0,0,0,0,0,0,0,333745,-,-,0,0,0,0,0,0
202131379349301558,350868202,-,0,0,10582974,-,-,-,-,-,0,0,10582974,-,-,true,false,true,true,true,false
202031969349302593,042104258,true,1,16,6507269,0,0,0,0,231697,1,16,6738966,-,-,false,false,false,false,false,false
202031979349302223,720423889,-,-,-,-,-,-,-,-,-,4,19,277502000,0,27,1,0,0,1,1,0
202021979349303047,570314406,-,0,0,223796,0,0,0,0,0,0,0,223796,-,-,0,0,0,0,0,0
202041969349300809,590624416,-,-,-,-,-,-,-,-,-,0,1,1132886,-,-,0,0,0,0,0,0
202131349349300908,314379507,1,0,0,165628160,0,0,0,0,7038827,0,0,172666987,-,-,1,0,1,0,1,0
202031959349300318,231352213,-,0,0,250000,-,-,-,-,-,0,0,250000,-,-,false,false,false,false,false,false
202031959349301448,231352688,true,-,461,267233017,-,-,1,1,1410,-,462,267234427,-,77,true,false,false,true,true,false
202031899349302268,590859121,-,1,23,6833735,-,-,-,-,-,1,23,6833735,-,-,true,false,true,false,true,false
202021979349306947,530204707,1,15,54,81978474,0,0,0,0,0,15,54,81978474,-,-,1,0,1,1,1,0
202001909349302225,440562048,-,0,0,1580339,-,-,-,-,-,0,0,1580339,-,-,true,false,true,false,false,false
202021979349305802,741109661,-,-,1,743690,-,-,1,1,256400,-,2,1000090,-,-,false,false,false,false,false,true
202131379349300128,210650678,-,0,0,6853612,0,0,0,0,0,0,0,6853612,-,-,1,0,1,1,1,0
202141459349301209,954663290,-,0,0,51511,0,0,0,0,0,0,0,51511,-,-,0,0,0,0,0,0
202141469349300139,746066216,-,0,5,21154,0,0,0,0,0,0,5,21154,-,-,0,0,0,0,0,0
202001979349300735,530196603,true,7,263,880078195,0,0,0,0,0,7,263,880078195,10,19,true,false,true,true,true,true
202041969349304769,560532138,true,11,121,7133425,-,-,-,-,4115575,11,121,11249000,3,-,true,false,true,true,true,true
202031959349302733,560532303,-,0,0,9127392,0,0,0,0,0,0,0,9127392,-,-,true,false,false,false,false,false
202001929349302610,111788788,true,4,87,34249064,-,-,-,-,-,4,87,34249064,-,-,true,false,true,true,true,true
202001929349302700,231352685,true,-,3,1856233,7,7,588,588,4077977099,7,591,4079833332,16,-,true,true,true,true,true,true
202121349349306462,540505990,-,0,0,67140030,0,0,0,0,0,0,0,67140030,-,-,1,0,0,1,1,0
202121349349304472,042103558,1,0,28,4866749,0,0,0,0,113692931,0,28,118559680,-,-,1,0,1,1,1,0
202011899349300811,410694721,1,4,22,2770267,1,1,8,8,1445541,5,30,4215808,-,-,1,0,1,1,0,0
202021969349301312,042121659,true,-,18,64792462,-,-,-,-,119502,-,18,64911964,1,-,true,false,true,true,true,false
202021969349301592,042103594,true,0,0,13828871,3,3,207,207,2000217640,3,207,2014046511,0,3,true,true,true,true,true,true
202021979349305277,546039600,1,0,0,7743047,0,0,0,0,0,0,0,7743047,-,-,0,0,0,0,0,0
202041969349303534,390806196,1,0,0,3851592,0,0,0,0,2439,0,0,3854031,-,-,0,0,0,0,0,0
202131379349307598,910565553,1,-,-,-,-,-,-,-,-,0,0,562842,-,-,0,0,0,0,0,0
202131379349300428,150532239,1,3,40,2618515,0,0,0,0,0,3,40,2618515,-,-,1,0,0,1,1,0
202001979349303330,362174823,-,0,0,132108595,0,0,0,0,36171698,0,0,168280293,-,-,1,0,1,1,1,0
202021969349302017,042103589,-,0,0,17679710,0,0,0,0,0,0,0,17679710,-,-,1,0,1,1,1,0
202000629349300815,042111203,1,-,-,-,-,-,-,-,-,0,16,5144438,3,1,1,0,0,1,1,0
202001959349300130,231352152,-,1,1,6997517,-,-,-,-,-,1,1,6997517,-,-,true,false,true,false,false,false
202011929349301301,251094922,1,0,0,219698,0,0,0,0,0,0,0,219698,-,-,0,0,0,0,0,0
202041049349300239,135562314,-,-,27,1502984,-,-,-,-,-,-,27,1502984,-,-,true,false,true,true,true,true
202001059349300340,590624459,true,0,0,2122792,0,0,0,0,0,0,0,2122792,-,-,true,false,true,false,false,false
202011049349301161,941156628,-,2,27,40407767,0,0,0,0,0,2,27,40407767,-,-,true,false,true,true,true,false
202031069349300113,350868074,-,1,45,4902818,-,-,-,-,-,1,45,4902818,-,-,true,false,true,false,false,false
202031069349301788,741159753,true,0,0,16395965,0,0,2,2,321676416,0,2,338072381,1,0,true,false,true,true,true,true
202041919349302074,111630906,false,-,6,114372966,-,-,-,-,-,-,6,114372966,-,-,true,true,true,true,true,false
202001979349304650,150532276,-,1,4,2084000,0,0,0,0,0,1,4,2084000,-,-,0,0,0,0,0,0
202001979349304580,951246140,-,0,8,273132,0,0,0,0,0,0,8,273132,-,-,0,0,0,0,0,0
202131349349304968,132673756,-,1,0,1147004,-,-,-,-,-,1,0,1147004,-,-,false,false,false,false,false,false
202121349349304337,042005934,-,-,-,-,-,-,-,-,-,0,0,47927,-,-,0,0,0,0,0,0
202021969349304267,430654872,-,-,-,37007480,-,-,-,-,-,-,-,37007480,-,-,true,false,true,true,true,true
202021979349306017,560532129,0,0,4,8685000,2,2,75,75,33475000,2,79,42160000,0,2,1,0,1,0,0,1
202131379349301978,250717890,-,0,0,1235204,0,0,0,0,0,0,0,1235204,-,-,1,0,1,1,1,0
202131479349300633,310725957,-,0,0,102312,0,0,0,0,0,0,0,102312,-,-,false,false,false,false,false,false
202031849349300908,381945965,0,0,0,1333778,0,0,0,0,207291,0,0,1541069,-,-,0,0,0,0,0,0
202001279349300800,570314380,-,0,0,11543769,0,0,0,0,0,0,0,11543769,-,-,1,0,1,1,1,0
202041929349300504,111630741,-,-,-,43643520,-,-,-,-,191182,-,-,43834702,-,-,true,false,false,false,false,false
202002879349301325,910615846,-,0,0,315721,0,0,0,0,0,0,0,315721,-,-,0,0,0,0,0,0
202021909349302852,620475697,1,-,-,-,-,-,-,-,-,0,12,148564888,-,-,1,0,1,1,1,0
202131349349304868,160743209,-,-,643,1559198747,-,-,366,366,54928201,-,1009,1614126948,-,-,true,false,true,true,true,true
202021829349300917,350715530,-,-,17,814345,-,-,-,-,-,-,17,814345,-,-,false,false,false,false,false,false
202001349349300410,361557840,-,-,-,-,-,-,-,-,-,0,0,177866,-,-,0,0,0,0,0,0
202041969349300244,540525605,-,-,-,-,-,-,-,-,-,0,0,1022000,-,-,0,0,0,0,0,0
202011959349303736,410711610,-,0,0,880000,0,0,0,0,0,0,0,880000,-,-,0,0,0,0,0,0
202031919349301613,042103580,true,4,44,1457521768,0,0,6,6,34253413,4,50,1491775181,29,79,true,true,true,false,true,true
202011969349302061,381988915,0,2,11,97805,0,0,0,0,0,2,11,97805,-,-,0,0,0,0,0,0
202131369349301843,314379435,1,0,28,5721325,0,0,6,6,93072,0,34,5814397,-,-,1,0,1,0,0,0
202041979349302454,042271070,-,0,0,26221,0,0,0,0,0,0,0,26221,-,-,0,0,0,0,0,0
202021829349301112,350715530,-,-,14,545248,-,-,-,-,-,-,14,545248,-,-,false,false,false,false,false,false
202021359349300947,591083502,1,4,6,21399762,0,0,0,0,0,4,6,21399762,-,1,1,0,1,0,1,0
202011349349301611,231365954,1,0,2,50187750,6,6,103,103,10085215,6,105,60272965,-,-,1,0,1,1,1,0
202001979349302435,310537514,false,-,-,1242767,-,-,-,-,-,-,-,1242767,-,-,false,false,true,true,true,false
202001979349302485,041843040,true,4,8,9076406,-,-,-,-,589908040,4,8,598984446,-,-,true,false,true,true,true,true
202001959349302330,530196549,true,2,21,206177325,-,-,-,-,-,2,21,206177325,5,5,true,false,true,false,true,false
202011969349302901,060646973,true,5,50,3550908029,2,2,210,210,970477134,7,260,4521385163,36,33,true,true,true,true,true,true
202011979349304161,314379585,1,0,0,1297413,0,0,0,0,23781323,0,0,25078736,-,-,1,0,1,0,1,0
202011369349301841,060646701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
202011369349302146,050258809,true,-,1745,2964870396,-,-,-,-,-,-,1745,2964870396,12,0,true,false,true,true,true,true
202001979349304835,640303084,true,-,-,19014810,-,-,-,-,-,-,-,19014810,1,-,true,false,true,false,false,false
202001929349301040,590936101,-,3,25,11770269,-,-,-,-,-,3,25,11770269,-,-,true,false,false,true,true,false
202011979349304206,460224588,1,0,0,5452798,0,0,0,0,4991136,0,0,10443934,-,-,0,0,0,1,1,0
202041979349304849,952789388,1,0,0,8333879,0,0,0,0,0,0,0,8333879,-,-,1,0,1,1,0,0
202011909349301611,381308480,-,0,0,619039,0,0,0,0,0,0,0,619039,-,-,1,0,1,0,0,0
202001559349301860,910565553,1,-,-,-,-,-,-,-,-,0,0,1533178,-,-,0,0,0,0,0,0
202001559349301720,540506314,1,-,-,-,-,-,-,-,-,3,4,1270418,-,-,0,0,0,0,0,0
202042979349301859,350886846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0
202021979349300832,314379435,1,0,17,12960384,0,0,4,4,35913,0,21,12996297,-,-,1,0,1,0,0,0
202031959349303048,050258932,-,-,-,70484429,-,-,-,-,-,-,-,70484429,-,-,true,false,true,true,true,true
202041899349300549,362167048,true,1,47,6112834,-,-,-,-,-,1,47,6112834,-,1,true,false,false,false,false,true
202011959349303726,520591658,-,0,0,4791317,0,0,0,0,0,0,0,4791317,-,-,1,0,1,1,0,0
202011959349303786,135562985,-,0,0,19103764,-,-,-,-,-,0,0,19103764,-,-,true,false,true,true,true,false
202041959349302409,520591613,1,-,-,-,-,-,-,-,-,0,0,7200687,-,-,1,0,1,1,1,0
202011979349305641,610469267,true,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
202011979349307261,581357177,1,4,0,5778407,0,0,0,0,0,4,0,5778407,0,1,0,0,1,0,0,0
202011979349304846,381357980,1,0,0,2394577,0,0,0,0,0,0,0,2394577,-,-,0,0,0,0,0,0
202031919349302228,440545271,-,-,-,-,-,-,-,-,-,0,0,208784,-,-,0,0,0,0,0,0
202003159349300730,370661231,false,-,-,13545,-,-,-,-,-,-,-,13545,-,-,false,false,false,false,false,false
202131379349306933,237421224,0,8,33,5432061,0,0,0,0,0,8,33,5432061,-,-,0,0,0,0,0,0
202022729349300227,271503981,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202121349349307792,951664112,true,-,-,8783792,-,-,-,-,350496934,-,-,359280726,-,-,true,false,false,true,true,false
202013169349303286,362166946,1,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202013029349301401,421164750,0,0,0,57952,0,0,0,0,0,0,0,57952,-,-,0,0,0,0,0,0
202013179349304346,431983168,-,0,0,101336,0,0,0,0,0,0,0,101336,-,-,0,0,0,0,0,0
202023219349314567,581581103,-,1,2,0,0,0,0,0,0,1,2,0,-,-,1,0,1,1,1,0
202023239349300902,362167792,-,-,-,780004,-,-,-,-,-,-,-,780004,-,-,false,false,true,false,false,false
202023239349300627,860197576,-,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
202111379349301556,042103544,-,-,19,4867391,-,-,-,-,22352442,-,19,27219833,-,-,true,false,true,true,true,true
202131379349308248,630302179,-,1,2,957659,0,0,0,0,0,1,2,957659,-,-,0,0,0,0,0,0
202013049349301301,340714585,1,5,76,279628000,0,0,0,0,2668281000,5,76,2947909000,11,16,1,0,1,1,1,1
202013169349303571,221487164,-,0,0,19706313,0,0,0,0,0,0,0,19706313,-,-,1,0,1,1,1,1
202003189349303795,420681049,-,0,0,3893292,0,0,0,0,0,0,0,3893292,-,-,1,0,0,0,1,0
202033039349300808,570314408,-,0,2,61233,0,0,0,0,0,0,2,61233,-,-,0,0,0,0,0,0
202003189349305740,440545297,-,0,0,1132000,0,0,0,0,0,0,0,1132000,-,-,true,false,false,false,true,false
202033159349303288,208091013,1,0,0,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,0
202023179349309257,381357020,-,0,0,135139779,0,0,0,0,0,0,0,135139779,-,-,1,0,1,1,1,1
202010729349300021,344427516,true,-,-,63706,-,-,-,-,-,-,-,63706,-,-,false,false,false,false,false,false
202110489349301036,430652667,-,0,0,128340190,0,0,0,0,0,0,0,128340190,-,-,true,false,true,true,true,true
202030989349301003,231352621,true,-,8,2226725,-,-,1,1,163930796,-,9,166157521,-,-,true,false,true,true,true,true
202020989349300712,951644593,-,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,1,0,0
202020779349300832,141338488,-,0,0,11271182,0,0,0,0,0,0,0,11271182,-,-,0,0,0,0,1,0
202120679349300137,730739626,1,0,0,314364,0,0,1,1,1262833,0,1,1577197,-,-,0,0,0,0,0,1
202120679349300997,233069199,-,1,2,390741,0,0,0,0,0,1,2,390741,-,-,0,0,0,0,0,0
202120679349301322,160743942,-,0,0,542661,0,0,0,0,0,0,0,542661,-,-,1,0,0,1,1,0
202010749349300706,204984268,false,-,9,124068,-,-,-,-,-,-,9,124068,-,-,false,false,false,false,false,false
202130159349301228,941279803,-,0,0,82883,0,0,0,0,0,0,0,82883,-,-,0,0,0,0,0,0
202130539349300323,540129860,-,0,1,64740,0,0,0,0,0,0,1,64740,-,-,0,0,0,0,0,0
202131339349303388,202570942,-,1,-,2269882,-,-,-,-,-,1,-,2269882,-,-,false,false,false,false,false,false
202131049349300633,231352652,-,0,0,617199,0,0,0,0,0,0,0,617199,-,-,0,0,0,0,0,0
202140419349300829,340868798,-,1,4,404900,-,-,-,-,-,1,4,404900,-,-,false,false,false,false,false,false
202020949349300722,951643992,true,0,6,122485758,0,0,38,38,6915436,0,44,129401194,-,-,true,false,true,false,true,true
202141339349302439,231365971,true,3,16,4723000,0,0,0,0,0,3,16,4723000,-,-,false,false,true,false,false,false
202001069349301110,420680412,-,0,0,663031,0,0,0,0,0,0,0,663031,-,-,0,0,0,0,0,0
202120749349300522,204984268,false,-,16,155607,-,-,-,-,-,-,16,155607,-,-,false,false,false,false,false,false
202101059349300525,231352615,-,0,0,965168,0,0,0,0,0,0,0,965168,-,-,0,0,1,1,1,0
202100429349301370,750851900,-,1,1,683312,0,0,0,0,0,1,1,683312,-,-,1,0,0,1,1,0
202030809349300503,340714626,-,0,0,772346,0,0,0,0,2547524,0,0,3319870,-,-,1,0,0,1,1,0
202030809349300923,580566143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202021059349300112,030179424,1,0,0,60780326,1,1,5,5,1352137,1,5,62132463,-,-,0,0,1,1,1,1
202131059349300733,450273403,-,1,4,543697,0,0,0,0,0,1,4,543697,-,-,0,0,0,0,0,0
202140429349301504,910473310,-,2,2,1119349,0,0,0,0,0,2,2,1119349,-,-,1,0,1,1,1,0
202021059349300632,910565571,-,0,20,1696905,0,0,0,0,204475,0,20,1901380,-,-,1,0,1,1,1,0
202021059349300817,410708577,-,0,0,10945065,0,0,0,0,0,0,0,10945065,-,-,1,0,1,1,0,0
202021059349301022,730579264,-,0,0,403330,0,0,0,0,28205,0,0,431535,-,-,0,0,0,0,0,0
202021059349301327,570352247,-,0,0,259560,0,0,0,0,0,0,0,259560,-,-,0,0,0,0,0,0
