object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,NnCshAssstncAmt,DscrptnOfNnCshAsstTxt,VltnMthdUsdDsc
201743189349308204,362166946,SCHOLARSHIP,CHINA,1,11250,APPLIED AGAINST INVOICE FOR COURSE,CASH
201743189349308204,362166946,SCHOLARSHIP,NIGERIA,1,11250,APPLIED AGAINST INVOICE FOR COURSE,CASH
201743189349308204,362166946,SCHOLARSHIP,UNITED KINGDOM,1,15000,APPLIED AGAINST INVOICE FOR COURSE,CASH
201713469349300626,166031585,Scholarships,Europe (including Iceland and Greenland),1,7000,Credit on Account,0,N/A FMV
201713469349300626,166031585,Scholarship,"North America (including Canada and Mexico, but not the United States)",1,9750,cash on account,0,N/A FMV
201713469349300626,166031585,Scholarships,South America,1,3000,Credit on Account,0,N/A FMV
201743179349306289,230973290,SCHOLARSHIPS,EUROPE,22,69786,CREDITED
201733149349303183,131624135,APS ACTION YOUNG SCHOLAR AWARD,Europe (Including Iceland and Greenland),3,3500,CHECK
201733149349303183,131624135,APS ACTION YOUNG SCHOLAR AWARD,East Asia and the Pacific,3,1500,CHECK
201733149349303183,131624135,APS ACTION YOUNG SCHOLAR AWARD,North America,1,500,CHECK
201733149349303183,131624135,APS ACTION YOUNG SCHOLAR AWARD,South Asia,1,500,CHECK
201713179349305811,250965603,THE UNIVERSITY PROVIDED EDUCATION GRANTS FOR TUITION AND FEES FOR INTERNATIONAL STUDENTS.,KOREA,3,34275,Student Accounts are Credited with Scholarship,0,n/a,n/a
201723199349317017,271503981,INSTITUTIONAL SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",2,3845,TUITION DISCOUNTS
201723199349317017,271503981,INSTITUTIONAL SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",3,15075,TUITION DISCOUNTS
201723199349317017,271503981,INSTITUTIONAL SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",11,12445,TUITION DISCOUNTS
201723199349317017,271503981,INSTITUTIONAL SCHOLARSHIPS,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",31,101573,TUITION DISCOUNTS
201723199349317017,271503981,INSTITUTIONAL SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",1,1500,TUITION DISCOUNTS
201723389349300157,590624459,SCHOLARSHIPS,Europe (Including Iceland and Greenland),8,47650,Credit,0,N/A,N/A
201713149349301601,136171197,HONORARIUM EAST ASIA AND THE PACIFIC,East Asia and the Pacific,1,300,CHECK
201713149349301601,136171197,HONORARIUM AFRICA,Sub-Saharan Africa,1,1000,CHECK
201713149349301601,136171197,HONORARIUM EUROPE,Europe (Including Iceland and Greenland),8,7000,CHECK
201713149349301601,136171197,HONORARIUM NORTH AMERICA,North America,3,5900,CHECK
201713149349301601,136171197,HONORARIUM SOUTH AMERICA,South America,1,500,CHECK
201713149349301601,136171197,STIPENDS EUROPE,Europe (Including Iceland and Greenland),25,17749,CHECK
201703179349301205,560767736,OTHER SCHOLARSHIPS,VARIOUS,15,163500,FMV
201723259349300002,041843040,Financial Aid,Central America and the Caribbean,10,8585,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,East Asia and the Pacific,52,153458,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,Europe (Including Iceland and Greenland),62,165529,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,Middle East and North Africa,6,81186,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,South America,4,47534,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,South Asia,9,29909,Cash,n/a,FMV
201723259349300002,041843040,Financial Aid,Sub-Saharan Africa,13,100217,Cash,n/a,FMV
201703119349302980,350886846,Scholarships,Middle East and North Africa,1,1500,Scholarships applied against tuition and fees.,Other
201703119349302980,350886846,Scholarships,South America,2,37000,Scholarships applied against tuition and fees.
201703119349302980,350886846,Scholarships,"North America (including Canada and Mexico, but not the United States)",6,109758,Scholarships applied against tuition and fees.
201713329349300326,580619030,Financial assistance/scholarships,"South America - Argentina, Bolivia,",4,46530,Posted to student account,FMV
