object_id,ein,SkdH_FnnclAssstncPlcyInd,SkdH_WrttnPlcyInd,SkdH_MstHsptlsPlcyInd,SkdH_IndvHsptlTlrdPlcyInd,SkdH_AllHsptlsPlcyInd,SkdH_FPGRfrncFrCrInd,FrCrOthPrcntg_OthrInd,SkdH_Prcnt200Ind,FrCrOthPrcntg_FrCrOthrPct,SkdH_Prcnt100Ind,SkdH_Prcnt150Ind,SkdH_Prcnt200DInd,DscntdCrOthPrcntg_DscntdCrOthrPct,DscntdCrOthPrcntg_OthrInd,SkdH_Prcnt250Ind,SkdH_Prcnt300Ind,SkdH_Prcnt350Ind,SkdH_Prcnt400Ind,SkdH_FPGRfrncDscntdCrInd,SkdH_FrCrMdcllyIndgntInd,SkdH_FnnclAssstncBdgtInd,SkdH_ExpnssExcdBdgtInd,SkdH_UnblTPrvdCrInd,SkdH_AnnlCmmntyBnftRprtInd,SkdH_RprtPblcllyAvlblInd,FnnclAssstncAtCstTyp_ActvtsOrPrgrmsCnt,FnnclAssstncAtCstTyp_PrsnsSrvdCnt,FnnclAssstncAtCstTyp_TtlCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_DrctOffsttngRvnAmt,FnnclAssstncAtCstTyp_NtCmmntyBnftExpnsAmt,FnnclAssstncAtCstTyp_TtlExpnsPct,UnrmbrsdMdcd_ActvtsOrPrgrmsCnt,UnrmbrsdMdcd_PrsnsSrvdCnt,UnrmbrsdMdcd_TtlCmmntyBnftExpnsAmt,UnrmbrsdMdcd_DrctOffsttngRvnAmt,UnrmbrsdMdcd_NtCmmntyBnftExpnsAmt,UnrmbrsdMdcd_TtlExpnsPct,UnrmbrsdCsts_ActvtsOrPrgrmsCnt,UnrmbrsdCsts_PrsnsSrvdCnt,UnrmbrsdCsts_TtlCmmntyBnftExpnsAmt,UnrmbrsdCsts_DrctOffsttngRvnAmt,UnrmbrsdCsts_NtCmmntyBnftExpnsAmt,UnrmbrsdCsts_TtlExpnsPct,TtlFnnclAssstncTyp_ActvtsOrPrgrmsCnt,TtlFnnclAssstncTyp_PrsnsSrvdCnt,TtlFnnclAssstncTyp_TtlCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_DrctOffsttngRvnAmt,TtlFnnclAssstncTyp_NtCmmntyBnftExpnsAmt,TtlFnnclAssstncTyp_TtlExpnsPct,CmmntyHlthSrvcs_ActvtsOrPrgrmsCnt,CmmntyHlthSrvcs_PrsnsSrvdCnt,CmmntyHlthSrvcs_TtlCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_DrctOffsttngRvnAmt,CmmntyHlthSrvcs_NtCmmntyBnftExpnsAmt,CmmntyHlthSrvcs_TtlExpnsPct,HlthPrfssnsEdctn_ActvtsOrPrgrmsCnt,HlthPrfssnsEdctn_PrsnsSrvdCnt,HlthPrfssnsEdctn_TtlCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_DrctOffsttngRvnAmt,HlthPrfssnsEdctn_NtCmmntyBnftExpnsAmt,HlthPrfssnsEdctn_TtlExpnsPct,SbsdzdHlthSrvcs_ActvtsOrPrgrmsCnt,SbsdzdHlthSrvcs_PrsnsSrvdCnt,SbsdzdHlthSrvcs_TtlCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_DrctOffsttngRvnAmt,SbsdzdHlthSrvcs_NtCmmntyBnftExpnsAmt,SbsdzdHlthSrvcs_TtlExpnsPct,Rsrch_ActvtsOrPrgrmsCnt,Rsrch_PrsnsSrvdCnt,Rsrch_TtlCmmntyBnftExpnsAmt,Rsrch_DrctOffsttngRvnAmt,Rsrch_NtCmmntyBnftExpnsAmt,Rsrch_TtlExpnsPct,CshAndInKndCntrbtns_ActvtsOrPrgrmsCnt,CshAndInKndCntrbtns_PrsnsSrvdCnt,CshAndInKndCntrbtns_TtlCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_DrctOffsttngRvnAmt,CshAndInKndCntrbtns_NtCmmntyBnftExpnsAmt,CshAndInKndCntrbtns_TtlExpnsPct,TtlOthrBnfts_ActvtsOrPrgrmsCnt,TtlOthrBnfts_PrsnsSrvdCnt,TtlOthrBnfts_TtlCmmntyBnftExpnsAmt,TtlOthrBnfts_DrctOffsttngRvnAmt,TtlOthrBnfts_NtCmmntyBnftExpnsAmt,TtlOthrBnfts_TtlExpnsPct,TtlCmmntyBnfts_ActvtsOrPrgrmsCnt,TtlCmmntyBnfts_PrsnsSrvdCnt,TtlCmmntyBnfts_TtlCmmntyBnftExpnsAmt,TtlCmmntyBnfts_DrctOffsttngRvnAmt,TtlCmmntyBnfts_NtCmmntyBnftExpnsAmt,TtlCmmntyBnfts_TtlExpnsPct,TtlCmmnttyBldngActy_ActvtsOrPrgrmsCnt,TtlCmmnttyBldngActy_PrsnsSrvdCnt,TtlCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_DrctOffsttngRvnAmt,TtlCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,TtlCmmnttyBldngActy_TtlExpnsPct,PhysclImprvAndHsng_ActvtsOrPrgrmsCnt,PhysclImprvAndHsng_PrsnsSrvdCnt,PhysclImprvAndHsng_TtlCmmntyBnftExpnsAmt,PhysclImprvAndHsng_DrctOffsttngRvnAmt,PhysclImprvAndHsng_NtCmmntyBnftExpnsAmt,PhysclImprvAndHsng_TtlExpnsPct,EcnmcDvlpmnt_ActvtsOrPrgrmsCnt,EcnmcDvlpmnt_PrsnsSrvdCnt,EcnmcDvlpmnt_TtlCmmntyBnftExpnsAmt,EcnmcDvlpmnt_DrctOffsttngRvnAmt,EcnmcDvlpmnt_NtCmmntyBnftExpnsAmt,EcnmcDvlpmnt_TtlExpnsPct,CmmntySpprt_ActvtsOrPrgrmsCnt,CmmntySpprt_PrsnsSrvdCnt,CmmntySpprt_TtlCmmntyBnftExpnsAmt,CmmntySpprt_DrctOffsttngRvnAmt,CmmntySpprt_NtCmmntyBnftExpnsAmt,CmmntySpprt_TtlExpnsPct,EnvrnmntlImprvmnts_ActvtsOrPrgrmsCnt,EnvrnmntlImprvmnts_PrsnsSrvdCnt,EnvrnmntlImprvmnts_TtlCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_DrctOffsttngRvnAmt,EnvrnmntlImprvmnts_NtCmmntyBnftExpnsAmt,EnvrnmntlImprvmnts_TtlExpnsPct,LdrshpDvlpmnt_ActvtsOrPrgrmsCnt,LdrshpDvlpmnt_PrsnsSrvdCnt,LdrshpDvlpmnt_TtlCmmntyBnftExpnsAmt,LdrshpDvlpmnt_DrctOffsttngRvnAmt,LdrshpDvlpmnt_NtCmmntyBnftExpnsAmt,LdrshpDvlpmnt_TtlExpnsPct,CltnBldng_ActvtsOrPrgrmsCnt,CltnBldng_PrsnsSrvdCnt,CltnBldng_TtlCmmntyBnftExpnsAmt,CltnBldng_DrctOffsttngRvnAmt,CltnBldng_NtCmmntyBnftExpnsAmt,CltnBldng_TtlExpnsPct,HlthImprvmntAdvccy_ActvtsOrPrgrmsCnt,HlthImprvmntAdvccy_PrsnsSrvdCnt,HlthImprvmntAdvccy_TtlCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_DrctOffsttngRvnAmt,HlthImprvmntAdvccy_NtCmmntyBnftExpnsAmt,HlthImprvmntAdvccy_TtlExpnsPct,WrkfrcDvlpmnt_ActvtsOrPrgrmsCnt,WrkfrcDvlpmnt_PrsnsSrvdCnt,WrkfrcDvlpmnt_TtlCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_DrctOffsttngRvnAmt,WrkfrcDvlpmnt_NtCmmntyBnftExpnsAmt,WrkfrcDvlpmnt_TtlExpnsPct,OthrCmmnttyBldngActy_ActvtsOrPrgrmsCnt,OthrCmmnttyBldngActy_PrsnsSrvdCnt,OthrCmmnttyBldngActy_TtlCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_DrctOffsttngRvnAmt,OthrCmmnttyBldngActy_NtCmmntyBnftExpnsAmt,OthrCmmnttyBldngActy_TtlExpnsPct,BdDbtExpnsRprtdInd,BdDbtExpnsAmt,BdDbtExpnsAttrbtblAmt,RmbrsdByMdcrAmt,CstOfCrRmbrsdByMdcrAmt,MdcrSrplsOrShrtfllAmt,CstAccntngSystmInd,CstTChrgRtInd,OthrInd,WrttnDbtCllctnPlcyInd,FnnclAssstncPrvsnInd,HsptlFcltsCnt,FcltyNm
201923169349301547,340714585,1,1,X,-,-,1,X,-,250.000000000000,-,-,-,-,-,-,-,-,X,1,1,1,1,0,1,1,-,-,62979844,0,62979844,0.01090,-,-,683970459,403553428,280417031,0.04850,-,-,0,0,-,0.00000,-,-,746950303,403553428,343396875,0.05940,-,-,21720199,193546,21526653,0.00370,-,-,243317967,25461535,217856432,0.03770,-,-,32007547,23058689,8948858,0.00150,-,-,233620671,158091487,75529184,0.01310,-,-,9402435,444380,8958055,0.00150,-,-,540068819,207249637,332819182,0.05750,-,-,1287019122,610803065,676216057,0.11690,-,-,193262,-,193262,0.00000,-,-,0,-,-,0.00000,-,-,15031,-,15031,0.00000,-,-,167715,-,167715,0.00000,-,-,0,-,-,0.00000,-,-,0,-,-,0.00000,-,-,347,-,347,0.00000,-,-,7900,-,7900,0.00000,-,-,2269,-,2269,0.00000,-,-,0,-,-,0.00000,1,160041131,0,695485401,734900720,-39415319,-,X,-,1,1,8,118
201903199349311455,111635088,true,true,-,-,X,true,X,-,300.,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,4785213,3584768,1200445,0.00490,-,-,50937845,30731401,20206444,0.08210,-,-,613126,230466,382660,0.00160,-,-,56336184,34546635,21789549,0.08860,-,-,674267,0,674267,0.00270,-,-,1110368,591929,518439,0.00210,-,-,19974703,16715823,3258880,0.01320,-,-,43495,0,43495,0.00020,-,-,93527,0,93527,0.00040,-,-,21896360,17307752,4588608,0.01860,-,-,78232544,51854387,26378157,0.10720,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,6111294,-,58241849,62394288,-4152439,-,X,-,true,true,1,-
201933199349301858,221487173,true,true,-,-,X,true,-,X,-,-,-,-,900.,X,-,-,-,-,true,true,true,true,false,false,-,-,-,23560245,900213,22660032,0.03480,-,-,60052537,34027370,26025167,0.04000,-,-,-,-,-,-,-,-,83612782,34927583,48685199,0.07480,-,-,998318,0,998318,0.00150,-,-,12956736,1800596,11156140,0.01710,-,-,142407029,81323268,61083761,0.09380,-,-,441515,94960,346555,0.00050,-,-,301350,0,301350,0.00050,-,-,157104948,83218824,73886124,0.11340,-,-,240717730,118146407,122571323,0.18820,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,15480000,3996936,138603647,234021135,-95417488,-,X,-,true,true,1,-
201933199349307538,710236856,true,true,-,-,X,true,X,-,300.,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,75785,20182851,-,20182851,0.02330,-,-,88560793,77212510,11348283,0.01300,-,-,-,-,-,-,-,75785,108743644,77212510,31531134,0.03630,55,31987,734283,460,733823,0.00090,-,-,11946039,9404613,2541426,0.00290,-,-,-,-,-,-,-,-,-,-,-,-,5,2166,104092,-,104092,0.00010,60,34153,12784414,9405073,3379341,0.00390,60,109938,121528058,86617583,34910475,0.04020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,16827005,3796168,292569943,272633804,19936139,-,X,-,true,true,6,27
201943199349302004,160743102,1,1,-,-,X,1,X,-,400.000000000000,-,-,-,-,-,-,-,-,X,1,1,1,0,-,0,-,-,-,3881647,1928388,1953259,0.01030,-,-,34972455,28251810,6720645,0.03530,-,-,-,-,-,-,-,-,38854102,30180198,8673904,0.04560,-,-,-,-,-,-,4,150,382813,217689,165124,0.00090,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,150,382813,217689,165124,0.00090,4,150,39236915,30397887,8839028,0.04650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1958675,97934,40266203,44040979,-3774776,-,X,-,1,1,2,-
201943169349302724,541547408,1,1,X,-,-,1,-,X,-,-,-,-,-,-,-,-,-,X,1,1,1,0,-,1,1,-,-,105502623,-,105502623,0.04720,-,-,219702034,250412809,0,0.00000,-,-,-,-,-,-,-,-,325204657,250412809,105502623,0.04720,-,-,17732269,-,17732269,0.00790,-,-,34287524,12889500,21398024,0.00960,-,-,63993261,39827132,24166129,0.01080,-,-,-,-,-,-,-,-,67757929,-,67757929,0.03030,-,-,183770983,52716632,131054351,0.05860,-,-,508975640,303129441,236556974,0.10580,-,-,74920,-,74920,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8928,-,8928,0.00000,-,-,-,-,-,-,-,-,22151,-,22151,0.00000,-,-,43841,-,43841,0.00000,1,280166245,42024937,643315427,691631479,-48316052,-,X,-,1,1,14,121
201903089349301190,350895832,1,1,-,-,-,1,-,X,-,-,-,-,-,-,-,X,-,-,1,1,1,0,-,1,1,-,-,421115,-,421115,0.00330,-,-,22971036,14773279,8197757,0.06480,-,-,-,-,-,-,-,-,23392151,14773279,8618872,0.06810,-,-,191473,61273,130200,0.00100,-,-,170718,45275,125443,0.00100,-,-,2366683,2231825,134858,0.00110,-,-,-,-,-,-,-,-,18166,-,18166,0.00010,-,-,2747040,2338373,408667,0.00320,-,-,26139191,17111652,9027539,0.07130,-,-,254123,-,254123,0.00200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,63,0.00000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,253880,-,253880,0.00200,-,-,180,-,180,0.00000,-,-,-,-,-,-,0,12317037,0,28122012,26939044,1182968,-,-,X,1,1,1,8
202001929349301615,231365353,true,true,-,-,X,true,X,-,300.,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,10252890,-,10252890,0.01020,-,-,138319420,68607968,69711452,0.06940,-,-,-,-,-,-,-,-,148572310,68607968,79964342,0.07960,-,-,6240779,4015579,2225200,0.00220,-,-,12517960,2099342,10418618,0.01040,-,-,1858068,466427,1391641,0.00140,-,-,-,-,-,-,-,-,741293,-,741293,0.00070,-,-,21358100,6581348,14776752,0.01470,-,-,169930410,75189316,94741094,0.09430,-,-,1944272,-,1944272,0.00190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,444272,-,444272,0.00040,-,-,-,-,-,-,-,-,1500000,-,1500000,0.00150,true,45540000,-,368971894,472459200,-103487306,X,-,-,true,false,2,17
201913169349306776,550643304,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,-,-,false,true,true,-,false,true,true,-,-,7884489,-,7884489,0.00670,-,-,323162568,190237708,132924860,0.11210,-,-,3927588,3014683,912905,0.00080,-,-,334974645,193252391,141722254,0.11960,-,-,514362,40,514322,0.00040,-,-,33429935,16316911,17113024,0.01440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1307618,-,1307618,0.00110,-,-,35251915,16316951,18934964,0.01590,-,-,370226560,209569342,160657218,0.13550,-,-,43580,-,43580,-,-,-,163,-,163,-,-,-,-,-,-,-,-,-,3145,-,3145,-,-,-,165,-,165,-,-,-,-,-,-,-,-,-,3611,-,3611,-,-,-,36496,-,36496,-,-,-,-,-,-,-,-,-,-,-,-,-,true,12455631,2692878,339208839,472037891,-132829052,-,-,X,true,true,1,10
202001929349302775,521272129,true,true,-,-,X,true,-,X,-,-,-,-,-,-,-,-,-,X,true,true,true,true,false,true,true,-,-,8381073,0,8381073,0.00600,-,-,230048728,215553805,14494923,0.01100,-,-,19992412,19187376,805036,0.00100,-,-,258422213,234741181,23681032,0.01800,-,-,1704271,215514,1488757,0.00100,-,-,63311720,27887002,35424718,0.02700,-,-,54857243,37724350,17132893,0.01300,-,-,2951327,0,2951327,0.00200,-,-,31744,0,31744,0.00000,-,-,122856305,65826866,57029439,0.04300,-,-,381278518,300568047,80710471,0.06100,-,-,31653,0,31653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26386,0,26386,-,-,-,5267,0,5267,-,-,-,-,-,-,-,true,62914415,-,348028767,386099713,-38070946,-,X,-,true,true,1,-
