object_id,ein,GrntRcrdsMntndInd,SbttlOffcsCnt,SbttlEmplysCnt,SbttlSpntAmt,CntnttnTtlOffcCnt,CntnttnTtlOffcCnt,CntnttnTtlEmplyCnt,CntnttnTtlEmplyCnt,CntntnSpntAmt,TtlOffcCnt,TtlEmplyCnt,TtlSpntAmt,Ttl501c3OrgCnt,TtlOthrOrgCnt,TrnsfrTFrgnCrpInd,IntrstInFrgnTrstInd,FrgnCrpOwnrshpInd,PssvFrgnInvstmstCInd,FrgnPrtnrshpInd,BycttCntrsInd
201830659349300008,930401259,1,-,-,-,-,-,-,-,-,1,9,3091120,-,-,1,0,1,1,1,0
201820659349300437,231352641,true,-,-,4448000,-,-,1,1,45045511,-,1,49493511,-,-,true,false,true,true,true,false
201830949349300223,952944594,true,-,15,4099760,-,-,-,-,-,-,15,4099760,-,-,false,false,false,false,true,false
201800939349300020,362167804,true,1,1,12000,-,-,-,-,-,1,1,12000,-,-,false,false,false,false,false,false
201840959349300224,370661494,-,0,0,306776,0,0,0,0,0,0,0,306776,-,-,1,0,0,0,1,0
201821029349300147,741143128,-,-,-,616332,-,-,-,-,-,-,-,616332,-,-,false,false,false,false,false,false
201810979349300416,160743045,1,1,9,326785,0,0,0,0,0,1,9,326785,-,-,1,0,0,1,0,0
201820659349300327,560530242,-,1,1,2830807,0,0,0,0,0,1,1,2830807,-,-,1,0,1,1,0,0
201811019349301311,941156628,-,3,53,25067232,0,0,0,0,0,3,53,25067232,-,-,true,false,true,true,true,false
201800539349301120,141468399,-,0,0,13979114,0,0,0,0,0,0,0,13979114,-,-,false,false,true,true,false,false
201840249349301509,860294012,true,1,4,178617,-,-,-,-,-,1,4,178617,-,-,false,false,false,false,false,false
201810589349300521,344428219,true,1,2,443882,-,-,-,-,-,1,2,443882,-,-,false,false,false,false,false,false
201830729349300643,530196549,true,2,2,138905846,-,-,-,-,-,2,2,138905846,-,8,true,false,false,false,true,false
201840469349301889,250965212,1,0,0,20177096,0,0,0,0,803472,0,0,20980568,-,-,1,0,0,0,1,0
201840549349300109,231352652,-,0,0,977417,0,0,0,0,0,0,0,977417,-,-,0,0,0,0,0,0
201830999349300328,630288811,true,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false
201801019349301035,750926755,-,1,21,4953267,-,-,-,-,-,1,21,4953267,-,-,false,false,false,true,false,false
201811029349301301,042199867,true,-,-,142656,-,-,-,-,-,-,-,142656,-,-,false,false,false,false,false,false
201831029349300243,410695524,1,-,-,-,-,-,-,-,-,0,0,5494244,-,-,1,0,0,1,1,0
201800609349301155,370711798,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0
201800599349301500,350868096,-,-,-,1663425,-,-,-,-,-,-,-,1663425,-,-,true,false,true,true,false,false
201820629349300007,521859814,0,0,0,167581,0,0,0,0,0,0,0,167581,-,-,0,0,0,0,0,0
201840999349300324,042104149,1,0,0,3987165,0,0,0,0,0,0,0,3987165,-,-,1,0,1,1,1,0
